National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
Instructions for the operation of dispensers in self-service outlets shall be posted in a conspicuous location.,Instructions for the operation of dispensers in self-service outlets shall be posted in a conspicuous location.,,,0.0
,,A dispensing room shall be equipped with self-closing doors hinged to swing outward on their vertical axis.,A dispensing room shall be equipped with self-closing doors hinged to swing outward on their vertical axis.,0.0
"Controls for air-handling systems used for venting in the event of a fire shall be tested to ensure that air is exhausted from each floor area to the outdoors as required in Chapter 3, Sentence (8) of Commentary C of the CCBFC NRCC 40383 User's Guide – NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3)","Controls for air-handling systems used for venting in the event of a fire shall be tested to ensure that air is exhausted from each floor area to the outdoors as required in Chapter 3, Sentence (8) of Commentary C of the ""User's Guide NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3).""","Where an air-handling system is used for venting floor areas in the event of a fire to comply with the requirements of the Building Code, the system shall be inspected annually to ensure that air is exhausted to the outdoors.","Where an air-handling system is used for venting floor areas in the event of a fire to comply with the requirements of the Building Code, the system shall be inspected annually to ensure that air is exhausted to the outdoors.",tensor(0.9119)
Each connection to an aboveground storage tank that is below the liquid level and through which liquid does not normally flow shall be provided with a liquid-tight closing device.,Each connection to an aboveground storage tank that is below the liquid level and through which liquid does not normally flow shall be provided with a liquid-tight closing device.,Each connection that is located below the liquid level of the aboveground storage tank and through which liquid does not normally flow shall be provided with a liquid-tight closing device.,Each connection that is located below the liquid level of the aboveground storage tank and through which liquid does not normally flow shall be provided with a liquid-tight closing device.,tensor(0.9923)
Fill piping and discharge piping shall enter underground storage tanks only through the top of the tank and discharge piping used in suction systems shall be sloped toward the storage tanks.,,Fill piping and discharge piping shall enter underground storage tanks only through the top of the tank and discharge piping used in suction systems shall be sloped toward the storage tanks.,,tensor(1.0000)
"The interior finish material that forms part of the interior surface of a floor, wall, partition or ceiling shall conform to the NBC.","The interior finish material that forms part of the interior surface of a floor, wall, partition or ceiling shall conform to the NBC.",,,0.0
,,"Where a building is refurbished or redecorated, interior finish materials used shall be in conformance with the Building Code.","Where a building is refurbished or redecorated, interior finish materials used shall be in conformance with the Building Code.",0.0
Damaged or leaking packages or containers of dangerous goods shall be moved to a safe location and the product repackaged and labelled as soon as possible.,Damaged or leaking packages or containers of dangerous goods shall be moved to a safe location and the product repackaged and labelled as soon as possible.,,,0.0
,,Uncontaminated material may be rebagged in suitable slip-over bags and sealed to prevent spillage.,Uncontaminated material may be rebagged in suitable slip-over bags and sealed to prevent spillage.,0.0
This Part applies to all buildings and facilities covered in this Code. (See Article 1.1.1.1..),This Part applies to all buildings and facilities covered in this Code. (See Article 1.1.1.1..),,,0.0
,,This Part applies to high buildings as described in Article 3.2.6.1. of Division B of the Building Code.,This Part applies to high buildings as described in Article 3.2.6.1. of Division B of the Building Code.,0.0
"All piping, valves and fittings at a fuel-dispensing station shall be protected against corrosion in conformance with Article 4.5.3.1.","All piping, valves and fittings at a fuel-dispensing station shall be protected against corrosion in conformance with Article 4.5.3.1.",,,0.0
,,"Except as provided in Sentence (2), all exposed or underground piping, valves, couplings, flanges and bolts that are fabricated of any ferrous substance shall be thoroughly coated with a rust-resistant compatible material.","Except as provided in Sentence (2), all exposed or underground piping, valves, couplings, flanges and bolts that are fabricated of any ferrous substance shall be thoroughly coated with a rust-resistant compatible material.",0.0
"Fuel-fired industrial trucks that are fuelled by replaceable propane cylinders are permitted to have their cylinders replaced indoors provided cylinder replacement is done at a safe location that is at least 7.5 m from ignition sources, open pits and underground entrances, the cylinders’ valves are closed, when an automatic quick-closing coupling that closes in both directions when uncoupled is not provided, the engine is operated until the fuel in the system is consumed, and spare propane cylinders are stored in conformance with Subsection 3.3.5.","Fuel-fired industrial trucks that are fuelled by replaceable propane cylinders are permitted to have their cylinders replaced indoors provided cylinder replacement is done at a safe location that is at least 7.5 m from ignition sources, open pits and underground entrances, the cylinders valves are closed, when an automatic quick-closing coupling that closes in both directions when uncoupled is not provided, the engine is operated until the fuel in the system is consumed, and spare propane cylinders are stored in conformance with Subsection 3.3.5.","Industrial trucks that are fuelled by replaceable propane cylinders are permitted to have their cylinders replaced indoors provided cylinder replacement is done at a safe location that is at least 7.5 m from ignition sources, open pits and underground entrances, the cylinder valves are closed, and when an automatic quick-­closing coupling that closes in both directions when uncoupled and listed to ANSI/UL 558, Industrial Trucks, Internal Combustion Engine Powered, is not provided, the engine is operated until the fuel in the system is consumed.","Industrial trucks that are fuelled by replaceable propane cylinders are permitted to have their cylinders replaced indoors provided (a) cylinder replacement is done at a safe location that is at least 7.5 m from ignition sources, open pits and underground entrances, (b) the cylinder valves are closed, and (c) when an automatic quick-""losing coupling that closes in both directions when uncoupled and listed to ANSI/UL 558, ""Industrial Trucks, Internal Combustion Engine""Powered"", is not provided, the engine is operated until the fuel in the system is consumed.",tensor(0.9753)
Every individual work area in business and personal services occupancies shall be located adjacent to an aisle or subsidiary aisle.,Every individual work area in business and personal services occupancies shall be located adjacent to an aisle or subsidiary aisle.,Every individual work area in a business and personal services occupancy shall be located adjacent to an aisle or subsidiary aisle.,Every individual work area in a business and personal services occupancy shall be located adjacent to an aisle or subsidiary aisle.,tensor(0.9963)
"Storage tanks with an individual capacity exceeding 20 000 L that are used in conformance with Table 4.3.13.4.-B shall conform to Clause 4.3.1.2.(1)(l), and be monitored for leakage in conformance with Sentence 4.4.2.1.(7).","Storage tanks with an individual capacity exceeding 20 000 L that are used in conformance with Table 4.3.13.4.-B shall conform to Sentence 4.3.1.2.(1), and be monitored for leakage in conformance with Sentence 4.4.2.1.(7).",,,0.0
,,Overflow pipe sizes for dip tanks shall conform to Table 5.13.3.A.,Overflow pipe sizes for dip tanks shall conform to Table 5.13.3.A.,0.0
"Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or where they are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation. (See Note A-4.2.8.3.(1).) (See also Note A-4.1.5.2.(1).)","Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or where they are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation. (See Note A-4.2.8.3.(1).) (See also Note A-4.1.5.2.(1).)","Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation, provided with a drainage system to control spills in conformance with Subsection 4.1.6., provided with absorbent materials to assist in clean-up of small liquid spills in conformance with Article 4.1.6.3., provided with either natural or mechanical ventilation in conformance with Subsection 4.1.7., and separated from other dangerous goods in conformance with Article 4.2.2.3.","Areas in which flammable liquids or combustible liquids are transferred from one container or storage tank to another, or are used in such a way as to release potentially explosive concentrations of flammable vapours, shall be (a) separated from possible sources of ignition by a spatial separation of not less than 6 m, or by a fire separation, (b) provided with a drainage system to control spills in conformance with Subsection 4.1.6., (c) provided with absorbent materials to assist in clean-up of small liquid spills in conformance with Article 4.1.6.3., (d) provided with either natural or mechanical ventilation in conformance with Subsection 4.1.7., and (e) separated from other dangerous goods in conformance with Article 4.2.2.3.",tensor(0.9526)
This Subsection applies to the storage and handling of flammable liquids and combustible liquids in mercantile occupancies.,This Subsection applies to the storage and handling of flammable liquids and combustible liquids in mercantile occupancies.,"This Subsection applies to the storage, handling and use of flammable liquids and combustible liquids in industrial occupancies, where storage in closed containers is the principal activity.","This Subsection applies to the storage, handling and use of flammable liquids and combustible liquids in industrial occupancies, where storage in closed containers is the principal activity.",tensor(0.9509)
All valves shall be closed and gas lines bled when hot work equipment using dangerous goods classified as compressed gases is not in use.,All valves shall be closed and gas lines bled when hot work equipment using dangerous goods classified as compressed gases is not in use.,,,0.0
,,Valves shall be closed and lines bled when equipment is not in actual use.,Valves shall be closed and lines bled when equipment is not in actual use.,0.0
"Except as provided in Subsection 2.4.2., smoking shall not be permitted in an indoor storage area.",,"Smoking shall not take place in indoor storage areas, except as provided in Subsection 2.4.3.","Smoking shall not take place in indoor storage areas, except as provided in Subsection 2.4.3.",tensor(0.9733)
Dispensing systems for Class I liquids shall not be interconnected with dispensing systems for Class II and IIIA liquids.,,Dispensing systems for Class I liquids shall not be interconnected with dispensing systems for Class II and IIIA liquids.,,tensor(1.0000)
The termination of fixed piping for loading and unloading flammable liquids or combustible liquids shall be not less than 60 m from a bridge or from an entrance to a tunnel.,The termination of fixed piping for loading and unloading flammable liquids or combustible liquids shall be not less than 60 m from a bridge or from an entrance to a tunnel.,The termination of fixed piping for loading and unloading flammable liquids or combustible liquids shall be not less than 60 m from a bridge or from an entrance to a tunnel.,The termination of fixed piping for loading and unloading flammable liquids or combustible liquids shall be not less than 60 m from a bridge or from an entrance to a tunnel.,tensor(1.0000)
A control console shall be provided at self-service outlets within 25 m of all dispensers so that the attendant has an unobstructed view of all units at the same time.,A control console shall be provided at self-service outlets within 25 m of all dispensers so that the attendant has an unobstructed view of all units at the same time.,,,0.0
,,The controls for the remote release of a locking device permitted by Sentence (3) shall be in an area that is readily accessible to supervisory staff.,The controls for the remote release of a locking device permitted by Sentence (3) shall be in an area that is readily accessible to supervisory staff.,0.0
"Drip pans shall be placed under hose connections on piers and wharves, except where a sump pit or settling basin is provided.","Drip pans shall be placed under hose connections on piers and wharves, except where a sump pit or settling basin is provided.","Drip pans shall be placed under hose connections on piers and wharves, except where a sump pit or settling basin is provided.","Drip pans shall be placed under hose connections on piers and wharves, except where a sump pit or settling basin is provided.",tensor(1.0000)
"Hay, straw, shavings or similar combustible materials other than necessary for the daily feeding and care of animals shall not be permitted within a tent or air-supported structure used for an assembly occupancy, except that sawdust and shavings are permitted to be used if kept damp.","Hay, straw, shavings or similar combustible materials other than necessary for the daily feeding and care of animals shall not be permitted within a tent or air-supported structure used for an assembly occupancy, except that sawdust and shavings are permitted to be used if kept damp.","Subject to Sentences (2) and (3), hay, straw, shavings or similar combustible materials shall not be used within a tent or air-supported structure used for an assembly occupancy.","Subject to Sentences (2) and (3), hay, straw, shavings or similar combustible materials shall not be used within a tent or air-supported structure used for an assembly occupancy.",tensor(0.9497)
"In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with Part 4 of Division B of the NBC, and Appendix A2 of ULC CAN/ULC-S601-14 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids","In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with Part 4 of Division B of the NBC, and Appendix A2 of ULC CAN/ULC-S601-14 Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids","In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with Part 4 in Division B of the Building Code, and Appendix A2 of CAN/ULC-S601, Standard for Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids.","In areas subject to earthquake forces, storage tanks, supports and connections shall be designed to resist such forces in conformance with (a) Part 4 in Division B of the Building Code, and (b) Appendix A2 of CAN/ULC-S601, Standard for Shop Fabricated Steel Aboveground Tanks for Flammable and Combustible Liquids .",tensor(0.9746)
"Where the diameter of a storage tank exceeds 45 m, the storage tank shall be provided with protection against fires or explosions in conformance with Sentence 4.3.2.5.(2).","Where the diameter of a storage tank exceeds 45 m, the storage tank shall be provided with protection against fires or explosions in conformance with Sentence 4.3.2.5.(2).","Where the diameter of a storage tank exceeds 45 m, the storage tank shall be provided with protection against fire or explosion in conformance with Sentence (2).","Where the diameter of a storage tank exceeds 45 m, the storage tank shall be provided with protection against fire or explosion in conformance with Sentence (2).",tensor(0.9913)
"In care, treatment or detention occupancies, the total quantity of flammable liquids and combustible liquids stored in cabinets in a single fire compartment shall not exceed the quantity permitted for one cabinet.","In care, treatment or detention occupancies, the total quantity of flammable liquids and combustible liquids stored in cabinets in a single fire compartment shall not exceed the quantity permitted for one cabinet.","In care occupancies, care and treatment occupancies and detention occupancies, the total quantity of flammable liquids and combustible liquids stored in cabinets in a single fire compartment shall not exceed the quantity permitted for one cabinet.","In care occupancies, care and treatment occupancies and detention occupancies, the total quantity of flammable liquids and combustible liquids stored in cabinets in a single fire compartment shall not exceed the quantity permitted for one cabinet.",tensor(0.9848)
"A dust collector described in Sentence 5.3.1.4.(1) is permitted to be located inside a building if it is provided with explosion venting to the outdoors as specified in Clause 5.3.1.4.(1)(b), equipped with an automatic explosion prevention system, or located in a room with fire separations having a fire-resistance rating of not less than 1 h and provided with explosion venting to the outdoors.","A dust collector described in Sentence 5.3.1.4.(1) is permitted to be located inside a building if it is provided with explosion venting to the outdoors as specified in Sentence 5.3.1.4.(1), equipped with an automatic explosion prevention system, or located in a room with fire separations having a fire-resistance rating of not less than 1 h and provided with explosion venting to the outdoors.","A dust collector is permitted to be located inside a building if it is provided with explosion venting to the outdoors in conformance with NFPA 68, Standard on Explosion Protection by Deflagration Venting, equipped with an automatic explosion prevention system, or located in a room with fire separations having a fire-resistance rating not less than 1 h, provided with explosion venting to the outdoors, and used solely for the housing of dust-collecting equipment.","A dust collector is permitted to be located inside a building if it is (a) provided with explosion venting to the outdoors in conformance with NFPA 68, Standard on Explosion Protection by Deflagration Venting , (b) equipped with an automatic explosion prevention system, or (c) located in a room (i) with fire separations having a fire-resistance rating not less than 1 h, (ii) provided with explosion venting to the outdoors, and (iii) used solely for the housing of dust-collecting equipment.",tensor(0.9461)
Fill pipes referred to in Sentence 4.1.8.2.(2) shall be installed in such a way as to minimize vibration of the pipe.,Fill pipes referred to in Sentence 4.1.8.2.(2) shall be installed in such a way as to minimize vibration of the pipe.,Fill pipes referred to in Sentence (2) shall be installed in such a way as to minimize vibration of the pipe.,Fill pipes referred to in Sentence (2) shall be installed in such a way as to minimize vibration of the pipe.,tensor(0.9889)
"Underground piping shall be supported on undisturbed or compacted soil, or not less than 150 mm of clean sand, pea gravel or clean crushed stone, and backfilled on the top and sides with not less than 300 mm of pea gravel or clean crushed stone, or 300 mm of clean sand, free of cinders and stones, and compacted in layers not more than 300 mm thick.","Underground piping shall be supported on undisturbed or compacted soil, or not less than 150 mm of clean sand, pea gravel or clean crushed stone, and backfilled on the top and sides with not less than 300 mm of pea gravel or clean crushed stone, or 300 mm of clean sand, free of cinders and stones, and compacted in layers not more than 300 mm thick.","Underground piping shall be supported on undisturbed or compacted soil, and backfilled on the top and sides with not less than 300 mm of pea gravel or clean crushed stone, or 300 mm of clean sand, free of cinders and stones and compacted in layers not more than 300 mm thick.","Underground piping shall be supported on undisturbed or compacted soil, and backfilled on the top and sides with not less than 300 mm of pea gravel or clean crushed stone, or 300 mm of clean sand, free of cinders and stones and compacted in layers not more than 300 mm thick.",tensor(0.9927)
"When explosion venting is required in this Section, it shall be designed to prevent critical structural and mechanical damage to the building in conformance with good engineering practice such as that described in NFPA 68-2013 Explosion Protection by Deflagration Venting (See Note A-3.2.8.2.(1)(d).)","When explosion venting is required in this Section, it shall be designed to prevent critical structural and mechanical damage to the building in conformance with good engineering practice such as that described in NFPA 68-2013 Explosion Protection by Deflagration Venting (See Note A-3.2.8.2.(1)(d).)","When explosion venting is required in this Section, it shall be designed to prevent critical structural and mechanical damage to the building in conformance with NFPA 68, Standard on Explosion Protection by Deflagration Venting.","When explosion venting is required in this Section, it shall be designed to prevent critical structural and mechanical damage to the building in conformance with NFPA 68, ""Standard on Explosion Protection by Deflagration Venting"".",tensor(0.9707)
"Except as provided in this Part, the storage and handling of liquefied petroleum gases shall conform to CSA B149.1-10 Natural Gas and Propane Installation Code and CSA B149.2-10 Propane Storage and Handling Code","Except as provided in this Part, the storage and handling of liquefied petroleum gases shall conform to CSA B149.1-10 Natural Gas and Propane Installation Code and CSA B149.2-10 Propane Storage and Handling Code",,,0.0
,,Propane cylinders shall be stored in conformance with Section 5.6.,Propane cylinders shall be stored in conformance with Section 5.6.,0.0
"Hydrants on a construction, alteration, or demolition site shall be clearly marked with a sign, be accessible, and have an unobstructed clearance of not less than 2 m at all times.","Hydrants on a construction, alteration, or demolition site shall be clearly marked with a sign, be accessible, and have an unobstructed clearance of not less than 2 m at all times.",,,0.0
,,Hydrants shall be readily available and unobstructed for use at all times.,Hydrants shall be readily available and unobstructed for use at all times.,0.0
Combustible waste materials in and around buildings shall not be permitted to accumulate in quantities or locations that will constitute an undue fire hazard. (See Note A-2.4.1.1.(1).),Combustible waste materials in and around buildings shall not be permitted to accumulate in quantities or locations that will constitute an undue fire hazard. (See Note A-2.4.1.1.(1).),Combustible materials shall not be accumulated in or around a building in such quantity or such location as to create a fire hazard.,Combustible materials shall not be accumulated in or around a building in such quantity or such location as to create a fire hazard.,tensor(0.9443)
"Except where they are equipped with hold-open devices conforming to the NBC, doors in fire separations that are required to be equipped with self-closing devices shall be inspected at intervals not greater than 24 h to ensure that they remain in the closed position when not in use.","Except where they are equipped with hold-open devices conforming to the NBC, doors in fire separations that are required to be equipped with self-closing devices shall be inspected at intervals not greater than 24 h to ensure that they remain in the closed position when not in use.",,,0.0
,,Doors in fire separations required in Sentence (1) shall be equipped with self-closing devices.,,0.0
"It is permitted to dispense or transfer Class I or II liquids in a storage area conforming to Article 4.2.7.5. provided the storage area does not exceed 100 m2, and the dispensing or transfer operations conform to the applicable requirements of Subsection 4.2.9.",,"It is permitted to dispense or transfer Class I or II liquids in a storage area conforming to Article 4.2.7.5. provided the storage area does not exceed 100 m2, and the dispensing or transfer operations conform to the applicable requirements of Subsection 4.2.9.",,tensor(1.)
"Pressure vessels shall be constructed in conformance with CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code","Pressure vessels shall be constructed in conformance with CSA B51-14 Boiler, Pressure Vessel, and Pressure Piping Code","Pressure vessels shall be constructed in conformance with CSA-B51, Boiler, Pressure Vessel, and Pressure Piping Code.","Pressure vessels shall be constructed in conformance with CSA-B51, ""Boiler, Pressure Vessel, and Pressure Piping Code"".",tensor(0.9824)
It is not permitted to use any portion of a piping system in a manner that could damage it or for any purpose other than the transfer of product.,It is not permitted to use any portion of a piping system in a manner that could damage it or for any purpose other than the transfer of product.,No portion of a piping system shall be used in a manner that could cause damage to the piping system.,No portion of a piping system shall be used in a manner that could cause damage to the piping system.,tensor(0.9289)
"Fixed dispensers shall be protected against collision damage by a concrete island not less than 100 mm high, or posts or guardrails.","Fixed dispensers shall be protected against collision damage by a concrete island not less than 100 mm high, or posts or guardrails.",,,0.0
,,Sprinklers shall be protected by sprinkler guards where there is the possibility of mechanical damage.,Sprinklers shall be protected by sprinkler guards where there is the possibility of mechanical damage.,0.0
"The substructure and deck of a pier or wharf shall be designed for its intended use and shall be constructed of heavy timber or material that will provide adequate flexibility, resistance to shock, durability, strength and fire resistance.","The substructure and deck of a pier or wharf shall be designed for its intended use and shall be constructed of heavy timber or material that will provide adequate flexibility, resistance to shock, durability, strength and fire resistance.","The substructure and deck of a pier or wharf shall be designed for its intended use and shall be of heavy timber construction or other material that will provide adequate flexibility, resistance to shock, durability, strength and fire resistance.","The substructure and deck of a pier or wharf shall be designed for its intended use and shall be of heavy timber construction or other material that will provide adequate flexibility, resistance to shock, durability, strength and fire resistance.",tensor(0.9988)
Cylinders and tanks of dangerous goods classified as compressed gases shall be protected against mechanical damage.,Cylinders and tanks of dangerous goods classified as compressed gases shall be protected against mechanical damage.,Cylinders containing compressed gas shall be protected against mechanical damage.,Cylinders containing compressed gas shall be protected against mechanical damage.,tensor(0.9693)
"A record of the measurements for each storage tank and of the computations described in Sentence 4.4.4.1.(3) shall be retained, in conformance with Article 2.2.1.2..","A record of the measurements for each storage tank and of the computations described in Sentence 4.4.4.1.(3) shall be retained, in conformance with Article 2.2.1.2..","A record for each storage tank showing the measurements and computations described in Sentence (3) shall be retained for examination by the Chief Fire Official, in conformance with Subsection 1.1.2.","A record for each storage tank showing the measurements and computations described in Sentence (3) shall be retained for examination by the Chief Fire Official, in conformance with Subsection 1.1.2.",tensor(0.9136)
Flammable liquids and combustible liquids in mercantile occupancies shall be kept in closed containers.,,Flammable liquids and combustible liquids in mercantile occupancies shall be kept in closed containers.,,tensor(1.)
"Except as permitted in Sentence 3.3.1.1.(2), this Section shall apply to the outdoor storage of the following products: Class III and IV commodities, and Group A, B and C plastics, as described in Section 3.2., rubber tires, forest products, including lumber, timber and wood pallets, forest by-products, including wood chips and hogged material (see Note A-3.3.1.1.(1)(d)), manufactured buildings (see Note A-3.3.1.1.(1)(e)), wrecked vehicles in salvage yards, and dangerous goods in packages or containers, as covered in Subsection 3.3.4.","Except as permitted in Sentence 3.3.1.1.(2), this Section shall apply to the outdoor storage of the following products: Class III and IV commodities, and Group A, B and C plastics, as described in Section 3.2.,rubber tires, forest products, including lumber, timber and wood pallets, forest by-products, including wood chips and hogged material (see Note A-3.3.1.1.(1)(d)), manufactured buildings (see Note A-3.3.1.1.(1)(e)), wrecked vehicles in salvage yards, and dangerous goods in packages or containers, as covered in Subsection 3.3.4.",,,0.0
,,"Except as permitted in Sentence (2) and Article 3.2.2.3., storage sites for lumber and other forest products shall consist of level and solid ground that is paved or surfaced with noncombustible material.","Except as permitted in Sentence (2) and Article 3.2.2.3., storage sites for lumber and other forest products shall consist of level and solid ground that is paved or surfaced with noncombustible material.",0.0
"Except as provided in Sentence 3.3.2.5.(2), an access route constructed in conformance with Subsection 3.2.5. of Division B of the NBC shall be provided to permit the approach of fire department vehicles to within 60 m travelling distance of any part of an individual storage area.","Except as provided in Sentence 3.3.2.5.(2), an access route constructed in conformance with Subsection 3.2.5. of Division B of the NBC shall be provided to permit the approach of fire department vehicles to within 60 m travelling distance of any part of an individual storage area.",,,0.0
,,Access routes for fire fighting shall be provided in accordance with the requirements of Article 3.2.5.2. of the 1986 Building Code.,,0.0
Class I liquids in closed containers are permitted to be stored in basements of mercantile occupancies.,Class I liquids in closed containers are permitted to be stored in basements of mercantile occupancies.,Class I liquids in closed containers are permitted to be stored in basements of mercantile occupancies.,,tensor(1.)
Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or NACE SP0169-2013 Control of External Corrosion on Underground or Submerged Metallic Piping Systems,Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or NACE SP0169-2013 Control of External Corrosion on Underground or Submerged Metallic Piping Systems,"Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in accordance with CAN/ULC-S603.1, External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids, or NACE SP0169, Control of External Corrosion on Underground or Submerged Metallic Piping Systems.","Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in accordance with CAN/ULC-S603.1, ""External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids"", or NACE SP0169, ""Control of External Corrosion on Underground or Submerged Metallic Piping Systems"".",tensor(0.9873)
"Tanks of marine vessels shall be electrically connected to the shore piping prior to the connection of cargo hose, except when cathodic protection facilities are operating.","Tanks of marine vessels shall be electrically connected to the shore piping prior to the connection of cargo hose, except when cathodic protection facilities are operating.","Tanks of marine vessels shall be electrically connected to the shore piping prior to the connection of cargo hose, except when cathodic protection facilities are operating.","Tanks of marine vessels shall be electrically connected to the shore piping prior to the connection of cargo hose, except when cathodic protection facilities are operating.",tensor(1.0000)
Underground piping systems referred to in Sentence 4.8.4.8.(1) shall be tested at intervals no greater than 12 months.,Underground piping systems referred to in Sentence 4.8.4.8.(1) shall be tested at intervals no greater than 12 months.,Underground piping systems referred to in Sentence (1) shall be tested at intervals not greater than 12 months.,Underground piping systems referred to in Sentence (1) shall be tested at intervals not greater than 12 months.,tensor(0.9745)
"During construction and in addition to the means of access required by Sentences 5.6.1.4.(2)and 5.6.1.4.(3), at least one stairway shall be provided that consists of treads and risers complying with the dimensional requirements of Article 3.4.6.8. of Division B of the NBC, is equipped with one handrail conforming to Sentences 3.4.6.5.(5), (6), (7), (11), (13), and (14) of Division B of the NBC, is not less than 900 mm wide, and is equipped with guards that are not less than 920 mm high when measured vertically to the top of the guard from a line drawn through the outside edges of the stair nosings, and not less than 1070 mm high around landings.","During construction and in addition to the means of access required by Sentences 5.6.1.4.(2) and 5.6.1.4.(3), at least one stairway shall be provided that consists of treads and risers complying with the dimensional requirements of Article 3.4.6.8. of Division B of the NBC, is equipped with one handrail conforming to Sentences 3.4.6.5.(5), (6), (7), (11), (13), and (14) of Division B of the NBC, is not less than 900 mm wide, and is equipped with guards that are not less than 920 mm high when measured vertically to the top of the guard from a line drawn through the outside edges of the stair nosings, and not less than 1070 mm high around landings.",,,0.0
,,Doors providing access between floor areas and exit stairs shall comply with Article 3.4.6.16. of the 1994 Building Code.,,0.0
"Where Measure C is used to limit smoke movement as provided in Commentary C of the CCBFC NRCC 40383 User's Guide – NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3), switches at the central alarm and control facility shall be tested to ensure that the mechanical air supply to below grade stairshafts is initiated as provided in Sentence (3) of Measure C, and closures in vent openings to the outdoors in below grade stairshafts shall be tested to ensure that they open automatically, if such means is provided, and remain open when air is being injected into the stairshafts.","Where Measure C is used to limit smoke movement as provided in Commentary C of the CCBFC NRCC 40383 User's Guide NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3), switches at the central alarm and control facility shall be tested to ensure that the mechanical air supply to below grade stairshafts is initiated as provided in Sentence (3) of Measure C, and closures in vent openings to the outdoors in below grade stairshafts shall be tested to ensure that they open automatically, if such means is provided, and remain open when air is being injected into the stairshafts.",,,0.0
,,"Smoke alarms referred to in Clause (1)(a) shall be installed on the ceiling in the corridor of each floor adjacent to each stairway and on the ceiling in the basement adjacent to each stairway, be on a separate circuit with no disconnect switch between the overcurrent device and the smoke alarms, and employ devices and an interconnected installation that are listed.",,0.0
"Employees engaged in the operation of equipment for the transfer of flammable liquids or combustible liquids shall be trained in the location, function and operation of valves used for the operation of fire protection equipment and manual emergency shut-off valves.","Employees engaged in the operation of equipment for the transfer of flammable liquids or combustible liquids shall be trained in the location, function and operation of valves used for the operation of fire protection equipment and manual emergency shut-off valves.","Employees engaged in the operation of equipment for the transfer of flammable liquids or combustible liquids shall be trained in the location, function and operation of valves used for the operation of fire protection equipment and manual emergency shut-off valves.","Employees engaged in the operation of equipment for the transfer of flammable liquids or combustible liquids shall be trained in the location, function and operation of valves used for the operation of fire protection equipment and manual emergency shut-off valves.",tensor(1.)
Systems through which tank cars or tank vehicles discharge into aboveground storage tanks by means of pumps shall be provided with check valves to prevent backflow and the inadvertent mixing of liquids.,Systems through which tank cars or tank vehicles discharge into aboveground storage tanks by means of pumps shall be provided with check valves to prevent backflow and the inadvertent mixing of liquids.,Systems through which tank cars or tank vehicles discharge into storage tanks by means of a pump shall be provided with backflow preventers located to prevent spills and inadvertent mixing of liquids.,Systems through which tank cars or tank vehicles discharge into storage tanks by means of a pump shall be provided with backflow preventers located to prevent spills and inadvertent mixing of liquids.,tensor(0.9591)
Flanged joints shall be tightly bolted to prevent leakage.,Flanged joints shall be tightly bolted to prevent leakage.,Flanged joints shall be tightly bolted to prevent leakage.,Flanged joints shall be tightly bolted to prevent leakage.,tensor(1.0000)
"Aboveground outdoor piping shall not be located on the exterior of walls except on those of noncombustible construction, or above windows.","Aboveground outdoor piping shall not be located on the exterior of walls except on those of noncombustible construction, or above windows.","Aboveground outdoor piping shall not be located on the exterior of walls except on those of noncombustible construction, or above windows and doors.","Aboveground outdoor piping shall not be located on the exterior of walls except on those of noncombustible construction, or above windows and doors.",tensor(0.9981)
