DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.5.12.(8),Automatic Sprinkler Systems,Sprinklers in elevator machine rooms shall have a temperature rating not less than that required for an intermediate temperature classification and shall be protected against physical damage. (See Note A-3.2.5.12.(8).),3.0,2,5,12,8
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.3.(6),General Requirements,"Stiff elements that are not considered part of the SFRS, such as concrete, masonry, brick or precast walls or panels, shall be separated from all structural elements of the building such that no interaction takes place as the building undergoes deflections due to earthquake effects as calculated in this Subsection, or made part of the SFRS and satisfy the requirements of this Subsection.",4.0,1,8,3,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.15.2.(4),Material Standards,"Subflooring described in Sentence 9.23.15.2. shall have its upper surface and all edges treated to restrict water absorption, where the subfloor is used in bathrooms, kitchens, laundry rooms or other areas subject to periodic wetting. (See Note A-9.23.15.2.(4).)",9.0,23,15,2,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.25.2.4.(2),Installation of Loose-Fill Insulation,"Where loose-fill insulation is installed in an unconfined sloped space, such as an attic space over a sloped ceiling, the supporting slope shall not be more than 4.5 in 12 for mineral fibre or cellulose fibre insulation, and 2.5 in 12 for other types of insulation.",9.0,25,2,4,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.25.3.6.(3),Air Barrier Systems in Floors-on-ground,"Where the air barrier installed below a floor-on-ground is flexible sheet material, joints in the barrier shall be lapped not less than 300 mm. (See Note A-9.25.3.6.(2).)",9.0,25,3,6,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.8.9.(2),Smoke Dampers Waived,"The requirement for smoke dampers or combination smoke/fire dampers stated in Sentence 3.1.8.7. is permitted to be waived for noncombustible branch ducts having a melting point above 760°C that penetrate a fire separation, provided the ducts have a cross-sectional area not more than 0.013 m2 and serve only air-conditioning units or combined air-conditioning and heating units discharging air not more than 1.2 m above the floor, extend not less than 500 mm inside exhaust duct risers that are under negative pressure and in which the airflow is upward as required by Article 3.6.3.4., or are required to function as part of a smoke control system, or where the fire separation separates a vertical service space from the remainder of the building, provided each individual duct exhausts directly to the outdoors at the top of the vertical service space.",3.0,1,8,9,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.8.2.5.(5),"Access to Parking Areas, Exterior Passenger-Loading Zones and Stall Design",Parking stalls for use by persons with disabilities required by Sentence 3.8.2.5.(2)or 3.8.2.5. shall be designed in accordance with Article 3.8.3.22.,3.0,8,2,5,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.15.2.(4),Roof Coverings,"Where buildings conforming to Article 3.2.2.50. or 3.2.2.58. include non-contiguous roof assemblies at different elevations, the roof coverings referred to in Sentence 3.1.15.2. are permitted to be evaluated separately to determine the roof covering classification required.",3.0,1,15,2,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.4.3.4.(5),Headroom Clearance,No door closer or other device shall be installed so as to reduce the headroom clearance of a doorway to less than 1 980 mm.,3.0,4,3,4,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.4.6.11.(5),Doors,No door leaf in an exit doorway with more than one leaf shall be less than 610 mm wide.,3.0,4,6,11,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.4.2.(2),Fire Separations,"The fire-resistance rating of the fire separation required by Sentence 3.3.4.2. is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",3.0,3,4,2,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.11.(4),Equivalent Static Force Procedure for Structures Satisfying,"For single-storeybuildings with steel deck or wood roof diaphragms, the fundamental lateral period, Ta, in the direction under consideration is permitted to be taken as 0.05 (hn)3/4 + 0.004 L for shear walls, 0.035 hn + 0.004 L for steel moment frames and steel braced frames, or the value obtained from methods of mechanics using a structural model that complies with the requirements of Sentence 4.1.8.3.(8), except that Ta shall not be greater than 1.5 times the value determined in Sentence 4.1.8.11. or 4.1.8.11.(4), as applicable,",4.0,1,8,11,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.6.12.(3),Valleys in Curved or Sloped Roofs,"For case III (see Article 4.1.6.12.), Ca shall be calculated as follows: Ca=1.5Cb for0&lt;x b/8,andCa=0.5Cb forb/8&lt;x b/2wherex, b = as specified in Sentence 4.1.6.12.(2).",4.0,1,6,12,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.2.5.8.(1),Backfilling,"Where an excavation is backfilled, the backfill shall be placed so as to provide lateral support to the soil adjacent to the excavation, and prevent detrimental movements.",4.0,2,5,8,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,11.2.2.1.(2),Mechanical Ventilation,"If the noise contour value at a building site is more than 30, the mechanical ventilation system required by Sentence 11.2.2.1. shall be designed and installed in such a way that an owner or occupant of a dwelling unit or suite used for residential occupancy need not make changes to the structure or dimensional changes to the ventilation system in order to install an air-conditioning system.",11.0,2,2,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.1.2.(1),Definitions,"For the purpose of this Section, the term ""common space"" shall mean all spaces required to be conditioned spaces in accordance with the requirements of the Code that are not within a suite but shall not include crawl spaces and vertical service spaces. (See Note A-9.36.1.3.(3).)",9.0,36,1,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,7.2.3.28.(4),Skimming Devices,Submerged equalizers for skimming devices shall not be permitted.,7.0,2,3,28,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.1.1.(4),Exceptions in Determining Building Height,"Except as required by Sentence 3.2.1.1.(5), the space above a mezzanine need not be considered as a storey in calculating the building height, provided the aggregate area of mezzanines that are not superimposed and do not meet the conditions of Sentence 3.2.1.1. does not exceed 10% of the floor area in which they are located, and the area of a mezzanine in a suite does not exceed 10% of the area of that suite.",3.0,2,1,1,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.13.7.(1),Additional System Considerations,"Except as provided in Sentences 9.23.13.7. and 9.23.13.7.(3), one exterior wall of the uppermost storey in each orthogonal direction may be set back from the exterior wall of the storey below, provided the adjacent interior braced wall band of the storey below the setback is spaced not more than 10.6 m from the exterior wall of the storey below the setback wall, consists of braced wall panels that are constructed of a wood-based material in conformance with Sentence 9.23.13.6.(2), extends to the foundation, and is not taken into consideration when providing braced wall panels constructed of a wood-based material at spacing intervals of not more than 15 m as per Sentence 9.23.13.6.(6).",9.0,23,13,7,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.26.4.3.(5),Valley Flashing,"The bottom layer of roofing required in Sentence 9.26.4.3. shall consist of at least Type S smooth roll roofing or Type M mineral surface roll roofing (mineral surface not less than 457 mm wide, centred in the valley and fastened with nails spaced not more than 450 mm o.c. located 25 mm away from the edges.",9.0,26,4,3,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.28.4.3.(1),Stucco Lath Specifications,Stucco lath shall conform to Table 9.28.4.3.,9.0,28,4,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.29.8.4.(1),Edge Support,"All fibreboard edges shall be supported by blocking, furring or framing.",9.0,29,8,4,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.3.1.4.(1),Ventilation of Storage Garages,"Except as provided in Sentences 6.3.1.4. and 6.3.1.4.(6), an enclosed storage garage for five or more motor vehicles shall have a mechanical ventilation system designed to limit the concentration of carbon monoxide to not more than 100 parts per million parts of air when measured between 900 mm and 1 200 mm above the floor, limit the concentration of nitrogen dioxide to not more than 3 parts per million parts of air when measured between 900 mm and 1 200 mm above the floor, where the majority of the vehicles stored are powered by diesel-fuelled engines, or provide, during operating hours, a continuous supply of outdoor air at a rate of not less than 3.9 L/s for each square metre of floor area (see Article 3.3.1.20.).",6.0,3,1,4,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.6.5.6.(1),Clearance of Ducts and Plenums,The clearance of furnaceplenums from combustible material shall conform to the requirements of the appropriate standards referenced in Sentence 6.2.1.5.(1).,3.0,6,5,6,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.5.1.1.(2),Insulation and Coverings,"Insulation and coverings on pipes shall be composed of material that will withstand deterioration from softening, melting, mildew and mould at the operating temperature of the system.",6.0,5,1,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.3.2.10.(4),Exhaust Ducts and Outlets,Exhaust outlets shall be designed to prevent backdraft under wind conditions.,6.0,3,2,10,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.3.2.15.(6),"Evaporative Cooling Towers, Evaporative Fluid Coolers and Evaporative","Evaporative cooling towers, evaporative fluid coolers and evaporative condensers shall be provided with access ports, service platforms, fixed ladders and restraint connections to allow visual inspection, maintenance and testing.",6.0,3,2,15,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.7.1.(5),Required Handrails,"Except for stairs with winders, where a flight of stairs within a dwelling unit consists of tapered treads, or a mix of tapered treads and rectangular treads, one handrail shall be installed along the narrow end of the treads.",9.0,8,7,1,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.2.34.(1),"Group A, Division 3, One Storey","A building classified as Group A, Division 3 is permitted to be of combustible construction or noncombustible construction used singly or in combination provided it is not more than 1 storey in building height, and it has a building area not more than 1 000 m2 if facing one street, 1 250 m2 if facing 2 streets, or 1 500 m2 if facing 3 streets.",3.0,2,2,34,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.2.40.(2),"Group B, Division 2, up to 2 Storeys, Sprinklered","The building referred to in Sentence 3.2.2.40. is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,40,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.1.1.(1),General,"This Section applies to the design and construction of interior and exterior stairs, steps, ramps, handrails and guards.",9.0,8,1,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.4.4.(6),Egress from Dwelling Units,"If a dwelling unit has a second and separate means of egress, one means of egress from a dwelling unit is permitted to pass through an interior corridor served by a single exit, an exterior balcony served by a single exit stairway, or an exterior passageway served by a single exit stairway.",3.0,3,4,4,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.11.(6),Equivalent Static Force Procedure for Structures Satisfying,"The higher mode factor, Mv, and its associated base overturning moment reduction factor, J, shall conform to Table 4.1.8.11.",4.0,1,8,11,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.6.10.(2),"Arch Roofs, Curved Roofs and Domes","For arch roofs, curved roofs and domes with a rise-to-span ratio h/b > 0.05 (see ), the load cases provided in Sentences 4.1.6.10. to 4.1.6.10. shall also be considered.",4.0,1,6,10,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.2.3.(5),"Calculation of Ceiling, Wall, Fenestration and Door Areas",The fenestration area made of flat panes that are not all in the same plane or curved panes shall be measured along the surface of the glass. (See Note A-9.36.2.3.(5).),9.0,36,2,3,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.11.1.3.(1),Compliance with Required Ratings,"Compliance with the required STC ratings shall be demonstrated through measurements carried out in accordance with Sentence 9.11.1.2.(1), or the construction of separating assemblies conforming to Table 9.10.3.1.-A or 9.10.3.1.-B, as applicable.",9.0,11,1,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.5.2.(1),Ramp Width,"Except as provided in Sentence 9.8.5.2.(2), ramps shall be not less than 1 100 mm wide.",9.0,8,5,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.3.4.3.(1),Steel Building Systems,Steel building systems shall be manufactured by companies certified in accordance with the requirements of CSA A660-10 Certification of Manufacturers of Steel Building Systems,4.0,3,4,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.13.7.(1),Flashing Joints,Joints in flashing shall be made watertight.,9.0,20,13,7,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,7.2.7.3.(15),Flume and Receiving Pool Design and Construction,"If water slide flumes with non-parallel discharges discharge sliders at a high speed, the centre lines shall not intersect for not less than 10 m.",7.0,2,7,3,15
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.3.5.(2),Wall with Limiting Distance Less Than 1.2 m,Wired glass or glass block shall not be used for a closure referred to in Sentence 3.2.3.5.(1).,3.0,2,3,5,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.14.7.(5),Intermediate Support for Rafters and Joists,"When dwarf walls are used for rafter support, they shall be framed in the same manner as loadbearing walls and securely fastened top and bottom to the roof and ceiling framing to prevent over-all movement.",9.0,23,14,7,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.26.11.7.(3),Installation of Layers,Felt shall be laid free of wrinkles and shall be rolled directly into the hot bitumen and broomed forward and outward from the centre to ensure complete adhesion.,9.0,26,11,7,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.4.7.1.(1),Scope,"Except as permitted by Sentence 3.4.7.1.(2), fire escapes shall not be erected on a building.",3.0,4,7,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.17.4.2.(1),Materials,"Wood columns shall be either solid, glued-laminated or built-up.",9.0,17,4,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.6.2.7.(2),Electrical Equipment Vaults,"An electrical equipment vault referred to in Sentence 3.6.2.7. shall be separated from the remainder of the building by a fire separation of solid masonry or concrete construction having a fire-resistance rating not less than 3 h if the vault is not protected by an automatic fire extinguishing system, or 2 h if the vault is protected by an automatic fire extinguishing system.",3.0,6,2,7,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,8.2.4.5.(1),Clothing While Directing Traffic,"A worker while directing traffic shall wear the following clothing which shall be fluorescent and coloured either blaze orange or red: a vest, or sleeves that extend from above the elbow to the wrist.",8.0,2,4,5,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.1.2.(1),"Stairs, Ramps, Landings, Handrails and Guards in Garages","Where stairs, ramps, landings, handrails or guards are installed in garages that serve a single dwelling unit or a house with a secondary suite including their common spaces, the garage shall be considered to be part of the dwelling unit and the requirements for stairs, ramps, landings, handrails and guards within dwelling units shall apply.",9.0,8,1,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.6.5.(1),Tire Storage,A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h. (See Note A-3.3.6.5.(1).),3.0,3,6,5,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.13.9.(1),Protection of Interior Finish,"Except as provided in Sentence 9.20.13.9.(3), where the interior finish of the exterior walls of a building is a type that may be damaged by moisture, exterior masonry walls, other than cavity walls or walls that are protected for their full height by a roof of a carport or porch, shall be covered on the interior surface with sheathing membrane conforming to CGSB CAN/CGSB-51.32-M77 Sheathing, Membrane, Breather Type lapped not less than 100 mm at the joints.",9.0,20,13,9,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.5.19.(1),Fittings for Firefighting Use,Fittings for inlets and outlets for firefighting use shall conform to the NFC(AE).,3.0,2,5,19,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.3.7.(2),Construction of Exposing Building Face,"Except as provided in Sentences 3.2.3.7. and 3.2.3.7. and Article 3.2.3.10., the fire-resistance rating, construction and cladding for exposing building faces of buildings or fire compartments of Group E or Group F, Division 1 or 2 occupancy classification shall comply with Table 3.2.3.7.",3.0,2,3,7,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.17.1.(3),Occupant Load Determination,"For the purposes of this Article, mezzanines, tiers and balconies shall be regarded as part of the floor area.",3.0,1,17,1,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,5.6.2.2.(4),Accumulation and Disposal,"Junctions between vertical assemblies, and sloped or horizontal assemblies, shall be designed and constructed to minimize the flow of water from the sloped or horizontal assembly onto the vertical assembly.",5.0,6,2,2,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.28.6.1.(2),Low Temperature Conditions,"Stucco shall be maintained at a temperature of not less than 10°C during application, and for not less than 48 h afterwards.",9.0,28,6,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.31.1.1.(1),Application,This Section applies to the plumbing facilities and plumbing systems within dwelling units.,9.0,31,1,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.5.1.(1),Holes Drilled in Framing Members,"Holes drilled in roof, floor or ceiling framing members shall be not larger than one-quarter the depth of the member and shall be located not less than 50 mm from the edges, unless the depth of the member is increased by the size of the hole.",9.0,23,5,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.17.3.(1),Walls in Exits,"Except as provided in Sentence 9.10.17.3.(2), at least 90% of the exposed surfaces of every wall in an exit shall have a surface flame-spread rating of not more than 25. (See Article 9.10.17.6.)",9.0,10,17,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.17.10.(3),Protection of Foamed Plastics,"Thermosetting foamed plastic insulation having a flame-spread rating of not more than 200 is permitted to be used in factory-assembled doors in storage garages serving single dwelling units provided that the insulation is covered on the interior with a metallic foil, the assembly has a flame-spread rating of not more than 200, and the assembly incorporates no air spaces.",9.0,10,17,10,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.1.3.(8),Means of Egress,"Except as permitted by Sentences 3.3.4.4. and 3.3.4.4.(6), each suite in a floor area that contains more than one suite shall have an exterior exit doorway, or a doorway into a public corridor, or to an exterior passageway.",3.0,3,1,3,8
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.4.5.(2),Installation and Verification of Fire Alarm Systems,Fire alarm systems shall be verified in conformance with ULC CAN/ULC-S537-13 Verification of Fire Alarm Systems to ensure they are operating satisfactorily.,3.0,2,4,5,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.1.8.10.(7),Additional System Restrictions,"Structures where the value of , as determined in accordance with Sentence 4.1.8.10.(5), exceeds twice the limits specified in Table 4.1.8.6. for a Type 9 irregularity, and where IEFaSa(0.2) is equal to or greater than 0.5 are not permitted unless determined to be acceptable based on non-linear dynamic analysis studies. (See Note A-4.1.8.10.(7).)",4.0,1,8,10,7
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.11.(18),Modeling HVAC System of Proposed House,"Except as provided in Sentence 9.36.5.11.(19), where a forced-air system is installed in the proposed house, the power capacity of the circulation fan shall be modeled as specified in the design for the proposed house.",9.0,36,5,11,18
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.19.2.1.(2),Access,"The hatch required in Sentence 9.19.2.1. shall be not less than 550 mm by 900 mm except that, where the hatch serves not more than one dwelling unit, the hatch may be reduced to 0.32 m2 in area with no dimension less than 500 mm.",9.0,19,2,1,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.6.(4),Building Envelope Calculations,"The energy model calculations shall account for the effect that each assembly in contact with the ground has on below-grade heat transfer due to the geometry of the foundation, soil conditions (see Note A-1.1.3.1.(1)), and the configuration of the insulation.",9.0,36,5,6,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.8.(4),Service Water Heating System Calculations,"The energy model calculations shall use a supply cold water temperature, in °C, that is equal to –0.002 + 20.3, where HDD &lt; 7 999, equal to 4.3, where HDD 8 000, or determined based on the ground and air temperatures in the climatic data file.",9.0,36,5,8,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.5.3.(2),Height over Ramps,The clear height over ramps serving a single dwelling unit or a house with a secondary suite including their common spaces shall be not less than 1 950 mm.,9.0,8,5,3,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.20.12.2.(1),Corbelling for Cavity Walls,Cavity walls of greater thickness than the foundation wall on which they rest shall not be corbelled but may project 25 mm over the outer face of the foundation wall disregarding parging.,9.0,20,12,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.8.9.(1),Crawl Spaces,"Where a crawl space exceeds 1.8 m in height or is used for any occupancy or as a plenum in combustible construction or for the passage of flue pipes, it shall be considered as a basement in applying the requirements in Article 9.10.8.1.",9.0,10,8,9,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.9.4.(4),Floor Assemblies,"Where a crawl space is not required by Article 9.10.8.9. to be constructed as a basement, the floor above it need not be constructed as a fire separation.",9.0,10,9,4,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.9.8.(1),Collapse of Combustible Construction,Combustible construction that abuts on or is supported by a noncombustible fire separation shall be constructed so that its collapse under fire conditions will not cause collapse of the fire separation.,9.0,10,9,8,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.34.2.1.(1),Lighting of Entrances,An exterior lighting outlet with fixture controlled by a wall switch located within the building shall be provided at every entrance to buildings of residential occupancy.,9.0,34,2,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,7.2.3.17.(3),Hose Bibcocks,Hose bibcocks shall be recessed or located away from traffic areas to avoid injury.,7.0,2,3,17,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.23.12.3.(3),Lintel Spans and Sizes,"Lintels referred to in Sentence 9.23.12.3. shall be not less than 50 mm greater in depth than those shown in Span Tables 9.23.4.2.-L and 9.23.12.3.-Ato 9.23.12.3.-D for the maximum spans shown, and shall not exceed 2.24 m in length.",9.0,23,12,3,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.3.2.3.(2),Materials in Air Duct Systems,Ducts that are used in a location where they may be subjected to excessive moisture shall have no appreciable loss of strength when wet and shall be resistant to moisture-induced corrosion.,6.0,3,2,3,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.19.6.(2),Silencing of Smoke Alarms,"Suites of residential occupancy equipped with smoke detectors installed to ULC CAN/ULC-S524-14 Installation of Fire Alarm Systems which are part of the fire alarm system in lieu of smoke alarms as permitted in Sentence 9.10.19.4.(3), need not incorporate the manually operated device required in Sentence 9.10.19.6.(1).",9.0,10,19,6,2
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.1.3.(6),Means of Egress,A rooftop enclosure which is more than 200 m2 in area shall be provided with at least 2 means of egress.,3.0,3,1,3,6
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,6.9.1.3.(1),Commercial Cooking Equipment,Fire protection systems for commercial cooking equipment referred to in Sentence 6.3.1.7. using vegetable oil or animal fat shall conform to UL ANSI/UL 300-2005 Fire Testing of Fire Extinguishing Systems for Protection of Commercial Cooking Equipment or ULC ULC/ORD-C1254.6-1995 Fire Testing of Restaurant Cooking Area Fire Extinguishing System Units,6.0,9,1,3,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.7.6.2.(4),"Sealants, Trim and Flashing","All unfinished portions of the frame and other components of aluminum windows, doors or skylights in contact with the edges of masonry, concrete, stucco or plaster shall be protected with an alkali-resistant coating.",9.0,7,6,2,4
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.15.4.(3),Glazed Openings in Exposing Building Face,"Except for buildings that are sprinklered and for openable windows having an unobstructed opening equal to 0.35 m2 installed in accordance with Sentences 9.9.10.1. and 9.9.10.1.(2), where the limiting distance is 2 m or less, individual glazed openings or a group of glazed openings in an exposing building face shall not exceed 50% of the maximum allowable aggregate area of glazed openings determined in Sentence 9.10.15.4.(1).",9.0,10,15,4,3
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.3.1.15.(1),Exterior Passageways,An exterior passageway leading to a required exit shall conform to the requirements of part 3. for exterior exit passageways.,3.0,3,1,15,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.1.9.5.(5),Combustible Piping Penetrations,"Combustible drain, waste and vent piping is permitted on one side of a vertical fire separation provided it is not located in a vertical service space.",3.0,1,9,5,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.2.90.(1),"Group F, Division 3, Storage Garages up to 22 m High","A building used as a storage garage with all storeys constructed as open-air storeys and having no other occupancy above it is permitted to have its floor, wall, ceiling and roof assemblies constructed without a fire-resistance rating provided it is of noncombustible construction, not more than 22 m high, measured between grade and the ceiling level of the top storey, not more than 10 000 m2 in building area, and designed so that every portion of each floor area is within 60 m of an exterior wall opening.",3.0,2,2,90,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,4.2.3.1.(1),Wood,Wood used in foundations or in support of soil or rock shall conform with the appropriate requirements of part 4.,4.0,2,3,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.36.5.8.(1),Service Water Heating System Calculations,The energy model calculations shall account for the energy consumption of all service water heating systems.,9.0,36,5,8,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.4.7.(1),Spiral Stairs,"Spiral stairs shall have handrails on both sides, the outer handrail being not less than 1 070 mm high, a clear width not less than 660 mm between the handrails, risers that are not more than 240 mm high, treads that are a minimum of 190 mm deep at a point 300 mm from the centre line of the handrails at the narrower edge, have a consistent angle and uniform dimension, and turn in the same direction, and not less than 1 980 mm clear height.",9.0,8,4,7,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.32.3.11.(5),Ducts,All exhaust intakes located within 3 m horizontally of a cooktop shall be equipped with a grease filter at the intake end.,9.0,32,3,11,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,10.4.5.2.(1),Closers,"A door equipped with an automatic closer shall be used between any part of a building and a service room, an exit stair, or a washroom facility.",10.0,4,5,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.9.10.1.(1),Egress Windows or Doors for Bedrooms,"Except where the suite is sprinklered, each bedroom or combination bedroom shall have at least one outside window or exterior door openable from the inside without the use of keys, tools or special knowledge and without the removal of sashes or hardware. (See Article 9.5.1.2. and Note A-9.9.10.1.(1).)",9.0,9,10,1,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.5.4.2.(1),Floor Numbering,Arabic numerals indicating the assigned floor number shall be mounted permanently on both jambs of passenger elevator hoistway entrances in conformance with Appendix E of ASME/CSA ASME A17.1-2013/CSA B44-13 Safety Code for Elevators and Escalators,3.0,5,4,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,3.2.7.10.(5),Protection of Electrical Conductors,"Except as stated in Sentences 3.2.7.10. and 3.2.7.10.(9), the electrical conductors referred to in Sentence 3.2.7.10. are those that extend from the source of emergency power to the equipment served, or the distribution equipment supplying power to the equipment served, if both are in the same room (see Note A-3.2.7.10.(5)(b)).",3.0,2,7,10,5
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.8.7.2.(1),Continuity of Handrails,"Except as provided in Sentence 9.8.7.2.(3), required handrails shall be continuously graspable throughout the length of ramps, and flights of stairs, from the bottom riser to the top riser.",9.0,8,7,2,1
B,AB,2015,NBC,Div B,EN,abc2019_divb,B,9.10.9.15.(2),Separation of Public Corridors,"In other than residential occupancies, no fire-resistance rating is required for fire separations between a public corridor and the remainder of the building if the floor area is sprinklered, the sprinkler system is electrically supervised in conformance with Sentence 3.2.4.9.(3), and the operation of the sprinkler system will cause a signal to be transmitted to the fire department in conformance with Sentence 3.2.4.7.(4).",9.0,10,9,15,2
