DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.9.2.(1),9.23.9.2. Joists Supported by Beams,Floor joists may be supported on the tops of beams or may be framed into the sides of beams.,9.0,23,9,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.12.1.(1),9.23.12.1. Openings in Non-Loadbearing Walls,"Except as provided in Sentence , openings in non-loadbearing walls shall be framed with not less than 38 mm material the same width as the studs securely nailed to adjacent studs.",9.0,23,12,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.24.1.4.(1),9.24.1.4. Screws,"Screws for the application of cladding, sheathing or interior finish materials to steel studs, runners and furring channels shall conform to, ASTM C954, ""Steel Drill Screws for the Application of Gypsum Panel Products or Metal Plaster Bases to Steel Studs from 0.033 in. (0.84 to 0.112 in. (2.84 in Thickness"", or ASTM C1002, ""Steel Self-Piercing Tapping Screws for the Application of Gypsum Panel Products or Metal Plaster Bases to Wood Studs or Steel Studs"".",9.0,24,1,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.15.7.(2),9.23.15.7. Thickness or Rating,The thickness or rating of roof sheathing on a roof not used as a walking deck shall conform to either Table 9.23.15.7.A. or Table 9.23.15.7.B.,9.0,23,15,7,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.12.1.(1),9.26.12.1. Double Coverage,Wide selvage asphalt roofing shall provide double coverage over the entire roof surface.,9.0,26,12,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.16.1.(1),9.10.16.1. Required Fire Blocks in Concealed Spaces,"Concealed spaces in interior walls, ceilings, floors and crawl spaces shall be separated by fire blocks from concealed spaces in exterior walls and attic or roof spaces.",9.0,10,16,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.7.1.(2),9.8.7.1. Required Handrails,"Where a stair or a ramp is required to be at least 2 200 mm wide due to the occupant load, a handrail shall be installed such that no position on the stair or ramp is more than 825 mm from a handrail. (See Appendix A.)",9.0,8,7,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.22.(2),"3.2.2.22. Group A, Division 1, 1 Storey","The building referred to in Sentence is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, roof assemblies shall have, if of combustible construction, a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction, and loadbearing walls, columns and arches supporting a fire separation shall have a fire-resistance rating not less than that required for the fire separation.",3.0,2,2,22,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.70.(1),"3.2.2.63. Group F, Division 1, up to 4 Storeys, Sprinklered","Except as permitted by Articles 3.2.2.64. to 3.2.2.66., a building classified as Group F, Division 1 shall conform to Sentence provided, it is not more than 4 storeys in building height, and it has a building area not more than, 9 000 m2 if 1 storey in building height, 4 500 m2 if 2 storeys in building height, 3 000 m2 if 3 storeys in building height, or 2 250 m2 if 4 storeys in building height.",3.0,2,2,70,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.14.(4),4.1.8.14. Structural Separation,Buildings with non-rigid or energy-dissipating connections require special studies.,4.0,1,8,14,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.1.(3),4.1.8.1. Analysis,"The structure shall have a clearly defined, SFRS, as defined in Article 4.1.8.2., to resist the earthquake loads and their effects, and load path or paths that will transfer the inertial forces generated by the earthquake to the foundations and supporting ground.",4.0,1,8,1,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.1.3.(1),3.4.1.3. Access to Exits,Access to exits shall conform to Section 3.3.,3.0,4,1,3,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.2.4.2.(1),4.2.4.2. Subsurface Investigation,"A subsurface investigation shall be carried out to the depth and extent to which the building or excavation will significantly change the stress in the soil or rock, or to such a depth and extent as to provide all the necessary information for the design and construction of the excavation or the foundations.",4.0,2,4,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.14.3.3.(3),9.14.3.3. Installation,"The top half of joints referred to in Sentence shall be covered with sheathing paper, 0.10 mm polyethylene or No. 15 asphalt or tar-saturated felt.",9.0,14,3,3,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.13.7.(1),9.20.13.7. Flashing Joints,Joints in flashing shall be made watertight.,9.0,20,13,7,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.10.(7),9.32.3.10. Ducts,Ductwork for cooking appliance exhaust fans shall be equipped with a grease filter at the intake.,9.0,32,3,10,7
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.6.1.(1),6.2.6.1. Applicable Standard,"The design, construction, installation and material alteration of every indoor incinerator shall conform to NFPA 82, ""Incinerators and Waste and Linen Handling Systems and Equipment"".",6.0,2,6,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.10.10.(1),7.2.10.10. Back-Siphonage Preventers and Backflow Preventers,"Except as provided in Sentence , back-siphonage preventers and backflow preventers shall be certified to, CSA B64.0, ""Definitions, General Requirements and Test Methods for Vacuum Breakers and Backflow Preventers"", CSA B64.1.1, ""Atmospheric Vacuum Breakers (AVB)"", CSA B64.1.2, ""Pressure Vacuum Breakers (PVB)"", CSA B64.1.3, ""Spill-resistant Pressure Vacuum Breakers (SRPVB)"", CSA B64.1.4, ""Vacuum Breaker, Air Space Type (ASVB)"", CSA B64.2, ""Hose Connection Vacuum Breakers (HCVB)"", CSA B64.2.1, ""Hose Connection Vacuum Breakers with Manual Draining Feature"", CSA B64.2.1.1, ""Hose Connection Dual Check Vacuum Breakers (HCDVB)"", CSA B64.2.2, ""Hose Connection Vacuum Breakers with Automatic Draining Feature"", CSA B64.3, ""Dual Check Valve Backflow Preventers with Atmospheric Port (DCAP)"", CSA B64.3.1, ""Dual Check Valve Backflow Preventers with Atmospheric Port for Carbonators (DCAPC)"", CSA B64.4, ""Reduced Pressure Principle Backflow Preventers"", CSA B64.5, ""Double Check Valve Backflow Preventers"", CSA B64.6, ""Dual Check Valve Backflow Preventers"", CSA B64.7, ""Laboratory Faucet Vacuum Breakers (LFVB)"", CSA B64.8, ""Dual Check Valve Backflow Preventers with Intermediate Vent (DuCV)"", or CSA B64.10, ""Selection and Installation of Backflow Preventers"".",7.0,2,10,10,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.10.1.(3),7.2.10.1. Floor Flanges,"PVC floor flanges shall be certified to CAN/CSA-B181.2, ""Polyvinylchloride and Chlorinated Polyvinylchloride Drain, Waste, and Vent Pipe and Pipe Fittings"".",7.0,2,10,1,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.13.(1),"6.2.3.12. Supply, Return, Intake and Exhaust Air Openings ","Supply, return and exhaust air openings located less than 2 000 mm above the floor in rooms or spaces in buildings shall be protected by grilles having openings of a size that will not allow the passage of a 15 mm diameter sphere.",6.0,2,3,13,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.6.6.(1),7.2.6.6. Screwed Malleable Iron Water Fittings,"Screwed malleable iron water fittings shall conform to ASME B16.3, ""Malleable Iron Threaded Fittings: Classes 150 and 300"".",7.0,2,6,6,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.4.22.(12),3.2.4.22. Smoke Alarms,"The sound patterns of smoke alarms shall, meet the temporal patterns of alarm signals, or be a combination of temporal pattern and voice relay.",3.0,2,4,22,12
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.7.3.2.(2),8.7.3.1A. Length of Leaching Chamber ,"Except as provided in Sentences and , the total length of leaching chamber shall not be less than the value determined by the formula,L = QT/200, for a Type I leaching chamber, or L = QT/300, for a Type II leaching chamber, where, L = total length of leaching chamber in metres, Q = the total daily design sanitary sewage flow in litres, and T = the design percolation time. L = QT/300 where, L = total length of leaching chamber in metres, Q = the total daily design sanitary sewage flow in litres, and T = the design percolation time.",8.0,7,3,2,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.5.7.(4),7.3.5.7. Spatial Separation  (See Appendix A.),"A buried water service pipe shall be constructed of a single run of pipe with no joints or fittings between the street line or source of supply on the property and the inside face of the building if the water service pipe is less than 15 m from, a private sewage disposal system, or a source of pollution other than a private sewage disposal system.",7.0,3,5,7,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,11.4.3.4.(5),11.4.3.4. Change in Major Occupancy  (See Appendix A.),"Where the performance level is reduced under Sentence 11.4.2.3.(5), the requirement for the building to be of noncombustible construction or to be constructed in accordance with Article 3.2.2.43A. or 3.2.2.50A. is satisfied if the building is sprinklered.",11.0,4,3,4,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.39.1.1.(3),9.39.1.1. Application,This Section does not apply to reinforced concrete slabs intended to support motor vehicles.,9.0,39,1,1,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.4.(2),3.2.2.4. Buildings with Multiple Major Occupancies,"If a building contains more than one major occupancy, classified in more than one Group or Division, the requirements of this Subsection concerning building size and construction relative to major occupancy shall apply according to Articles 3.2.2.5. to 3.2.2.8.",3.0,2,2,4,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.13.7.(3),9.23.13.7. Intermediate Support for Rafters and Joists,Dwarf walls and struts may be used to provide intermediate support to reduce the span for rafters and joists.,9.0,23,13,7,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.5.2.(4),9.20.5.2. Lintels or Arches,"Steel lintels described in Sentences and shall, have even and level bearing and shall have not less than 150 mm length of bearing at end supports, and bear on masonry, concrete or steel.",9.0,20,5,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.16.(5),9.10.9.16. Separation of Storage Garages,"Where membrane materials are used to provide the required airtightness in the air barrier system, all joints shall be sealed and structurally supported.",9.0,10,9,16,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.18.(7),"4.1.8.18. Elements of Structures, Non-Structural Components","Connections to the structure of elements and components listed in Table 4.1.8.18. shall be designed to support the component or element for gravity loads, shall conform to the requirements of Sentence , and shall also satisfy these additional requirements: friction due to gravity loads shall not be considered to provide resistance to seismic forces, Rp for non-ductile connections, such as adhesives or power actuated fasteners, shall be taken as 1.0, Rp for anchorage using shallow expansion, chemical, epoxy or cast-in place anchors shall be 1.5, where shallow anchors are those with a ratio of embedment length to diameter of less than 8, power-actuated fasteners and drop-in anchors shall not be used for tension loads, connections for non-structural elements or components of Category 1, 2 or 3 of Table 4.1.8.18. attached to the side of a building and above the first level above grade shall satisfy the following requirements: for connections where the body of the connection is ductile, the body shall be designed for values of CP, Ar and Rp given in Table 4.1.8.18., and all of the other parts of the connection, such as anchors, welds, bolts and inserts, shall be capable of developing 2.0 times the nominal yield resistance of the body of the connection, and connections where the body of the connection is not ductile shall be designed for values of Cp = 2.0, Rp = 1.0 and Ar given in Table 4.1.8.18., and a ductile connection is one where the body of the connection is capable of dissipating energy through cyclic inelastic behaviour.",4.0,1,8,18,7
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.4.2.(4),3.3.4.2. Fire Separations,"Except in a retirement home, the fire-resistance rating of the fire separation located between a dwelling unit and an attached storage garage need not conform to that required by Sentence 3.3.5.6. provided, the storage garage contains not more than five vehicles, the dwelling unit and the attached storage garage are sprinklered, the dwelling unit is separated from the remainder of the building in conformance with Sentences to , there are no air duct systems connecting the storage garage and the dwelling unit, the construction between the storage garage and the dwelling unit provides an effective barrier to gas and exhaust fumes, and every door between the storage garage and the dwelling unit is, tight fitting and weather-stripped to provide an effective barrier against the passage of gas and exhaust fumes, fitted with a self-closing device, and not located in a room intended for sleeping.",3.0,3,4,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.11.(8),4.1.8.11. Equivalent Static Force Procedure for Structures,"The structure shall be designed to resist overturning effects caused by the earthquake forces determined in Sentence and the overturning moment at level x, Mx, shall be determined using the formula,(hi – where, Jx = 1.0 for hx 0.6hn, and Jx = J + (1- J)(hx / 0.6hn) for hx, &lt; 0.6hn where, J = base overturning moment reduction factor conforming to Table 4.1.8.11.",4.0,1,8,11,8
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.12.(3),3.1.8.10. Twenty-Minute Closures,A door described in Sentence shall have a clearance not more than 6 mm at the bottom and not more than 3 mm at the sides and top.,3.0,1,8,12,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.12.3.3.(3),9.12.3.3. Deleterious Debris and Boulders,"Backfill with material of any concentration that is susceptible to ice lensing is permitted where foundation walls are cast-in-place concrete, concrete block insulated on the exterior or concrete block protected from the backfill by a material that serves as a slip plane. (See A-9.4.4.4. in Appendix A.)",9.0,12,3,3,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.9.1.(5),3.11.9.1. Dressing Rooms and Sanitary Facilities,A minimum of one shower head shall be provided for every 40 bathers.,3.0,11,9,1,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.4.3.(9),7.4.4.3. Interceptors,"All grease and oil interceptors shall have an internal flow control and, where the head will exceed five feet, a secondary flow control shall be required.",7.0,4,4,3,9
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.5.11.(2),3.13.5.11. Standpipe and Hose Systems,Where a rapid transit station includes more than one standpipe riser there shall be a cross-connection pipe having a diameter not less than 100 mm between each standpipe riser so that supplying of water through any fire department connection will furnish water throughout each riser.,3.0,13,5,11,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.9.2.(4),7.4.9.2. Serving Water Closets,The size of the discharge pipe serving a macerating toilet system shall be at least ¾ in.,7.0,4,9,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.9.(6),6.2.3.8. Exhaust Ducts and Outlets,"Auxiliary rooms, mechanical rooms or storage rooms are permitted to be ventilated into a storage garage, provided that, they are accessible only from that storage garage, they have no openings or duct penetrations through the walls separating the room from adjacent spaces other than that storage garage and other auxiliary, mechanical or storage rooms, the exhaust contains no contaminants that would adversely affect the air quality in the storage garage, and (See Appendix A.) they are provided with, carbon monoxide monitoring devices in accordance with Sentences 6.2.2.3. and , or a light switch which is interlocked with the operation of the exhaust fan serving the room. (See Appendix A.)",6.0,2,3,9,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.1.3.(2),7.2.1.3. Identification and Certification,"Where a component of a plumbing system is required by this Code to comply with a standard and the compliance is not certified by a testing agency accredited by the Standards Council of Canada for the testing of the component in question and, when an inspector requests proof of the compliance, proof of compliance shall be produced by the person proposing to install or have installed the component, and without such proof the component shall not be installed as a permanent part of any plumbing system.",7.0,2,1,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.22.1.4.(3),9.22.1.4. Combustion Air,"The supply duct shall have, a diameter of not less than 100 mm or equivalent area, and an exterior intake for entry of air from the outdoors.",9.0,22,1,4,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.15.2.(1),9.23.15.2. Material Standards,"Wood-based panels used for roof sheathing shall conform to the requirements of, CSA O121, ""Douglas Fir Plywood"", CSA O151, ""Canadian Softwood Plywood"", CSA O153, ""Poplar Plywood"", CSA O325, ""Construction Sheathing"", or CSA O437.0, ""OSB and Waferboard"".",9.0,23,15,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.3.2.(4),9.28.3.2. Nails and Staples,On horizontal surfaces nails for stucco lath or reinforcing shall be not less than 38 mm long.,9.0,28,3,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.21.3.8.(2),9.21.3.8. Spaces Between Liners and Surrounding Masonry,The space required in Sentence shall not be filled with mortar.,9.0,21,3,8,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.4.4.(2),3.2.4.4. Description of Fire Alarm Systems,"A two stage fire alarm system shall, cause an alert signal to sound upon the operation of any manual pull station or fire detector, except for a Group B, Division 2 occupancy, automatically cause an alarm signal to sound if the alert signal is not acknowledged within 5 min of its initiation, have each manual pull station equipped so that the use of a key or other similar device causes an alarm signal to sound and continue to sound upon the removal of the key or similar device from the manual pull station, and (See Appendix A.) in a building containing a hotel, cause an alarm signal to sound in the initiating fire zone in the hotel, and cause an alert signal to sound throughout the hotel and such parts of the building as is necessary to alert hotel staff.",3.0,2,4,4,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.35.(4),"3.2.2.35. Group A, Division 4","Sprinklers shall be installed in all spaces below tiers of seats in a building classified as Group A, Division 4 if those spaces are used for occupancy.",3.0,2,2,35,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.7.1.(3),9.18.7.1. Crawl Spaces as Warm Air Plenums,Combustible ground cover used as enclosing material in Sentence shall be covered with noncombustible material. (See Appendix A.),9.0,18,7,1,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.14.(4),3.1.8.12. Hold-Open Devices,"Where the building is not provided with a fire alarm system, a hold-open device permitted by Sentence shall release upon a signal from a smoke alarm located on either side of the fire separation at ceiling level within 1.5 m horizontally of the closure opening in the fire separation, where the hold-open device is used on closures described in Clauses to (e).",3.0,1,8,14,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.2.3.(2),7.2.2.3. Showers,Not more than six shower heads shall be served by a single shower drain.,7.0,2,2,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.7.7.(2),7.2.7.7. Flared-Joint Fittings for Copper Tube Water Systems,"Flared-joint fittings for copper tube water systems not made by casting shall conform to the applicable requirements of ASME B16.26, ""Cast Copper Alloy Fittings for Flared Copper Tubes"".",7.0,2,7,7,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.3.(15),3.8.3.3. Doorways and Doors,"A door in a barrier-free path of travel consisting of a sheet of glass shall be marked with a continuous opaque strip that, shall be colour and brightness contrasted to the background of the door, shall be at least 50 mm wide, shall be located across the width of the door at a height of 1 350 mm to 1 500 mm above the finished floor, and may incorporate a logo or symbol provided such logo or symbol does not diminish, the opacity of the strip, the width of the strip, the colour and brightness contrast of the strip to the background of the door, and the continuity of the strip across the width of the door.",3.0,8,3,3,15
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.6.2.2.(4),8.6.2.2. Other Treatment Units  (See Appendix A.),All treatment units referred to in Sentences and shall permit the sampling of the effluent.,8.0,6,2,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.4.8.(2),"6.2.4.8. Coverings, Linings and Insulation","Foamed plastic insulation may be used in a ceiling space that acts as a return air plenum, provided the foamed plastic insulation is protected from exposure to the plenum in accordance with Article 3.1.5.12A.",6.0,2,4,8,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,11.3.5.1.(1),11.3.5.1. Existing Septic Tanks,"Despite Subsections 11.3.1. to 11.3.3., where an existing septic tank is subject to material alteration, repair or replacement, the construction of the septic tank shall comply with Part 8.",11.0,3,5,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.2.5.(1),9.23.2.5. Termite Protection,"Where termites are known to exist, unless pressure-treated with a chemical that is toxic to such termites in accordance with Article 9.3.2.9., wood steps shall rest on a non-cellulosic base or apron extending at least 150 mm above the ground.",9.0,23,2,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.87.(1),"3.2.2.80. Group F, Division 3, 1 Storey","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided, it is not more than 1 storey in building height, and it has a building area not more than, 5 600 m2 if facing one street, 7 000 m2 if facing two streets, or 8 400 m2 if facing three streets.",3.0,2,2,87,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.6.5.(1),9.9.6.5. Direction of Door Swing,"Except as permitted by Sentence and except for doors serving a house or an individual dwelling unit, exit doors that are required to swing shall swing in the direction of exit travel.",9.0,9,6,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.2.1.(2),3.1.2.1. Classification of Buildings,A building intended for use by more than one major occupancy shall be classified according to all major occupancies for which it is used or intended to be used.,3.0,1,2,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.11.5.(1),9.9.11.5. Floor Numbering,"Arabic numerals indicating the assigned floor number shall be, except in hotels, mounted permanently on the stair side of the wall at the latch side of doors to exit stair shafts, in hotels, mounted permanently on each side of the exit doors to the exit stair shaft, not less than 60 mm high, raised approximately 0.8 mm above the surface, located 1 500 mm from the finished floor and not more than 300 mm from the door, and contrasting in colour with the surface on which they are applied.",9.0,9,11,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.10.6.(2),9.23.10.6. Studs at Sides of Openings,"Single studs are permitted to be used on either side of openings, in non-loadbearing interior walls not required to have fire-resistance ratings, provided the studs extend from the top wall plate to the bottom wall plate, or in loadbearing or non-loadbearing interior or exterior walls, provided, the opening is less than and within the required stud spacing, and no two such openings of full stud space width are located in adjacent stud spaces. (See Appendix A.)",9.0,23,10,6,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.11.4.(2),9.23.11.4. Joints in Top Plates,The top plates in loadbearing walls shall be lapped or otherwise suitably tied at corners and intersecting walls in accordance with Sentence .,9.0,23,11,4,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.29.5.1.(1),9.29.5.1. Application,The requirements for application of gypsum board in this Subsection apply to the single layer application of gypsum board to wood furring or framing using nails or screws.,9.0,29,5,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.17.4.(1),9.20.17.4. Openings in Loadbearing Flat Insulating Concrete,No openings shall occur within 1.2 m of interior and exterior corners of exterior loadbearing flat insulating concrete form walls.,9.0,20,17,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.22.5.1.(2),9.22.5.1. Hearth Extension,"Where the fire chamber floor is elevated more than 150 mm above the hearth, the dimension of the hearth measured perpendicular to the plane of the fireplace opening shall be increased by not less than, 50 mm for an elevation above 150 mm and not more than 300 mm, and an additional 25 mm for every 50 mm in elevation above 300 mm.",9.0,22,5,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.2.2.(2),9.23.2.2. Protection from Decay,"Air spaces required in Sentence shall not be blocked by insulation, vapour barriers or air tight materials.",9.0,23,2,2,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.16.2.(2),9.10.16.2. Required Fire Blocks in Wall Assemblies,"Fire blocks required in Sentence need not be provided, if, the insulated wall assembly contains not more than one concealed air space and the horizontal thickness of that air space is not more than 25 mm, the exposed construction materials within the space are noncombustible, or the exposed construction materials within the space, including insulation, but not including wiring, piping or similar services, have a flame-spread rating of not more than 25.",9.0,10,16,2,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.2.(1),"3.3.1.2. Hazardous Substances, Equipment and Processes","Except as provided in Subsection 3.3.6., the storage, handling and use of the hazardous substances shall be in conformance with, the Fire Code made under the Fire Protection and Prevention Act, 1997, or the CCBFC NRCC 56912, ""National Fire Code of Canada"", in the absence of regulations referred to in Clause (a).",3.0,3,1,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.3.(2),3.3.1.3. Means of Egress,"If a podium, terrace, platform or contained open space is provided, egress requirements shall conform to the appropriate requirements of Sentence 3.3.1.5. for rooms and suites.",3.0,3,1,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.5.13.(2),3.1.5.12. Combustible Insulation ,"Combustible insulation with a flame-spread rating not more than 25 on any exposed surface, or any surface that would be exposed by cutting through the material in any direction, is permitted in a building required to be of noncombustible construction.",3.0,1,5,13,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.43.(2),"3.2.2.43. Group C, up to 6 Storeys, Sprinklered, Noncombustible","Except as permitted by Article 3.2.2.16., the building referred to in Sentence shall be of noncombustible construction, and, except as permitted by Sentence , floor assemblies shall be fire separations with a fire-resistance rating not less than 1 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,43,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.3.2.(6),3.4.3.2. Exit Width,"If more than one exit is required, every exit shall be considered as contributing not more than one-half of the required exit width.",3.0,4,3,2,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.12.(3),4.1.8.12. Dynamic Analysis Procedure,"The ground motion histories used in the Numerical Integration Linear Time History Method shall be compatible with a response spectrum constructed from the design spectral acceleration values, S(T), defined in Sentence 4.1.8.4.(7). (See Appendix A.)",4.0,1,8,12,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.2.1.(2),9.18.2.1. Access Openings,"Access openings shall be fitted with a door or hatch, except when the crawl space is heated and the access opening into the crawl space is from the adjacent heated space.",9.0,18,2,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.14.(6),3.1.8.12. Hold-Open Devices,A hold-open device used on a door located between a corridor used by the public and an adjacent sleeping room in a care and treatment occupancy need not release automatically as described in Sentence .,3.0,1,8,14,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.16.2.1.(1),9.16.2.1. Required Installation of Granular Fill,"Except as provided in Sentence , not less than 100 mm of coarse clean granular material containing not more than 10% of material that will pass a 4 mm sieve shall be placed beneath floors-on-ground.",9.0,16,2,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,11.1.1.1.(1),11.1.1.1. Scope,The scope of this Part shall be as described in Subsection 1.1.2. of Division A.,11.0,1,1,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.9.(1),9.32.3.9. Fan Ratings,"Except as provided in Sentence , capacity ratings for required fans shall be determined in accordance with, CAN/CSA-C260-M, ""Rating the Performance of Residential Mechanical Ventilating Equipment"", or HVI 916, ""Airflow Test Procedure"".",9.0,32,3,9,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.5.13.(1),7.2.5.13. Polyethylene/Aluminum/Polyethylene Composite Pipe,"PE/AL/PE composite pipe and fittings used for potable water systems shall conform to CSA B137.9, ""Polyethylene/Aluminum/Polyethylene (PE-AL-PE) Composite Pressure-Pipe Systems"". (See Appendix A.)",7.0,2,5,13,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.2.6.(3),7.6.2.6. Premise Isolation  (See Appendix A.),"Except as provided in Sentence , where no direct connection exists between the auxiliary water supply and the potable water system, premise isolation shall be provided by a dual check valve backflow preventer conforming to CSA B64.6, ""Dual Check Valve Backflow Preventers"".",7.0,6,2,6,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.8.1.(1),3.11.8.1. Recirculation Systems,Every public pool shall be equipped with a recirculation system.,3.0,11,8,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.5.8.(3),3.13.5.8. Communication Systems,The telephones in Sentence shall be provided with connections to the central supervising station.,3.0,13,5,8,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.1.2.(1),7.6.1.2. Drainage,A water distribution system shall be installed so that the system can be drained or blown out with air and outlets for this purpose shall be provided.,7.0,6,1,2,1
