Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,Matched P/T Division,Matched P/T Sentence Number,Matched P/T Article Title,Matched P/T Sentence Text,Text Difference Tracked,Difference Type,Variation?,Variation Label,Exception?,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,Difference Type Updated?,Exception Updated?,Variation Updated?
2015,NU,NBC,Div B,9.36.3.6.(5),Temperature Controls,"Automatic devices or manually operated dampers, valves or switches shall be provided, as appropriate for the heating system used, to allow the heating of each zone to be adjusted.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.6,9.36,9.36.3,9.36.3.6.(5),,,
2015,NU,NBC,Div B,9.36.3.6.(6),Temperature Controls,"Heat pumps equipped with supplementary heaters shall incorporate controls to prevent supplementary heater operation when the heating load can be met by the heat pump alone, except during defrost cycles.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.6,9.36,9.36.3,9.36.3.6.(6),,,
2015,NU,NBC,Div B,9.36.3.6.(7),Temperature Controls,"Heat pumps with a programmable thermostat shall be equipped with setback controls that will temporarily suppress electrical back-up or adaptive anticipation of the recovery point, in order to prevent the activation of supplementary heat during the heat pump’s recovery. (See Note A-9.36.3.6.(7).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.6,9.36,9.36.3,9.36.3.6.(7),,,
2015,NU,NBC,Div B,9.36.3.7.(1),Humidification,"Where an HVAC system is equipped with a means for adding moisture to maintain specific humidity levels, an automatic humidity control device shall be provided.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.7,9.36,9.36.3,9.36.3.7.(1),,,
2015,NU,NBC,Div B,9.36.3.8.(1),Heat Recovery from Dehumidification in Spaces with an Indoor,"Except as provided in Sentences 9.36.3.8.(2) and 9.36.3.8.(3), spaces containing an indoor pool or hot tub shall be equipped with air exhaust systems conforming to Sentence 9.36.3.8.(4) at design conditions. (See also Article 9.25.4.2.)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.8,9.36,9.36.3,9.36.3.8.(1),,,
2015,NU,NBC,Div B,9.36.3.8.(2),Heat Recovery from Dehumidification in Spaces with an Indoor,"Spaces containing an indoor pool need not comply with Sentence 9.36.3.8.(1), provided a stationary mechanical or desiccant dehumidification system is installed that provides at least 80% of the dehumidification that would result from compliance with Sentence 9.36.3.8.(1).",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.8,9.36,9.36.3,9.36.3.8.(2),,,
2015,NU,NBC,Div B,9.36.3.8.(3),Heat Recovery from Dehumidification in Spaces with an Indoor,"Spaces containing an indoor pool or hot tub having a total water surface area of less than 10 m2 need not comply with Sentence 9.36.3.8.(1), provided they are equipped with a cover having a nominal thermal resistance not less than 2.1 (m2·K)/W.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.8,9.36,9.36.3,9.36.3.8.(3),,,
2015,NU,NBC,Div B,9.36.3.8.(4),Heat Recovery from Dehumidification in Spaces with an Indoor,"Heat-recovery systems used to meet the requirements of Sentence 9.36.3.8.(1) shall be capable of recovering at least 40% of the sensible heat from exhausted air when tested in accordance with AHRI 1060 (I-P)-2013 Performance Rating of Air-to-Air Exchangers for Energy Recovery Ventilation Equipment(see Note A-9.36.3.8.(4)(a)), or have a sensible-heat-recovery efficiency complying with Sentence 9.36.3.9.(3) when tested in accordance with CSA CAN/CSA-C439-09 Rating the Performance of Heat/Energy-Recovery Ventilators",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.8,9.36,9.36.3,9.36.3.8.(4),,,
2015,NU,NBC,Div B,9.36.3.8.(5),Heat Recovery from Dehumidification in Spaces with an Indoor,"The sensible heat, in kW, referred to in Sentence 9.36.3.8.(4), which is the sensible heat content of the total quantity of exhausted air, shall be calculated as follows: SensibleHeat=0.00123?Q? Te-TowhereTe = temperature of exhausted air before heat recovery, in °C, To = outdoor 2.5% January design temperature as listed in Appendix C, in °C, and Q= rated capacity of exhaust system at normal temperature of exhausted air, in L/s. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.8,9.36,9.36.3,9.36.3.8.(5),,,
2015,NU,NBC,Div B,9.36.3.9.(1),Heat Recovery from Ventilation Systems,This Article applies where a self-contained mechanical ventilation system is installed whose principal exhaust component is equipped with heat-recovery capability. (See Note A-9.36.3.9.(1).),NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.9,9.36,9.36.3,9.36.3.9.(1),,,
2015,NU,NBC,Div B,9.36.3.9.(2),Heat Recovery from Ventilation Systems,"Where an integrated mechanical system (IMS) with a heat-recovery ventilator provides the principal exhaust ventilation, the IMS shall be tested in accordance with CSA P.10-07 Performance of Integrated Mechanical Systems for Residential Heating and Ventilation and have a minimum overall thermal performance factor conforming to Table 9.36.3.10. ",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.9,9.36,9.36.3,9.36.3.9.(2),,,
2015,NU,NBC,Div B,9.36.3.9.(3),Heat Recovery from Ventilation Systems,"When tested in conformance with the low-temperature thermal and ventilation test methods described in CSA CAN/CSA-C439-09 Rating the Performance of Heat/Energy-Recovery Ventilators heat-recovery ventilators described in Sentence 9.36.3.9.(1) shall have a sensible heat-recovery efficiency of at least 60% at an outside air test temperature of 0°C for locations with a 2.5% January design temperature greater than or equal to –10°C, and at least 60% at an outside air test temperature of 0°C and at least 55% at an outside air test temperature of –25°C for locations with a 2.5% January design temperature less than –10°C.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.9,9.36,9.36.3,9.36.3.9.(3),,,
2015,NU,NBC,Div B,9.36.3.9.(4),Heat Recovery from Ventilation Systems,The requirements of Sentence 9.36.3.9.(3) shall be met using a principal ventilation rate not less than that required in part 9. (See Note A-9.36.3.9.(3).),NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.3.9,9.36,9.36.3,9.36.3.9.(4),,,
2015,NU,NBC,Div B,9.36.4.1.(1),Scope and Application,This Subsection is concerned with the efficient use of energy by systems used to heat service water for household use as well as for indoor pools and hot tubs.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.1,9.36,9.36.4,9.36.4.1.(1),,,
2015,NU,NBC,Div B,9.36.4.1.(2),Scope and Application,"Where service water heating equipment or techniques other than those described in this Subsection are used, the building shall be designed and constructed in accordance with the energy efficiency requirements of the NECB.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.1,9.36,9.36.4,9.36.4.1.(2),,,
2015,NU,NBC,Div B,9.36.4.2.(1),Equipment Efficiency,"Service water heaters, boilers, pool heaters and storage tanks shall comply with the performance requirements stated in Table 9.36.4.2. (See Note A-9.36.4.2.(1).)",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.2,9.36,9.36.4,9.36.4.2.(1),,,
2015,NU,NBC,Div B,9.36.4.2.(2),Equipment Efficiency,Hot service water storage tanks not listed in Table 9.36.4.2. shall be covered with insulation having a minimum thermal resistance of 1.8 (m2·K)/W.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.2,9.36,9.36.4,9.36.4.2.(2),,,
2015,NU,NBC,Div B,9.36.4.2.(3),Equipment Efficiency,"Except for components that are required to be installed outdoors, service water heating equipment shall be installed in a conditioned space. (See Note A-9.36.4.2.(3).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.2,9.36,9.36.4,9.36.4.2.(3),,,
2015,NU,NBC,Div B,9.36.4.3.(1),Solar Domestic Hot Water Systems,Service water heating systems that use solar thermal technology shall conform to the manufacturer’s design requirements and installation procedures.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.3,9.36,9.36.4,9.36.4.3.(1),,,
2015,NU,NBC,Div B,9.36.4.3.(2),Solar Domestic Hot Water Systems,Service water heating systems that use solar thermal technology shall be installed in accordance with the NPC.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.3,9.36,9.36.4,9.36.4.3.(2),,,
2015,NU,NBC,Div B,9.36.4.3.(3),Solar Domestic Hot Water Systems,Hot water storage tanks associated with the systems referred to in Sentence 9.36.4.3.(2) shall be installed in a conditioned space.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.3,9.36,9.36.4,9.36.4.3.(3),,,
2015,NU,NBC,Div B,9.36.4.4.(1),Piping,The first 2 m of outlet piping downstream and of inlet piping upstream leading from a storage tank or heating vessel shall be covered with piping insulation that is at least 12 mm thick.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.4,9.36,9.36.4,9.36.4.4.(1),,,
2015,NU,NBC,Div B,9.36.4.4.(2),Piping,All piping forming part of a continuously operating recirculating service water heating system shall be covered with piping insulation that is at least 12 mm thick.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.4,9.36,9.36.4,9.36.4.4.(2),,,
2015,NU,NBC,Div B,9.36.4.4.(3),Piping,"Where piping forming part of the service water heating system is located outside the building envelope or in an unconditioned space, it shall be insulated to a thermal resistance not less than the effective thermal resistance required for the exterior above-ground walls.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.4,9.36,9.36.4,9.36.4.4.(3),,,
2015,NU,NBC,Div B,9.36.4.5.(1),Controls,Service water heating systems with storage tanks shall be equipped with automatic temperature controls capable of adjustment between the minimum and maximum temperature settings permitted for the intended use.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.5,9.36,9.36.4,9.36.4.5.(1),,,
2015,NU,NBC,Div B,9.36.4.6.(1),Indoor Swimming Pool Equipment Controls,"Heaters for indoor swimming pools shall be equipped with a thermostat, and a readily accessible and clearly labeled device that allows the heater to be shut off without adjusting the thermostat setting.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.6,9.36,9.36.4,9.36.4.6.(1),,,
2015,NU,NBC,Div B,9.36.4.6.(2),Indoor Swimming Pool Equipment Controls,Pumps and heaters for indoor swimming pools shall be equipped with time switches or other types of controls that can be set to automatically turn off the pumps and heaters when their operation is not required. (See Note A-9.36.4.6.(2).),,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.4.6,9.36,9.36.4,9.36.4.6.(2),,,
2015,NU,NBC,Div B,9.36.5.1.(1),Scope and Application,"This Subsection is concerned with modeling the energy performance of components, systems and assemblies, including heat gains from internal loads described in Sentence 9.36.5.4.(4), that are addressed in the scope of the prescriptive requirements in Subsections 9. to 9. and that are installed in buildings described in Sentence 9.36.1.3.(3).",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.1,9.36,9.36.5,9.36.5.1.(1),,,
2015,NU,NBC,Div B,9.36.5.1.(2),Scope and Application,"Internal loads other than those described in Sentence 9.36.5.4.(4) shall be excluded from the performance compliance calculations as they relate to the lighting of unconditioned spaces, exterior lighting, and the ventilation of unconditioned spaces.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.1,9.36,9.36.5,9.36.5.1.(2),,,
2015,NU,NBC,Div B,9.36.5.10.(1),Modeling Building Envelope of Proposed House,"Except as provided in Sentences 9.36.5.10.(2) and 9.36.5.10.(3), the energy model calculations for the proposed house shall be consistent with the proposed construction specifications for that house with regard to the area of the above-ground portion of foundation walls, the effective thermal resistance of above-ground walls, ceilings below attics, roof assemblies and rim joists, the maximum overall thermal transmittance of doors, as calculated in accordance with Sentence 9.36.2.2.(3), the effective thermal resistance of below-ground walls and slabs-on-ground, exterior walls, roof-ceiling assembly, doors, walls, exposed floors, and floors in contact with the ground, distribution, orientation and area of fenestration and doors, as calculated in accordance with Article 9.36.2.3., solar heat gain coefficient and overall thermal transmittance of fenestration, as calculated in accordance with Sentence 9.36.2.2.(3), configuration of insulation in assemblies in contact with the ground, and effective thermal resistance of foundation walls.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(1),,,
2015,NU,NBC,Div B,9.36.5.10.(10),Modeling Building Envelope of Proposed House,A design airtightness shall be assigned for use in the energy model calculations until the actual airtightness has been measured in accordance with Sentence 9.36.5.10.(11).,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(10),,,
2015,NU,NBC,Div B,9.36.5.10.(11),Modeling Building Envelope of Proposed House,"Where measured airtightness is used in the energy model calculations, it shall be determined in accordance with CGSB CAN/CGSB-149.10-M86 Determination of the Airtightness of Building Envelopes by the Fan Depressurization Method as written, or excluding Clause 6.1.6, which allows intentional openings for mechanical equipment to be left unsealed. ",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(11),,,
2015,NU,NBC,Div B,9.36.5.10.(12),Modeling Building Envelope of Proposed House,"Where airtightness is determined in accordance with Sentence 9.36.5.10.(11) using air changes per hour, the result obtained at an air pressure differential of 50 Pa shall be used in the energy model calculations.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(12),,,
2015,NU,NBC,Div B,9.36.5.10.(13),Modeling Building Envelope of Proposed House,"Where airtightness is determined in accordance with Sentence 9.36.5.10.(11), its rate shall be adjusted in the energy model calculations to account for air leakage through mechanical equipment.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(13),,,
2015,NU,NBC,Div B,9.36.5.10.(2),Modeling Building Envelope of Proposed House,"Except for penetrations, slab-on-ground edge insulation and assemblies with embedded heating pipes, where a building envelope component or assembly covers less than 2% of the total area of the assembly type to which it belongs, its thermal characteristics are not required to be calculated as belonging to a distinct assembly, provided the area of the component or assembly is included in an adjacent assembly having the same orientation (See Note A-9.36.5.10.(2).)",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(2),,,
2015,NU,NBC,Div B,9.36.5.10.(3),Modeling Building Envelope of Proposed House,"Building envelope assemblies with the same thermal characteristics and orientation are not required to be calculated as distinct assemblies, provided their area is included in an adjacent assembly.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(3),,,
2015,NU,NBC,Div B,9.36.5.10.(4),Modeling Building Envelope of Proposed House,Building envelope assemblies and components separating conditioned space from enclosed unconditioned space shall have a solar heat gain coefficient equal to 0.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(4),,,
2015,NU,NBC,Div B,9.36.5.10.(5),Modeling Building Envelope of Proposed House,"Except as stated in Sentence 9.36.5.6.(9), the energy model calculations for the proposed house shall account for the effects of exterior permanent and fixed shading devices, including fins, overhangs, and light shelves, on solar heat gain.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(5),,,
2015,NU,NBC,Div B,9.36.5.10.(6),Modeling Building Envelope of Proposed House,"Where thermal mass is included in the energy model calculations for the proposed house, it shall be set as the specified mass up to the inside edge of insulation in exterior walls, the mass of interior walls, the mass up to the centre-line of party walls, and the mass of floors, as applicable, the specified mass of the building envelope assembly, where the energy model calculations include a transient analysis of thermal transfer of the entire building envelope assembly, or a default value of 0.060 MJ/m2·°C.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(6),,,
2015,NU,NBC,Div B,9.36.5.10.(7),Modeling Building Envelope of Proposed House,"Exterior walls, roofs and exposed floors shall have a solar absorptance of 0.4.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(7),,,
2015,NU,NBC,Div B,9.36.5.10.(8),Modeling Building Envelope of Proposed House,The orientation of the foundation of the proposed house as constructed shall be within 22.5° of the orientation used in the energy model calculations.,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(8),,,
2015,NU,NBC,Div B,9.36.5.10.(9),Modeling Building Envelope of Proposed House,"The airtightness value used in the energy model calculations for the proposed house shall be 3.2 air changes per hour at 50 Pa pressure differential, where the construction complies with part 9., 2.5 air changes per hour at 50 Pa pressure differential, where it can be shown that the air barrier system is constructed in accordance with part 9. and Articles 9.36.2.9. and 9.36.2.10., or where airtightness is tested in accordance with Sentence 9.36.5.10.(11), the number of air changes per hour at 50 Pa pressure differential, and the equivalent leakage area (see Note A-9.36.5.10.(9)(c)(ii)).",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.10,9.36,9.36.5,9.36.5.10.(9),,,
2015,NU,NBC,Div B,9.36.5.11.(1),Modeling HVAC System of Proposed House,"Where multiple HVAC systems serve a single space, the energy model calculations for the proposed house shall call each system in the order of priority established by the system control in the proposed house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(1),,,
2015,NU,NBC,Div B,9.36.5.11.(10),Modeling HVAC System of Proposed House,"Where a heat-recovery ventilator is installed in the proposed house, the energy model calculations shall only account for the recovery of sensible heat using the efficiency ratings in Sentence 9.36.3.9.(3). (See Note A-9.36.5.11.(10).)",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(10),,,
2015,NU,NBC,Div B,9.36.5.11.(11),Modeling HVAC System of Proposed House,"Except as provided in Sentence 9.36.5.11.(12), where a forced-air system is installed in the proposed house, the energy model calculations shall assume the circulation fan operates when the heating, cooling or principal ventilation system is operating. (See Note A-9.36.5.11.(11).)",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(11),,,
2015,NU,NBC,Div B,9.36.5.11.(12),Modeling HVAC System of Proposed House,"Where a forced-air system is installed in the proposed house and where the principal ventilation system in the proposed house is a separate, fully ducted ventilation system, the energy model calculations shall assume the circulation fan operates only when the heating or cooling system is operating.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(12),,,
2015,NU,NBC,Div B,9.36.5.11.(13),Modeling HVAC System of Proposed House,"Where the proposed house contains multiple HVAC systems, the circulation fan power shall be the sum of the circulation fan power capacity of each system.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(13),,,
2015,NU,NBC,Div B,9.36.5.11.(14),Modeling HVAC System of Proposed House,"The ventilation fan power consumption shall be modeled as being 2.32 W/L/s for each ventilation fan on the exhaust side and, where applicable, on the supply side, or as specified, where a heat-recovery ventilator is used.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(14),,,
2015,NU,NBC,Div B,9.36.5.11.(15),Modeling HVAC System of Proposed House,"Where a forced-air system is installed in the proposed house, the energy model calculations shall determine the flow rate, in L/s, of the circulation fan in the reference house by multiplying the capacity, in W, of the heating system in the proposed house by 0.0604 for heat pumps, and 0.0251 for all other types of heating systems.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(15),,,
2015,NU,NBC,Div B,9.36.5.11.(16),Modeling HVAC System of Proposed House,"Where a forced-air system is installed in the proposed house, the energy model calculations shall determine the minimum electricity requirement, in W, of the circulation fan by multiplying the flow rate, in L/s, of the circulation fan in the reference house, determined in accordance with Sentence 9.36.5.11.(15), by a factor of 2.30.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(16),,,
2015,NU,NBC,Div B,9.36.5.11.(17),Modeling HVAC System of Proposed House,"Where a forced-air system is installed in the proposed house, the flow rate of the circulation fan shall be modeled as being the larger of the flow rate of the circulation fan of the reference house, determined in accordance with Sentence 9.36.5.11.(15), or the flow rate of the circulation fan for the forced-air system specified in the design for the proposed house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(17),,,
2015,NU,NBC,Div B,9.36.5.11.(18),Modeling HVAC System of Proposed House,"Except as provided in Sentence 9.36.5.11.(19), where a forced-air system is installed in the proposed house, the power capacity of the circulation fan shall be modeled as specified in the design for the proposed house.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(18),,,
2015,NU,NBC,Div B,9.36.5.11.(19),Modeling HVAC System of Proposed House,"Where the design for the proposed house specifies a forced-air system with a circulation fan flow rate that is lower than the flow rate of the circulation fan in the reference house, as determined in accordance with Sentence 9.36.5.11.(15), the electricity capacity, in W, of the circulation fan shall be modeled as being the larger of the electricity capacity specified for the circulation fan in the proposed forced-air system, or the minimum circulation fan electricity capacity determined in accordance with Sentence 9.36.5.11.(16).",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(19),,,
2015,NU,NBC,Div B,9.36.5.11.(2),Modeling HVAC System of Proposed House,"Where a heat pump is included in the proposed house, the energy model calculations shall include the effect of the source temperature on the heat pump’s efficiency, and the temperature at which the heat pump shuts down.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(2),,,
2015,NU,NBC,Div B,9.36.5.11.(20),Modeling HVAC System of Proposed House,"For natural gas-, oil-, propane- and wood-burning heating systems, the energy model calculations shall set the auxiliary electricity requirements, including that of combustion fans, to those specified for the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(20),,,
2015,NU,NBC,Div B,9.36.5.11.(3),Modeling HVAC System of Proposed House,Permanent supplementary heating systems that are operated by a thermostat or automatic control shall be included in the energy model calculations for the proposed house.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(3),,,
2015,NU,NBC,Div B,9.36.5.11.(4),Modeling HVAC System of Proposed House,The performance characteristics of the heat-recovery ventilation system of the proposed house shall be as specified at not less than the principal ventilation rate required for a system designed in accordance with part 9. ,NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(4),,,
2015,NU,NBC,Div B,9.36.5.11.(5),Modeling HVAC System of Proposed House,The ventilation system shall be modeled as operating 8 hours a day at the principal ventilation rate.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(5),,,
2015,NU,NBC,Div B,9.36.5.11.(6),Modeling HVAC System of Proposed House,"The energy model calculations shall determine the required principal ventilation rate, in L/s, in accordance with Article 9.32.3.3. based on the number of bedrooms in the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(6),,,
2015,NU,NBC,Div B,9.36.5.11.(7),Modeling HVAC System of Proposed House,"The energy model calculations may include duct and piping losses, taking into account the properties of the specified duct and piping insulation of the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(7),,,
2015,NU,NBC,Div B,9.36.5.11.(8),Modeling HVAC System of Proposed House,"The energy model calculations shall include a heating system and, where installed, a cooling system sized according to the specifications for the proposed house.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(8),,,
2015,NU,NBC,Div B,9.36.5.11.(9),Modeling HVAC System of Proposed House,"The energy model calculations shall include the effect of part-load performance of equipment using the same modeled part-load performance data used for the reference house as per Sentence 9.36.5.15.(6), the default part-load performance characteristics stated in Sentence 9.36.5.15.(6), or measured data for the specified equipment.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.11,9.36,9.36.5,9.36.5.11.(9),,,
2015,NU,NBC,Div B,9.36.5.12.(1),Modeling Service Water Heating System of Proposed House,The service water heating system used in the energy model calculations shall be sized as specified in the design for the proposed house.,,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.12,9.36,9.36.5,9.36.5.12.(1),,,
2015,NU,NBC,Div B,9.36.5.12.(2),Modeling Service Water Heating System of Proposed House,"The energy model calculations may include piping losses, and drain-water heat recovery, provided the calculation of the heat recovered is based on the efficiency of the drain-water heat-recovery unit specified for the proposed house and the energy savings are determined using a drain-water inlet temperature to the recovery system of 36°C, flow rate of 9.5 L/min, and flow that is available for recovery 15 min/day for a house and 10 min/day per suite for a multi-unit residential building with more than 2 suites .",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.12,9.36,9.36.5,9.36.5.12.(2),,,
2015,NU,NBC,Div B,9.36.5.13.(1),General Requirements for Modeling the Reference House,"Except as provided in Sentence 9.36.5.13.(2) and Articles 9.36.5.14. to 9.36.5.16., the energy model calculations for the reference house shall be consistent with the prescriptive requirements of Subsections 9. to 9. with regard to fenestration and opaque building envelope assembly types and areas, HVAC system types and capacities, and service water heating system types and capacities.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.13,9.36,9.36.5,9.36.5.13.(1),,,
2015,NU,NBC,Div B,9.36.5.13.(2),General Requirements for Modeling the Reference House,"The energy model calculations for the reference house shall include the same values as those used for the proposed house with regard to floor area, heated volume, and number and types of rooms.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.13,9.36,9.36.5,9.36.5.13.(2),,,
2015,NU,NBC,Div B,9.36.5.14.(1),Modeling Building Envelope of Reference House,"The energy model calculations for the reference house shall include the same values as those used for the proposed house with regard to the gross area of above-ground portion of foundation walls, soil conditions, the orientation of the foundation, and the ratio of fenestration area to opaque area of doors.",NBC NT2019,Div B,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(1),,,
2015,NU,NBC,Div B,9.36.5.14.(10),Modeling Building Envelope of Reference House,"The fenestration and door area to gross wall area ratio (FDWR) of the reference house shall be for houses containing 1 or 2 dwelling units , as per the proposed house, where its FDWR is between 17% and 22%, 17%, where the FDWR of the proposed house is less than 17%, or 22%, where the FDWR of the proposed house is greater than 22%, and for buildings of residential occupancy containing more than 2 dwelling units, the FDWR determined in Sentence 9.36.5.14.(10) for the areas determined in accordance with Sentence 9.36.2.3.(2) and, where the FDWR determined in accordance with the calculation in Sentence 9.36.2.3.(3) only does not exceed 40%, or 40% of the gross wall area enclosing conditioned space where the area of fenestration and doors is greater than 40% of the gross wall area enclosing conditioned space determined in accordance with Sentence 9.36.2.3.(2).",NBC NT2019,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(10),,,
2015,NU,NBC,Div B,9.36.5.14.(2),Modeling Building Envelope of Reference House,"The energy model calculations for the reference house shall use the following set values: 0.060 MJ/m2·°C for thermal mass, a solar absorptance of 0.4 for the exterior walls, roofs and exposed floors, 0.26 for the solar heat gain coefficient of fenestration, and 2.5 air changes per hour at 50 Pa pressure differential for airtightness.",,,,,,,National Only,Yes,Non-adoption,,Technical ,9,9.36.5.14,9.36,9.36.5,9.36.5.14.(2),,,
