Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Difference Type Updated,Exception Updated,Variation Updated
2015,ON,NECB,Div B,4.2.2.5.(1),4.2.2.5. Determination of Daylighted Area Under Skylights,The daylighted area under skylights shall refer to the combined daylighted area under each skylight without double-counting overlapping areas. (See Note A-4.2.2.4.(1) and 4.2.2.5.(1).),obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.2.5.(1),Determination of Daylighted Area Under Skylights,The daylighted area under skylights shall refer to the combined daylighted area under each skylight without double-counting overlapping areas. (See Note A-4.2.2.4.(1) and 4.2.2.5.(1).),QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.5.(2),4.2.2.5. Determination of Daylighted Area Under Skylights,"The daylighted area under each skylight shall be calculated as the area of the skylight’s projection from the ceiling onto the floor plus the horizontal distances extending from that projection assessed separately in each direction using the smallest of the following values: a) 70% of the ceiling height, b) the distance to any primary sidelighted area, as determined in accordance with Article 4.2.2.3., or the daylighted area under roof monitors, or c) the distance to the nearest face of any vertical obstruction where any part of the obstruction is farther away than 70% of the distance between the top of the obstruction and the ceiling. (See Note A-4.2.2.5.(2).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.2.5.(2),Determination of Daylighted Area Under Skylights,"The daylighted area under each skylight shall be calculated as the area of the skylight's projection from the ceiling onto the floor plus the horizontal distances extending from that projection assessed separately in each direction using the smallest of the following values: (See Note A-4.2.2.5.(2).)) 70% of the ceiling height, the distance to any primary sidelighted area, as determined in accordance with Article 4.2.2.3., or the daylighted area under roof monitors, or the distance to the nearest face of any vertical obstruction where any part of the obstruction is farther away than 70% of the distance between the top of the obstruction and the ceiling.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.6.(1),4.2.2.6. Special Applications,"The following lighting applications shall be controlled separately from the general lighting in all spaces: a) display or accent lighting, b) lighting in display and merchandising cases, c) lighting for non-visual applications, such as plant growth and food warming, and d) lighting equipment that is for sale or for demonstrations in lighting education.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.6.(2),4.2.2.6. Special Applications,"Except for night lighting in bathrooms that does not exceed 2 W, all lighting and all switched receptacles used for lighting in guest rooms and suites in commercial temporary lodgings shall be controlled so that their power supply turns off within 20 min of the space being unoccupied. (See Note A-4.2.2.6.(2).) (See also Note A-5.2.8.3.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.6.(2),4.2.2.6. Special Applications,"Except for night lighting in bathrooms that does not exceed 2 W, all lighting and all switched receptacles used for lighting in guest rooms and suites in commercial temporary lodgings shall be controlled so that their power supply turns off within 20 min of the space being unoccupied. (See Note A-4.2.2.6.(2).) (See also Note A-5.2.8.3.(1).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.6.(3),4.2.2.6. Special Applications,"Where captive key systems are used to meet the requirements of Sentence (2), they shall be located at the entrance to each guest room and suite.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.2.6.(3),Special Applications,"Where captive key systems are used to meet the requirements of Sentence 4.2.2.6.(2), they shall be located at the entrance to each guest room and suite.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.2.6.(4),4.2.2.6. Special Applications,"All supplemental task lighting, including permanently installed undershelf or undercabinet lighting, shall be controlled by a device that is a) integral to the luminaires, or b) wall-mounted in a readily accessible location from which the occupant can see the controlled lighting.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.3.1.(1),4.2.3.1. Exterior Lighting,"Exterior lighting allowances shall be based on the lighting zone in which the building is located, as determined from Table 4.2.3.1.-A.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.3.1.(2),Exterior Lighting,The basic site allowance to be applied in the calculation of maximum connected exterior lighting power in Sentences 4.2.3.1.(3) and 4.2.3.1.(4) shall not exceed the limits specified in Table 4.2.3.1.B for the applicable lighting zone.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.3.1.(5),4.2.3.1. Exterior Lighting,"The following exterior lighting applications need not comply with Sentences (1) to (4) where the lighting is equipped with an independent control device that complies with the requirements of Subsection 4.2.4.: a) specialized signal, directional, and marker lighting associated with transportation, b) lighting for advertising and directional signage, c) lighting integral to equipment or instrumentation and installed by its manufacturer, d) lighting for theatrical purposes, including performance, stage, film and video production, e) lighting for athletic activity areas, f) temporary lighting, g) lighting for industrial production, material handling, transportation sites, and associated storage areas for industrial sites, h) lighting for theme elements in theme/amusement parks, and i) lighting used to highlight features of art objects, public monuments and designated national or provincial historic sites.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Interior Lighting Controls,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(1),4.2.4.1. Requirements,"Except as provided in Sentences (2) and (3), exterior lighting shall be controlled by a) astronomical time controls, b) photosensors, c) a combination of photosensors and timer shut-off switch, or d) other types of controls that perform the same function as those referred to in Clauses (a) to (c).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.4.1.(1),Requirements,"Except as provided in Sentences 4.2.4.1.(2) and 4.2.4.1.(3), exterior lighting shall be controlled by astronomical time controls, photosensors, a combination of photosensors and timer shut-off switch, or other types of controls that perform the same function as those referred to in Clauses 4.2.4.1.(1)(a) to 4.2.4.1.(1)(c).",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(2),4.2.4.1. Requirements,"Except as provided in Sentence (3), exterior lighting designated for dusk-to-dawn operation shall be controlled by a) astronomical time controls, or b) photosensors.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.4.1.(2),Requirements,"Except as provided in Sentence 4.2.4.1.(3), exterior lighting designated for dusk-to-dawn operation shall be controlled by astronomical time controls, or photosensors.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(3),4.2.4.1. Requirements,"Exterior lighting for covered vehicle exterior entrances or exterior exits from buildings or storage garages need not comply with Sentences (1) and (2) where it is required for safety, security, or eye adaptation. (See also Article 4.2.2.2.)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Exterior Lighting Power,,,,,,
2015,QC,NECB,Div B,4.2.4.1.(3),Requirements,"Exterior lighting for covered vehicle exterior entrances or exterior exits from buildings or storage garages need not comply with Sentences 4.2.4.1.(1) and 4.2.4.1.(2) where it is required for safety, security, or eye adaptation. (See also Article 4.2.2.2.)",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(4),4.2.4.1. Requirements,"Except as provided in Sentence (5), all exterior lighting, including advertising signage and parking lot lighting, shall be equipped with a device that has the capability to automatically reduce the total connected lighting power by at least 30%.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,Exterior Lighting Power,,,,,,
2015,QC,NECB,Div B,4.2.4.1.(4),Requirements,"Except as provided in Sentence 4.2.4.1.(5), all exterior lighting, including advertising signage and parking lot lighting, shall be equipped with a device that has the capability to automatically reduce the total connected lighting power by at least 30%.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(5),4.2.4.1. Requirements,Facade lighting and landscape lighting shall have the capability to shut off automatically.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.2.4.1.(5),Requirements,Facade lighting and landscape lighting shall have the capability to shut off automatically.,QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.2.4.1.(6),4.2.4.1. Requirements,All lighting schedule controllers shall be equipped with backup provisions to retain programming and the time setting for at least 10 h during a power outage.,obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.1.(1),4.3.1.1. Application,"Subject to the limitations stated in Article 4.3.1.2., this Section applies to interior lighting and lighting controls.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.2.(1),4.3.1.2. Limitation,"Notwithstanding the requirements of this Section, lighting and lighting controls shall comply with Articles 4.2.1.1. and 4.2.1.2. and Subsections 4.2.3. and 4.2.4.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.3.(1),4.3.1.3. Compliance,"The total annual energy consumption of interior lighting in the proposed building shall be calculated in accordance with a) Subsection 4.3.2., or b) except as provided in Sentence (4), CSA C873.4, “Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting.”",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.3.(2),4.3.1.3. Compliance,"The maximum allowed annual energy consumption of interior lighting in the reference building shall be calculated in accordance with a) Subsection 4.3.3., or b) except as provided in Sentence (5), CSA C873.4, “Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting.”",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.1.3.(2),Compliance,"The maximum allowed annual energy consumption of interior lighting in the reference building shall be calculated in accordance with Subsection 4.3.3., or except as provided in Sentence 4.3.1.3.(5), CSA C873.4-14 Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.3.(3),4.3.1.3. Compliance,"Interior lighting shall be deemed to comply with this Section where a) the total annual energy consumption of interior lighting in the proposed building calculated in accordance with Subsection 4.3.2. is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with Subsection 4.3.3., or b) the total annual energy consumption of interior lighting in the proposed building calculated in accordance with CSA C873.4, “Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting,” is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with that same standard.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.1.3.(3),Compliance,"Interior lighting shall be deemed to comply with this Section where the total annual energy consumption of interior lighting in the proposed building calculated in accordance with Subsection 4.3.2. is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with Subsection 4.3.3., or the total annual energy consumption of interior lighting in the proposed building calculated in accordance with CSA C873.4-14 Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting is less than or equal to the maximum allowed annual energy consumption of interior lighting in the reference building calculated in accordance with that same standard.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.3.(4),4.3.1.3. Compliance,"Where the total annual energy consumption of interior lighting in the proposed building is calculated in accordance with CSA C873.4, “Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting,” the following substitutions shall apply: a) NECB Table 4.3.2.7.-A instead of CSA Table 8, b) NECB Table 4.3.2.7.-B instead of CSA Table 9, c) NECB Table 4.3.2.10.-B instead of CSA Table 16, and d) NECB Articles 4.3.2.3. and 4.3.2.4. instead of CSA Clause 5.3.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.1.3.(4),Compliance,"Where the total annual energy consumption of interior lighting in the proposed building is calculated in accordance with CSA C873.4-14 Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting the following substitutions shall apply: NECB Table 4.3.2.7.A instead of CSA Table 8, NECB Table 4.3.2.7.B instead of CSA Table 9, NECB Table 4.3.2.10.B instead of CSA Table 16, and NECB Articles 4.3.2.3. and 4.3.2.4. instead of CSA Clause 5.3.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.1.3.(5),4.3.1.3. Compliance,"Where the maximum allowed annual energy consumption of interior lighting in the reference building is calculated in accordance with CSA C873.4, “Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting,” the following qualifications shall apply: a) the lighting power density for each space shall be determined using Table 4.2.1.6., and b) NECB Sentences 4.3.3.7.(3) and (4) and Article 4.3.3.10. shall be used instead of CSA Clauses 5.5.2, 5.5.3, 5.8.1 and 5.8.2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.1.3.(5),Compliance,"Where the maximum allowed annual energy consumption of interior lighting in the reference building is calculated in accordance with CSA C873.4-14 Building Energy Estimation Methodology – Part 4 – Energy Consumption for Lighting the following qualifications shall apply: the lighting power density for each space shall be determined using Table 4.2.1.6., and NECB Sentences 4.3.3.7.(3) and 4.3.3.7.(4) and Article 4.3.3.10. shall be used instead of CSA Clauses 5.5.2, 5.5.3, 5.8.1 and 5.8.2.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.1.(1),4.3.2.1. Determination of Installed Interior Lighting Energy,"The installed interior lighting energy, IILE, in (W·h)/a, which is the total annual energy consumption of interior lighting in all spaces of the proposed building, shall be calculated using the following equation: where i = counter for spaces, N = total number of spaces in the proposed building, and Ei,proposed = annual energy consumption of interior lighting in a space, in (W·h)/a, calculated in accordance with Sentence (2).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.1.(2),4.3.2.1. Determination of Installed Interior Lighting Energy,"The annual energy consumption of interior lighting in a space, Ei,proposed, in (W·h)/a, shall be calculated using the following equation: where pi = lighting power density in the space, in W/m2, determined in accordance with Article 4.3.2.2., ADL,i = daylighted area, in m2, determined in accordance with Article 4.3.2.3., ANDL,i = non-daylighted area, inm2, determined in accordance with Article 4.3.2.4., teff,day,DL,i = effective annual daytime operational time of daylighted area, in h/a, determined in accordance with Article 4.3.2.5., teff,day,NDL,i = effective annual daytime operational time of non-daylighted area, in h/a, determined in accordance with Article 4.3.2.5., and teff,night,i = effective annual nighttime operational time, in h/a, determined in accordance with Article 4.3.2.5.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.10.(1),4.3.2.10. Determination of Factors for Occupancy Control and Personal Control,"The factor for occupancy control, Focc,i, shall be calculated using the following equation: · where CA,i = factor to account for the relative absence of occupants in the space determined using Table 4.3.2.10.-A, and Cocc,ctrl,i = factor to account for the occupancy-sensing mechanism determined using Table 4.3.2.10.-B.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.10.(1),Determination of Factors for Occupancy Control and Personal Control,"The factor for occupancy control, Focc,i, shall be calculated using the following equation:where- CA,i = factor to account for the relative absence of occupants in the space determined using Table 4.3.2.10.A, and - Cocc,ctrl,i = factor to account for the occupancy-sensing mechanism determined using Table 4.3.2.10.B.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.10.(2),4.3.2.10. Determination of Factors for Occupancy Control and Personal Control,"Except as provided in Sentence (3), the factor for personal control, Fpers,i, shall be calculated using the following equation: where Cpers,ctrl,i = factor to account for personal control determined using Table 4.3.2.10.-A.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.10.(2),Determination of Factors for Occupancy Control and Personal Control,"Except as provided in Sentence 4.3.2.10.(3), the factor for personal control, Fpers,i, shall be calculated using the following equation:where- Cpers,ctrl,i = factor to account for personal control determined using Table 4.3.2.10.A.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.10.(3),4.3.2.10. Determination of Factors for Occupancy Control and Personal Control,"Where the lighting design does not include personal controls, the factor for personal control, Fpers,i, shall be set to 1.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.10.(3),Determination of Factors for Occupancy Control and Personal Control,"Where the lighting design does not include personal controls, the factor for personal control, Fpers,i, shall be set to 1.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.2.(1),4.3.2.3. Determination of Daylighted Area,"Subject to the limitations stated in Sentence (2), the daylighted area of a space, ADL,i, inm2, shall be determined in accordance with Article 4.2.2.3. for sidelighting and Articles 4.2.2.4. (roof monitors) and 4.2.2.5. (skylights) for toplighting.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.2.(1),4.3.2.2. Determination of Lighting Power Density,"The lighting power density for a space, pi, inW/m2, shall be calculated using the following equation: where Pi = lighting power in the space, in W, and Ai = gross interior floor area of that space, in m2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.2.(1),4.3.2.3. Determination of Daylighted Area,"Where a space is illuminated by both sidelighting and toplighting, the daylighted area provided by only one of these daylight supplies shall be determined and used in the daylighting calculations in this Section. (See Note A-4.3.2.3.(2).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.4.(1),Determination of Non-Daylighted Area,"The non-daylighted area of a space, ANDL,i,, in m2, shall be calculated using the following equation:where- Ai = gross interior floor area of the space, in m2, and - ADL,i = daylighted area of that space, in m2.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.4.(1),4.3.2.4. Determination of Non-Daylighted Area,"The non-daylighted area of a space, ANDL,i,, inm2, shall be calculated using the following equation: where Ai = gross interior floor area of the space, in m2, and ADL,i = daylighted area of that space, in m2.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.5.(1),4.3.2.5. Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation: where tday,i = annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., FDL,i = factor for daylight harvesting determined in accordance with Article 4.3.2.7., Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.5.(1),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the daylighted area, teff,day,DL,i, in h/a, shall be calculated using the following equation:where- tday,i = annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., - FDL,i = factor for daylight harvesting determined in accordance with Article 4.3.2.7., - Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and - Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.5.(2),4.3.2.5. Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation: where tday,i = annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.5.(2),Determination of Effective Annual Operational Times,"The effective annual daytime operational time of the non-daylighted area, teff,day,NDL,i, in h/a, shall be calculated using the following equation:where- tday,i = annual operational time of the space during daytime, in h, determined in accordance with Article 4.3.2.6., - Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and - Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.5.(3),4.3.2.5. Determination of Effective Annual Operational Times,"The effective annual nighttime operational time, teff,night,i,, in h/a, shall be calculated using the following equation: where tnight,i = annual operational time of the space during nighttime, in h, determined in accordance with Article 4.3.2.6., Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.5.(3),Determination of Effective Annual Operational Times,"The effective annual nighttime operational time, teff,night,i,, in h/a, shall be calculated using the following equation:where- tnight,i = annual operational time of the space during nighttime, in h, determined in accordance with Article 4.3.2.6., - Focc,i = factor for occupancy control determined in accordance with Article 4.3.2.10., and - Fpers,i = factor for personal control determined in accordance with Article 4.3.2.10.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.6.(1),4.3.2.6. Determination of Operational Times,"Except as provided in Sentence (3), the annual operational time of each space during daytime, tday,i, shall be determined using Table 4.3.2.6.-A.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.6.(1),Determination of Operational Times,"Except as provided in Sentence 4.3.2.6.(3), the annual operational time of each space during daytime, tday,i, shall be determined using Table 4.3.2.6.A.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.6.(2),4.3.2.6. Determination of Operational Times,"Except as provided in Sentence (3), the annual operational time of each space during nighttime, tnight,i, shall be determined using Table 4.3.2.6.-B.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.6.(2),Determination of Operational Times,"Except as provided in Sentence 4.3.2.6.(3), the annual operational time of each space during nighttime, tnight,i, shall be determined using Table 4.3.2.6.B.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.6.(3),Determination of Operational Times,"If the building operates for more or less than the default 250 days per year, the data provided in Tables 4.3.2.6.A and 4.3.2.6.B shall be linearly adjusted using the following equation:where- tadjusted = adjusted operational time to be used in the trade-off path, in h, - tbase = base operational time provided in Table 4.3.2.6.A or 4.3.2.6.B, and - doperation = actual number of annual days of operation of the building, in days.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.6.(4),4.3.2.6. Determination of Operational Times,"If the building operates for more or less than the default 250 days per year, the data provided in Tables 4.3.2.6.-A and 4.3.2.6.-B shall be linearly adjusted using the following equation: where tadjusted = adjusted operational time to be used in the trade-off path, in h, tbase = base operational time provided in Table 4.3.2.6.-A or 4.3.2.6.-B, and doperation = actual number of annual days of operation of the building, in days.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.7.(1),4.3.2.7. Determination of Factor for Daylight Harvesting,"The factor for daylight harvesting, FDL,i, shall be calculated using the following equation: where CDL,sup,i = daylight supply factor determined in accordance with Sentences (2) and (3), CDL,ctrl,i = daylight system control factor determined in accordance with Sentence (4), and CEL,ctrl,i = daylight-dependent control factor for electric lighting determined in accordance with Sentence (5).",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.7.(1),Determination of Factor for Daylight Harvesting,"The factor for daylight harvesting, FDL,i, shall be calculated using the following equation:where- CDL,sup,i = daylight supply factor determined in accordance with Sentences 4.3.2.7.(2) and 4.3.2.7.(3), - CDL,ctrl,i = daylight system control factor determined in accordance with Sentence 4.3.2.7.(4), and - CEL,ctrl,i = daylight-dependent control factor for electric lighting determined in accordance with Sentence 4.3.2.7.(5).",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.7.(2),4.3.2.7. Determination of Factor for Daylight Harvesting,"For spaces where sidelighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined in accordance with Article 4.3.2.8.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.7.(2),Determination of Factor for Daylight Harvesting,"For spaces where sidelighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined in accordance with Article 4.3.2.8.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.7.(3),4.3.2.7. Determination of Factor for Daylight Harvesting,"For spaces where toplighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined in accordance with Article 4.3.2.9.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.7.(3),Determination of Factor for Daylight Harvesting,"For spaces where toplighting is the primary daylight supply, the daylight supply factor, CDL,sup,i, shall be determined in accordance with Article 4.3.2.9.",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.7.(4),Determination of Factor for Daylight Harvesting,"The daylight system control factor, CDL,ctrl,i, shall be selected from Table 4.3.2.7.A. (See Note A-4.3.2.7.(4).)",QECB2015,Div B,,,,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.7.(4),4.3.2.7. Determination of Factor for Daylight Harvesting,"The daylight system control factor, CDL,ctrl,i, shall be selected from Table 4.3.2.7.-A. (See Note A-4.3.2.7.(4).)",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
2015,QC,NECB,Div B,4.3.2.7.(5),Determination of Factor for Daylight Harvesting,"The daylight-dependent control factor for electric lighting, CEL,ctrl,i, shall be selected from Table 4.3.2.7.B.",QECB2015,Div B,,-,-,National Only,Yes,,,,,,,
2015,ON,NECB,Div B,4.3.2.7.(6),4.3.2.7. Determination of Factor for Daylight Harvesting,"The daylight-dependent control factor for electric lighting, CEL,ctrl,i, shall be selected from Table 4.3.2.7.-B.",obc2019_SB-10_Div3_Ch3,obc2019_SB-10_Div3_Ch3,,,,National Only,Yes,,,,,,,
