Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,BC,NBC,Div B,9.32.3.10.(2),Fans ,,,Sound ratings for fans shall be determined in accordance with CSA CAN/CSA-C260-M90 Rating the Performance of Residential Mechanical Ventilating Equipment or HVI HVI Publication 915-2013 Loudness Testing and Rating Procedure,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.10.(3),Fans ,,,Capacity ratings for fans shall be measured at the external static pressure differentials shown in Table 9.32.3.10.-A.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.10.(4),Fans ,,,Fans in heat recovery ventilators used to provide one or more required fans shall have their airflow at normal temperature rated in accordance with CSA CAN/CSA-C439-09 Rating the Performance of Heat/Energy-Recovery Ventilators,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.10.(5),Fans ,,,"Where a heat recovery ventilator is used to provide one or more required fans, it shall have a low-temperature ventilation reduction factor of not less than 50% when tested in accordance with CSA CAN/CSA-C439-09 Rating the Performance of Heat/Energy-Recovery Ventilators at an outdoor temperature at least as low as the outdoor design temperature for the location where the ventilation system is to be installed, but the outdoor design temperature need not be lower than -25°C.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.10.(6),Fans ,,,"Fans, including makeup air supply fans, installed to satisfy Articles 9.32.3.3. to 9.32.3.8. with less than 1 m of duct between themselves and the visible interior surfaces of rooms other than unfinished basements, furnace rooms, utility rooms and attics, shall have a sound rating complying with Table 9.32.3.10.-B when operating at the required flow rate.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.10.(7),Fans ,,,Mechanical ventilation devices shall conform to CSA C22.2 No. 113-10 Fans and Ventilators,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.10,9.32,9.32.3,9.32.3.10.(7),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(1),Ducts ,,,"Except as provided in Sentence 9.32.3.11.(6), ventilation ducts and their fittings shall conform to the requirements of Article 9.33.6.2., except that exhaust ducts serving only a bathroom or water-closet room are permitted to be of combustible material, provided they are reasonably airtight and constructed of a material impervious to water.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(10),Ducts ,,,"In using Table 9.32.3.11.-A, when sizing branch ducts, ""maximum length of duct"" refers to the physical length of the duct from the interior grille served by that branch duct to the exterior hood, when sizing a trunk duct, ""maximum length of duct"" refers to the physical length of the duct from the interior grille of the longest branch served by that trunk to the exterior hood, outdoor air supply ducts shall be sized as trunk ducts, ""maximum airflow in duct"" refers to the maximum airflow rate that a given section of duct (branch or must provide to satisfy the ventilation system design, and ""fan s external static pressure"" refers to the external static pressure at which the fan is rated to achieve the maximum airflow rate that the fan is required or intended to provide.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(10),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(11),Ducts ,,,"Where flexible duct is used, it may be sized by choosing the next higher diameter in Table 9.32.3.11.-A or by choosing the diameter for a duct twice as long as the actual length.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(11),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(12),Ducts ,,,"Where rectangular duct is used in place of round duct, it shall be selected according to Table 9.32.3.11.-B.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(12),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(2),Ducts ,,,Exhaust ducts shall not discharge into heated or unheated enclosed spaces.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(3),Ducts ,,,"Where an exhaust duct passes through an unheated space or is not separated from an unheated space by an insulated building assembly, the duct shall be insulated to not less than RSI 0.5.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(4),Ducts ,,,"Where a duct carrying outdoor air that is not tempered and not mixed with indoor air passes through heated space, it shall be insulated to not less than RSI 0.5, and provided with a vapour barrier.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(5),Ducts ,,,All exhaust intakes located within 3 m horizontally of a cooktop shall be equipped with a grease filter at the intake end.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(6),Ducts ,,,"Ductwork for cooking appliance exhaust fans shall be of noncombustible, corrosion-resistant material, lead directly to the outdoors with no connections to other exhaust fans or ducts, and be equipped with a grease filter at the intake end.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(7),Ducts ,,,All ductwork shall be installed to avoid crushing and shall be permanently supported to prevent sagging.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(7),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(8),Ducts ,,,"Joints in all ventilation system ducting shall be sealed with mastic, metal foil duct tape or the manufacturers specified sealants.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(8),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.11.(9),Ducts ,,,"Except where the size of a duct can be determined using Table 9.32.3.11.-A or Table 9.32.3.11.-B, duct sizes shall be determined according to part 9.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.11,9.32,9.32.3,9.32.3.11.(9),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(1),Heat Recovery Ventilators ,,,This Article shall apply to heat recovery ventilators installed to provide one or more of the fans required by this Subsection.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(2),Heat Recovery Ventilators ,,,"Two or more heat recovery ventilators shall not be connected in parallel airflow to a common air supply duct, unless specifically permitted by the manufacturer.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(3),Heat Recovery Ventilators ,,,Two or more heat recovery ventilators shall not be connected in parallel airflow to a common downstream exhaust duct.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(4),Heat Recovery Ventilators ,,,"All start-up procedures recommended by the manufacturer, including air balancing and airflow determination, shall be followed.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(5),Heat Recovery Ventilators ,,,"A means for the free flow of condensate shall be provided in accordance with the manufacturer s recommendations or, in their absence, a condensate drain of at least 1/2 inch nominal pipe size pitched in the direction of flow and complete with a trap or condensate pump of sufficient capacity shall be installed and connected to the dwelling unit s drain, waste and vent system.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.12.(6),Heat Recovery Ventilators ,,,The heat recovery ventilator and all condensate lines shall be installed in a space where the ambient temperature will not adversely affect the operation of the system.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.12,9.32,9.32.3,9.32.3.12.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(1),Outdoor Intake and Exhaust Openings ,,,Intake openings shall be located so as to avoid contamination of the ventilation air from other local sources such as automobile exhaust and exhaust from the building or adjacent buildings.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(10),Outdoor Intake and Exhaust Openings ,,,"Screens, grilles and filters installed in air intake and exhaust openings shall be easily removable for cleaning purposes, without the need for special tools.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(10),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(11),Outdoor Intake and Exhaust Openings ,,,"Where screens or grilles are installed in air intake and exhaust openings, the net free area of the air intake or exhaust opening shall be equal to or greater than the required cross-sectional area of the duct served or such openings shall comply with Table 9.32.3.13.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(11),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(12),Outdoor Intake and Exhaust Openings ,,,Screens and grilles shall be of corrosion-resistant material.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(12),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(2),Outdoor Intake and Exhaust Openings ,,,"The distance from the bottom of an air intake opening to finished ground or to any nearer and lower permanent horizontal surface shall be not less than 450 mm or the depth of expected snow accumulation, whichever is greater.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(3),Outdoor Intake and Exhaust Openings ,,,"The distance separating air intakes from building envelope penetrations that are potential sources of contaminants, such as gas vents or oil fill pipes, shall be not less than 900 mm.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(4),Outdoor Intake and Exhaust Openings ,,,Air intakes shall be clearly labeled as such for identification from locations outside the dwelling unit.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(5),Outdoor Intake and Exhaust Openings ,,,The distance from the bottom of an exhaust outlet to finished ground or to any nearer and lower permanent horizontal surface shall be not less than 100 mm.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(6),Outdoor Intake and Exhaust Openings ,,,"Where air intake and exhaust openings are in exposed locations, provision shall be made to protect them from the entry of precipitation by the use of louvres, weather cowls or other suitable protection.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(7),Outdoor Intake and Exhaust Openings ,,,Air intake openings shall incorporate screens or grilles to protect against the entry of animals and insects.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(7),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(8),Outdoor Intake and Exhaust Openings ,,,"Except for exhaust outlets serving heat recovery ventilators, exhaust outlets shall incorporate backdraft dampers.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(8),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.13.(9),Outdoor Intake and Exhaust Openings ,,,An exhaust outlet that does not incorporate a backdraft damper located at the building envelope shall incorporate a screen located at the building envelope to protect against the entry of animals.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.13,9.32,9.32.3,9.32.3.13.(9),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(1),Design and Installation ,,,"Aspects of mechanical ventilation systems not specifically described in this Subsection shall be designed, constructed and installed in accordance with good practice such as that described in the ASHRAE Handbooks and Standards, the HRAI SAR-G1 HRAI Digest the HRAI Residential Mechanical Ventilation Manual, the Hydronics Institute Manuals and the SMACNA manuals.",BCBC,Div B,9.32.3.2.(1),Design and Installation ,,,"Aspects of mechanical ventilation systems not specifically addressed in this Subsection shall be designed, constructed and installed in accordance with good practice such as that described in the ASHRAE Handbooks and Standards, the HRAI Digest, the HRAI Residential Mechanical Ventilation Manual, the TECA Ventilation Guidelines, the Hydronics Institute Manuals and the SMACNA manuals.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(2),Design and Installation ,,,"Ventilation system equipment installed to meet the requirements of this Section shall be installed in accordance with the manufacturers instructions and recommendations except that, where such instructions and recommendations are in conflict with the requirements of this Subsection, the requirements of this Subsection shall govern.",BCBC,Div B,9.32.3.2.(2),Design and Installation ,,,Exhaust fans and supply fans shall be installed in accordance with this Subsection and the manufacturer s instructions.,,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(3),Design and Installation ,,,"Except where mounted on concrete foundations, fans and heat recovery ventilators shall be isolated from structural components by resilient mountings to minimize the transmission of noise and vibration to occupied spaces.",BCBC,Div B,9.32.3.2.(3),Design and Installation ,,,"The mechanical components of a mechanical ventilation system shall be installed so as to be accessible for inspection, maintenance, repair, and cleaning.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(4),Design and Installation ,,,"Where flow-regulating dampers are required, they shall be adjustable and accessible without requiring the removal of fans, motors or insulating materials, or the use of specialized tools, and a device on the outside of the duct or device in which they are installed shall indicate the position of the damper.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(5),Design and Installation ,,,"Ventilation equipment shall be accessible for inspection, maintenance, repair and cleaning.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.2.(6),Design and Installation ,,,"Ventilation equipment installed in unheated spaces shall be installed so as to avoid condensation of moisture on fans and motors, in accordance with the manufacturers instructions.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.2,9.32,9.32.3,9.32.3.2.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(1),Principal Ventilation System ,,,"The principal ventilation system shall incorporate the following components: a principal ventilation fan complying with this Article, and except as permitted by Article 9.32.3.6., provision for the introduction of outdoor air to the dwelling unit, in conformance with Article 9.32.3.4. or 9.32.3.5.",BCBC,Div B,9.32.3.3.(1),Principal Ventilation System ,,,"A mechanical ventilation system shall include: a principal ventilation fan system that provides supply air in accordance with Article 9.32.3.4., and includes an exhaust fan that conforms with Article 9.32.3.5., the kitchen and bathroom exhaust fans that are required by Article 9.32.3.6., and if the building includes a heated crawl space, the components that are required by Article 9.32.3.7.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(10),Principal Ventilation System ,,,"Exhaust air intakes for principal ventilation fans located in kitchens, bathrooms and water-closet rooms shall be located in the ceiling or on the wall not less than 2 m above the floor. (See Note A-9.32.3.3.(10).)",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(10),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(2),Principal Ventilation System ,,,"The principal ventilation fan shall be capable of operating at an exhaust capacity complying with Table 9.32.3.3., referred to hereinafter as the ""normal operating exhaust capacity."" (See Note A-9.32.3.3.(2).)",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(3),Principal Ventilation System ,,,"The requirement for a principal ventilation fan may be satisfied by a single fan, by the exhaust side of a heat recovery ventilator, or by a group of fans, provided all fans in the group are controlled simultaneously by a controller complying with Sentences 9.32.3.3.(5) , 9.32.3.3.(6) and 9.32.3.3.(7). (See Note A-9.32.3.3.(3).)",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(4),Principal Ventilation System ,,,The components of the principal ventilation system shall be approved by their manufacturer for continuous operation.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(5),Principal Ventilation System ,,,"The principal ventilation fan shall be controlled by a manual switch located within the living area of the dwelling unit and clearly marked ""VENTILATION FAN."" (See Note A-9.32.3.3.(5).)",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(6),Principal Ventilation System ,,,"If all controls serving the principal ventilation fan are in the ""off"" position, the principal ventilation system shall not operate.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(6),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(7),Principal Ventilation System ,,,"The requirement for a manual switch stated in Sentence 9.32.3.3.(5) can be satisfied by a manual override incorporated in a dehumidistat or other automatic control, provided the automatic control is located within the living area of the dwelling unit, and the manual override is clearly marked ""VENTILATION FAN.""",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(7),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(8),Principal Ventilation System ,,,"Where the principal ventilation fan is controlled by a dehumidistat or other automatic control in addition to the manual switch required by Sentence 9.32.3.3.(5), the manual switch shall be capable of activating the fan regardless of the setting of the automatic control.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(8),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.3.(9),Principal Ventilation System ,,,"Where an exhaust air intake for the principal ventilation fan is connected directly to the return side of the duct system of a forced air heating system or other forced air distribution system, it shall be connected, where applicable, not less than 1 m upstream from the connection of the outdoor air supply duct required by Sentence 9.32.3.4.(5).",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.3,9.32,9.32.3,9.32.3.3.(9),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(1),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where outdoor air is to be introduced to the dwelling unit through a forced air heating system, the provision of outdoor air shall comply with this Article.",BCBC,Div B,9.32.3.4.(1),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Except as provided in Sentence (6), a principal ventilation system shall mechanically provide supply air in accordance with Sentence (2), (3), (4) or (5).",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(1),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(10),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"With the principal ventilation fan operating at its normal operating exhaust capacity, the airflow in the outdoor air supply duct shall be measured and the flow-regulating damper required by Sentence 9.32.3.4.(6) shall be adjusted and permanently fixed so that the airflow in the outdoor air supply duct is within ±10% of the actual normal operating exhaust capacity of the principal ventilation fan.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(10),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(11),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,The airflow measurements required by Sentences 9.32.3.4.(3) and 9.32.3.4.(10) shall be done using a method accurate to within ±15% of the flow rate being measured.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(11),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(12),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,All connections between the ventilation system and the heating system shall be in accordance with Articles 9.33.4.1. and 9.33.5.2.,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(12),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(2),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where the actual normal operating exhaust capacity of the fan installed to satisfy the requirement for a principal ventilation fan exceeds the maximum outdoor airflow permitted by Table 9.32.3.4. for a mixed air temperature of 15°C or exceeds the minimum acceptable return air temperature specified by the manufacturer of the furnace, whichever is less, then either the system shall incorporate a means for tempering outdoor air introduced to the heating system ducts so that a mixed air temperature of 15°C or the minimum acceptable return air temperature specified by the manufacturer of the furnace, whichever is less, is achieved when the outdoor air is at the January 2.5% temperature and the indoor air temperature is 22°C, or this Article shall be considered to be no longer applicable and the mechanical ventilation system shall comply with either Sentence 9.32.3.1.(1) or with Article 9.32.3.5.",BCBC,Div B,9.32.3.4.(2),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where the principal ventilation system is a ducted forced-air heating system, the ducted forced-air heating system shall provide supply air through the ducting to each bedroom, and each floor level without a bedroom, draw supply air from an outdoor inlet that is connected to the cabinet containing the furnace air circulating fan required by Clause (d) by ducting that measures, from that cabinet to the point at which the ducting intersects the return air plenum, between 3 m and 4.5 m in length, or if a flow control device is used, not more than 4.5 m in length, draw supply air through ducting that is rigid ducting with an equivalent diameter of at least 100 mm, or flexible ducting with an equivalent diameter of at least 125 mm, and have a furnace air circulating fan set to run continuously.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(2),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(3),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"For the purposes of Table 9.32.3.4., the furnace airflow shall be determined by operating the forced air heating system s circulation fan at the rate chosen to satisfy Sentence 9.32.3.4.(9) when measuring the return airflow in the furnace return air plenum immediately upstream of the connection of the outdoor air supply duct required by Sentence 9.32.3.4.(5) and then adding this return airflow measurement to the actual normal operating exhaust capacity of the fan installed to satisfy the requirement for a principal ventilation fan, or by using the manufacturer s rated flow for the furnace for 150 Pa static pressure and the wiring configuration necessary to achieve the flow specified in Sentence 9.32.3.4.(9).",BCBC,Div B,9.32.3.4.(3),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where the principal ventilation system is a ducted forced-air heating system used in combination with a heat-recovery ventilator, the ducted forced-air heating system shall conform to Clauses (2)(a),(c) and (d), the heat-recovery ventilator shall draw supply air from an outdoor inlet into the return air plenum of the ducted forced-air heating system, and the heat-recovery ventilator shall draw exhaust air, through dedicated ducting, from one or more indoor inlets, at least one of which is located at least 2 m above the floor of the uppermost floor level, and at the capacity rating of the heat-recovery ventilator, which shall be no less than the air-flow rate specified in Table 9.32.3.5.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(3),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(4),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,Linear interpolation is permitted in using Table 9.32.3.4.,BCBC,Div B,9.32.3.4.(4),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where the principal ventilation system is a heat-recovery ventilator, the heat-recovery ventilator shall provide supply air through dedicated ducting to each bedroom, and each floor level without a bedroom, and draw exhaust air, through dedicated ducting, from one or more indoor inlets, at least one of which is located at least 2 m above the floor of the uppermost floor level, and at the capacity rating of the heat-recovery ventilator, which shall be no less than the air-flow rate specified in Table 9.32.3.5.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(4),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(5),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"An outdoor air supply duct shall be installed between the outdoors and the furnace return air plenum and shall be connected not less than 3 m upstream of the plenum connection to the furnace, as measured along the length of the duct, or through an acceptable mixing device installed in the return air plenum.",BCBC,Div B,9.32.3.4.(5),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"Where the principal ventilation system is a ducted central-recirculation ventilation system, the ducted central-recirculation ventilation system shall draw supply air from an outdoor inlet connected upstream of the fan, and draw air from each bedroom and deliver it to a common area, or a common area and deliver it to each bedroom.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(5),,,,,,,Building
2015.0,BC,NBC,Div B,9.32.3.4.(6),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,The outdoor air supply duct required by Sentence 9.32.3.4.(5) shall incorporate a flow-regulating damper.,BCBC,Div B,9.32.3.4.(6),Ventilation Systems Used in Conjunction with Forced Air Heating ,,,"A principal ventilation system need not conform to Sentence (1) if the principal ventilation system services a dwelling unit that is located where the January design temperature, on a 2.5% basis determined in conformance with Article 1.1.3.1., is greater than -20°C, has only 1 storey and a floor area of less than 168 m2 within the building envelope (see Note A-9.32.3.4.(6)(a)(ii)), does not have a ducted forced-air heating system, and except for a secondary suite, is not located in a building conforming to Subsection 9.36.6. or 10.2.3., and provides supply air passively from outdoors through dedicated inlets that are located in each bedroom and at least one common area, are located at least 1 800 mm above the floor, and have an unobstructed vent area of not less than 25 cm2.",,Common Sentence,Yes,,,BC variation.,9.0,9.32.3.4,9.32,9.32.3,9.32.3.4.(6),,,,,,,Building
