Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
13904,1420434,309828.0,P,npc2015_divb,147.0,B,2.2.10.6.(4),Supply and Waste Fittings,"Where multiple shower heads installed in a public showering facility are served by one temperature control, each shower head shall be equipped with a device capable of automatically shutting off the flow of water when the shower head is not in use. (See Note A-2.2.10.6.(4) and (5).)","wheremultipleshowerheadsinstalledinapublicshoweringfacilityareservedbyonetemperaturecontrol,eachshowerheadshallbeequippedwithadevicecapableofautomaticallyshuttingofftheflowofwaterwhentheshowerheadisnotinuse.(seenotea-2.2.10.6.(4)and(5).)",47.0,2.0,2,10,6,4
13906,1421585,309739.0,P,npc2015_divb,58.0,B,2.2.5.3.(1),Polyethylene Pipe and Fittings,"Polyethylene water pipe, tubing and fittings shall conform to Series 160 of CSA B137.1-17 Polyethylene (PE) Pipe, Tubing, and Fittings for Cold-Water Pressure Services","polyethylenewaterpipe,tubingandfittingsshallconformtoseries160ofcsab137.1-17polyethylene(pe)pipe,tubing,andfittingsforcold-waterpressureservices",24.0,2.0,2,5,3,1
13908,1421733,310154.0,P,npc2015_divb,473.0,B,2.6.1.7.(5),Relief Valves,"Pipes that convey water from a temperature-relief, pressure-relief or combined temperature- and pressure-relief valve shall (See Note A-2.6.1.7.(5).)) be of a size at least equal to the size of the outlet of the valve, be rigid, slope downward from the valve, and terminate with an indirect connection above a floor drain, sump, or other safe location, with an air break of not more than 300 mm, have no thread at its outlet, and be capable of operating at a temperature of not less than 99°C.","pipesthatconveywaterfromatemperature-relief,pressure-relieforcombinedtemperature-andpressure-reliefvalveshall(seenotea-2.6.1.7.(5).))beofasizeatleastequaltothesizeoftheoutletofthevalve,berigid,slopedownwardfromthevalve,andterminatewithanindirectconnectionaboveafloordrain,sump,orothersafelocation,withanairbreakofnotmorethan300mm,havenothreadatitsoutlet,andbecapableofoperatingatatemperatureofnotlessthan99°c.",85.0,2.0,6,1,7,5
13910,1422366,310124.0,P,npc2015_divb,443.0,B,2.5.8.5.(1),Lengths of Other Vent Pipes,"When sizing an additional circuit vent, offset relief vent, relief vent, yoke vent, and the vent pipe for an interceptor, dilution tank, sewage tank, sump, or manhole, length is not taken into consideration.","whensizinganadditionalcircuitvent,offsetreliefvent,reliefvent,yokevent,andtheventpipeforaninterceptor,dilutiontank,sewagetank,sump,ormanhole,lengthisnottakenintoconsideration.",33.0,2.0,5,8,5,1
13911,1422375,309703.0,P,npc2015_divb,22.0,B,2.2.1.3.(1),Identification,"Every length of pipe and every fitting shall have cast, stamped or indelibly marked on it the maker's name or mark and the weight or class or quality of the product, or be marked in accordance with the relevant standard.","everylengthofpipeandeveryfittingshallhavecast,stampedorindeliblymarkedonitthemaker'snameormarkandtheweightorclassorqualityoftheproduct,orbemarkedinaccordancewiththerelevantstandard.",40.0,2.0,2,1,3,1
13913,1423064,309797.0,P,npc2015_divb,116.0,B,2.2.7.1.(2),Copper and Brass Pipe,"Brass pipe shall conform to ASTM B 43-15 Seamless Red Brass Pipe, Standard Sizes","brasspipeshallconformtoastmb43-15seamlessredbrasspipe,standardsizes",14.0,2.0,2,7,1,2
13914,1423071,309817.0,P,npc2015_divb,136.0,B,2.2.9.2.(4),Solders and Fluxes,Brazing alloys shall conform to AWS ANSI/AWSA5.8M/A5.8:2011 Filler Metals for Brazing and Braze Welding BCuP range.,brazingalloysshallconformtoawsansi/awsa5.8m/a5.8:2011fillermetalsforbrazingandbrazeweldingbcuprange.,16.0,2.0,2,9,2,4
13915,1423077,309778.0,P,npc2015_divb,97.0,B,2.2.6.7.(2),Steel Pipe,Galvanized steel pipe is permitted to be used in a drainage system or a venting system above ground inside a building.,galvanizedsteelpipeispermittedtobeusedinadrainagesystemoraventingsystemabovegroundinsideabuilding.,21.0,2.0,2,6,7,2
13916,1423079,310016.0,P,npc2015_divb,335.0,B,2.4.8.2.(1),Length of Fixture Outlet Pipes,"Except for fixture outlet pipes installed in conformance with Sentence 2.4.5.1.(3), the developed length of fixture outlet pipes shall not exceed 1 200 mm. (See Note A-2.4.8.2.(1).) (See also Note A-2.4.5.1.(2).)","exceptforfixtureoutletpipesinstalledinconformancewithsentence2.4.5.1.(3),thedevelopedlengthoffixtureoutletpipesshallnotexceed1200mm.(seenotea-2.4.8.2.(1).)(seealsonotea-2.4.5.1.(2).)",31.0,2.0,4,8,2,1
13919,1424295,309960.0,P,npc2015_divb,279.0,B,2.4.5.1.(2),Traps for Sanitary Drainage Systems,"One trap is permitted to protect (See Note A-2.4.5.1.(2).)) all the trays or compartments of a 2- or 3-compartment sink, a 2-compartment laundry tray, or 2 similar single compartment fixtures located in the same room.","onetrapispermittedtoprotect(seenotea-2.4.5.1.(2).))allthetraysorcompartmentsofa2-or3-compartmentsink,a2-compartmentlaundrytray,or2similarsinglecompartmentfixtureslocatedinthesameroom.",35.0,2.0,4,5,1,2
13920,1424355,309705.0,P,npc2015_divb,24.0,B,2.2.1.4.(1),Pipe or Piping,"Where the term pipe or piping is used, it shall also apply to tube or tubing unless otherwise stated.","wherethetermpipeorpipingisused,itshallalsoapplytotubeortubingunlessotherwisestated.",19.0,2.0,2,1,4,1
13921,1424381,310053.0,P,npc2015_divb,372.0,B,2.5.3.1.(2),Circuit Venting,Fixtures with fixture outlet pipes less than 2 inches in size shall be separately vented or separately circuit-vented.,fixtureswithfixtureoutletpipeslessthan2inchesinsizeshallbeseparatelyventedorseparatelycircuit-vented.,18.0,2.0,5,3,1,2
13922,1424389,310142.0,P,npc2015_divb,461.0,B,2.6.1.3.(7),Shut-off Valves,Pipes that supply water to a hot water tank shall be provided with a shut-off valve located close to the tank.,pipesthatsupplywatertoahotwatertankshallbeprovidedwithashut-offvalvelocatedclosetothetank.,21.0,2.0,6,1,3,7
13923,1424404,309738.0,P,npc2015_divb,57.0,B,2.2.5.2.(3),Vitrified Clay Pipe and Fittings,Vitrified clay pipe and fittings shall not be used except for an underground part of a drainage system.,vitrifiedclaypipeandfittingsshallnotbeusedexceptforanundergroundpartofadrainagesystem.,18.0,2.0,2,5,2,3
13925,1424895,309719.0,P,npc2015_divb,38.0,B,2.2.3.1.(4),Traps,A bell trap shall not be installed in a drainage system. (See Note A-2.2.3.1.(4).),abelltrapshallnotbeinstalledinadrainagesystem.(seenotea-2.2.3.1.(4).),14.0,2.0,2,3,1,4
13926,1424899,310183.0,P,npc2015_divb,502.0,B,2.6.2.10.(1),Vacuum Breakers,"Where the critical level is not marked on an atmospheric vacuum breaker, pressure vacuum breaker, or spill-resistant pressure vacuum breaker, the critical level shall be taken as the lowest point on the device.","wherethecriticallevelisnotmarkedonanatmosphericvacuumbreaker,pressurevacuumbreaker,orspill-resistantpressurevacuumbreaker,thecriticallevelshallbetakenasthelowestpointonthedevice.",33.0,2.0,6,2,10,1
13927,1424900,310184.0,P,npc2015_divb,503.0,B,2.6.2.10.(2),Vacuum Breakers,"Where an atmospheric vacuum breaker is installed, it shall be located on the downstream side of the fixture control valve or faucet so that it will be subject to water supply pressure (See Note A-2.6.2.10.(2).)) only when the valve or faucet is open, and for periods of continuous use not exceeding 12 h.","whereanatmosphericvacuumbreakerisinstalled,itshallbelocatedonthedownstreamsideofthefixturecontrolvalveorfaucetsothatitwillbesubjecttowatersupplypressure(seenotea-2.6.2.10.(2).))onlywhenthevalveorfaucetisopen,andforperiodsofcontinuoususenotexceeding12h.",53.0,2.0,6,2,10,2
13928,1425059,310209.0,P,npc2015_divb,528.0,B,2.8.1.1.(1),Attribution to Acceptable Solutions,"For the purposes of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 2.8.1.1. (See Note A-1.1.2.1.(1).)","forthepurposesofcompliancewiththiscodeasrequiredinclause1.2.1.1.(1)(b)ofdivisiona,theobjectivesandfunctionalstatementsattributedtotheacceptablesolutionsinthispartshallbetheobjectivesandfunctionalstatementslistedintable2.8.1.1.(seenotea-1.1.2.1.(1).)",43.0,2.0,8,1,1,1
13929,1425554,309750.0,P,npc2015_divb,69.0,B,2.2.5.8.(1),"Plastic Pipe, Fittings and Solvent Cement Used Underground","Plastic pipe, fittings and solvent cement used underground outside a building or under a building in a drainage system shall conform to ASTM F 628-12e2 Acrylonitrile-Butadiene-Styrene (ABS) Schedule 40 Plastic Drain, Waste, and Vent Pipe With a Cellular Core CSA CAN/CSA-B181.1-15 Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings CSA CAN/CSA-B181.2-15 Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings CSA CAN/CSA-B182.1-15 Plastic Drain and Sewer Pipe and Pipe Fittings with a pipe stiffness not less than 320 kPa, CSA CAN/CSA-B182.2-15 PSM Type Polyvinylchloride (PVC) Sewer Pipe and Fittings with a pipe stiffness not less than 320 kPa, CSA CAN/CSA-B182.4-15 Profile Polyvinylchloride (PVC) Sewer Pipe and Fittings with a pipe stiffness not less than 320 kPa, CSA CAN/CSA-B182.6-15 Profile Polyethylene (PE) Sewer Pipe and Fittings For Leak-Proof Sewer Applications with a pipe stiffness of not less than 320 kPa, or CSA CAN/CSA-B182.8-15 Profile Polyethylene (PE) Storm Sewer and Drainage Pipe and Fittings for Type 1 joints and non-perforated pipes.","plasticpipe,fittingsandsolventcementusedundergroundoutsideabuildingorunderabuildinginadrainagesystemshallconformtoastmf628-12e2acrylonitrile-butadiene-styrene(abs)schedule40plasticdrain,waste,andventpipewithacellularcorecsacan/csa-b181.1-15acrylonitrile-butadiene-styrene(abs)drain,waste,andventpipeandpipefittingscsacan/csa-b181.2-15polyvinylchloride(pvc)andchlorinatedpolyvinylchloride(cpvc)drain,waste,andventpipeandpipefittingscsacan/csa-b182.1-15plasticdrainandsewerpipeandpipefittingswithapipestiffnessnotlessthan320kpa,csacan/csa-b182.2-15psmtypepolyvinylchloride(pvc)sewerpipeandfittingswithapipestiffnessnotlessthan320kpa,csacan/csa-b182.4-15profilepolyvinylchloride(pvc)sewerpipeandfittingswithapipestiffnessnotlessthan320kpa,csacan/csa-b182.6-15profilepolyethylene(pe)sewerpipeandfittingsforleak-proofsewerapplicationswithapipestiffnessofnotlessthan320kpa,orcsacan/csa-b182.8-15profilepolyethylene(pe)stormseweranddrainagepipeandfittingsfortype1jointsandnon-perforatedpipes.",166.0,2.0,2,5,8,1
13930,1425692,310155.0,P,npc2015_divb,474.0,B,2.6.1.7.(6),Relief Valves,"The temperature-relief valve required in Clause 2.6.1.7.(4)(b) shall have a temperature-sensing element located within the top 150 mm of the tank, and be designed to open and discharge sufficient water to keep the temperature of the water in the tank from exceeding 99°C under all operating conditions.","thetemperature-reliefvalverequiredinclause2.6.1.7.(4)(b)shallhaveatemperature-sensingelementlocatedwithinthetop150mmofthetank,andbedesignedtoopenanddischargesufficientwatertokeepthetemperatureofthewaterinthetankfromexceeding99°cunderalloperatingconditions.",47.0,2.0,6,1,7,6
13931,1426219,309748.0,P,npc2015_divb,67.0,B,2.2.5.7.(1),"CPVC Pipe, Fittings and Solvent Cements","CPVC hot and cold water pipe, fittings and solvent cements shall conform to CSA B137.6-17 Chlorinated Polyvinylchloride (CPVC) Pipe, Tubing, and Fittings for Hot- and Cold-Water Distribution Systems","cpvchotandcoldwaterpipe,fittingsandsolventcementsshallconformtocsab137.6-17chlorinatedpolyvinylchloride(cpvc)pipe,tubing,andfittingsforhot-andcold-waterdistributionsystems",28.0,2.0,2,5,7,1
13932,1426340,309761.0,P,npc2015_divb,80.0,B,2.2.5.13.(1),Polypropylene Pipe and Fittings,Polypropylene pipe and fittings used for hot and cold potable water systems shall conform to CSA B137.11-17 Polypropylene (PP-R) Pipe and Fittings for Pressure Applications (See Note A-2.2.5.13.(1).),polypropylenepipeandfittingsusedforhotandcoldpotablewatersystemsshallconformtocsab137.11-17polypropylene(pp-r)pipeandfittingsforpressureapplications(seenotea-2.2.5.13.(1).),28.0,2.0,2,5,13,1
13934,1427000,309810.0,P,npc2015_divb,129.0,B,2.2.7.8.(1),Lead Waste Pipe and Fittings,Lead waste pipe and fittings shall not be used in a water system or as a building sewer.,leadwastepipeandfittingsshallnotbeusedinawatersystemorasabuildingsewer.,18.0,2.0,2,7,8,1
13935,1427008,309847.0,P,npc2015_divb,166.0,B,2.2.10.16.(1),Air Admittance Valves,Air admittance valves shall conform to ASSE 1051-2009G Individual and Branch Type Air Admittance Valves (AAVs) for Sanitary Drainage Systems (See Note A-2.2.10.16.(1).),airadmittancevalvesshallconformtoasse1051-2009gindividualandbranchtypeairadmittancevalves(aavs)forsanitarydrainagesystems(seenotea-2.2.10.16.(1).),23.0,2.0,2,10,16,1
13936,1427022,310046.0,P,npc2015_divb,365.0,B,2.4.10.13.(1),Design of Storm Sewers,"Except as provided in Sentences 2.4.10.4.(1) and 2.4.10.4.(2), and Article 2.4.10.9., storm sewers may be designed in accordance with good engineering practice.","exceptasprovidedinsentences2.4.10.4.(1)and2.4.10.4.(2),andarticle2.4.10.9.,stormsewersmaybedesignedinaccordancewithgoodengineeringpractice.",22.0,2.0,4,10,13,1
13940,1428161,309744.0,P,npc2015_divb,63.0,B,2.2.5.6.(1),PVC Pipe and Fittings,"PVC water pipe, fittings and solvent cement shall conform to CSA B137.3-17 Rigid Polyvinylchloride (PVC) Pipe and Fittings for Pressure Applications and have a pressure rating of not less than 1 100 kPa.","pvcwaterpipe,fittingsandsolventcementshallconformtocsab137.3-17rigidpolyvinylchloride(pvc)pipeandfittingsforpressureapplicationsandhaveapressureratingofnotlessthan1 100kpa.",32.0,2.0,2,5,6,1
13943,1429650,309746.0,P,npc2015_divb,65.0,B,2.2.5.6.(3),PVC Pipe and Fittings,PVC injection-moulded gasketed fittings shall conform to CSA B137.2-17 Polyvinylchloride (PVC) Injection-Moulded Gasketed Fittings for Pressure Applications,pvcinjection-mouldedgasketedfittingsshallconformtocsab137.2-17polyvinylchloride(pvc)injection-mouldedgasketedfittingsforpressureapplications,17.0,2.0,2,5,6,3
13944,1430231,309879.0,P,npc2015_divb,198.0,B,2.3.3.8.(3),Connection of Floor Outlet Fixtures,"Where cast-iron or plastic pipe is used, a floor flange of the same material is permitted to be used.","wherecast-ironorplasticpipeisused,afloorflangeofthesamematerialispermittedtobeused.",19.0,2.0,3,3,8,3
13945,1430238,310025.0,P,npc2015_divb,344.0,B,2.4.9.4.(1),Size of Building Drain and Building Sewer,Building drains and building sewers connected to the public sewer system downstream of the main cleanout (see Sentence 2.4.7.1.(6)) shall be not less than 4 inches in size.,buildingdrainsandbuildingsewersconnectedtothepublicsewersystemdownstreamofthemaincleanout(seesentence2.4.7.1.(6))shallbenotlessthan4inchesinsize.,28.0,2.0,4,9,4,1
13947,1430810,310070.0,P,npc2015_divb,389.0,B,2.5.4.3.(3),Yoke Vents,The yoke vent shall connect to the vent stack at least 1 m above the floor level of the lowest storey in the section described in Sentence 2.5.4.3.(1).,theyokeventshallconnecttotheventstackatleast1mabovethefloorleveloftheloweststoreyinthesectiondescribedinsentence2.5.4.3.(1).,28.0,2.0,5,4,3,3
13948,1430844,309709.0,P,npc2015_divb,28.0,B,2.2.2.2.(1),Conformance to Standards,"Except as provided in Article 2.2.2.3., fixtures shall conform to CSA CAN/CSA-B45 Series-02 Plumbing Fixtures vitreous china fixtures shall conform to ASME/CSA ASME A112.19.2-2013/CSAB45.1-13 Ceramic Plumbing Fixtures enamelled cast-iron fixtures shall conform to ASME/CSA ASME A112.19.1-2013/CSAB45.2-13 Enamelled Cast Iron and Enamelled Steel Plumbing Fixtures porcelain-enamelled steel fixtures shall conform to ASME/CSA ASME A112.19.1-2013/CSAB45.2-13 Enamelled Cast Iron and Enamelled Steel Plumbing Fixtures stainless steel fixtures shall conform to ASME/CSA ASME A112.19.3-2017/CSAB45.4-17 Stainless Steel Plumbing Fixtures plastic fixtures shall conform to CSA B45.5-11/IAPMO Z124-2011 Plastic Plumbing Fixtures hydromassage bathtubs shall conform to ASME/CSA ASME A112.19.7-2012/CSAB45.10-12 Hydromassage Bathtub Systemsand macerating toilet systems shall conform to ASME/CSA ASME A112.3.4-2013/CSAB45.9-13 Plumbing Fixtures with Pumped Waste and Macerating Toilet Systems","exceptasprovidedinarticle2.2.2.3.,fixturesshallconformtocsacan/csa-b45series-02plumbingfixturesvitreouschinafixturesshallconformtoasme/csaasmea112.19.2-2013/csab45.1-13ceramicplumbingfixturesenamelledcast-ironfixturesshallconformtoasme/csaasmea112.19.1-2013/csab45.2-13enamelledcastironandenamelledsteelplumbingfixturesporcelain-enamelledsteelfixturesshallconformtoasme/csaasmea112.19.1-2013/csab45.2-13enamelledcastironandenamelledsteelplumbingfixturesstainlesssteelfixturesshallconformtoasme/csaasmea112.19.3-2017/csab45.4-17stainlesssteelplumbingfixturesplasticfixturesshallconformtocsab45.5-11/iapmoz124-2011plasticplumbingfixtureshydromassagebathtubsshallconformtoasme/csaasmea112.19.7-2012/csab45.10-12hydromassagebathtubsystemsandmaceratingtoiletsystemsshallconformtoasme/csaasmea112.3.4-2013/csab45.9-13plumbingfixtureswithpumpedwasteandmaceratingtoiletsystems",114.0,2.0,2,2,2,1
13951,1431392,309954.0,P,npc2015_divb,273.0,B,2.4.4.3.(2),Interceptors,"Where the discharge from a fixture may contain oil or gasoline, an oil interceptor shall be installed. (See Article 2.5.5.2. for venting requirements for oil interceptors.)","wherethedischargefromafixturemaycontainoilorgasoline,anoilinterceptorshallbeinstalled.(seearticle2.5.5.2.forventingrequirementsforoilinterceptors.)",26.0,2.0,4,4,3,2
13953,1431519,310167.0,P,npc2015_divb,486.0,B,2.6.2.1.(3),Connection of Systems,Backflow preventers shall be selected and installed in conformance with CSA B64.10-17 Selection and Installation of Backflow Preventers (See Note A-2.6.2.1.(3).),backflowpreventersshallbeselectedandinstalledinconformancewithcsab64.10-17selectionandinstallationofbackflowpreventers(seenotea-2.6.2.1.(3).),21.0,2.0,6,2,1,3
13957,1432163,310052.0,P,npc2015_divb,371.0,B,2.5.3.1.(1),Circuit Venting,"A section of horizontal branch is permitted to be circuit-vented, provided a circuit vent is connected to it, all fixtures served by the circuit vent are located in the same storey, and no soil-or-waste stack is connected to it upstream of a circuit-vented fixture.","asectionofhorizontalbranchispermittedtobecircuit-vented,providedacircuitventisconnectedtoit,allfixturesservedbythecircuitventarelocatedinthesamestorey,andnosoil-or-wastestackisconnectedtoitupstreamofacircuit-ventedfixture.",44.0,2.0,5,3,1,1
13960,1433503,309732.0,P,npc2015_divb,51.0,B,2.2.5.1.(2),Concrete Pipe and Fittings,"Joints with internal elastomeric gaskets shall conform to CSA A257.3-14 Joints for Circular Concrete Sewer and Culvert Pipe, Manhole Sections, and Fittings Using Rubber Gaskets","jointswithinternalelastomericgasketsshallconformtocsaa257.3-14jointsforcircularconcretesewerandculvertpipe,manholesections,andfittingsusingrubbergaskets",25.0,2.0,2,5,1,2
13962,1434024,309947.0,P,npc2015_divb,266.0,B,2.4.3.3.(2),Equipment Restrictions Upstream of Grease Interceptors,An organic solids interceptor is permitted to be installed upstream of a grease interceptor.,anorganicsolidsinterceptorispermittedtobeinstalledupstreamofagreaseinterceptor.,14.0,2.0,4,3,3,2
13963,1434025,309949.0,P,npc2015_divb,268.0,B,2.4.3.5.(1),Macerating Toilet Systems,A macerating toilet system shall only be installed where no connection to a gravity sanitary drainage system is available.,amaceratingtoiletsystemshallonlybeinstalledwherenoconnectiontoagravitysanitarydrainagesystemisavailable.,19.0,2.0,4,3,5,1
13966,1434779,310080.0,P,npc2015_divb,399.0,B,2.5.5.3.(1),Venting of Drain Piping and Dilution Tanks for Corrosive Waste,Venting systems for drain piping or dilution tanks conveying corrosive waste shall extend independently and terminate in outside air. (See Article 2.5.7.7. for sizing of these vents.),ventingsystemsfordrainpipingordilutiontanksconveyingcorrosivewasteshallextendindependentlyandterminateinoutsideair.(seearticle2.5.7.7.forsizingofthesevents.),27.0,2.0,5,5,3,1
13967,1434847,309758.0,P,npc2015_divb,77.0,B,2.2.5.11.(3),Polyethylene/Aluminum/Polyethylene Composite Pipe and Fittings,PE/AL/PE pipe with a pressure rating of 690 kPa or greater at 82°C shall be permitted for hot water systems.,pe/al/pepipewithapressureratingof690kpaorgreaterat82°cshallbepermittedforhotwatersystems.,20.0,2.0,2,5,11,3
13968,1435435,309888.0,P,npc2015_divb,207.0,B,2.3.3.12.(2),Copper Joints Used Underground,Compression fittings shall not be used underground under a building.,compressionfittingsshallnotbeusedundergroundunderabuilding.,10.0,2.0,3,3,12,2
13975,1436764,310049.0,P,npc2015_divb,368.0,B,2.5.1.1.(3),Venting for Traps,"A trap that serves a floor drain need not be protected where (See Note A-2.5.1.1.(3).)) the size of the trap is not less than 3 inches, the length of the fixture drain is not less than 450 mm, and the fall on the fixture drain does not exceed its size.","atrapthatservesafloordrainneednotbeprotectedwhere(seenotea-2.5.1.1.(3).))thesizeofthetrapisnotlessthan3inches,thelengthofthefixturedrainisnotlessthan450mm,andthefallonthefixturedraindoesnotexceeditssize.",50.0,2.0,5,1,1,3
13978,1437364,309983.0,P,npc2015_divb,302.0,B,2.4.6.4.(2),Protection from Backflow,"A backwater valve is permitted to be installed in a building drain provided that it is a “normally open” design conforming to CSA B70-12 Cast Iron Soil Pipe, Fittings, and Means of Joining CSA CAN/CSA-B181.1-15 Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings CSA CAN/CSA-B181.2-15 Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings or CSA CAN/CSA-B182.1-15 Plastic Drain and Sewer Pipe and Pipe Fittings and it does not serve more than one dwelling unit.","abackwatervalveispermittedtobeinstalledinabuildingdrainprovidedthatitisa“normallyopen”designconformingtocsab70-12castironsoilpipe,fittings,andmeansofjoiningcsacan/csa-b181.1-15acrylonitrile-butadiene-styrene(abs)drain,waste,andventpipeandpipefittingscsacan/csa-b181.2-15polyvinylchloride(pvc)andchlorinatedpolyvinylchloride(cpvc)drain,waste,andventpipeandpipefittingsorcsacan/csa-b182.1-15plasticdrainandsewerpipeandpipefittingsanditdoesnotservemorethanonedwellingunit.",82.0,2.0,4,6,4,2
13979,1437366,309841.0,P,npc2015_divb,160.0,B,2.2.10.11.(1),Relief Valves,"Temperature-relief, pressure-relief, combined temperature- and pressure-relief, and vacuum-relief valves shall conform to ANSI/CSA ANSIZ21.22-2015/CSA 4.4-2015 Relief Valves for Hot Water Supply Systems","temperature-relief,pressure-relief,combinedtemperature-andpressure-relief,andvacuum-reliefvalvesshallconformtoansi/csaansiz21.22-2015/csa4.4-2015reliefvalvesforhotwatersupplysystems",22.0,2.0,2,10,11,1
13980,1437927,309911.0,P,npc2015_divb,230.0,B,2.3.6.1.(1),Tests and Inspection of Drainage or Venting Systems,"Except in the case of an external leader, after a section of a drainage system or a venting system has been roughed in, and before any fixture is installed or piping is covered, a water pressure test or an air pressure test shall be conducted.","exceptinthecaseofanexternalleader,afterasectionofadrainagesystemoraventingsystemhasbeenroughedin,andbeforeanyfixtureisinstalledorpipingiscovered,awaterpressuretestoranairpressuretestshallbeconducted.",45.0,2.0,3,6,1,1
13981,1438006,309702.0,P,npc2015_divb,21.0,B,2.2.1.2.(1),Restrictions on Re-Use,Materials and equipment that have been used for a purpose other than the distribution of potable water shall not be subsequently used in a potable water system.,materialsandequipmentthathavebeenusedforapurposeotherthanthedistributionofpotablewatershallnotbesubsequentlyusedinapotablewatersystem.,27.0,2.0,2,1,2,1
13983,1438670,310072.0,P,npc2015_divb,391.0,B,2.5.4.4.(1),Offset Relief Vents,"A soil-or-waste stack that has a nominally horizontal offset more than 1.5 m long and above which the upper vertical portion of the stack passes through more than 2 storeys and receives a hydraulic load of more than 100 fixture units shall be vented by an offset relief vent connected to the vertical section immediately above the offset and by another offset relief vent (See Note A-2.5.4.4.(1).)) connected to the lower vertical section at or above the highest soil-or-waste pipe connection, or extended as a vertical continuation of the lower section.","asoil-or-wastestackthathasanominallyhorizontaloffsetmorethan1.5mlongandabovewhichtheupperverticalportionofthestackpassesthroughmorethan2storeysandreceivesahydraulicloadofmorethan100fixtureunitsshallbeventedbyanoffsetreliefventconnectedtotheverticalsectionimmediatelyabovetheoffsetandbyanotheroffsetreliefvent(seenotea-2.5.4.4.(1).))connectedtothelowerverticalsectionatorabovethehighestsoil-or-wastepipeconnection,orextendedasaverticalcontinuationofthelowersection.",91.0,2.0,5,4,4,1
13984,1438693,310150.0,P,npc2015_divb,469.0,B,2.6.1.7.(1),Relief Valves,"In addition to the requirements in Sentence 2.6.1.7.(2), the hot water tank of a storage-type service water heater shall be equipped with a pressure-relief valve designed to open when the water pressure in the tank reaches the rated working pressure of the tank, and so located that the pressure in the tank shall not exceed the pressure at the relief valve by more than 35 kPa under any condition of flow within the distribution system.","inadditiontotherequirementsinsentence2.6.1.7.(2),thehotwatertankofastorage-typeservicewaterheatershallbeequippedwithapressure-reliefvalvedesignedtoopenwhenthewaterpressureinthetankreachestheratedworkingpressureofthetank,andsolocatedthatthepressureinthetankshallnotexceedthepressureatthereliefvalvebymorethan35kpaunderanyconditionofflowwithinthedistributionsystem.",75.0,2.0,6,1,7,1
13986,1439377,309684.0,P,npc2015_divb,3.0,B,1.2.1.1.(1),Non-defined Terms,"Words and phrases used in Division B that are not included in the list of definitions in Article 1.4.1.2. of Division A shall have the meanings that are commonly assigned to them in the context in which they are used, taking into account the specialized use of terms by the various trades and professions to which the terminology applies.","wordsandphrasesusedindivisionbthatarenotincludedinthelistofdefinitionsinarticle1.4.1.2.ofdivisionashallhavethemeaningsthatarecommonlyassignedtotheminthecontextinwhichtheyareused,takingintoaccountthespecializeduseoftermsbythevarioustradesandprofessionstowhichtheterminologyapplies.",59.0,1.0,2,1,1,1
13987,1439897,309927.0,P,npc2015_divb,246.0,B,2.3.7.1.(2),Application of Tests,A pressure test may be applied to each section of the system or to the system as a whole.,apressuretestmaybeappliedtoeachsectionofthesystemortothesystemasawhole.,19.0,2.0,3,7,1,2
13988,1439978,310108.0,P,npc2015_divb,427.0,B,2.5.7.7.(1),"Vents for Sewage Sumps, Dilution Tanks and Macerating Toilet","Except as provided in Sentences 2.5.7.7.(2) and 2.5.7.7.(3), the minimum size of the vent pipe for a sewage sump or dilution tank shall be one size smaller than the size of the largest branch or fixture drain draining to the sump.","exceptasprovidedinsentences2.5.7.7.(2)and2.5.7.7.(3),theminimumsizeoftheventpipeforasewagesumpordilutiontankshallbeonesizesmallerthanthesizeofthelargestbranchorfixturedraindrainingtothesump.",41.0,2.0,5,7,7,1
13989,1440019,309690.0,P,npc2015_divb,9.0,B,1.3.1.2.(1),Applicable Editions,"Where documents are referenced in this Code, they shall be the editions designated in Table 1.3.1.2.","wheredocumentsarereferencedinthiscode,theyshallbetheeditionsdesignatedintable1.3.1.2.",16.0,1.0,3,1,2,1
13992,1441123,309724.0,P,npc2015_divb,43.0,B,2.2.3.3.(1),Tubular Traps,Tubular metal or plastic traps conforming to ASME/CSA ASME A112.18.2-2015/CSAB125.2-15 Plumbing Waste Fittings shall be used only in accessible locations.,tubularmetalorplastictrapsconformingtoasme/csaasmea112.18.2-2015/csab125.2-15plumbingwastefittingsshallbeusedonlyinaccessiblelocations.,20.0,2.0,2,3,3,1
