DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.10.(1),Ceiling Joists Supporting Roof Load,"Except as permitted in Sentence (2), ceiling joists supporting part of the roof load from the rafters shall be not less than 25 mm greater in depth than required for ceiling joists not supporting part of the roof load.",9.0,23,14,10,1,9521
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.6.1.(1),Materials,"Lumber siding shall be sound, free of knot holes, loose knots, through checks or splits.",9.0,27,6,1,1,9522
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.28.2.1.(1),Portland Cement,"Portland cement shall conform to CSA A3001, ""Cementitious Materials for Use in Concrete.""",9.0,28,2,1,1,9523
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.11.8.(2),Roofing over Wood-Based Sheathing,"Where plywood, OSB or waferboard roof sheathing is used, the dry layer of felt required in Sentence (1) may be omitted when the joints are taped and the sheathing is primed with asphalt.",9.0,26,11,8,2,9524
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.5.10.(1),Low Temperature Conditions,"In cold weather, heat shall be provided to maintain a temperature not below 10°C for 48 h prior to taping and finishing and maintained for not less than 48 h thereafter.",9.0,29,5,10,1,9525
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.30.2.4.(1),Joints Offset,"Where panel-type underlay is required to be installed over plywood, OSB or waferboard, the joints in the underlay shall be offset not less than 200 mm from the joints in the underlying subfloor.",9.0,30,2,4,1,9526
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.4.6.4.(2),Dimensions of Landings (See Note A-3.4.6.4.),"In a straight stairway and in a stairway that turns less than 90°, the length of the landing need not be more than the lesser of the required width of stair, or 1 100 mm.",3.0,4,6,4,2,9527
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.5.1.(4),Duct Materials,Duct sealants shall have a flame-spread rating not more than 25 and a smoke developed classification not more than 50.,3.0,6,5,1,4,9528
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.2.2.(3),Entrances,An accessible entrance required by Sentence (1) or (2) shall be designed in accordance with Subsection 3.8.3.,3.0,8,2,2,3,9529
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.3.2.9.(4),Termite and Decay Protection,"Structural wood elements used in retaining walls and cribbing shall be pressure-treated with a preservative to resist decay, where the retaining wall or cribbing supports ground that is critical to the stability of building foundations, or the retaining wall or cribbing is greater than 1.2 m in height. (See Note A-9.3.2.9.(4).)",9.0,3,2,9,4,9530
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.43.(1),"Group B, Division 3, up to 3 Storeys (Noncombustible),","A building classified as Group B, Division 3 is permitted to conform to Sentence (2) provided except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 3 storeys in building height, and it hasa building area that is not limited if the building is not more than 1 storey in building height, not more than 12 000 m2 if 2 storeys in building height, or not more than 8 000 m2 if 3 storeys in building height.",3.0,2,2,43,1,9531
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.74.(2),"Group F, Division 2, Any Height, Any Area, Sprinklered","Except as permitted by Article 3.2.2.16., the building referred to in Sentence (1) shall be of noncombustible construction, and except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building shall be sprinklered throughout, floor assemblies shall be fire separations with a fire-resistance rating not less than 2 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,74,2,9532
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.2.5.(9),Aisles,An aisle that slopes more than 1 in 8 shall be stepped.,3.0,3,2,5,9,9533
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.1.3.(1),Design Requirements,"Buildings and their structural members and connections, including formwork and falsework, shall be designed to have sufficient structural capacity and structural integrity to safely and effectively resist all loads, effects of loads and influences that may reasonably be expected, having regard to the expected service life of buildings, and shall in any case satisfy the requirements of this Section. (See Note A-4.1.1.3.(1).)",4.0,1,1,3,1,9534
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.3.4.(2),Doorway Width,The minimum clear width of doorways through which it is necessary to move patients in bed shall be 1 050 mm. (See Note A-3.3.3.4.(2).),3.0,3,3,4,2,9535
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.4.2.(4),Fire Separations,"The fire-resistance rating of the fire separation required by Sentence 3.3.5.6.(1) is permitted to be waived if the fire separation is located between a dwelling unit and an attached storage garage containing not more than 5 vehicles, provided the dwelling unit and the attached storage garage are sprinklered, the dwelling unit and the attached storage garage are separated from the remainder of the building in conformance with Sentences (1), (2) and (3), there are no air duct systems connecting the storage garage and the dwelling unit, the construction between the storage garage and the dwelling unit provides an effective barrier to gas and exhaust fumes, and every door between the storage garage and the dwelling unit is tight fitting and weather-stripped to provide an effective barrier against the passage of gas and exhaust fumes, fitted with a self-closing device, and not located in a room intended for sleeping.",3.0,3,4,2,4,9536
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.3.2.(1),Accessible Path of Travel,"Except as required elsewhere in this Part or as permitted by Article 3.8.3.6. pertaining to doorways, an accessible path of travel shall have except for handrails, that are permitted to project not more than 100 mm from either or both sides into the clear area, an unobstructed width of not less than 1 500 mm except that the unobstructed width may be reduced to not less than 1 100 mm between any two structures or fixtures in public aisles in merchandising establishments and exhibition facilities, 920 mm for permanent food service lines, and 810 mm through turnstiles, controlled checkout lanes or other restricted passageways constructed to control the flow or pedestrian traffic, and an unobstructed height of not less than 1 980 mm for the full width of the route.",3.0,8,3,2,1,9537
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.8.12.(10),Dynamic Analysis Procedure,"Except as required by Sentence (11), the values of elastic storey shears, storey forces, member forces, and deflections obtained from the Linear Dynamic Analysis, including the effect of accidental torsion determined in Sentence (4), shall be multiplied by Vd/Ve to determine their design values, where Vd is the base shear.",4.0,1,8,12,10,9538
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.33.6.6.(2),Construction of Ducts and Plenums,"Ducts shall be securely supported by metal hangers, straps, lugs or brackets, except that, where zero clearance is permitted, wooden brackets are permitted to be used.",9.0,33,6,6,2,9539
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.5.1.2.(2),Vapour Barrier Properties and Installation,"Coatings applied to gypsum board to provide required resistance to vapour diffusion shall conform to the requirements of Sentence (1) when tested in accordance with CAN/CGSB-1.501-M, ""Method for Permeance of Coated Wallboard.""",5.0,5,1,2,2,9540
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.32.4.2.(6),Carbon Monoxide Alarms,"For each suite of residential occupancy that shares a wall or floor/ceiling assembly with a storage garage or that is adjacent to an attic or crawl space to which the storage garage is also adjacent, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.",9.0,32,4,2,6,9541
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.3.19.(1),Walkway Between Buildings,"Except as required by Sentence 3.2.3.20.(2), if buildings are connected by a walkway, each building shall be separated from the walkway by a fire separation with a fire-resistance rating not less than 45 min.",3.0,2,3,19,1,9542
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.1.1.(5),Exceptions in Determining Building Height,"Except as permitted by Sentence (6), each level of mezzanine that is partly or wholly superimposed above the first level of mezzanine shall be considered as a storey in calculating the building height.",3.0,2,1,1,5,9543
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.1.3.(6),Items under Part 3 Jurisdiction,Openings through floors that are not protected by shafts or closures shall be protected in conformance with Subsection 3.2.8. (See also Sentence 9.9.4.7.(1).),9.0,10,1,3,6,9544
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.11.(2),Roof Trusses,The joint connections used in trusses described in Sentence (1) shall be designed in conformance with the requirements in Subsection 4.3.1. (See Note A-9.23.14.11.(2).),9.0,23,14,11,2,9545
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.17.3.(1),Attachment of Cladding to Sheathing,"Gypsum sheathing, rigid insulation and fibreboard shall not be used for the attachment of cladding materials.",9.0,23,17,3,1,9546
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.11.10.(1),Cant Strips,"Except as permitted in Sentence (4), a cant strip shall be provided at the edges of roofs.",9.0,26,11,10,1,9547
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.17.10.(3),Protection of Foamed Plastics,"Thermosetting foamed plastic insulation having a flame-spread rating of not more than 200 is permitted to be used in factory-assembled doors in storage garages serving single dwelling units provided that the insulation is covered on the interior with a metallic foil, the assembly has a flame-spread rating of not more than 200, and the assembly incorporates no air spaces.",9.0,10,17,10,3,9548
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.3.2.(1),Foamed Plastic Protection,Foamed plastic insulation in a vertical service space shall be protected in conformance with Article 3.1.5.14.,3.0,6,3,2,1,9549
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.2.9.(4),Guards,The size of any opening in a guard required by Sentences (2) and (3) shall not allow the passage of a sphere whose diameter is more than 300 mm.,3.0,3,2,9,4,9550
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.4.6.14.(2),Sliding Doors,"An exit door serving a Group B, Division 1 occupancy, or an impeded egress zone in other occupancies, is permitted to be a sliding door that does not conform to Sentence 3.3.1.12.(1) provided it is designed to be released in conformance with Article 3.3.1.13.",3.0,4,6,14,2,9551
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.16.1.3.(1),Required Floors-on-Ground,"All spaces within dwelling units, except crawl spaces, shall be provided with a floor-on-ground, where access is provided to the space, and a floor supported by the structure is not provided.",9.0,16,1,3,1,9552
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.9.6.(2),Reinforcing for Glass Block,Reinforcement required in Sentence (1) shall be lapped not less than 150 mm.,9.0,20,9,6,2,9553
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.12.3.(2),Corbelling for Masonry Veneer,"In the case of rough stone veneer, the projection, measured as the average projection of the stone units, shall not exceed one-third the bed width beyond the supporting base.",9.0,20,12,3,2,9554
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.4.1.1.(1),Design Basis for Air-Supported Structures,"The structural design of air-supported structures shall conform to CSA S367, ""Air-, Cable-, and Frame-Supported Membrane Structures,"" using the loads stipulated in Section 4.1., in accordance with limit states design in Subsection 4.1.3.",4.0,4,1,1,1,9555
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.6.6.(1),Stone or Concrete Facings,Slab and panel facings of precast concrete and natural or artifical stone shall conform to Subsection 4.3.2.,9.0,20,6,6,1,9556
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.6.4.(3),Energy Modelling,"The Performance Requirement of Building Equipment and Systems and the Performance Requirement of Building Envelope required under Sentence 9.36.6.3.(1) shall both be modelled using the same energy modelling methods, and climatic data, soil conditions, operating schedules and temperature set-points.",9.0,36,6,4,3,9557
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.13.5.(1),Skylights,Individual combustible skylights in a corridor that is required to be separated from the remainder of the building by a fire separation shall be not more than 1 m2 in area and not less than 1.2 m apart.,3.0,1,13,5,1,9558
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.5.1.(1),Loads Due to Use of Floors and Roofs,"Except as provided in Sentence (2), the specified live load on an area of floor or roof depends on the intended use and occupancy, and shall not be less than either the uniformly distributed load patterns listed in Article 4.1.5.3., the loads due to the intended use and occupancy, or the concentrated loads listed in Article 4.1.5.9., whichever produces the most critical effect. (See Note A-4.1.5.1.(1).)",4.0,1,5,1,1,9559
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.9.1.(2),Travel Limit to Exits or Egress Doors,"Where a dwelling unit is not located above or below another suite, the travel limit from a floor level in the dwelling unit to an exit or egress door may exceed 1 storey where that floor level is served by an openable window providing an unobstructed opening of not less than 1 m in height and 0.55 m in width, and located so that the sill is not more than 1 m above the floor, and 7 m above adjacent ground level.",9.0,9,9,1,2,9560
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.6.(1),Hip and Valley Rafters,"Hip and valley rafters shall be not less than 50 mm greater in depth than the common rafters and not less than 38 mm thick, actual dimension.",9.0,23,14,6,1,9561
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.8.4.(1),Panel Cladding,Plywood applied in panels shall have all edges supported.,9.0,27,8,4,1,9562
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.5.2.(1),Materials,"Gypsum products shall conform to ASTM C 1178/C 1178M, ""Coated Glass Mat Water-Resistant Gypsum Backing Panel,"" or ASTM C 1396/C 1396M, ""Gypsum Board,"" except that the flame-spread rating of gypsum board shall be determined in accordance with CAN/ULC-S102, ""Test for Surface Burning Characteristics of Building Materials and Assemblies.""",9.0,29,5,2,1,9563
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.24.3.6.(2),Attachment of Studs to Runners,"Where clearance for expansion is required in Article 9.24.3.2., attachment required in Sentence (1) shall be applied between studs and bottom runners only.",9.0,24,3,6,2,9564
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,6.3.2.2.(1),Drain Pans,"Dehumidifying cooling coil assemblies and condensate-producing heat exchangers shall be equipped with drain pans beneath them that are designed in accordance with Section 5.11, Drain Pans, of ANSI/ASHRAE 62.1, ""Ventilation for Acceptable Indoor Air Quality,"" provided with an outlet that is piped to the outside of the airstream in a location where condensate can be eliminated, and installed so that water drains freely from the pan.",6.0,3,2,2,1,9565
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.8.7.3.(2),Termination of Handrails,"Except for stairs and ramps serving only one dwelling unit, at least one handrail at the sides of a stair or ramp shall extend horizontally not less than 300 mm beyond the top and bottom of each flight or ramp. (See Note A-9.8.7.3.(2).)",9.0,8,7,3,2,9566
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.5.12.(1),Combustible Interior Finishes,"Except as permitted in Sentences (2) and (3), combustible interior wall and ceiling finishes referred to in Clause 3.1.13.1.(2)(b) that are not more than 1 mm thick are permitted in a building required to be of noncombustible construction.",3.0,1,5,12,1,9567
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.5.3.1.(1),Ceiling Heights of Rooms or Spaces,The ceiling heights and clear heights in rooms or spaces in residential occupancies shall conform to Table 9.5.3.1.,9.0,5,3,1,1,9568
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.42.(1),"Group B, Division 3, Any Height, Any Area, Sprinklered","Except as permitted by Articles 3.2.2.43. to 3.2.2.46., a building classified as Group B, Division 3 shall conform to Sentence (2).",3.0,2,2,42,1,9569
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.15.6.2.(1),Foundation Walls above Ground,"Exterior surfaces of concrete block foundation walls above ground level shall have tooled joints, or shall be parged or otherwise suitably finished.",9.0,15,6,2,1,9570
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.47.(1),"Group C, Any Height, Any Area, Sprinklered","Except as permitted by Articles 3.2.2.48. to 3.2.2.54., a building classified as Group C shall conform to Sentence (2).",3.0,2,2,47,1,9571
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.32.1.3.(2),Venting of Laundry-Drying Equipment,"Exhaust ducts connected to laundry-drying equipment shall be independent of other exhaust ducts, accessible for cleaning, and constructed of a smooth corrosion-resistant material. (See Note A-9.32.1.3.(2).)",9.0,32,1,3,2,9572
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.8.18.(2),Area Limits for Wired Glass and Glass Block,"Except as permitted by Article 3.1.8.19., the maximum area of glass block and wired glass panels not in a door, used in the locations shown in Table 3.1.8.17., shall conform to the Table.",3.0,1,8,18,2,9573
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.4.1.(1),Scope and Application,This Subsection is concerned with the efficient use of energy by systems used to heat service water for household use as well as for indoor pools and hot tubs.,9.0,36,4,1,1,9574
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.3.3.(4),Air Intake and Outlet Dampers,Air intakes and outlets serving HVAC systems that are required to operate continuously need not comply with Sentences (1) and (2). (See Note A-9.36.3.3.(4).),9.0,36,3,3,4,9575
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.3.6.(4),Combustible Projections,"The face of a roof soffit is permitted to project to the property line, where it faces a street, lane or public thoroughfare. (See Note A-9.10.14.5.(11) and 9.10.15.5.(10).)",3.0,2,3,6,4,9576
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.3.2.(2),Strength and Stability,"Except as provided in Sentence (3), the effect of factored loads for a building or structural component shall be determined in accordance with the requirements of this Article and the following load combination cases, the applicable combination being that which results in the most critical effect: for load cases without crane loads, the load combinations listed in Table 4.1.3.2.-A, and for load cases with crane loads, the load combinations listed in Table 4.1.3.2.-B. (See Note A-4.1.3.2.(2).)",4.0,1,3,2,2,9577
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.8.1.1.(1),Required Protection,"Except as provided in Sentence (2), a dwelling unit shall be separated from every other space in a building in which noise may be generated by a separating assembly and adjoining constructions, which, together, provide an apparent sound transmission class (ASTC) rating not less than 47, or a separating assembly that provides a sound transmission class (STC) rating of not less than 50 and adjoining constructions that conform to Article 9.11.1.4.",5.0,8,1,1,1,9578
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.13.10.(1),Self-closing Device,"Except as described in Sentence (2), every door in a fire separation shall have a self-closing device.",9.0,10,13,10,1,9579
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.11.(5),Roof Trusses,"Where the ability of a truss design to satisfy the requirements of Sentence (1) is demonstrated by testing, it shall consist of a full scale load test carried out in conformance with CSA S307-M, ""Load Test Procedure for Wood Roof Trusses for Houses and Small Buildings.""",9.0,23,14,11,5,9580
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.3.8.(5),Flashing Installation,"Where the sills of windows and doors installed in exterior walls are not self-flashing, flashing shall be installed between the underside of the window or door and the wall construction below. (See Note A-9.27.3.8.(5).)",9.0,27,3,8,5,9581
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.5.1.(1),Attachment,"Except as permitted by Sentences (2) to (6), cladding shall be fastened to the framing members or furring members, or to blocking between the framing members.",9.0,27,5,1,1,9582
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.5.1.(3),Attachment,"Vertically applied metal siding and wood shingles and shakes are permitted to be attached to the sheathing only where the sheathing consists of not less than 14.3 mm lumber, 7.5 mm plywood, or 7.5 mm OSB or waferboard.",9.0,27,5,1,3,9583
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.6.1.(1),Thickness,"Except as provided in Sentences (2) and (3), the minimum thickness of plywood interior finish shall conform to Table 9.29.6.1.",9.0,29,6,1,1,9584
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.30.1.3.(1),Sleepers,Wood sleepers supporting finished flooring over a concrete base supported on the ground shall be not less than 19 mm by 38 mm and shall be treated with a wood preservative.,9.0,30,1,3,1,9585
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.21.5.2.(1),Sealing of Spaces,All spaces between masonry or concrete chimneys and combustible framing shall be sealed top or bottom with noncombustible material.,9.0,21,5,2,1,9586
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.2.4.(1),Incinerator Rooms,A service room containing an incinerator shall not contain other fuel-fired appliances.,3.0,6,2,4,1,9587
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.5.11.(10),Modeling HVAC System of Proposed House,"Where a heat-recovery ventilator is installed in the proposed house, the energy model calculations shall only account for the recovery of sensible heat using the efficiency ratings in Sentence 9.36.3.9.(3). (See Note A-9.36.5.11.(10).)",9.0,36,5,11,10,9588
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.4.20.(7),Smoke Alarms,"Except as permitted in Sentence (8), smoke alarms referred in Sentence (2) shall be installed with permanent connections to an electrical circuit (see Note A-3.2.4.20.(7)(a)), have no disconnect switch between the overcurrent device and the smoke alarm, and in case the regular power supply to the smoke alarm is interrupted, be provided with a battery as an alternative power source that can continue to provide power to the smoke alarm for a period of no less than 7 days in the normal condition, followed by 4 minutes of alarm.",3.0,2,4,20,7,9589
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.21.(2),Janitors’ Rooms,"The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",3.0,3,1,21,2,9590
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.3.5.(11),Compartments and Fire Separations,A door in a fire separation required by Sentence (8) is permitted to be equipped with a roller latch.,3.0,3,3,5,11,9591
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.6.10.(8),"Arch Roofs, Curved Roofs and Domes","For all arch roofs, curved roofs and domes, the slope factor, Cs, shall be as prescribed in Sentences 4.1.6.2.(5) and (6).",4.0,1,6,10,8,9592
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.18.5.1.(4),Drainage,Drains shall conform to Section 9.14.,9.0,18,5,1,4,9593
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.8.11.(3),Installation of Smoke Dampers,"Except as required by a smoke control system, smoke dampers and combination smoke/fire dampers shall be configured so as to close automatically upon a signal from an adjacent smoke detector located as described in CAN/ULC-S524, ""Installation of Fire Alarm Systems,"" within 1.5 m horizontally of the duct or air-transfer opening in the fire separation on both sides of the air-transfer opening, or in the duct downstream of the smoke damper or combination smoke/fire damper.",3.0,1,8,11,3,9594
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.14.1.2.(1),Crawl Spaces,Drainage for crawl spaces shall conform to Section 9.18.,9.0,14,1,2,1,9595
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.2.2.(1),"Determination of Thermal Characteristics of Materials,","The thermal characteristics of materials shall be determined by calculation or by testing in accordance with the applicable product standards listed in the Code or, in the absence of such standards or where such standards do not address the determination of thermal resistance, in accordance with ASTM C 177, ""Steady-State Heat Flux Measurements and Thermal Transmission Properties by Means of the Guarded-Hot-Plate Apparatus,"" or ASTM C 518, ""Steady-State Thermal Transmission Properties by Means of the Heat Flow Meter Apparatus."" (See Table A-9.36.2.4.(1)-D for the thermal characteristics of commonly used materials.)",9.0,36,2,2,1,9596
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.7.5.1.(3),Resistance to Forced Entry for Sliding Doors,"Exterior doors shall have a pin type locking mechanism, with a minimum 9 mm throw into the frame, or an equivalent locking mechanism, operable from the interior without the use of keys, special devices or specialized knowledge of the locking mechanism, or conform to at least Grade 10 in ASTM F842, ""Standard Test Methods for Measuring the Forced Entry Resistance of Sliding Door Assemblies, Excluding Glazing Impact.""",9.0,7,5,1,3,9597
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,10.1.2.1.(1),Defined Terms,Words that appear in italics are defined in Article 1.4.1.2..,10.0,1,2,1,1,9598
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.6.1.(1),Application,"Where a building contains more than one dwelling unit, the requirements of this Subsection shall apply to the energy performance of the building and not to individual dwelling units.",9.0,36,6,1,1,9599
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.5.2.(1),Vibration Isolation Connectors,"Except as permitted by Sentence (2), vibration isolation connectors in air duct systems shall be noncombustible.",3.0,6,5,2,1,9600
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.4.1.(1),Application,"Except as provided in Articles 9.9.4.4. and 9.9.4.6., this Subsection applies to the fire protection of all exits except exits serving not more than one dwelling unit.",9.0,9,4,1,1,9601
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.30.(3),"Group A, Division 3, up to 2 Storeys","If intended for occasional use for trade shows and similar exhibition purposes, a building referred to in Sentence (1) that is more than 1 500 m2 in building area shall be sprinklered throughout.",3.0,2,2,30,3,9602
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.6.1.3.(3),Structural Sufficiency of Glass,Individual panes of glass conforming to Table 9.6.1.3. that are used in doors need not comply with Sentence (1).,9.0,6,1,3,3,9603
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.46.(1),"Group B, Division 3, One Storey, Sprinklered","A building classified as Group B, Division 3 is permitted to be of combustible construction or noncombustible construction, used singly or in combination, provided except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 1 storey in building height, and it hasa building area not more than 600 m2.",3.0,2,2,46,1,9604
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.8.10.(5),Installation of Fire Dampers,A tightly fitted access door shall be installed for each fire damper to provide access for the inspection of the damper and the resetting of the release device. (See Note A-3.1.8.10.(5).),3.0,1,8,10,5,9605
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.12.4.1.(1),Support of Footings,"The soil in trenches beneath footings for sewers and watermains shall be compacted by tamping up to the level of the footing base, or shall be filled with concrete having a strength not less than 10 MPa to support the footing.",9.0,12,4,1,1,9606
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.8.5.(1),Service Rooms,Construction supporting a service room need not conform to Article 9.10.8.3.,9.0,10,8,5,1,9607
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.2.1.3.(1),Environmental Load and Transfer Calculations,"Calculations related to the transfer of heat, air and moisture and the transmission of sound shall conform to good practice such as that described in the ASHRAE Handbooks.",5.0,2,1,3,1,9608
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.5.1.2.(1),Vapour Barrier Properties and Installation,"The vapour barrier shall have sufficiently low permeance and shall be positioned in the building component or assembly so as to minimize moisture transfer by diffusion, to surfaces within the assembly that would be cold enough to cause condensation at the design temperature and humidity conditions, or reduce moisture transfer by diffusion, to surfaces within the assembly that would be cold enough to cause condensation at the design temperature and humidity conditions, to a rate that will not allow sufficient accumulation of moisture to cause deterioration or otherwise adversely affect any of the health or safety of building users, the intended use of the building, or the operation of building services. (See Note A-5.5.1.2.(1).)",5.0,5,1,2,1,9609
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.1.2.(1),Defined Words,Words that appear in italics are defined in Article 1.4.1.2. of Division A.,3.0,1,1,2,1,9610
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.10.1.(1),Tile Application,Ceramic tile shall be set in a mortar base or applied with an adhesive.,9.0,29,10,1,1,9611
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.17.5.(1),Framing Supported on Flat Insulating Concrete Form,Floor joists supported on the side of flat insulating concrete form walls shall be supported with joist hangers secured to wood ledger boards.,9.0,20,17,5,1,9612
