DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.4.4.(2),"Uniformity and Tolerances for Risers, Runs and Treads","Except for required exit stairs, where the top or bottom riser in a stair adjoins a sloping finished walking surface such as a garage floor, driveway or sidewalk, the height of the riser across the stair shall vary by not more than 1 in 12.",9.0,8,4,4,2,48152
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.15.3.3.(2),Application of Footing Width and Area Requirements,"Except as provided in Sentence 9.15.3.4.(2), where the span of the supported joists exceeds 4.9 m, footings shall be designed in accordance with Section 4.2.",9.0,15,3,3,2,48153
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.15.6.2.(1),Foundation Walls Above Ground,"Exterior surfaces of concrete block foundation walls above ground level shall have tooled joints, or shall be rendered, parged or otherwise suitably finished.",9.0,15,6,2,1,48154
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.5.(2),Corridors,"The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",3.0,3,2,5,2,48155
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.11.(5),Heat Recovery Ventilators,Two or more heat recovery ventilators shall not be connected in parallel air flow to a common downstream exhaust duct.,9.0,32,3,11,5,48156
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.3.1.(9),Construction Requirements,"Except for a modified pool and wave action pool and except as provided in Sentence (11), a public pool shall be surrounded by a hard-surfaced pool deck that shall, except for a pool described in Sentence 3.11.5.2.(1), be not less than 1 800 mm wide, in the case of an outdoor pool, be sloped away from the pool to waste drains or to adjacent lower ground at a slope of between 2% and 4%, and in the case of an indoor pool, be impervious and sloped away from the pool to waste drains at a slope of between 1% and 4%.",3.0,11,3,1,9,48157
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.4.(7),Aisles,"Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.",3.0,3,2,4,7,48158
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.5.8.1.(1),"Combined Living, Dining, Bedroom and Kitchen Spaces","Despite Subsections 9.5.4. to 9.5.7., where living, dining, bedroom and kitchen spaces are combined in a dwelling unit that contains sleeping accommodation for not more than two persons, the area of the combined spaces shall be not less than 13.5 m2.",9.0,5,8,1,1,48159
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.6.2.(1),Washrooms Required,"Except as provided in Sentences (2) and (3), a washroom for each sex, containing at least one water closet and one lavatory, shall be provided in each rapid transit station for use by employees.",3.0,13,6,2,1,48160
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.4.9.(4),Thrust Restraint of Water Service Pipes (See Appendix,Thrust blocks shall not be used to restrain vertical pipe.,7.0,3,4,9,4,48161
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.5.3.(1),Isolation from Loads,"Where piping passes through or under a wall, it shall be installed so that the wall does not bear on the pipe.",7.0,3,5,3,1,48162
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.40.1.1.(3),Application,The requirements of this Section are in addition to the requirements of other Parts of the Code as they apply to the proposed construction.,9.0,40,1,1,3,48163
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.10.2.(1),Rating of Firewalls,"A firewall that separates a building or buildings with floor areas containing a Group E or a Group F, Division 1 or 2 major occupancy shall be constructed as a fire separation of noncombustible construction having a fire-resistance rating not less than 4 h, except that where the upper portion of a firewall separates floor areas containing other than Group E or Group F, Division 1 or 2 major occupancies, the fire-resistance rating of the upper portion of the firewall is permitted to be not less than 2 h.",3.0,1,10,2,1,48164
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.1.3.(1),Building in Flood Plains,"Buildings constructed on flood plains shall, be designed and constructed in accordance with good engineering practice to withstand anticipated vertical and horizontal hydrostatic pressures acting on the structure, and incorporate floodproofing measures that will preserve the integrity of exits and means of egress during times of flooding.",3.0,1,1,3,1,48165
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,5.10.1.1.(1),Compliance with Applicable Standards,"Except as provided in Sentence (2) and elsewhere in this Part, materials and components, and their installation, shall conform to the requirements of the applicable standards in Table 5.10.1.1. where those materials or components are,(a) incorporated into environmental separators or assemblies exposed to the exterior, and (b) installed to fulfill the requirements of this Part. (See Appendix A.)",5.0,10,1,1,1,48166
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.11.1.(1),Required Firewalls,"Except as provided in Articles 9.10.11.2. and 9.10.11.4., a party wall on a property line shall be constructed as a firewall.",9.0,10,11,1,1,48167
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.3.(1),General Requirements,The building shall be designed to meet the requirements of this Subsection and of the design standards referenced in Section 4.3.,4.0,1,8,3,1,48168
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.1.1.(1),Sheathing Beneath Stucco,Sheathing shall be provided beneath stucco applied over wood frame walls except as permitted in Article 9.28.4.2.,9.0,28,1,1,1,48169
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.25.5.1.(1),General (See Appendix A.),"Except as provided in Sentences (2) to (4), sheet and panel-type materials incorporated into assemblies described in Article 9.25.1.1. shall conform to Article 9.25.5.2. where,(a) the material has, (i) an air leakage characteristic less than 0.1 L/(s m2) at 75 Pa, and (ii) a water vapour permeance less than 60 ng/(Pa s m2) when measured in accordance with ASTM E96 / E96M, ""Water Vapor Transmission of Materials"", using the desiccant method (dry cup), and (See Appendix A.) (b) the intended use of the interior space where the materials are installed will not result in high moisture generation. (See Appendix A.)",9.0,25,5,1,1,48170
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.1.2.(1),Required Protection,"Roofs shall be protected with roofing, including flashing, installed so as to,(a) effectively shed water, (b) prevent the ingress of water and moisture into building assemblies and occupied space, and (c) minimize the ingress of water due to ice damming into building assemblies.",9.0,26,1,2,1,48171
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.4.3.(6),Valley Flashing,"The bottom layer of roofing required in Sentence (4) shall consist of not less than Type S smooth roll roofing or Type M mineral surface roll roofing (mineral surface not less than 457 mm wide, centred in the valley and fastened with nails spaced not more than 450 mm o.c. located 25 mm away from the edges.",9.0,26,4,3,6,48172
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.16.1.(5),Required Fire Blocks in Concealed Spaces,No dimension of the compartment described in Clause (4)(b) shall exceed 20 m.,9.0,10,16,1,5,48173
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.19.3.(1),Location of Smoke Alarms (See Appendix A.),"Except as permitted in Article 9.10.19.8., within dwelling units, sufficient smoke alarms shall be installed so that,(a) there is at least one smoke alarm installed on each storey, including basements, and (b) on any storey of a dwelling unit containing sleeping rooms, a smoke alarm is installed, (i) in each sleeping room, and (ii) in a location between the sleeping rooms and the remainder of the storey, and if the sleeping rooms are served by a hallway, the smoke alarm shall be located in the hallway. (See Appendix A.)",9.0,10,19,3,1,48174
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.1.2.1.(1),Classification of Systems,"All sewage systems shall be classed as one of the following:(a) Class 1 — a chemical toilet, an incinerating toilet, a recirculating toilet, a selfcontained portable toilet and all forms of privy including a portable privy, an earth pit privy, a pail privy, a privy vault and a composting toilet system, (b) Class 2 — a greywater system, (c) Class 3 — a cesspool, (d) Class 4 — a leaching bed system, or (e) Class 5 — a system that requires or uses a holding tank for the retention of hauled sewage at the site where it is produced prior to its collection by a hauled sewage system.",8.0,1,2,1,1,48175
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.2.2.(2),Height Over Stairs,"Except as provided in Sentence (3) and Article 9.8.4.5A., the clear height over stairs shall not be less than 2 050 mm.",9.0,8,2,2,2,48176
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.5.1.(1),Scope,This Subsection applies to industrial occupancies.,3.0,3,5,1,1,48177
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.1.7.(1),Slide Escapes,"A slide escape shall not be erected on any building as a required exit, but is permitted to be provided as an additional egress facility if unusual hazards are foreseen.",3.0,4,1,7,1,48178
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.1.(13),Analysis,"Except as provided in Sentence (14), where cantilever parapet walls, other cantilever walls, exterior ornamentation and appendages, towers, chimneys or penthouses are connected to or form part of a building, they shall be designed, along with their connections, for a lateral force, Vsp, distributed according to the distribution of mass of the element and acting in the lateral direction that results in the most critical loading for design using the following equation:Vsp = 0.1FsIEWp where Wp is the weight of a portion of a structure as defined in Article 4.1.8.2.",4.0,1,8,1,13,48179
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.1.2.(2),Earthquake Reinforcement (See Appendix A.),"In locations where the seismic spectral response acceleration, Sa(0.2), is greater than 0.35, but less than or equal to 0.55, loadbearing elements of masonry buildings 3 storeys in building height shall be reinforced with not less than the minimum amount of reinforcement as required in Subsection 9.20.15.",9.0,20,1,2,2,48180
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.7.3.(1),Exposure Conditions for Rating,"Floor, roof and ceiling assemblies shall be rated for exposure to fire on the underside.",3.0,1,7,3,1,48181
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.11.(3),Installation of Smoke Dampers,"Except as required by a smoke control system, smoke dampers and combination smoke and fire dampers shall be configured so as to close automatically upon a signal from an adjacent smoke detector located as described in CAN/ULC-S524, ""Installation of Fire Alarm Systems"", within 1.5 m horizontally of the duct or air-transfer opening in the fire separation, on both sides of the air-transfer opening, or in the duct downstream of the smoke damper or combination smoke and fire damper.",3.0,1,8,11,3,48182
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.10.1.(3),Lateral Support Required,"In applying Sentence (2), the thickness of cavity walls shall be taken as the greater of,(a) two-thirds of the sum of the thicknesses of the wythes, or (b) the thickness of the thicker wythe.",9.0,20,10,1,3,48183
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.2.7.2.(3),Design for Deep Foundations,"The design of deep foundations shall be determined on the basis of geotechnical considerations taking into account, (a) the method of installation, (b) the degree of inspection, (c) the spacing of foundation units and group effects, (d) other requirements of this Subsection, and (e) the appropriate structural requirements of Section 4.1. and Subsections 4.3.1., 4.3.3. and 4.3.4.",4.0,2,7,2,3,48184
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.9.2.(8),Standpipe System Design,"If freezing of piping may occur, a dry standpipe system may be provided and so arranged through the use of listed devices to, automatically admit water to the system by opening of a hose valve, and transmit a signal to an attended location.",3.0,2,9,2,8,48185
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.7.4.3.(5),Plumbing Fixtures for Assembly Occupancies,The number of water closets required for establishments used primarily for the consumption of alcoholic beverages that provide limited or no food service shall conform to Table 3.7.4.3.E.,3.0,7,4,3,5,48186
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.2.3.(3),Direct Connections,"Fixture drains from fixtures that are listed in Subclauses 7.4.2.1.(1)(d)(iii) to (vi) may be directly connected to a pipe that,(a) is terminated to form an air break above the flood level rim of a fixture that is directly connected to a storm drainage system, and (b) is extended through the roof when fixtures that are on 3 or more storeys are connected to it.",7.0,4,2,3,3,48187
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.4.3.(2),Interceptors,"Except as provided in Sentence (3), oil interceptors shall be provided as follows:(a) service stations, repair shops and garages or any establishment where motor vehicles are repaired, lubricated or maintained shall be provided with an oil interceptor, and (b) establishments which use oily or flammable liquids or have such wastes as a result of an industrial process shall be provided with an engineered oil interceptor.",7.0,4,4,3,2,48188
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.4.6.(2),Egress Facilities,"Where electrically operated gates or turnstiles used for fare collection are intended to be used as part of a required means of egress from a rapid transit station, provision shall be made to release the gates or turnstiles in accordance with Sentence (4) to allow them to operate freely in the direction of egress travel.",3.0,13,4,6,2,48189
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.5.8.4.(5),"Vent Stacks, or Stack Vents",Every sanitary building drain shall be provided with at least one vent that is not less than 3 in. in size.,7.0,5,8,4,5,48190
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.11.4.(1),Firewalls in Detached Garages,"Where a garage is detached from the house or the individual dwelling unit it serves but attached to another garage on the adjacent property, the party wall so formed shall be constructed as a fire separation having a fire-resistance rating of not less than 45 min.",9.0,10,11,4,1,48191
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.12.4.1.(10),Water Circulation Systems,The calculation of water velocities for the purposes of Clause (8)(b) and Sentences (11) and (12) and the calculation of water flow rates for the purposes of Sentence (9) shall be based on the assumption that all possible sources of suction flow are present at the same time.,3.0,12,4,1,10,48192
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.5.2.1.(2),Construction Requirements,The cesspool shall be constructed in such a manner as to prevent the collapse of its sidewalls.,8.0,5,2,1,2,48193
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.1.2.(1),Definitions,"In this Section: Ancillary space means the rooms or spaces in the station used only by the transit agency to house or contain operating, maintenance or support equipment and functions, but does not include booths and kiosks used by the transit agency or service rooms. Central supervising station means the operations centre where the transit agency controls and co-ordinates the system-wide movement of passengers and vehicles and from which communication is maintained with supervisory and operating personnel of the transit agency and with participating agencies when required. Crush load means the total of the seating capacity and the standing capacity of a car where, the seating capacity is the number of seats in a car, and the standing capacity is 0.2 m2 per person for the standing area which is measured 300 mm in front of the seats.Egress capacity means the number of people able to travel from or through a type of egress facility in a specified period of time. Entraining load means the number of passengers boarding the train at a station. Fare-paid area means that portion of a rapid transit station to which access is gained by a pass or by paying a fare. Fare-paid area control means the point where passengers enter or leave the fare-paid area. Link load means the number of passengers on board the train(s) travelling between two stations. Maximum calculated train load means the crush load per car multiplied by the maximum number of cars per train in the peak period. Peak direction means, for each route, the direction of train travel having the largest passenger flow volume based on the sum of the incoming link load plus the entraining load per peak hour. Protected route means that portion of a means of egress that starts at the point where passengers would not be vulnerable to exposure from a train fire and that leads to the exterior of the station or through an exit to an adjacent building. Public area means the public circulation areas in a rapid transit station providing pedestrian access to and from trains. Rapid transit station means a building or part of a building used for the purpose of loading and unloading passengers of a rapid transit system but does not include open air shelters at street level. Rapid transit system means an electrified transportation system, utilizing guidance methods involving positive mechanical contact with the fixed way operating on a right-of-way for the mass movement of passengers.",3.0,13,1,2,1,48194
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.2.2.(4),Conformance to Standards,"Porcelain enamelled steel fixtures shall conform to ASME A112.19.1 / CSA B45.2, ""Enamelled Cast Iron and Enamelled Steel Plumbing Fixtures"".",7.0,2,2,2,4,48195
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.19.1.(5),Required Smoke Alarms (See Appendix A.),Smoke alarms required in Sentence (1) shall be installed on or near the ceiling.,9.0,10,19,1,5,48196
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.38.3.2.(1),Spatial Separation,"Buildings described in Article 9.38.1.1. shall comply with Section 9.10. where the building is, (a) used or intended to be used for seasonal tourist accommodation, or (b) leased or intended to be leased.",9.0,38,3,2,1,48197
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.7.1.(2),"Egress from Roof Area, Podiums, Terraces, Platforms","Where a roof is intended for an occupant load of more than 60 persons, at least two separate means of egress shall be provided from the roof to stairs designed in conformance with the requirements for exit stairs and located remote from each other.",9.0,9,7,1,2,48198
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.27.3.3.(1),Required Sheathing Membrane and Installation,"Except as provided in Articles 9.27.3.4. to 9.27.3.6., at least one layer of sheathing membrane shall be applied beneath siding, stucco or masonry veneer.",9.0,27,3,3,1,48199
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.29.9.2.(1),Minimum Thickness,"Except as provided in Sentences (2) and (3), the minimum thickness of O-2 grade OSB used as an interior finish shall conform to that shown for plywood in Table 9.29.6.1.",9.0,29,9,2,1,48200
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.1.1.(3),Application,Ventilation of rooms and spaces in other than residential occupancies shall conform to Part 6.,9.0,32,1,1,3,48201
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.7.5.(1),Stairs,"Stairs shall be inclined at an angle of not more than 45  with the horizontal, and their steps shall have risers not more than 210 mm high and treads not less than 220 mm wide exclusive of nosing.",3.0,4,7,5,1,48202
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.1.1.2.(1),Definitions,"In this Part,Soil means in-situ, naturally occurring, unconsolidated mineral or organic material, at the earth's surface that is at least 100 mm thick and capable of supporting plant growth, and includes material compacted or cemented by soil forming processes, but does not include displaced materials such as gravel dumps, mine spoils, or like deposits.",8.0,1,1,2,1,48203
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.58.(2),"Group D, up to 6 Storeys, Sprinklered, Noncombustible","Except as permitted by Article 3.2.2.16., the building referred to in Sentence (1) shall be of noncombustible construction, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 1 h, mezzanines shall have a fire-resistance rating not less than 1 h, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,58,2,48204
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.46.(1),"Group C, up to 4 Storeys, Sprinklered","A building classified as Group C other than a retirement home is permitted to conform to Sentence (2) provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 4 storeys in building height, and it has a building area not more than, 7 200 m2 if 1 storey in building height, 3 600 m2 if 2 storeys in building height, 2 400 m2 if 3 storeys in building height, or 1 800 m2 if 4 storeys in building height.",3.0,2,2,46,1,48205
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.3.(1),Doorways and Doors,Every doorway that is located in a barrier-free path of travel shall have a clear width of not less than 860 mm when the door is in the open position. (See Appendix A.),3.0,8,3,3,1,48206
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.5.4.(5),Repair and Storage Garages (See Appendix A.),"Except as required by Sentence 3.8.2.2.(2), the clear height in a storage garage shall be not less than 2 m.",3.0,3,5,4,5,48207
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,5.4.1.2.(4),Air Barrier System Properties,The structural design of air barrier systems installed in assemblies subject to air pressure loads shall comply with Article 5.1.4.1. and Subsection 5.2.2.,5.0,4,1,2,4,48208
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.13.9.(3),Protection of Interior Finish,"Where the insulation effectively limits the passage of water vapour and is applied by a waterproof adhesive or by mortar directly to the masonry, the requirements for sheathing paper do not apply. (See Appendix A.)",9.0,20,13,9,3,48209
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.5.13.(5),Combustible Insulation,"Combustible insulation with a flame-spread rating more than 25 but not more than 500 on any exposed surface, or any surface that would be exposed by cutting through the material in any direction, is permitted in the exterior walls of a building required to be of noncombustible construction, that is not sprinklered and is more than 18 m high, measured from grade to the underside of the roof, provided the insulation is protected from adjacent space in the building, other than adjacent concealed spaces within wall assemblies, by a thermal barrier that, consists of gypsum board not less than 12.7 mm thick, mechanically fastened to a supporting assembly independent of the insulation and with all joints either backed or taped and filled, consists of lath and plaster, mechanically fastened to a supporting assembly independent of the insulation, consists of masonry or concrete not less than 25 mm thick, or when tested in conformance with CAN/ULC-S101, ""Fire Endurance Tests of Building Construction and Materials"", does not develop an average temperature rise more than 140°C or a maximum temperature rise more than 180°C at any point on its unexposed face within 10 min.",3.0,1,5,13,5,48210
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.10.16.(1),Air Admittance Valves,"Air admittance valves shall conform to ASSE 1051, ""Individual and Branch Type Air Admittance Valves for Sanitary Drainage Systems"". (See Appendix A.)",7.0,2,10,16,1,48211
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.49.(4),"Group C, up to 3 Storeys, Sprinklered","In a building in which there is no dwelling unit above another dwelling unit, the fire-resistance rating for floor assemblies entirely within the dwelling unit is waived.",3.0,2,2,49,4,48212
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.4.11.(2),Exhaust Ducts and Outlets,Exhaust outlets shall be designed to prevent back draft under wind conditions.,6.0,2,4,11,2,48213
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.6.16.(8),Door Release Hardware,Door hardware for the operation of the doors referred to in this Section shall be installed at a height not more than 1 200 mm above the finished floor.,3.0,4,6,16,8,48214
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.7.3.3.(2),Absorption Trenches,"Absorption trenches constructed as a shallow buried trench shall be,(a) approximately the same length and not more than 30 m in length, (b) not less than 300 mm and not more than 600 mm in width, (c) not less than 300 mm and not more than 600 mm in depth, (d) centred not less than 2 000 mm apart, (e) not less than 900 mm at all points on the bottom of the absorption trench above the high ground water table or rock, and (f) backfilled, after the installation of the distribution pipe with leaching bed fill, so as to ensure that after the leaching bed fill settles, the surface of the leaching bed will not form any depressions.",8.0,7,3,3,2,48215
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.6.4.(2),"Water Tests in Drain, Waste and Vent Systems","In making a water test,(a) every opening except the highest shall be tightly closed with a testing plug or a test cap, and (b) the system or the section shall be kept filled with water for 15 min.",7.0,3,6,4,2,48216
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.18.9.(1),Fire Alarm System in a Hotel,"If a fire alarm system is required in a building containing a hotel, a single stage fire alarm system shall be provided.",9.0,10,18,9,1,48217
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.3.2.(11),Strength and Stability,"Provision shall be made to ensure adequate stability of the structure as a whole and adequate lateral, torsional and local stability of all structural parts.",4.0,1,3,2,11,48218
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.3.3.(2),Fatigue,"Where vibration effects, such as resonance and fatigue resulting from machinery and equipment, are likely to be significant, a dynamic analysis shall be carried out. (See Appendix A.)",4.0,1,3,3,2,48219
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.2.3.(1),Minimum Window Areas,"Except as required in Article 9.9.10.1. and Sentence (3), the minimum window glass area for rooms in buildings of residential occupancy or rooms that are used for sleeping shall conform to Table 9.7.2.3.",9.0,7,2,3,1,48220
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.7.3.(1),Emergency Lighting,"Emergency lighting shall be provided to an average level of illumination not less than 10 lx at floor or tread level in, exits, principal routes providing access to exit in an open floor area and in service rooms, corridors used by the public, corridors serving patients’ or residents’ sleeping rooms in a Group B, Division 2 or 3 occupancy, corridors serving classrooms, underground walkways, public corridors, floor areas or parts of them where the public may congregate in, Group A, Division 1 occupancies, or Group A, Divisions 2 and 3 occupancies having an occupant load of 60 or more, floor areas or parts of them in day care centres where persons are cared for, food preparation areas in commercial kitchens, principal routes providing access to exit in a floor area that is not subdivided into rooms or suites of rooms served by corridors in a business and personal services occupancy, a mercantile occupancy or an industrial occupancy, internal corridors or aisles serving as principal routes to exits in a business and personal services occupancy, a mercantile occupancy or an industrial occupancy that is subdivided into rooms or suites of rooms, and is not served by a public corridor, and washrooms with fixtures for public use.",3.0,2,7,3,1,48221
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.9.3.(1),Restraint of Joist Bottoms,"Except as provided in Sentence 9.23.9.4.(1), bottoms of floor joists shall be restrained from twisting at each end by toe-nailing to the supports, end-nailing to the header joists or by providing continuous strapping, blocking between the joists or cross-bridging near the supports.",9.0,23,9,3,1,48222
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.27.5.3.(1),Furring,"Except as permitted in Sentence 9.27.5.1.(4), furring for the attachment of cladding shall be not less than 19 mm by 38 mm lumber when applied over sheathing.",9.0,27,5,3,1,48223
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.7.4.(4),Fasteners,Fasteners referred to in Sentences (1) and (2) shall be located 25 mm to 40 mm from each end of each strip shingle with other fasteners equally spaced between them.,9.0,26,7,4,4,48224
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.25.4.2.(5),Vapour Barrier Materials,"Where a coating is applied to gypsum board to function as the vapour barrier, the permeance of the coating shall be determined in accordance with CAN/CGSB-1.501-M, ""Method for Permeance of Coated Wallboard"".",9.0,25,4,2,5,48225
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.17.3.(6),Openings in Non-Loadbearing Flat Insulating Concrete,The cumulative width of openings in non-loadbearing flat insulating concrete form walls shall be not more than 70% of the length of any wall.,9.0,20,17,3,6,48226
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.8.3.(4),Built-up Wood Beams (See Appendix A.),Members 149/150; vvjoined at quarter points shall be continuous over adjacent supports.,9.0,23,8,3,4,48227
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.6.2.(6),Limits to Smoke Movement,"A building that is not sprinklered shall be designed in accordance with MMAH Supplementary Standard SB-4, ""Measures for Fire Safety in High Buildings"", to limit the danger to occupants and firefighters from exposure to smoke in a building fire.",3.0,2,6,2,6,48228
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.1.3.(1),"Exit Stairs, Ramps and Landings","Where a stair, ramp or landing forms part of an exit, the appropriate requirements in Sections 9.9. and 9.10. shall also apply.",9.0,8,1,3,1,48229
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.4.2.(2),Dimensions for Runs and Rectangular Treads (See A-9.8.4.,The depth of a rectangular tread shall be not less than its run and not more than its run plus 25 mm.,9.0,8,4,2,2,48230
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.4.3.(2),Dimensions for Tapered Treads (See A-9.8.4. in Appendix,Tapered treads in required exit stairs shall conform to the requirements in Article 3.4.6.9.,9.0,8,4,3,2,48231
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.35.3.2.(1),Protection from Damage Due to Soil Movement,"In clay-type soils subject to significant movement with a change in soil moisture content, the foundation depth of carports or garages connected to a house or an individual dwelling unit directly or by a breezeway shall be approximately the same depth as the foundation of the main building.",9.0,35,3,2,1,48232
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.67.(2),"Group E, up to 3 Storeys, Sprinklered","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall, have a fire-resistance rating not less than 45 min, or be of noncombustible construction, and loadbearing walls, columns and arches supporting a fire separation shall have a fire-resistance rating not less than that required for the fire separation.",3.0,2,2,67,2,48233
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.10.(1),Urinals (See Appendix A.),"Where more than one urinal is provided in a washroom described in Sentence 3.8.2.3.(3) or (4), at least one urinal shall, be mounted with the rim located not more than 430 mm above the finished floor, have a clear floor space at least 800 mm wide that is perpendicular to, and centred on, the urinal and is unobstructed by privacy screens, and have no step in front of it.",3.0,8,3,10,1,48234
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.6.3.(1),Thickness of Interior Walls,The thickness of loadbearing interior walls shall be determined on the basis of the maximum lateral support spacing as provided in Sentences 9.20.10.1.(2) and (3).,9.0,20,6,3,1,48235
