DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.7.2.1.(1),Clearances,"Piers and wharves where cargos of flammable liquids or combustible liquids are transferred in bulk quantities to or from tanks of marine vessels shall be not less than 30 m from any bridge over a navigable waterway, and an entrance to a superstructure of any vehicular or railroad tunnel under a waterway.",4.0,7,2,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.12.1.1.(1),Application,This Section applies to laboratories where flammable liquids and combustible liquids are used or handled.,4.0,12,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.7.7.(3),Piping at entrances to buildings,"Where piping referred to in Sentence (1) passes through a wall which would restrict the expansion or contraction of the piping, pipe sleeves shall be provided at the wall penetration to facilitate such movement.",4.0,4,7,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.1.1.(3),Application,This Section also applies to recreational camps regulated under the Health Protection and Promotion Act.,2.0,8,1,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,7.2.5.1.(6),Maintenance of certain fire emergency systems,Windows and panels provided for venting floor areas shall be maintained so as to be openable without the use of keys.,7.0,2,5,1,6
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.3.4.(2),Records,The record shall be kept for at least 12 months after the fire drill.,2.0,8,3,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.7.1.(3),Location,No portion of a piping system shall be used in a manner that could cause damage to the piping system.,4.0,4,7,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.4.3.(2),Loose fibre storage,Quantities of loose combustible fibres exceeding 3 m3 but not exceeding 15 m3 shall be stored in rooms separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 1 h.,3.0,3,4,3,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.6.1.(1),Application,"This Subsection applies to the storage, handling and use of flammable liquids and combustible liquids in business and personal services occupancies, care occupancies, care and treatment occupancies, detention occupancies, non-residential schools, universities and colleges.",4.0,2,6,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.5.5.(2),Sprinkler systems,"Existing sprinkler systems in which the average sprinkler discharge density over the design area is at least equal to the minimum density corresponding to the area for light hazard classification as defined in NFPA 13, Standard for the Installation of Sprinkler Systems, are deemed to be in compliance with Sentence (1).",9.0,6,5,5,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.12.4.1.(3),Fire safety plan,Personnel working in laboratories shall be trained in the safe handling of flammable liquids and combustible liquids.,4.0,12,4,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.3.6.(1),Automatic sprinklers,"Ammonium nitrate shall be stored only in buildings equipped with an automatic sprinkler system installed in conformance with NFPA 13, Standard for the Installation of Sprinkler Systems.",3.0,3,3,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.8.6.(1),Leakage testing,"At the time of installation, underground storage tanks and associated piping shall be tested for leakage in conformance with Subsections 4.3.15. and 4.4.6.",4.0,3,8,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.6.4.6.(1),Downspouts,"Except as provided in Sentence 4.1.8.2.(2), when tank vehicles or tank cars are filled with Class I or II liquids through the top of the tank, the fill pipe shall terminate within 150 mm of the bottom of the tank.",4.0,6,4,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.3.2.(8),Access to exit,Dividing walls or partitions in Sentence (7) may exceed 1.35 m in height if alternative provisions are approved to provide safe egress.,9.0,9,3,2,8
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.1.1.(2),Application,"Except as otherwise stated in this Part, this Section does not apply to properties subject to Section 4.6, refineries subject to Section 4.8 and distilleries subject to Section 4.9, liquids in the fuel tank of motors or engines, distilled beverage alcohol in closed containers that are stored in accordance with Part 3 of Division B of NRC, National Fire Code of Canada, food and pharmaceutical products that are stored in closed containers with a capacity of not more than 5 L, alcohol-based hand sanitizer products that have a capacity of not more than 1.2 L and that are in use, or products that contain no more than 50% by volume of water-miscible flammable liquids or combustible liquids, with the remainder of the solution being non-flammable, that are stored in closed containers with a capacity of not more than 5 L.",4.0,2,1,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.2.2.(1),Floor assemblies,"Floor assemblies shall be constructed as fire separations, and have a fire-resistance rating not less than 30 min.",9.0,3,2,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.3.6.(1),Fire department access,"Space shall be maintained between chip piles and exposing structures, yard equipment or stock equal to twice the pile height for combustible stock or buildings, or the pile height for noncombustible buildings and equipment.",3.0,2,3,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.11.2.1.(2),Exposed combustible materials,"If it is not possible to cover or close openings described in Clause (1)(b), combustibles in the area exposed by the opening shall be protected against ignition.",5.0,11,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.4.2.5.(1),Hose,"Standpipe hose shall be unracked, unreeled or unrolled and inspected at least annually and after use, and any worn hose or gaskets in the couplings at the hose valves and at the nozzle replaced.",6.0,4,2,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.11.(1),Refuse storage rooms,"Refuse storage rooms shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, and sprinklered to provide a minimum average density of 6.5 L/m2 over the room area.",9.0,6,2,11,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.17.2.4.(1),Cylinder caps and valves,"Gas fuel cylinders, whether full or empty, whose valves are not in a recessed or protected location shall have their caps in place and their valves tightly closed when not in actual use.",5.0,17,2,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.2.6.8.(2),Extinguishers for Class B fires,No more than three portable extinguishers shall be used to satisfy the requirements of Table 6.2.6.B.,6.0,2,6,8,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.2.4.(1),All other buildings,"Buildings not described in Articles 9.4.2.2. and 9.4.2.3. shall have a fire-resistance rating not less than 45 min for floor assemblies and walls, columns and arches supporting floor assemblies, and be sprinklered, where the building is of combustible construction.",9.0,4,2,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.12.7.1.(1),Inspection and maintenance,"Electrical equipment, mechanical systems, piping, valves and automatic and manual control and safety devices shall be inspected annually and maintained in good operating condition at all times.",4.0,12,7,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.1.9.(2),Water supply,"If the bulk volume of stored tires and shredded tires is between 300 m3 and 1200 m3, the water supply system shall be capable of supplying at least 1860 L/min for a minimum of 3 h.",3.0,2,1,9,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.4.(2),Occupant load,"The occupant load for any room or floor space shall be the lower of the occupant load as calculated in accordance with Sentences (3) to (7), or the occupant load for which means of egress are provided as determined by the Building Code.",2.0,7,1,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.2.5.(1),Posting fire emergency procedures,At least one copy of the fire emergency procedures shall be prominently posted and maintained on each floor area.,2.0,8,2,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.5.2.6.(1),Identification of closed valves,Closed sprinkler control valves and closed valves controlling fire protection water supplies for sprinkler systems shall be tagged or identified in an approved manner.,6.0,5,2,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.7.9.1.(1),Design and installation,Cargo pumps shall be designed and installed in conformance with Subsection 4.4.10.,4.0,7,9,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.2.2.(1),Storage arrangement,"In addition to the provisions of this Section, the method of storage of flammable liquids and combustible liquids shall be determined to ensure the physical and chemical stability of the stored products.",4.0,2,2,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.7.3.(3),Location of air inlets and outlets,"If the flammable vapour being removed is lighter than air at least one ventilation air inlet shall be located near a wall, no lower than 300 mm from the ceiling, and at least one ventilation air outlet shall be located near the opposite wall, no lower than 300 mm from the ceiling.",4.0,1,7,3,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.12.11.10.(2),Smoking prohibited,Signs prohibiting smoking that meet the requirements of Article 2.4.3.2. shall be conspicuously posted in all powder-coating areas and powder storage rooms.,5.0,12,11,10,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.13.2.2.(1),Materials,"Dip tanks and drain boards shall be constructed of noncombustible material with steel, reinforced concrete or masonry supports.",5.0,13,2,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.1.4.7.(2),Review,"Where a Life Safety Study is approved for implementation, the Chief Fire Official shall notify the owner or the owner s agent of the decision in writing.",9.0,1,4,7,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.18.3.3.(2),Explosion vents,"Explosion vents shall be designed in accordance with NFPA 68, Standard on Explosion Protection by Deflagration Venting.",5.0,18,3,3,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.3.8.(5),Protection of openings in fire separations,"Despite Sentences (1) and (2), fire dampers or fire-stop flaps are not required in ducts at penetrations of a fire separation.",9.0,3,3,8,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.6.4.1.(3),Clearances,Buildings for the shelter of personnel or pumps shall be considered a part of the loading or unloading facility.,4.0,6,4,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.4.(1),Occupant load,The number of persons occupying a room or floor space in an assembly occupancy shall not exceed the occupant load for the intended use as determined in Sentence (2).,2.0,7,1,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,8.1.1.1.(1),Application,This Part applies to the prevention or control of fire during any demolition and the protection from fire of neighbouring occupied spaces and neighbouring properties.,8.0,1,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.1.2.(2),Application,"Except as specifically provided elsewhere in this Part, this Part does not apply to the transportation of flammable liquids or combustible liquids to which the Transportation of Dangerous Goods Act (Canada) and its regulations, or the Dangerous Goods Transportation Act and its regulations apply, the storage, handling, transportation and use of flammable liquids or combustible liquids to which the Technical Standards and Safety Act, 2000 and its regulations apply, the storage, handling and use of flammable liquids or combustible liquids at airports, piers and wharves regulated under federal law, underground areas to which the Occupational Health and Safety Act and its regulations apply, the storage of aerosol products that fall under the scope of Subsection 3.2.5. of Division B of NRC, National Fire Code of Canada, and the storage of flammable liquids or combustible liquids on farms for individual farm use.",4.0,1,1,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.4.3.2.(1),Hydrostatic test,"Standpipe system piping shall be hydrostatically tested for 2 hours at a pressure of not less than 1400 kPa (gauge), or 350 kPa (gauge) in excess of the normal hydrostatic pressure when the normal hydrostatic pressure is in excess of 1050 kPa (gauge).",6.0,4,3,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.2.3.4.(1),Minimum number of exits,Each floor area shall be served by at least two exits.,9.0,2,3,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.6.2.4.(2),Indoor storage of flammable compressed gases,"Cylinders of flammable, lighter than air compressed gas are permitted to be stored outside of a room described in Sentence (1) provided that the aggregate capacity per fire compartment of expanded gas outside of the room is not more than, 60 m3 in a building of combustible construction that is not sprinklered, and 170 m3 in a sprinklered building or in a building of noncombustible construction.",5.0,6,2,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.2.6.1.(1),Extra hazard occupancy,Portable extinguishers required in Article 6.2.4.1. shall be located in conformance with this Subsection.,6.0,2,6,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.12.1.1.(2),Application,"Despite Sentence (1), this Section does not apply to spray operations that comply with Articles 5.1.3.1. and 5.12.1.2. and the design, operation and maintenance requirements in NFPA 33, Standard for Spray Application Using Flammable or Combustible Materials.",5.0,12,1,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.3.3.(2),Stairway separations,Closures in stairway fire separations shall conform to Article 9.4.2.8.,9.0,4,3,3,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.12.8.4.(2),Enclosure exhaust ventilation,"Where deposits referred to in Clause (1)(b) can accumulate in the power-ventilated exhaust duct system and create a fire or explosion hazard, provisions shall be made to remove such deposits so they do not create a fire or explosion hazard, or an automatic special fire suppression system shall be provided in conformance with an applicable standard set out in Article 6.8.1.1.",4.0,12,8,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.1.1.(1),Application,"This Section applies to buildings higher than 6 storeys in building height with residential occupancies and containing more than two dwelling units, sleeping accommodation for more than 10 persons in one or more dormitories, or boarding, lodging or rooming accommodation for more than 10 persons.",9.0,6,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.3.8.(4),Protection of openings in fire separations,"Despite Sentences (1) and (2), frames for doors described in Sentence (3) may be of wood, hollow metal or kalamein construction.",9.0,3,3,8,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.3.2.(5),Storage buildings,"A building used for the bulk storage of ammonium nitrate shall be designed to prevent contact with building material that will cause the ammonium nitrate to become unstable, may corrode or deteriorate by reason of contact with the ammonium nitrate, or will become impregnated by ammonium nitrate.",3.0,3,3,2,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.1.1.2.(1),Exception,Section 6.2 does not apply to dwelling units.,6.0,1,1,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.5.1.5.(1),Obstructions,No obstructions shall be placed so as to interfere with the effectiveness of water discharge from sprinklers.,6.0,5,1,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.7.8.(1),Drainage,"Liquids, debris and precipitation shall not be accumulated in the contained space created by the secondary containment.",4.0,3,7,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.6.1.5.(1),"Inspection, testing and maintenance","Compliance with the inspection, testing and maintenance provisions of NFPA 25, Standard for the Inspection, Testing and Maintenance of Water-Based Fire Protection Systems, for tanks is deemed to satisfy the requirements of Subsection 6.6.2.",6.0,6,1,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.5.3.(1),Firefighters   elevators,At least one elevator shall be provided for use by firefighters in conformance with Articles 3.2.6.8. and 3.2.6.9. of the 1994 Building Code in buildings where the vertical distance between the floor of the top storey and grade exceeds 18 m.,9.0,9,5,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.11.8.(1),Removal of piping,"The removal, abandonment in place, disposal or temporary taking out of service of an underground piping system shall be performed in accordance with good engineering practice.",4.0,4,11,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.4.6.(1),Clearance for sprinklers and structural framing,The clearance between sprinkler head deflectors and the tops of storage piles shall not be less than 457 mm.,3.0,3,4,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.17.2.(2),Aboveground storage tanks,"When a storage tank referred to in Sentence (1) contains flammable liquids or combustible liquids, the liquid level in the tank shall be measured and the readings compared at intervals not greater than one month.",4.0,3,17,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.11.2.2.(1),Open flame torches,"An open flame torch shall only be applied to materials intended for hot surface applications and shall not directly expose combustible materials, such as wood roof decks, cant strips, insulation and flashing, voids, holes and skylights in the roof or roof deck, or gas lines and electrical cables.",5.0,11,2,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.12.11.4.(2),Grounding,A sign shall be conspicuously posted indicating the necessity of grounding the equipment and objects identified in Sentence (1).,5.0,12,11,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.2.3.1.(1),Occupant load determination,The occupant load for calculation of number and width of exits referred to in Articles 9.2.3.6. and 9.2.3.7. shall be in accordance with Article 2.7.1.4.,9.0,2,3,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.12.10.7.(1),Insulating and grounding,"High voltage components, including atomizing heads, shall be insulated and protected against mechanical damage and accidental contact or grounding.",5.0,12,10,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.2.3.10.(1),Fire escapes permitted,"A fire escape may be erected on an existing building to provide one or more of the exit facilities described in Article 3.4.1.2. of the 1986 Building Code, provided that the fire escape does not serve floor areas above the fifth floor.",9.0,2,3,10,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.1.3.(1),Instructions in emergency procedures,"Employees in a hotel establishment shall be instructed on the procedures outlined in Article 2.8.2.1., and the use of fire fighting equipment, including portable extinguishers and, where applicable, standpipe and hose systems.",2.0,8,1,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.7.(2),Storage rooms,"Despite Clause (1)(b), existing sprinkler systems or alternate fire protection systems that will control or extinguish fire and that are approved may be used.",9.0,6,2,7,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.1.4.7.(1),Review,"Despite any other Order that requires compliance with this Part, the Chief Fire Official shall, within 30 days after receiving a Life Safety Study, review the Life Safety Study for implementation.",9.0,1,4,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.2.7.(1),Interconnected floor spaces,"Despite Sentence 9.9.2.1.(6), a floor assembly may be penetrated by an unprotected opening between 2 contiguous storeys up to the fifth storey where the building is of noncombustible construction, the interconnected floor space does not contain sleeping accommodation, and the required fire-resistance rating of the floor assembly is maintained.",9.0,9,2,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.2.7.(3),Interconnected floor spaces,"Despite Sentence 9.9.2.1.(6), a floor assembly in a storage garage does not need to be a fire separation.",9.0,9,2,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.2.3.(2),Underground piping system construction,Sentence (1) does not apply to vent risers and vertical fill piping systems.,4.0,4,2,3,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,7.2.2.1.(2),Testing,Key-operated switches located outside an elevator shaft shall be tested to ensure that actuation of the switch will render the emergency stop switch in each car inoperative and bring all cars to the street floor or transfer lobby by cancelling all other calls after the car has stopped at the next floor at which it can make a normal stop.,7.0,2,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.5.3.4.(1),Sprinkler heads,"Sprinkler heads shall be checked at least once per year to ensure that they are free from damage, corrosion, grease, dust, paint or whitewash.",6.0,5,3,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.3.2.1.(3),Flame resistance of textiles,"For the purposes of Sentence (2), “existing” means in place on November 21, 2007.",2.0,3,2,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.4.1.3.(1),Waste receptacles,"Materials subject to spontaneous ignition, such as greasy or oily rags, shall be deposited in a receptacle conforming to Sentence (3) or be removed from the premises.",2.0,4,1,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.2.8.(1),Palletized storage arrangements,Palletized storage shall be arranged so that unobstructed horizontal channels formed by the top and bottom of pallets shall not exceed 15 m.,3.0,3,2,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.5.2.(1),Storage compartment,"If the aggregate volume of piles of stored matches exceeds 3 m3, storage compartments shall be constructed in accordance with the requirements of the Building Code for high hazard industrial occupancies.",3.0,3,5,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.7.2.(4),Ventilation measures,A mechanical ventilation system is deemed to meet the requirements of Sentence (3) if it is capable of exhausting at least 18 m3/h per square metre of room area and not less than 250 m3/h in total.,4.0,1,7,2,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.10.1.7.(2),Explosion venting,"When explosion venting is required in this Section, it shall be designed to prevent critical structural and mechanical damage to the building in conformance with NFPA 68, Standard on Explosion Protection by Deflagration Venting.",5.0,10,1,7,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.11.2.5.(4),Firewatch,The firewatch personnel shall be equipped with portable illumination and protective equipment.,5.0,11,2,5,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.12.6.1.(1),Storage and handling,"Flammable liquids and combustible liquids for use in spraying areas shall be stored and handled in conformance with Part 4, and at no time shall the amount of flammable liquids and combustible liquids in the spraying areas exceed one day s supply.",5.0,12,6,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.1.(3),Construction,Heavy timber construction that complies with Article 3.1.4.6. of the 1990 Building Code is deemed to have a 45 min fire-resistance rating.,9.0,5,2,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.3.4.8.(1),Testing,This Article applies to rental suites of residential occupancy.,6.0,3,4,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.14.(3),Refuse and linen chutes,"Where the room into which the linen or refuse chute discharges is sprinklered and at least one sprinkler head is installed at the top of the chute, an existing chute installation is deemed to be in compliance with Sentence (2).",9.0,5,2,14,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.5.1.(4),Maximum quantities,"For the purposes of calculating permissible quantities in Sentences (2) and (3), mercantile occupancies of less than 250 m2 floor area shall be assumed to be 250 m2 in area.",4.0,2,5,1,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.2.2.(2),Combustible construction up to 2 storeys,"Floor assemblies and walls, columns and arches supporting floor assemblies shall have a fire-resistance rating not less than 45 min.",9.0,4,2,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.2.6.(4),Fire separations between bedrooms and corridors,"A fire separation having a fire-resistance rating not less than 30 min is deemed to comply with Sentences (1) and (2) if smoke detectors are installed in bedrooms, sitting areas, lounges and corridors serving bedrooms on the floor area, and heat detectors are installed in other rooms opening onto corridors serving bedrooms.",9.0,4,2,6,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.4.2.2.(3),Battery-powered industrial trucks,Facilities shall be provided at battery charging installations for flushing and neutralizing spilled electrolyte and for protecting charging apparatus from mechanical damage.,3.0,4,2,2,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.12.1.(1),Application,This Subsection applies to the installation of storage tanks in buildings.,4.0,3,12,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.5.4.2.(1),Test flushing,"Dry-pipe systems shall be inspected every 15 years for obstructions in the sprinkler piping and, if necessary, the entire system flushed of foreign material.",6.0,5,4,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.6.5.3.(1),Hydrants,The hydrant barrel shall be inspected to ensure that no water has accumulated within the barrel when the main valve is in the closed position.,6.0,6,5,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.1.1.(4),Application,"This Section also applies to supported group living residences and intensive support residences regulated under the Services and Supports to Promote the Social Inclusion of Persons with Developmental Disabilities Act, 2008.",2.0,8,1,1,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,1.1.2.2.(2),Retention of records,"The initial verification or test reports for fire protection systems installed after November 21, 2007 shall be retained throughout the life of the systems, regardless of whether the systems are installed in accordance with this Code or the Building Code.",1.0,1,2,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.8.4.3.(5),Fire prevention and protection,The evaluation and measures shall be put in writing and kept in the building for review by the Chief Fire Official.,4.0,8,4,3,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.3.9.(3),Emergency lighting,"Illumination from emergency lighting shall be an average of at least 10 lx at floor or tread level, or 1 watt/m2 of floor space.",9.0,6,3,9,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.5.(2),Fire separations between dwelling units and corridors,Public corridors shall be separated from adjacent rooms and areas by a fire separation having a fire-resistance rating not less than 45 min.,9.0,6,2,5,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.14.5.1.(1),Spray operations,Automobile undercoating spray operations shall conform to the requirements of Section 5.12 or to the requirements in this Subsection.,5.0,14,5,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.11.3.5.(1),Multi-use compartments,"When a compartment of a tank vehicle has been used to carry a Class I liquid, the compartment, piping and accessory delivery equipment shall be drained of liquid before a Class II or IIIA liquid is loaded.",4.0,11,3,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.4.1.1.(1),Advertising displays,"Displays of cellulose nitrate plastic articles in stores that are not in showcases or show windows shall be displayed only when placed on tables or counters not more than 1 m wide and 3 m long, and the spaces underneath the tables or counters shall be kept free of combustible materials.",5.0,4,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.4.2.(1),Documentation,"Documentation on piping systems for flammable liquids or combustible liquids, including tank and pumping arrangements, shall be made available to the fire department upon request.",4.0,4,4,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,8.1.2.14.(2),"Safety of tanks, piping and machinery reservoirs at demolition sites","Despite Sentence (1), if it is impracticable to remove any tank, piping or machinery reservoir described in Sentence (1) from the building before demolition is commenced, such equipment shall be drained and purged with inert materials before demolition is commenced, clearly identified before demolition is commenced, and removed from the building as soon as conditions permit.",8.0,1,2,14,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.8.2.5.(1),Piping,Piping and equipment shall be mechanically secure and accessible for cleaning and maintenance.,6.0,8,2,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.4.1.3.(3),Waste receptacles,"A receptacle required in Sentences (1) and (2) shall be constructed of noncombustible materials, have a close-fitting, self-closing metal cover, if the flooring material upon which it is placed is combustible, have a flanged bottom or legs not less than 50 mm high, and not be placed closer than 1 m to combustible materials, except as permitted in Clause (c).",2.0,4,1,3,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.4.1.(2),Hazardous locations,"Where refrigerators are used to keep Class I liquids, they shall be designed so that electrical equipment located within the storage compartment, within the outer shell, on the door and on the door frame of the refrigerator is in conformance with the Electrical Safety Code made under the Electricity Act, 1998, for Class I, Zone 0 or 1 hazardous locations based on the frequency of occurrence and duration of an explosive gaseous atmosphere, and electrical equipment mounted on the outside surface of the refrigerator is in conformance with the Electrical Safety Code made under the Electricity Act, 1998, for Class I, Zone 2 hazardous locations, or located above the top of the storage compartment.",4.0,1,4,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.8.2.1.(1),General requirements for fire separations,Fire separations required to have a fire-resistance rating by this Section shall comply with Article 9.10.3.1. of the 1994 Building Code or the corresponding compliance alternatives in Part 11 of the 1994 Building Code.,9.0,8,2,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.12.5.(1),Fire compartments,Fire compartments referred to in this Subsection shall have a fire-resistance rating not less than 2 h.,4.0,3,12,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.5.(2),Buildings over 4 storeys,"Where only the roof assembly is of combustible construction, the building is deemed to be in compliance with Clause (1)(b) where the ceiling membrane has a fire-resistance rating not less than 45 min and the attic space is fire stopped in accordance with Article 3.1.11.5. of the 1990 Building Code, the roof assembly is of heavy timber construction in accordance with Article 3.1.4.6. of the 1990 Building Code, or the top storey and attic space are sprinklered.",9.0,5,2,5,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.7.(1),Fire separations between dwelling units and corridors,Each dwelling unit and sleeping room not within a dwelling unit shall be separated from adjacent rooms and areas by fire separations having a fire-resistance rating not less than 30 min.,9.0,5,2,7,1
