DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.1.7.5.(3),Make-up Air,"Subject to the provisions in Sentence 3.2.8.2.(1), where make-up air for a mechanical ventilation system is taken from within the building, the opening into the room or enclosed space shall be provided with a fire damper.",4.0,1,7,5,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.10.5.(1),Fire Endurance,Storage cabinets required in this Part shall conform to ULC ULC/ORD-C1275-84 Guide for the Investigation of Storage Cabinets for Flammable Liquid Containers,4.0,2,10,5,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.7.1.1.(1),Attribution to Acceptable Solutions,"For the purposes of compliance with this Code as required in Sentence 1.2.1.1.(1), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 5.7.1.1. (See Note A-1.1.2.1.(1).)",5.0,7,1,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.14.(3),Watch,"Facilities shall be provided to enable the watcher referred to in Sentences 5.6.1.14.(1)and 5.6.1.14.(2) to ensure a fire warning is sounded to notify occupants, and communicate with the fire department.",5.0,6,1,14,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.6.2.1.(3),Outside Aboveground Storage Tanks,"The individual capacity of outside aboveground storage tanks at fuel-dispensing stations is permitted to exceed the individual capacity limit of 80 000 L required in Sentence 4.6.2.1.(2), provided they conform to ULC ULC-S655-98 Aboveground Protected Tank Assemblies for Flammable and Combustible Liquids and their aggregate capacity does not exceed 200 000 L.",4.0,6,2,1,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.6.1.6.(1),Operation and Maintenance Procedures,"Heating, ventilating and air-conditioning systems, including appliances, chimneys and flue pipes, shall be operated and maintained so as not to create a hazardous condition.",2.0,6,1,6,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.12.3.(4),Fill Piping and Discharge Piping,Connections for filling or emptying storage tanks described in Sentence 4.3.12.3.(3) shall be kept closed to prevent leakage when not in use.,4.0,3,12,3,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.8.6.(2),Installation,Underground reinforced plastic storage tanks shall be installed in conformance with Appendix A of ULC CAN/ULC-S615-14 Fibre Reinforced Plastic Underground Tanks for Flammable and Combustible Liquids,4.0,3,8,6,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.6.(1),Standpipe Systems,"Where a standpipe system is to be installed in a building under construction or alteration, the system shall be installed progressively in conformance with Subsection 3.2.5. of Division B of the British Columbia Building Code in areas permitted to be occupied.",5.0,6,1,6,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.11.(1),"Tank, Piping and Machinery Reservoir Safety at Demolition Sites","Tanks, piping and machinery reservoirs at a demolition site shall be taken out of service in conformance with part 4.",5.0,6,1,11,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,6.3.1.2.(2),Inspection and Testing,Fire alarm and detection system components shall be accessible for purposes of inspection or maintenance.,6.0,3,1,2,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.6.3.1.(1),Use,Electrical equipment vaults shall not be used for storage purposes.,2.0,6,3,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.3.1.(3),Foundations and Supports,"Where the clearance below the base of the tank exceeds 300 mm, tank supports shall have a minimum fire-resistance rating of 2 h.",4.0,3,3,1,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.3.8.(3),Site Security,"Access openings through barricades shall be equipped with gates, which shall be kept closed and locked when the site is unattended, and maintained in place until completion of the construction or demolition activity.",5.0,6,3,8,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.8.4.(5),General Storage Areas,"When 2 or more classes of liquid are stored in the same fire compartment, the total quantity permitted for each class of liquid shall be calculated as follows: qI2500+qII5000+qIIIA10,000 1where qI= the actual quantity of Class IB and IC liquids present, qII= the actual quantity of Class II liquids present, qIIIA= the actual quantity of Class IIIA liquids present.",4.0,2,8,4,5
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.5.3.1.(1),Emergency Planning,"Except as provided in Sentences 2.8.3.2.(2)to 5.5.3.1.(5), a laboratory shall conform to the requirements for emergency planning in part 2. and for a fire safety plan in part 5.",5.0,5,3,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.4.(3),Access for Firefighting,"Provision shall be made for the use of existing elevators, hoists or lifts to assist firefighting personnel in reaching all levels of the building.",5.0,6,1,4,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.2.1.1.(1),Application,"This Section applies to hot works involving open flames or producing heat or sparks, including but not limited to, cutting, welding, soldering, brazing, grinding, adhesive bonding, roofing operations, thermal spraying and thawing pipes.",5.0,2,1,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.7.1.7.(1),Exterior Passageways and Exit Stairs,Exterior passageways and exterior exit stairs serving occupied buildings shall be maintained free of snow and ice accumulations.,2.0,7,1,7,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.13.(1),Labels,Products classified as dangerous goods shall display appropriate identifying labels from the time they enter a facility until they are issued as finished products or waste material. (See Note A-3.2.7.13.(1).),3.0,2,7,13,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.1.5.(1),Corrosion Protection,Aboveground storage tanksand their integral fittings that are subject to corrosion shall be protected by any means against exposure to conditions that would initiate corrosion.,4.0,3,1,5,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.4.5.1.(1),Open Air Fires,"Except for fires used for cooking in fireplaces, grills or barbecues, open air fires shall not be set unless appropriate measures are taken to limit their spread. (See Note A-2.4.5.1.(1).)",2.0,4,5,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.4.1.3.(1),Waste Receptacles,"Materials subject to spontaneous ignition, such as oily rags, shall be deposited in a receptacle conforming to Sentence 2.4.1.3.(4) or be removed from the premises. (See Note A-2.4.1.3.(1).)",2.0,4,1,3,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.3.4.7.(2),Safety Precautions,Damaged or leaking packages or containers of dangerous goods shall be moved to a safe location and the product repackaged and labelled as soon as possible.,3.0,3,4,7,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.11.1.(1),Quantities and Clearances,"Except as provided in Sentence 4.2.11.1.(2), the quantities and clearances for flammable liquids and combustible liquids stored in containers in outdoor storage areas shall conform to Table 4.2.11.1.",4.0,2,11,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.7.4.3.(2),Check Valves,"Systems referred to in Sentence 4.7.4.3.(1) shall be designed, installed and maintained to prevent leakage or spillage.",4.0,7,4,3,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.8.10.1.(1),Construction,"Pump houses shall be of noncombustible construction with floors that are chemically resistant to the liquid being handled, liquid-tight and equipped with curbs or flashings around the base of the wall not less than 100 mm in height to contain any spilled liquid.",4.0,8,10,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.10.1.(1),Corrosion Protection,Underground steel storage tanks and integral fittings subject to corrosion shall be protected in conformance with ULC CAN/ULC-S603.1-11 External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids or protected by impressed current in conformance with NACE SP0285-2011 External Corrosion Control of Underground Storage Tank Systems by Cathodic Protection,4.0,3,10,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.4.2.1.(9),Definition and Performance of Leak Detection Testing and Monitoring,A static liquid media leak detection test shall conform to Article 4.4.3.5.,4.0,4,2,1,9
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.8.4.6.(2),Access Openings for Inspection,No freight or materials shall be placed on piers and wharves in such a manner as to obstruct the access openings required in Sentence 4.8.4.6.(1).,4.0,8,4,6,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.4.1.3.(4),Waste Receptacles,"A receptacle required by Sentences 2.4.1.3.(1)and 2.4.1.3.(2) shall be constructed of noncombustible materials, have a close-fitting, self-closing metal cover, and if the flooring material upon which it is placed is combustible, have a flanged bottom or legs not less than 50 mm high.",2.0,4,1,3,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.1.7.1.(1),Rooms or Enclosed Spaces,"Where flammable liquids and combustible liquids are processed, handled, stored, dispensed or used within rooms or enclosed spaces, ventilation shall conform to the appropriate provincial or territorial regulations or municipal bylaws, or in the absence of such legislation, to this Part and the NBC. (See Note A-4.1.7.1.(1).)",4.0,1,7,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.10.3.2.(2),"Supports, Foundations and Anchorage",Storage tank supports having less than a 2 h fire-resistance rating shall be protected by an automatic fire suppression system.,4.0,10,3,2,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.5.5.(2),Sprinkler Systems,"Where the sprinkler system required to accommodate the storage limits in Sentence 3.2.5.4.(1) does not conform to Sentence 3.2.5.5.(1), the storage of packaged Level 2 or 3 aerosol products shall conform to Table 3.2.5.4. for unsprinklered buildings.",3.0,2,5,5,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.2.5.(4),Fire Safety Plan,"Signs required in Sentence 3.2.2.5.(3) shall have a minimum dimension of 200 mm, and letters not less than 25 mm high.",3.0,2,2,5,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.5.4.(1),Level 2 and 3 Aerosols,The storage of packaged Level 2 and 3 aerosol products shall conform to Table 3.2.5.4. and Articles 3.2.5.5.to 3.2.5.8.,3.0,2,5,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.9.(2),Fire Suppression Systems,"Buildings described in Sentence 3.2.7.9.(1) need not be equipped throughout with a sprinkler system or other fire suppression system provided that the sum of individual storage areas in the building used for the storage of dangerous goods, other than substances classified as miscellaneous dangerous goods with no other class and those covered in part 4., does not exceed 100 m2, and the dangerous goods are separated in conformance with Table 3.2.7.6., and stored in fire compartments separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h.",3.0,2,7,9,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.8.4.(4),General Storage Areas,"When a single class of liquid is stored, the total quantity in a single fire compartment shall be not more than 2 500 L of Class IB and IC liquids, 5 000 L of Class II liquids, or 10 000 L of Class IIIA liquids.",4.0,2,8,4,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.5.3.2.(1),Combustible Materials,"Where combustible materials, such as packaging materials, are used in a laboratory, their quantity shall not be greater than the supply for one day of normal operation.",5.0,5,3,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.11.(4),"Tank, Piping and Machinery Reservoir Safety at Demolition Sites","Tanks, piping and machinery reservoirs referred to in Sentences 5.6.1.11.(1), 5.6.1.11.(2)and 5.6.1.11.(3) that once contained combustible liquids, flammable liquids or flammable gases shall be purged with inert materials prior to demolition to prevent an explosion. (See Note A-5.6.1.11.(4).)",5.0,6,1,11,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.2.3.(5),Clearances,"Clearance between stored products and ducts of exhaust ventilation systems shall be maintained in conformance with NFPA 91-2010 Exhaust Systems for Air Conveying of Vapors, Gases, Mists, and Noncombustible Particulate Solids (See Note A-3.2.2.3.(5).)",3.0,2,2,3,5
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.9.2.(1),Construction,Dispenser sumps shall conform to the construction and performance requirements of ULC ULC/ORD-C107.21-1992 Under-Dispenser Sumps,4.0,3,9,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.4.1.(1),Design and Installation,Atmospheric and low pressure storage tanks shall be provided with normal and emergency venting in conformance with API 2000-2009 Venting Atmospheric and Low-Pressure Storage Tanks or the tank design standards listed in Sentence 4.3.1.2.(1).,4.0,3,4,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.13.(1),Protection during Shutdown,"Except as permitted in Sentence 5.6.1.13.(2), where a fire protection system is provided, it shall remain operational throughout the construction, alteration or demolition area where reasonably practical.",5.0,6,1,13,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,7.3.10.1.(1),Test Procedures,"Where Measure I is used to limit smoke movement as provided in Commentary C of the CCBFC NRCC 40383 User's Guide – NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3), switches at the central alarm and control facility shall be tested at intervals conforming to Article 7.2.1.1. to ensure that dampers in air-handling systems that serve more than 2 storeys will close automatically and remain closed as provided in Sentence (8) of Measure I, closures in openings in the walls and roof of the central core and in shafts within the core will close automatically and remain closed as provided in Sentence (3) of Measure I, return air fans are stopped and supply fans will provide air to the central core as provided in Sentence (2) of Measure I, closures in vent openings to the outdoors and into smoke shafts from each floor area will open automatically and remain open as provided in Sentence (4) of Measure I, air movement is initiated in an exhaust system used for venting as provided in Sentence (4) of Measure I, and closures in vent openings to the outdoors in vertical service spaces outside the central core that are required by Sentence (6) of Measure I will open automatically and remain open.",7.0,3,10,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.5.7.4.(1),Globe Valves,Globe valves shall be arranged so that the packing is on the low pressure side.,4.0,5,7,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.5.3.1.(4),Emergency Planning,The laboratory shall be clearly designated as an area containing dangerous goods in conformance with Article 3.2.7.14.,5.0,5,3,1,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.10.3.1.(1),"Design, Fabrication and Testing","Storage tanks, wooden vats, barrels, drums or containers used for the storage or processing of distilled beverage alcohols shall be designed, fabricated and tested for the anticipated maximum working pressure, operating temperature, internal corrosion conditions and structural stresses to which they could be subjected.",4.0,10,3,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.7.7.(2),Clearances,The clearance between the top of storage and the ceiling sprinkler deflectors or other overhead fire protection systems shall be in accordance with the standard used for the design of the respective system.,4.0,2,7,7,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.8.4.(1),General Storage Areas,"In a general storage area covered in part 3., quantities of flammable liquids and combustible liquids are permitted to exceed those in Sentence 4.2.8.2.(1) provided the storage area is in conformance with Sentences 4.2.8.4.(2)to 4.2.8.4.(6).",4.0,2,8,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.5.10.1.(1),Procedures,Standard procedures for normal operation and for emergencies shall be given in printed form to all employees engaged in the operation of equipment for the transfer of flammable liquids or combustible liquids and shall be posted for convenient reference.,4.0,5,10,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.5.10.7.(4),Maintenance,Tags shall be attached to all valves on piping systems that are shut off for maintenance purposes to indicate that such valves are not to be opened.,4.0,5,10,7,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.8.3.2.(1),Fire Drill Frequency,"Except as provided in Sentence 2.8.3.2.(2), fire drills as described in Sentence 2.8.3.1.(1) shall be held at intervals not greater than 12 months for the supervisory staff, except that in day-care centres and in Group B major occupancies, such drills shall be held at intervals not greater than one month, in schools attended by children, total evacuation fire drills shall be held at least 3 times in each of the fall and spring school terms, and in buildings within the scope of Subsection 3.2.6. of Division B of the British Columbia Building Code, such drills shall be held at intervals not greater than 2 months.",2.0,8,3,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,7.2.3.3.(1),Air-Handling System Controls,"Controls for air-handling systems used for venting in the event of a fire shall be tested to ensure that air is exhausted from each floor area to the outdoors as required in Chapter 3, Sentence (8) of Commentary C of the CCBFC NRCC 40383 User's Guide – NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3)",7.0,2,3,3,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.9.1.(3),Installation,A transition sump shall be provided for all mechanical pipe connections located below grade.,4.0,3,9,1,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.11.4.(1),Interconnection of Vent Pipes,"Except as permitted in Sentence 4.3.11.4.(2), where vent piping connects 2 or more storage tanks, pipe sizes shall be designed to vent the combined vapours produced in the connected underground storage tanks without exceeding the allowable stresses of the tanks when being filled simultaneously.",4.0,3,11,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.4.1.2.(7),Frequency and Methods of Leak Detection Testing and Monitoring,"The minimum requirements referred to in Sentence 4.4.1.2.(1) shall not preclude the appropriate use of alternative solutions, innovative new technologies, or methods capable of achieving the same objectives. (See Note A-4.4.1.2.(7).)",4.0,4,1,2,7
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.5.5.3.(6),Compressed Gases,"Except as permitted in Sentence 5.5.5.3.(7), cylinders of dangerous goods classified as compressed gases of pyrophoric materials shall be located in a gas storage cabinet that is continuously mechanically ventilated, and sprinklered.",5.0,5,5,3,6
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.5.6.3.(2),Supports for Aboveground Outdoor Piping,"Where vehicular, watercraft or floatplane impact or physical damage is possible, protective guarding devices shall be provided for aboveground outdoor piping.",4.0,5,6,3,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.5.3.1.(2),Emergency Planning,"Personnel working in a laboratory shall be trained in the safe handling and use of dangerous goods, in conformance with Article 3.2.7.15.",5.0,5,3,1,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.10.3.3.(1),Storage Tank Vents,Normal and emergency vents shall be provided on storage tanks in conformance with good engineering practice. (See Note A-4.10.3.3.(1).),4.0,10,3,3,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.7.1.1.(1),Means of Egress,Means of egress shall be provided in buildings in conformance with the British Columbia Building Code.,2.0,7,1,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.9.1.(4),Installation,A turbine sump shall be provided for all turbine pump assemblies located below grade or above grade where they are not readily visible.,4.0,3,9,1,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.7.2.1.(1),Storage,"Flammable liquids and combustible liquids shall be stored in closed containers, in conformance with Article 4.7.2.4., or storage tanks, in conformance with part 4.",4.0,7,2,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.12.1.1.(1),Attribution to Acceptable Solutions,"For the purposes of compliance with this Code as required in Sentence 1.2.1.1.(1), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 4.12.1.1. (See Note A-1.1.2.1.(1).)",4.0,12,1,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.4.4.1.(2),Flammable and Combustible Liquids,Class I liquids shall not be used for cleaning purposes except where such cleaning is an essential part of a process.,2.0,4,4,1,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.2.(2),Ignition Sources,Smoking shall not be permitted within a fire compartment used for the storage of dangerous goods and signs shall be posted in conformance with Article 2.4.2.2.,3.0,2,7,2,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.14.(2),Placards,"Where the dangerous goods identified in Sentence 3.2.7.14.(1) consist of a single product, only the UN number need be posted.",3.0,2,7,14,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,6.3.1.4.(1),Voice Communication Systems,Voice communication systems that are integrated with a required fire alarm system shall be tested in conformance with Article 6.3.1.2.,6.0,3,1,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.6.1.15.(1),Smoking Restrictions,Smoking shall be permitted only under the conditions stated in part 2.,5.0,6,1,15,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.6.6.5.(4),Marine Fuel-Dispensing Stations,Storage tanks located on shore and supplying marine fuel-dispensing stations are permitted to be located aboveground where rock or a high water table make underground tanks impracticable.,4.0,6,6,5,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.10.2.1.(1),Building Classification,"Except as provided in Sentence 4.10.2.1.(2), buildings or parts of buildings in which distilled beverage alcohol is distilled, processed or stored in bulk shall be classified as high-hazard industrial occupancies.",4.0,10,2,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.2.3.1.(1),Location of Operations,"Except as provided in Sentence 5.2.3.1.(2), hot work shall be carried out in an area free of combustible and flammable contents, with walls, ceilings and floors of noncombustible construction or lined with noncombustible materials.",5.0,2,3,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,5.2.3.4.(1),"Work on Containers, Equipment or Piping","Hot work shall not be performed on containers, equipment, or piping containing flammable liquids, combustible liquids or dangerous goods classified as flammable gases unless they have been cleaned and tested with a gas detector to ascertain that they are free of explosive vapours, or safety measures are taken in conformance with good engineering practice (see Note A-5.2.3.4.(1)(b)).",5.0,2,3,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,7.2.3.1.(2),Closures,"A closure in an opening to the outdoors at the top of a smoke shaft shall be tested to ensure that it will open manually from outside the building, on a signal from the smoke detector in the smoke shaft, and when a closure in an opening between a floor area and the smoke shaft opens.",7.0,2,3,1,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.8.2.(2),Location,"Underground storage tanks shall be separated by a horizontal distance of not less than 600 mm from adjacent underground tanks or structures, 1 m from a building foundation or a street line, and 1.5 m from other property lines.",4.0,3,8,2,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.4.3.2.(3),Pneumatic Leak Detection Tests,"In the case of underground storage tanks or piping, the test referred to in Sentence 4.4.3.2.(2) shall be conducted prior to covering the tank or piping system.",4.0,4,3,2,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.16.(1),Unauthorized Access,An area used for the storage of dangerous goods shall be secured against unauthorized access.,3.0,2,7,16,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.1.3.(1),Low Pressure Storage Tanks and Pressure Vessels,"Low pressure storage tanks shall be constructed in conformance with API 620-2013 Design and Construction of Large, Welded, Low-Pressure Storage Tanks or ASME BPVC-2017 Boiler and Pressure Vessel Code",4.0,3,1,3,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,6.3.1.3.(1),Central Stations and Their Fire Protection Signalling Systems,"Central stations, including their fire protection signalling systems, shall be maintained in conformance with ULC CAN/ULC-S561-13 Installation and Services for Fire Signal Receiving Centres and Systems (See Note A-6.3.1.3.(1).)",6.0,3,1,3,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.7.1.(1),General,The area surrounding a storage tank or group of storage tanks shall be designed to accommodate accidental spillage in conformance with part 4.,4.0,3,7,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.3.8.4.(2),Damage Repair,Damage to storage tank shells shall not be repaired on site.,4.0,3,8,4,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.5.10.5.(3),Visual Inspections,"Where necessary, flammable vapour indicators shall be used to detect leakage.",4.0,5,10,5,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.6.6.5.(6),Marine Fuel-Dispensing Stations,"Piping between storage tanks located on shore and dispensers at a marine fuel-dispensing station shall conform to part 4., except that where dispensing is from a floating structure, it is permitted to use suitable lengths of flexible hose designed in conformance with good engineering practice between the piping on shore and the piping on the floating structure. (See Note A-4.8.8.1.(1)(a).)",4.0,6,6,5,6
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.4.4.1.(3),Flammable and Combustible Liquids,Spills of flammable liquids or combustible liquids within buildings shall be removed in conformance with part 4.,2.0,4,4,1,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,2.6.1.2.(1),Coal and Wood Bins,Coal and wood bins shall be located not less than 1.2 m from the appliance served.,2.0,6,1,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.3.2.4.(1),Storage beneath Power Lines,Products covered in this Section shall not be stored beneath electrical power lines.,3.0,3,2,4,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.2.3.2.(1),Markings or Labels,"Except as provided in Sentence 4.2.3.2.(2) and Article 4.2.3.1., containers for flammable liquids or combustible liquids shall be distinctly marked or labelled in easily legible type that is in contrast to any other printed matter on the label with a warning to indicate that the material in the container is flammable, it should be kept away from heat, sparks and open flames, and it should be kept closed when not in use.",4.0,2,3,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.9.2.1.(1),Location,The location of outdoor processing equipment in process plants shall be based on its flammable liquid or combustible liquid capacity as described in Sentences 4.9.2.1.(2)to 4.9.2.1.(4).,4.0,9,2,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.4.1.(1),Application,This Subsection shall apply to buildings or parts of buildings used for the storage of rubber tires.,3.0,2,4,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.2.7.1.(1),Application,"Except as provided in Sentence 3.2.7.1.(2) andpart 4. and except as otherwise specified in this Code, this Subsection applies to buildings or parts of buildings where dangerous goods in packages or containers are stored in a single fire compartment.",3.0,2,7,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.3.2.14.(1),Fire Separation,"It is permitted to reduce the clear space between individual storage areas prescribed in this Section if a noncombustible fire separation or a dirt berm, not less than 1.5 times the height of the stored products, is provided.",3.0,3,2,14,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.3.3.1.(1),Application,This Subsection applies to the outdoor storage of products other than dangerous goods.,3.0,3,3,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,7.3.14.1.(1),Test Procedures,"Where Measure M is used to limit smoke movement as provided in Commentary C of the CCBFC NRCC 40383 User's Guide – NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3), switches at the central alarm and control facility shall be tested to ensure that the mechanical air supply to below grade stairshafts is initiated as provided in Sentence (3) of Measure M, and vent openings to the outdoors in above grade stairshafts shall be tested to ensure that they can be opened manually and will remain open as provided in Sentence (2) of Measure M.",7.0,3,14,1,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.6.5.1.(4),Delivery Hose,"At marine fuel-dispensing stations or at card- or key-activated dispensers, the length of extended hose is permitted to exceed the values in Sentences 4.6.5.1.(2)and 4.6.5.1.(3).",4.0,6,5,1,4
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.8.2.2.(1),Construction,"The substructure and deck of a pier or wharf shall be designed for its intended use and shall be constructed of heavy timber or material that will provide adequate flexibility, resistance to shock, durability, strength and fire resistance.",4.0,8,2,2,1
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.11.2.4.(2),Parking outside Buildings,"A tank vehicle is permitted to be left unattended by the vehicle operator outside a building for more than 1 h, but only in a parking space that is located not less than 15 m from a building, and where the tank vehicle is not exposed to undue hazard from accident or collision.",4.0,11,2,4,2
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,4.9.4.3.(3),Fire Protection,"Where the process warrants protection, process plants shall be supplied with water supplies of adequate pressure and quantity to meet the probable fire demands, hydrants, hoses connected to a permanent water supply and located so that all equipment containing flammable liquids or combustible liquids, including pumps, can be reached with at least one hose stream, and fire protection systems conforming to Part 2.",4.0,9,4,3,3
F,BC,2015,NBC,Div B,EN,bcfc2015_divb,B,3.1.2.2.(1),Ambient Temperature,Ammonium nitrate classified as oxidizers and dangerous goods classified as compressed gases shall not be stored in an area where the ambient air temperature is higher than 52°C.,3.0,1,2,2,1
