Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.3.1.7.(3),Commercial Cooking Equipment ,,,"A ventilation system for a food establishment shall have all openings to the exterior of the building located and protected to prevent the entry of vermin, dust, dirt and other contaminating material into the food establishment.",,P/T Only,Yes,,No,"""Food establishment"" is an AB specific defined term.",6.0,6.3.1.7,6.3,6.3.1,6.3.1.7.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.3.1.7.(4),Commercial Cooking Equipment ,,,"Canopies, hoods and ductwork for a ventilation system exposed within the kitchen or cooking area of a food establishment shall be constructed of stainless steel.",,P/T Only,Yes,,No,"""Food establishment"" is an AB specific defined term.",6.0,6.3.1.7,6.3,6.3.1,6.3.1.7.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.3.1.7.(5),Commercial Cooking Equipment ,,,"A food establishment in which food is prepared and the process generates odours, smoke, steam or heat shall have a mechanical ventilation system that includes canopies, ductwork and fans to remove odours, smoke, steam or heat to the exterior of the building.",,P/T Only,Yes,,No,"""Food establishment"" is an AB specific defined term.",6.0,6.3.1.7,6.3,6.3.1,6.3.1.7.(5),,,,,,,Building
2015.0,AB,NBC,Div B,6.3.2.10.(7),Exhaust Ducts and Outlets ,,,"Exhaust ducts connected to laundry-drying equipment shall be independent of other exhaust ducts, accessible for inspection and cleaning, and constructed of a smooth corrosion-resistant material. (See Note A-6.3.2.10.(7) and (8).)",NBC AB2019,Div B,6.3.2.10.(7),Exhaust Ducts and Outlets ,,,"Exhaust ducts connected to laundry-drying equipment shall be independent of other exhaust ducts, gas vents or chimneys, be accessible for inspection and cleaning, be constructed of a smooth, corrosion-resistant material, not include screens, and not be secured with screws protruding into the duct. (See Note A-6.3.2.10.(7) and (8).)",,Common Sentence,Yes,,No,,6.0,6.3.2.10,6.3,6.3.2,6.3.2.10.(7),,,,,,,Building
2015.0,AB,NBC,Div B,6.3.2.10.(8),Exhaust Ducts and Outlets ,,,"Where collective venting of multiple installations of laundry-drying equipment is used, the ventilation system shall be connected to a common exhaust duct that is vented by one central exhaust fan and incorporates one central lint trap, include an interlock to activate the central exhaust fan when laundry-drying equipment is in use, and be provided with make-up air. (See Note A-6.3.2.10.(7) and (8).)",NBC AB2019,Div B,6.3.2.10.(8),Exhaust Ducts and Outlets ,,,"Where collective venting of multiple installations of laundry-drying equipment is used, the ventilation system shall be connected to a common exhaust duct that is vented by one central exhaust fan and incorporates one central lint trap, include an interlock to activate the central exhaust fan when laundry-drying equipment is in use, be provided with make-up air, and be constructed of sheet metal material. (See Note A-6.3.2.10.(7) and (8).)",,Common Sentence,Yes,,No,,6.0,6.3.2.10,6.3,6.3.2,6.3.2.10.(8),,,,,,,Building
2015.0,AB,NBC,Div B,6.3.4.2.(3),General Ventilation ,,,A ventilation system required by this Subsection shall be maintained in conformance with Article 5.5.4.1. of Division B of the NFC.,NBC AB2019,Div B,6.3.4.2.(3),General Ventilation ,,,A ventilation system required by this Subsection shall be maintained in conformance with Article 5.5.4.1. of Division B of the NFC(AE).,,Common Sentence,No,,No,,6.0,6.3.4.2,6.3,6.3.4,6.3.4.2.(3),,,,,,,Building
2015.0,AB,NBC,Div B,6.3.4.3.(1),Enclosure Exhaust Ventilation ,,,"The ventilation system for a power-ventilated enclosure required by Sentence 5.5.4.2.(1) of Division B of the NFC shall conform to NFPA 91-2010 Exhaust Systems for Air Conveying of Vapors, Gases, Mists, and Noncombustible Particulate Solids provide continuous exhaust ventilation at an air velocity sufficient to prevent the accumulation of combustible or reactive deposits in the power-ventilated enclosure and its exhaust duct system, confine dangerous goods vapours and particles to the area where they are generated and exhaust them to the outdoors, not return the exhausted air to the building, and be provided with well identified control switches that are located outside of the power-ventilated enclosure, and readily accessible in case of an emergency.",NBC AB2019,Div B,6.3.4.3.(1),Enclosure Exhaust Ventilation ,,,"The ventilation system for a power-ventilated enclosure required by Sentence 5.5.4.2.(1) of Division B of the NFC(AE) shall conform to NFPA 91-2010 Exhaust Systems for Air Conveying of Vapors, Gases, Mists, and Noncombustible Particulate Solids provide continuous exhaust ventilation at an air velocity sufficient to prevent the accumulation of combustible or reactive deposits in the power-ventilated enclosure and its exhaust duct system, confine dangerous goods vapours and particles to the area where they are generated and exhaust them to the outdoors, not return the exhausted air to the building, and be provided with well identified control switches that are located outside of the power-ventilated enclosure, and readily accessible in case of an emergency.",,Common Sentence,No,,No,,6.0,6.3.4.3,6.3,6.3.4,6.3.4.3.(1),,,,,,,Building
2015.0,AB,NBC,Div B,6.3.4.4.(1),Enclosure Construction ,,,"The power-ventilated enclosure required by Sentence 5.5.4.2.(1) of Division B of the NFC and its exhaust duct system shall except as provided in Sentences 6.3.4.4.(2) and 6.3.4.4.(3), be constructed of noncombustible materials compatible with and chemically resistant to the dangerous goods vapours and particles being exhausted, and be provided with access doors to permit inspection and maintenance of the fan assembly and exhaust ducts.",NBC AB2019,Div B,6.3.4.4.(1),Enclosure Construction ,,,"The power-ventilated enclosure required by Sentence 5.5.4.2.(1) of Division B of the NFC(AE) and its exhaust duct system shall except as provided in Sentences 6.3.4.4.(2) and 6.3.4.4.(3), be constructed of noncombustible materials compatible with and chemically resistant to the dangerous goods vapours and particles being exhausted, and be provided with access doors to permit inspection and maintenance of the fan assembly and exhaust ducts.",,Common Sentence,No,,No,,6.0,6.3.4.4,6.3,6.3.4,6.3.4.4.(1),,,,,,,Building
2015.0,AB,NBC,Div B,6.9.1.2.(1),"Hazardous Gases, Dusts or Liquids ",,,"Except as provided in Subsection 6.3.4., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of the applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the NFC. (See Note A-6.9.1.2.(1).)",NBC AB2019,Div B,6.9.1.2.(1),"Hazardous Gases, Dusts or Liquids ",,,"Except as provided in Subsection 6.3.4., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of this Code or, in the absence of specific requirements, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the NFC(AE). (See Note A-6.9.1.2.(1).)",,Common Sentence,No,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.9.1.2.(3),"Hazardous Gases, Dusts or Liquids ",,,"Ventilation systems in storage rooms where flammable liquids or combustible liquids are stored in compliance with the NFC(AE) shall provide at least 5 L/s of exhaust air per square metre of room area, but not less than 70 L/s in total.",,P/T Only,Yes,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.9.1.2.(4),"Hazardous Gases, Dusts or Liquids ",,,"Exhaust air from a ventilation system required in Sentence 6.9.1.2.(3) shall be discharged outdoors and shall be taken from a point within 300 mm of the floor near a wall, with at least one makeup air inlet located near the opposite wall.",,P/T Only,Yes,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.9.1.2.(5),"Hazardous Gases, Dusts or Liquids ",,,"Makeup air openings for a ventilation system described in Sentence 6.9.1.2.(3) shall be protected in conformance with the requirements of Subsection 3.1.8., where the makeup air is taken from within the building, and remote from any discharge referred to in Sentence 6.9.1.2.(4), where the makeup air is taken from outside the building.",,P/T Only,Yes,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(5),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.9.1.2.(6),"Hazardous Gases, Dusts or Liquids ",,,Ducts used to ventilate a flammable liquids or combustible liquids storage room described in Sentence 6.9.1.2.(3) shall be used solely for that purpose.,,P/T Only,Yes,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(6),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,6.9.1.2.(7),"Hazardous Gases, Dusts or Liquids ",,,Industrial ovens in which flammable vapours may be present or through which products of combustion are circulated shall be ventilated in accordance with NFPA 86-2015 Ovens and Furnaces,,P/T Only,Yes,,No,,6.0,6.9.1.2,6.9,6.9.1,6.9.1.2.(7),,,,,,,Building
2015.0,AB,NBC,Div B,7.1.1.2.(1),Application ,,,"This Part applies to the design, construction, extension, alteration, renewal or repair of plumbing systems.",NBC AB2019,Div B,7.1.1.2.(1),Application ,,,"This Part applies to the design, construction, extension, alteration, renewal or repair of plumbing systems, aquatic facilities, food establishments and personal service facilities, and laboratories using biological agents.",,Common Sentence,Yes,Part 7,No,"""Food establishments"" and ""personal service facilities"" are Alberta specific defined terms.",7.0,7.1.1.2,7.1,7.1.1,7.1.1.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,7.1.2.1.(1),Conformance with Regulations ,,,"Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.",NBC AB2019,Div B,7.1.2.1.(1),Conformance with Regulations ,,,Every plumbing system and private sewage disposal system shall be designed and installed in conformance with the Plumbing Code Regulation and Private Sewage Disposal Systems Regulation made pursuant to the Safety Codes Act.,,Common Sentence,No,Private Sewage,Yes,,7.0,7.1.2.1,7.1,7.1.2,7.1.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.1.2.2.(1),Burn Prevention ,,,"If the authority having jurisdiction deems it necessary to protect children, the elderly, or persons with disabilities or infirmities from burns, piping used to distribute service hot water and other hot water in assembly occupancies, care occupancies, treatment occupancies, detention occupancies and residential occupancies shall be concealed or insulated, and the temperature of the water from faucets shall be limited to a maximum of 49°C.",,P/T Only,Yes,Part 7,Yes,,7.0,7.1.2.2,7.1,7.1.2,7.1.2.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.1.1.(1),Application ,,,"Except for specific requirements for a private swimming pool, this Section applies to public swimming pools and semi-public swimming pools, water theme parks, water spray parks, and steam rooms and sauna rooms.",,P/T Only,Yes,,Yes,"""Private swimming pool,"" ""public swimming pools,"" ""semi-public swimming pools,"" ""water theme parks,"" and ""water spray parks"" are Alberta specific defined terms.",7.0,7.2.1.1,7.2,7.2.1,7.2.1.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(1),Fence and Gate Design and Construction ,,,"Except as provided in Sentence 7.2.2.1.(7) and except for wading pools, the entire area of an outdoor swimming pool shall be protected by a fence, building wall or enclosure that can prevent access by unauthorized persons, and its height above the outside ground level shall be not less than 1.8 m for a private swimming pool, and 2.0 m for all other swimming pools.",,P/T Only,Yes,Part 7,Yes,"""Wading pools,""swimming pool,"" (2 instances) and ""private swimming pool"" are Alberta specific defined terms. ",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(2),Fence and Gate Design and Construction ,,,"An opening for access through a fence around a swimming pool or a private swimming pool shall be protected by a gate that is the same height as the fence, equipped with a self-closing device, equipped with a self-latching device on the inside of the gate located not less than 1.5 m above the ground level, and capable of being locked.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" and ""private swimming pool"" are Alberta specific defined terms.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(3),Fence and Gate Design and Construction ,,,"The fence and gate around a swimming pool or a private swimming pool shall be constructed so that all horizontal and diagonal members are located on the swimming pool side, and not permit the passage of a sphere whose diameter is more than 100 mm.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" (2 instances) and ""private swimming pool"" are Alberta specific defined terms.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(4),Fence and Gate Design and Construction ,,,Barbed wire shall not be used on or as a fence or gate around a swimming pool or a private swimming pool.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" and ""private swimming pool"" are Alberta specific defined terms.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(5),Fence and Gate Design and Construction ,,,No device shall be installed on or adjacent to a fence or gate around a swimming pool or a private swimming pool that could cause an electric current to pass through the fence or gate.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" and ""private swimming pool"" are Alberta specific defined terms.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(5),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(6),Fence and Gate Design and Construction ,,,A fence is not required around any portion of an outdoor private swimming pool if the top of the outside wall of the private swimming pool is not less than 1.8 m above the level of the ground outside the wall and the wall is constructed so that the only means of access to the private swimming pool is through a gate or similar facility.,,P/T Only,Yes,Part 7,Yes,"""Private swimming pool"" (3 instances) is an Alberta specific defined term.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(6),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.1.(7),Fence and Gate Design and Construction ,,,"Sentence 7.2.2.1.(1) does not apply to a swimming pool that is provided with a cover that has been designed and constructed in conformance with ASTM F 1346-91(2018) Safety Covers and Labeling Requirements for All Covers for Swimming Pools, Spas and Hot Tubs and is provided with lockable devices to prevent access to the water by unauthorized persons.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.2.1,7.2,7.2.2,7.2.2.1.(7),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.2.(1),Spectator Areas ,,,"There shall be a physical separation of the space used by spectators and that used by bathers, with separate entrances to each.",,P/T Only,Yes,Part 7,Yes,"""Bathers"" is an Alberta specific defined term.",7.0,7.2.2.2,7.2,7.2.2,7.2.2.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.2.(2),Spectator Areas ,,,The floor and curb of the area used by spectators shall be tightly constructed of impervious material and shall be sloped and adequately drained.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.2.2,7.2,7.2.2,7.2.2.2.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.2.(3),Spectator Areas ,,,Water drainage from spectator bleachers shall not flow onto a swimming pool or water spray park deck.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" and ""spray park"" are Alberta specific defined terms.",7.0,7.2.2.2,7.2,7.2.2,7.2.2.2.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.3.(1),Food and Beverage Areas ,,,Food and beverage consumption shall be provided only in designated areas set aside for the purpose.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.2.3,7.2,7.2.2,7.2.2.3.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.3.(2),Food and Beverage Areas ,,,"Areas for concessions, exercise or other special purposes shall not be located within the minimum surrounding deck areas required by this Code.",,P/T Only,Yes,Part 7,Yes,,7.0,7.2.2.3,7.2,7.2.2,7.2.2.3.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.2.4.(1),Waste Water Discharge ,,,Waste water from a private swimming pool shall be discharged to an existing municipal drainage system as directed by the authority having jurisdiction.,,P/T Only,Yes,Part 7,Yes,"""Private swimming pool"" is an Alberta specific defined term.",7.0,7.2.2.4,7.2,7.2.2,7.2.2.4.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.1.(1),Plumbing Code and Private Sewage Disposal Systems Regulations ,,,All plumbing installations shall comply with the Plumbing Code Regulation and Private Sewage Disposal Systems Regulation made pursuant to the Safety Codes Act.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.1,7.2,7.2.3,7.2.3.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.2.(1),Materials ,,,"A swimming pool or water spray park and all appurtenances thereto shall be constructed of materials that are non-toxic to humans, impervious and enduring, that will withstand design stresses, and that will provide a watertight structure with a smooth and easily cleaned surface without cracks or joints (excluding structural or to which a smooth easily cleaned surface finish can be applied or attached.",,P/T Only,Yes,Part 7,Yes,"""Swimming  pool,"" and ""water spray park"" are Alberta specific defined terms.",7.0,7.2.3.2,7.2,7.2.3,7.2.3.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.3.(1),Entrapments ,,,"No swimming pool shall contain any protrusions, means of entanglement or other obstruction that might cause the submerged entrapment of a bather.",,P/T Only,Yes,Part 7,Yes,"""Swimming  pool,"" and ""bather"" are Alberta specific defined terms.",7.0,7.2.3.3,7.2,7.2.3,7.2.3.3.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.4.(1),Colour ,,,"Except for the lane, depth and orientation markings, the sides and bottom of a swimming pool shall be white or light pastel in colour, such that from the deck a bather is clearly visible on the swimming pool floor.",,P/T Only,Yes,Part 7,Yes,"""Swimming  pool,"" (2 instances) and ""bather"" are Alberta specific defined terms.",7.0,7.2.3.4,7.2,7.2.3,7.2.3.4.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.5.(1),Skimmers and Glazed Surfaces ,,,"If skimmers are used in a concrete swimming pool, the swimming pool walls shall have a glazed surface for a distance of 150 mm above and below the normal water level.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" (2 instances) is an Alberta specific defined term.",7.0,7.2.3.5,7.2,7.2.3,7.2.3.5.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.6.(1),Wall and Floor Intersections ,,,The radius of curvature between the walls and floor of a swimming pool shall not exceed 150 mm where the water depth is less than 1.5 m.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.6,7.2,7.2.3,7.2.3.6.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.7.(1),Slopes to Drain ,,,All bottom slopes of a swimming pool shall be directed to the main drains where such drains are provided.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.7,7.2,7.2.3,7.2.3.7.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.8.(1),Vertical Wall Slopes ,,,Side and end walls of a swimming pool shall not be sloped more than 11° to the vertical.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.8,7.2,7.2.3,7.2.3.8.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.9.(1),Bottom Slopes ,,,"Except as required in Sentence 7.2.6.3.(3), the slope of the bottom of a swimming pool where the water is less than 1.5 m deep shall be a uniform slope not more than 1:12 for a public swimming pool and 1:10 for a semi-public swimming pool.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" ""public swimming pool,"" and ""semi-public swimming pool"" are Alberta specific defined terms.",7.0,7.2.3.9,7.2,7.2.3,7.2.3.9.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.9.(2),Bottom Slopes ,,,"Except for stand-alone diving tanks, the slope of the bottom of a swimming pool where the water is greater than 1.5 m deep shall be not more than 1:3.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.9,7.2,7.2.3,7.2.3.9.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.10.(1),Wave and Leisure River Shutdown ,,,"At least 2 emergency wave shutdown switches, one located on each side of the pool, shall be provided at pool side for use by the supervisory staff of a wave pool.",,P/T Only,Yes,Part 7,Yes,"""Wave pool"" is an Alberta specific defined term.",7.0,7.2.3.10,7.2,7.2.3,7.2.3.10.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.10.(2),Wave and Leisure River Shutdown ,,,At least one emergency river shutdown switch shall be located at pool side for use by the supervisory staff of a leisure river.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.10,7.2,7.2.3,7.2.3.10.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.11.(1),Ledges ,,,Below-surface ledges on the sides of a swimming pool are prohibited where the depth of water exceeds 1.5 m.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.11,7.2,7.2.3,7.2.3.11.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(1),Pool Access ,,,"Ramps, ladders or recessed stairs shall be provided at the shallow end of a swimming pool if the water depth is greater than 600 mm.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(2),Pool Access ,,,Ramps shall comply with the requirements of Article 3.8.3.5.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(3),Pool Access ,,,"Two ladders shall be provided at the deep end of a swimming pool, one at each side of the swimming pool.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" (2 instances) is an Alberta specific defined term.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(4),Pool Access ,,,Stairs or ladders in the deep end of a swimming pool shall be placed to direct a bather away from diving boards and the diving area.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool,"" and ""bather"" are Alberta specific defined terms.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(5),Pool Access ,,,Recessed steps with grab rails may be used in lieu of ladders.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(5),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(6),Pool Access ,,,Stairs or ramps used in a swimming pool shall have a slip-resistant surface sufficiently sloped toward the swimming pool to prevent an accumulation of settleable solids.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" (2 instances) is an Alberta specific defined term.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(6),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(7),Pool Access ,,,Stairs and seats or their edges shall be finished in a manner that contrasts with the swimming pool colour.,,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(7),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(8),Pool Access ,,,"Treads of a ladder in a swimming pool shall be not less than 75 mm wide over their full length and have slip-resistant surfaces, and be a uniform distance apart, with a distance of not less than 178 mm and not more than 305 mm in between treads.",,P/T Only,Yes,Part 7,Yes,"""Swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(8),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(9),Pool Access ,,,A ladder shall be corrosion-resistant and shall be rigidly installed.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(9),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.12.(10),Pool Access ,,,Steps shall be designed with a maximum riser height of 200 mm and a minimum tread width of 250 mm.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.12,7.2,7.2.3,7.2.3.12.(10),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(1),Diving Boards or Platforms ,,,Any diving board or platform that is provided shall have corrosion-resistant anchorage fittings and hardware and be rigidly constructed and properly anchored at the base with sufficient bracing to ensure stability under the heaviest possible design load.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(2),Diving Boards or Platforms ,,,There shall be not less than 5 m of free and unobstructed head room above diving boards and towers and not less than 4 m above deck-level diving boards.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(3),Diving Boards or Platforms ,,,The clearances required by Sentence 7.2.3.13.(2) shall extend not less than 3 m on either side and in front of all diving boards and towers measured from the tip or end of the board.,,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(4),Diving Boards or Platforms ,,,"Around the portion of a diving board or platform that is not above the water, a top guardrail that extends not less than 760 mm above the diving board or platform shall be provided if the diving board or platform is more than 1 m above the water surface.",,P/T Only,Yes,Part 7,Yes,,7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(5),Diving Boards or Platforms ,,,"Except as required by Sentence 7.2.3.13.(6), the design of a diving board or platform and the corresponding water depths and clearances for a public swimming pool shall be in accordance with the FINA Handbook.",,P/T Only,Yes,Part 7,Yes,"""Public swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(5),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,7.2.3.13.(6),Diving Boards or Platforms ,,,The design of deck-level diving boards and the corresponding water depths and clearances for a public swimming pool shall be in accordance with ANSI/APSP/ICC ANSI/APSP/ICC-1 2014 Public Swimming Pools,,P/T Only,Yes,Part 7,Yes,"""Public swimming pool"" is an Alberta specific defined term.",7.0,7.2.3.13,7.2,7.2.3,7.2.3.13.(6),,,,,,,Building
