Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
11282,1410878,19240.0,F,nfc2015_divb,58.0,B,2.3.1.4.(1),Interconnected Floor Spaces,"Combustible contents in interconnected floor spaces in which the ceiling is more than 8 m above the floor, shall not exceed the limit specified in Subsection 3.2.8. of Division B of the NBC.","combustiblecontentsininterconnectedfloorspacesinwhichtheceilingismorethan8mabovethefloor,shallnotexceedthelimitspecifiedinsubsection3.2.8.ofdivisionbofthenbc.",33.0,2.0,3,1,4,1
11283,1411121,20596.0,F,nfc2015_divb,1414.0,B,7.3.15.1.(2),Test Procedures,"Pressurized vestibules shall be tested in different seasons by a pressure sensor or tracer smoke at intervals not greater than 2 years and after any alteration to the building, to ensure that the movement of air is from the vestibules to adjacent floor areas on all storeys.","pressurizedvestibulesshallbetestedindifferentseasonsbyapressuresensorortracersmokeatintervalsnotgreaterthan2yearsandafteranyalterationtothebuilding,toensurethatthemovementofairisfromthevestibulestoadjacentfloorareasonallstoreys.",47.0,7.0,3,15,1,2
11297,1411404,20434.0,F,nfc2015_divb,1252.0,B,5.5.4.3.(2),Enclosure Exhaust Ventilation,"The ventilation system described in Sentence 5.5.4.3.(1) shall not be interlocked with a fire detection, fire alarm or make-up air system.","theventilationsystemdescribedinsentence5.5.4.3.(1)shallnotbeinterlockedwithafiredetection,firealarmormake-upairsystem.",21.0,5.0,5,4,3,2
11298,1411419,20310.0,F,nfc2015_divb,1128.0,B,4.11.3.5.(1),Multi-use Compartments,"When a compartment of a tank vehicle has been used to carry a Class I liquid, the compartment, piping and accessory delivery equipment shall be drained of liquid before a Class II or IIIA liquid is loaded.","whenacompartmentofatankvehiclehasbeenusedtocarryaclassiliquid,thecompartment,pipingandaccessorydeliveryequipmentshallbedrainedofliquidbeforeaclassiioriiialiquidisloaded.",37.0,4.0,11,3,5,1
11299,1411423,20320.0,F,nfc2015_divb,1138.0,B,5.1.1.3.(1),Display Fireworks,The handling and discharge of fireworks shall conform to NRCan 2010 Display Fireworks Manual,thehandlinganddischargeoffireworksshallconformtonrcan2010displayfireworksmanual,14.0,5.0,1,1,3,1
11300,1411465,19284.0,F,nfc2015_divb,102.0,B,2.6.1.4.(1),"Chimneys, Flues and Flue Pipes","Every chimney, flue and flue pipe shall be inspected to identify any dangerous condition at intervals not greater than 12 months, at the time of addition of any appliance, and after any chimney fire. (See Note A-2.6.1.4.(1).)","everychimney,flueandfluepipeshallbeinspectedtoidentifyanydangerousconditionatintervalsnotgreaterthan12months,atthetimeofadditionofanyappliance,andafteranychimneyfire.(seenotea-2.6.1.4.(1).)",37.0,2.0,6,1,4,1
11301,1411481,19980.0,F,nfc2015_divb,798.0,B,4.4.4.1.(1),Inventory Reconciliation,"Where inventory reconciliation is required by this Section, the liquid level in any storage tank shall be measured at intervals not greater than 7 days in conformance with Sentences 4.4.4.1.(2) to 4.4.4.1.(4), except that at fuel-dispensing stations the measurements shall be taken each day the station is in operation.","whereinventoryreconciliationisrequiredbythissection,theliquidlevelinanystoragetankshallbemeasuredatintervalsnotgreaterthan7daysinconformancewithsentences4.4.4.1.(2)to4.4.4.1.(4),exceptthatatfuel-dispensingstationsthemeasurementsshallbetakeneachdaythestationisinoperation.",49.0,4.0,4,4,1,1
11318,1412081,20239.0,F,nfc2015_divb,1057.0,B,4.8.7.1.(2),Location,"Where it is not practicable to locate bulk transfer stations on separate piers and wharves, such stations are permitted to be located on general purpose piers and wharves provided that guards or fences are installed around valves or pumping equipment to prevent entry of unauthorized personnel.","whereitisnotpracticabletolocatebulktransferstationsonseparatepiersandwharves,suchstationsarepermittedtobelocatedongeneralpurposepiersandwharvesprovidedthatguardsorfencesareinstalledaroundvalvesorpumpingequipmenttoprevententryofunauthorizedpersonnel.",46.0,4.0,8,7,1,2
11330,1412792,20178.0,F,nfc2015_divb,996.0,B,4.6.8.8.(2),Signs,The sign required in Sentence 4.6.8.8.(1) shall indicate that smoking is not permitted in the vicinity of the dispenser and that the ignition must be turned off while the vehicle is being refuelled. (See Note A-4.6.8.8.(2).),thesignrequiredinsentence4.6.8.8.(1)shallindicatethatsmokingisnotpermittedinthevicinityofthedispenserandthattheignitionmustbeturnedoffwhilethevehicleisbeingrefuelled.(seenotea-4.6.8.8.(2).),36.0,4.0,6,8,8,2
11331,1412854,20276.0,F,nfc2015_divb,1094.0,B,4.9.4.3.(2),Fire Protection,"Based on the evaluation required in Sentence 4.9.4.3.(1), measures to minimize the occurrence of fires and explosions and to mitigate their effects shall be identified.","basedontheevaluationrequiredinsentence4.9.4.3.(1),measurestominimizetheoccurrenceoffiresandexplosionsandtomitigatetheireffectsshallbeidentified.",25.0,4.0,9,4,3,2
11332,1412885,19508.0,F,nfc2015_divb,326.0,B,3.2.7.6.(2),Separation from Other Dangerous Goods,The fire-resistance rating of the fire separations delimiting each fire compartment shall be determined in accordance with the applicable requirements of the Code. (See Note A-3.2.7.6.(2).),thefire-resistanceratingofthefireseparationsdelimitingeachfirecompartmentshallbedeterminedinaccordancewiththeapplicablerequirementsofthecode.(seenotea-3.2.7.6.(2).),26.0,3.0,2,7,6,2
11334,1412903,19241.0,F,nfc2015_divb,59.0,B,2.3.2.1.(1),"Drapes, Curtains and Decorative Materials","Drapes, curtains and other decorative materials including textiles and films used in buildings shall conform to ULC CAN/ULC-S109-14 Flame Tests of Flame-Resistant Fabrics and Films when such drapes, curtains and other decorative materials are used in any assembly occupancy or Group B, Division 1 detention occupancy, any lobby or exit, or any open floor areas exceeding 500 m2 in any business and personal services, mercantile or industrial occupancy, except where the floor area is divided into fire compartments not exceeding 500 m2 in area and separated from the remainder of the floor area by fire separations having at least a 1 hfire-resistance rating.","drapes,curtainsandotherdecorativematerialsincludingtextilesandfilmsusedinbuildingsshallconformtoulccan/ulc-s109-14flametestsofflame-resistantfabricsandfilmswhensuchdrapes,curtainsandotherdecorativematerialsareusedinanyassemblyoccupancyorgroupb,division1detentionoccupancy,anylobbyorexit,oranyopenfloorareasexceeding500m2inanybusinessandpersonalservices,mercantileorindustrialoccupancy,exceptwherethefloorareaisdividedintofirecompartmentsnotexceeding500m2inareaandseparatedfromtheremainderofthefloorareabyfireseparationshavingatleasta1hfire-resistancerating.",103.0,2.0,3,2,1,1
11336,1413169,20448.0,F,nfc2015_divb,1266.0,B,5.5.5.3.(5),Compressed Gases,"Except as provided in Sentence 5.5.5.3.(7), where cylinders of dangerous goods classified as toxic gases are used in a laboratory, they shall be located in a continuously mechanically ventilated gas storage cabinet, all exhaust shall be directed to a treatment system designed to process the accidental release of gas (see Note A-5.5.5.3.(5)(b) and (7)(b)), and the gas levels in the air shall be monitored by a gas detection system designed to emit an audible and visual signal within the laboratory and at a central station when gas levels exceed the exposure limit values established by provincial or territorial regulations or municipal by-laws or, in the absence of such regulations or bylaws, when they exceed the exposure limit values stated in the Safety Data Sheet.","exceptasprovidedinsentence5.5.5.3.(7),wherecylindersofdangerousgoodsclassifiedastoxicgasesareusedinalaboratory,theyshallbelocatedinacontinuouslymechanicallyventilatedgasstoragecabinet,allexhaustshallbedirectedtoatreatmentsystemdesignedtoprocesstheaccidentalreleaseofgas(seenotea-5.5.5.3.(5)(b)and(7)(b)),andthegaslevelsintheairshallbemonitoredbyagasdetectionsystemdesignedtoemitanaudibleandvisualsignalwithinthelaboratoryandatacentralstationwhengaslevelsexceedtheexposurelimitvaluesestablishedbyprovincialorterritorialregulationsormunicipalby-lawsor,intheabsenceofsuchregulationsorbylaws,whentheyexceedtheexposurelimitvaluesstatedinthesafetydatasheet.",124.0,5.0,5,5,3,5
11341,1413441,20347.0,F,nfc2015_divb,1165.0,B,5.2.3.3.(1),Fire Watch,The exposed areas described in Sentences 5.2.3.1.(2)and 5.2.3.1.(3) shall be continuously examined for ignition of combustible materials by personnel equipped with and trained in the use of fire extinguishing equipment. (See Note A-5.2.3.3.(1).),theexposedareasdescribedinsentences5.2.3.1.(2)and5.2.3.1.(3)shallbecontinuouslyexaminedforignitionofcombustiblematerialsbypersonnelequippedwithandtrainedintheuseoffireextinguishingequipment.(seenotea-5.2.3.3.(1).),33.0,5.0,2,3,3,1
11344,1413806,19195.0,F,nfc2015_divb,13.0,B,2.1.2.2.(1),Hazardous Activities,Activities that create a hazard and that are not allowed for in the original design shall not be carried out in a building unless provisions are made to control the hazard in conformance with this Code. (See Note A-2.1.2.2.(1).),activitiesthatcreateahazardandthatarenotallowedforintheoriginaldesignshallnotbecarriedoutinabuildingunlessprovisionsaremadetocontrolthehazardinconformancewiththiscode.(seenotea-2.1.2.2.(1).),39.0,2.0,1,2,2,1
11350,1414100,20337.0,F,nfc2015_divb,1155.0,B,5.2.2.4.(2),Compressed Gas Equipment,Unalloyed copper piping shall not be used for acetylene gas.,unalloyedcopperpipingshallnotbeusedforacetylenegas.,10.0,5.0,2,2,4,2
11351,1414138,19796.0,F,nfc2015_divb,614.0,B,4.3.2.3.(2),Clearances from Liquefied Petroleum Gas Cylinders and Tanks,"Secondary containments for flammable liquid and combustible liquidstorage tanks shall not contain any liquefied petroleum gas cylinder or tank, and the centre line of the secondary containment wall shall be not less than 3 m away from a liquefied petroleum gas cylinder, and 6 m away from a liquefied petroleum gas tank.","secondarycontainmentsforflammableliquidandcombustibleliquidstoragetanksshallnotcontainanyliquefiedpetroleumgascylinderortank,andthecentrelineofthesecondarycontainmentwallshallbenotlessthan3mawayfromaliquefiedpetroleumgascylinder,and6mawayfromaliquefiedpetroleumgastank.",52.0,4.0,3,2,3,2
11357,1414208,19542.0,F,nfc2015_divb,360.0,B,3.2.8.3.(2),Indoor Storage of Anhydrous Ammonia and Toxic,Cylinders of gases described in Sentence 3.2.8.3.(1) shall not be stored in a room containing combustible materials.,cylindersofgasesdescribedinsentence3.2.8.3.(1)shallnotbestoredinaroomcontainingcombustiblematerials.,17.0,3.0,2,8,3,2
11358,1414209,19565.0,F,nfc2015_divb,383.0,B,3.3.2.6.(2),Fencing,"When in a fire department access route, the gates required in Clause 3.3.2.6.(1)(c) shall be of adequate width and design, and in a location that readily permits the entry of fire department vehicles, in conformance with Article 3.3.2.5. (See Note A-3.3.2.6.(2).)","wheninafiredepartmentaccessroute,thegatesrequiredinclause3.3.2.6.(1)(c)shallbeofadequatewidthanddesign,andinalocationthatreadilypermitstheentryoffiredepartmentvehicles,inconformancewitharticle3.3.2.5.(seenotea-3.3.2.6.(2).)",41.0,3.0,3,2,6,2
11359,1414213,19714.0,F,nfc2015_divb,532.0,B,4.2.7.2.(1),Storage Facilities,"In industrial occupancies, flammable liquids and combustible liquids shall be stored in conformance with Subsection 4.2.8., in cabinets conforming to Subsection 4.2.10., in rooms conforming to Subsection 4.2.9., or in storage areas conforming to Article 4.2.7.5.","inindustrialoccupancies,flammableliquidsandcombustibleliquidsshallbestoredinconformancewithsubsection4.2.8.,incabinetsconformingtosubsection4.2.10.,inroomsconformingtosubsection4.2.9.,orinstorageareasconformingtoarticle4.2.7.5.",36.0,4.0,2,7,2,1
11366,1414755,20100.0,F,nfc2015_divb,918.0,B,4.6.1.1.(1),Application,"This Section applies to the storage, handling and use of flammable liquids, combustible liquids and dangerous goods classified as flammable gases at fuel-dispensing stations.","thissectionappliestothestorage,handlinganduseofflammableliquids,combustibleliquidsanddangerousgoodsclassifiedasflammablegasesatfuel-dispensingstations.",24.0,4.0,6,1,1,1
11367,1414791,19296.0,F,nfc2015_divb,114.0,B,2.6.1.9.(3),Commercial Cooking Equipment,"Hoods, grease removal devices, fans, ducts, and other appurtenances shall be cleaned at frequent intervals to prevent surfaces from becoming heavily contaminated with grease or other residues. (See Note A-2.6.1.9.(3).)","hoods,greaseremovaldevices,fans,ducts,andotherappurtenancesshallbecleanedatfrequentintervalstopreventsurfacesfrombecomingheavilycontaminatedwithgreaseorotherresidues.(seenotea-2.6.1.9.(3).)",30.0,2.0,6,1,9,3
11368,1414795,19326.0,F,nfc2015_divb,144.0,B,2.7.2.1.(3),Exit Doors,Sliding doors that are required to swing on their vertical axes in the direction of egress when pressure is applied shall be tested at intervals not greater than 12 months.,slidingdoorsthatarerequiredtoswingontheirverticalaxesinthedirectionofegresswhenpressureisappliedshallbetestedatintervalsnotgreaterthan12months.,30.0,2.0,7,2,1,3
11369,1414834,19494.0,F,nfc2015_divb,312.0,B,3.2.7.2.(3),Ignition Sources,"Except as provided in Subsection 3.1.3. and in Section 5.2., open flames and spark-producing devices shall not be used in an area where dangerous goods are stored. (See Note A-4.1.5.2.(1).)","exceptasprovidedinsubsection3.1.3.andinsection5.2.,openflamesandspark-producingdevicesshallnotbeusedinanareawheredangerousgoodsarestored.(seenotea-4.1.5.2.(1).)",30.0,3.0,2,7,2,3
11380,1415426,20413.0,F,nfc2015_divb,1231.0,B,5.5.2.1.(1),Interior Finish Materials,"Interior finish materials, floors, fixed furniture and equipment shall be chemically resistant to dangerous goods being used in a laboratory to minimize their deterioration, in conformance with Articles 3.2.7.7.and 3.2.7.8.","interiorfinishmaterials,floors,fixedfurnitureandequipmentshallbechemicallyresistanttodangerousgoodsbeingusedinalaboratorytominimizetheirdeterioration,inconformancewitharticles3.2.7.7.and3.2.7.8.",30.0,5.0,5,2,1,1
11381,1415430,20462.0,F,nfc2015_divb,1280.0,B,5.6.1.3.(2),Fire Safety Plan,"Where construction, alteration or demolition operations occur in an existing building that is required to have a fire safety plan conforming to Section 2.8., the fire safety plan shall take into account the changes occurring to the building.","whereconstruction,alterationordemolitionoperationsoccurinanexistingbuildingthatisrequiredtohaveafiresafetyplanconformingtosection2.8.,thefiresafetyplanshalltakeintoaccountthechangesoccurringtothebuilding.",38.0,5.0,6,1,3,2
11382,1415437,20087.0,F,nfc2015_divb,905.0,B,4.5.10.3.(1),Emergency Valves,Signs indicating the location of valves used for the operation of fire protection equipment and manual emergency shut-off valves shall be posted in conspicuous locations.,signsindicatingthelocationofvalvesusedfortheoperationoffireprotectionequipmentandmanualemergencyshut-offvalvesshallbepostedinconspicuouslocations.,25.0,4.0,5,10,3,1
11383,1415439,20118.0,F,nfc2015_divb,936.0,B,4.6.3.2.(1),Dispenser Sumps,Dispenser sumps shall conform to the construction and performance requirements of ULC ULC/ORD-C107.21-1992 Under-Dispenser Sumps,dispensersumpsshallconformtotheconstructionandperformancerequirementsofulculc/ord-c107.21-1992under-dispensersumps,15.0,4.0,6,3,2,1
11384,1415448,20332.0,F,nfc2015_divb,1150.0,B,5.2.2.2.(1),Inspection,Hot work equipment shall be examined for leakage or defects prior to each use.,hotworkequipmentshallbeexaminedforleakageordefectspriortoeachuse.,14.0,5.0,2,2,2,1
11385,1415485,19451.0,F,nfc2015_divb,269.0,B,3.2.2.7.(1),Storage Arrangements,"The maximum permitted height of storage in any individual storage area shall be determined according to its base area and shape, and the stability of the stored products, and the height limitations otherwise set in this Section.","themaximumpermittedheightofstorageinanyindividualstorageareashallbedeterminedaccordingtoitsbaseareaandshape,andthestabilityofthestoredproducts,andtheheightlimitationsotherwisesetinthissection.",37.0,3.0,2,2,7,1
11386,1415504,19405.0,F,nfc2015_divb,223.0,B,3.1.2.5.(2),Compressed Gases,"Cylinders of dangerous goods classified as compressed gases that are in storage shall be protected against valve damage (see Note A-3.1.2.5.(2)(a)), and firmly secured in a position that will not interfere with the operation of the cylinder valve assembly.","cylindersofdangerousgoodsclassifiedascompressedgasesthatareinstorageshallbeprotectedagainstvalvedamage(seenotea-3.1.2.5.(2)(a)),andfirmlysecuredinapositionthatwillnotinterferewiththeoperationofthecylindervalveassembly.",39.0,3.0,1,2,5,2
11388,1415554,19236.0,F,nfc2015_divb,54.0,B,2.2.2.4.(5),Inspection and Maintenance,"Fire dampers, smoke dampers, combination smoke/fire dampers and fire stop flaps shall be inspected at intervals not greater than 12 months to ensure that they are in place and not obviously damaged or obstructed, and tested in accordance with NFPA 80-2013 Fire Doors and Other Opening Protectives","firedampers,smokedampers,combinationsmoke/firedampersandfirestopflapsshallbeinspectedatintervalsnotgreaterthan12monthstoensurethattheyareinplaceandnotobviouslydamagedorobstructed,andtestedinaccordancewithnfpa80-2013firedoorsandotheropeningprotectives",47.0,2.0,2,2,4,5
11396,1416078,20043.0,F,nfc2015_divb,861.0,B,4.5.6.14.(1),Provision for Expansion and Contraction,"In the design of piping systems for flammable liquids or combustible liquids, provision shall be made for the expansion and contraction of the piping system and of the product it conveys.","inthedesignofpipingsystemsforflammableliquidsorcombustibleliquids,provisionshallbemadefortheexpansionandcontractionofthepipingsystemandoftheproductitconveys.",31.0,4.0,5,6,14,1
11397,1416079,20436.0,F,nfc2015_divb,1254.0,B,5.5.4.4.(1),Enclosure Construction,"The power-ventilated enclosure required in Article 5.5.4.2. and its exhaust duct system shall conform to Article 6.3.4.4. of Division B of the NBC and be provided with instructions for its use and the operation of the ventilation system, and be provided with means to control accidental spillage.","thepower-ventilatedenclosurerequiredinarticle5.5.4.2.anditsexhaustductsystemshallconformtoarticle6.3.4.4.ofdivisionbofthenbcandbeprovidedwithinstructionsforitsuseandtheoperationoftheventilationsystem,andbeprovidedwithmeanstocontrolaccidentalspillage.",47.0,5.0,5,4,4,1
11398,1416101,20364.0,F,nfc2015_divb,1182.0,B,5.3.1.5.(2),Bonding and Grounding,"Static electricity shall be prevented from accumulating on machines or equipment subject to static electricity buildup by appropriate bonding, grounding and static eliminating devices.","staticelectricityshallbepreventedfromaccumulatingonmachinesorequipmentsubjecttostaticelectricitybuildupbyappropriatebonding,groundingandstaticeliminatingdevices.",24.0,5.0,3,1,5,2
11399,1416102,20381.0,F,nfc2015_divb,1199.0,B,5.3.3.2.(2),Conveying Equipment,Conveying equipment belts shall be made of static conductive materials to prevent buildup of static charges. (See Note A-5.3.3.2.(2).),conveyingequipmentbeltsshallbemadeofstaticconductivematerialstopreventbuildupofstaticcharges.(seenotea-5.3.3.2.(2).),19.0,5.0,3,3,2,2
11400,1416139,19439.0,F,nfc2015_divb,257.0,B,3.2.2.3.(3),Clearances,"If the top of storage in piles, on shelves, in bin boxes or on racks is above the lower chords of floor or roof structural framing members, a clear space of not less than 300 mm shall be maintained between the storage and the structural members.","ifthetopofstorageinpiles,onshelves,inbinboxesoronracksisabovethelowerchordsoffloororroofstructuralframingmembers,aclearspaceofnotlessthan300mmshallbemaintainedbetweenthestorageandthestructuralmembers.",46.0,3.0,2,2,3,3
11401,1416143,19401.0,F,nfc2015_divb,219.0,B,3.1.2.3.(2),Packages and Containers,"Where the package or container for a specific type of dangerous goods is subject to a standard established by a transportation regulatory authority, such package or container shall conform with the applicable standard. (See Note A-3.1.2.3.(2).)","wherethepackageorcontainerforaspecifictypeofdangerousgoodsissubjecttoastandardestablishedbyatransportationregulatoryauthority,suchpackageorcontainershallconformwiththeapplicablestandard.(seenotea-3.1.2.3.(2).)",36.0,3.0,1,2,3,2
11403,1416196,19239.0,F,nfc2015_divb,57.0,B,2.3.1.3.(1),Decorative Materials,Decorative materials on walls or ceilings shall have a flame-spread rating not greater than that required for the interior finish of the space in which they are located.,decorativematerialsonwallsorceilingsshallhaveaflame-spreadratingnotgreaterthanthatrequiredfortheinteriorfinishofthespaceinwhichtheyarelocated.,28.0,2.0,3,1,3,1
11404,1416203,19602.0,F,nfc2015_divb,420.0,B,3.3.5.1.(1),Application,"Except as provided in Subsection 3.1.1., this Subsection applies to the outdoor storage of dangerous goods classified as compressed gases.","exceptasprovidedinsubsection3.1.1.,thissubsectionappliestotheoutdoorstorageofdangerousgoodsclassifiedascompressedgases.",20.0,3.0,3,5,1,1
11405,1416208,19741.0,F,nfc2015_divb,559.0,B,4.2.9.1.(1),Maximum Quantities,"Except as provided in Sentences 4.2.9.1.(2)and 4.2.9.1.(3), where flammable liquids and combustible liquids are stored in a room required in this Part, the storage densities averaged over the total room area and the total quantities of such liquids shall conform to Table 4.2.9.1.","exceptasprovidedinsentences4.2.9.1.(2)and4.2.9.1.(3),whereflammableliquidsandcombustibleliquidsarestoredinaroomrequiredinthispart,thestoragedensitiesaveragedoverthetotalroomareaandthetotalquantitiesofsuchliquidsshallconformtotable4.2.9.1.",43.0,4.0,2,9,1,1
11406,1416209,19742.0,F,nfc2015_divb,560.0,B,4.2.9.1.(2),Maximum Quantities,The maximum quantities and densities of flammable liquids and combustible liquids shown in Table 4.2.9.1. are permitted to be doubled provided the storage room is protected by an automatic fire suppression system conforming to Article 4.2.7.6.,themaximumquantitiesanddensitiesofflammableliquidsandcombustibleliquidsshownintable4.2.9.1.arepermittedtobedoubledprovidedthestorageroomisprotectedbyanautomaticfiresuppressionsystemconformingtoarticle4.2.7.6.,36.0,4.0,2,9,1,2
11417,1416738,20325.0,F,nfc2015_divb,1143.0,B,5.1.5.1.(1),Fire Safety Plan,"Except as provided in Sentences 5.1.5.1.(2)and 5.1.5.1.(3), a fire safety plan conforming to Section 2.8. shall be prepared for areas where processes and operations described in Article 5.1.1.1. take place.","exceptasprovidedinsentences5.1.5.1.(2)and5.1.5.1.(3),afiresafetyplanconformingtosection2.8.shallbepreparedforareaswhereprocessesandoperationsdescribedinarticle5.1.1.1.takeplace.",30.0,5.0,1,5,1,1
11418,1416773,19261.0,F,nfc2015_divb,79.0,B,2.4.2.2.(1),Signs,"Signs prohibiting smoking shall have black lettering not less than 50 mm high with a 12 mm stroke on a yellow background, except that symbols of not less than 150 mm by 150 mm are permitted to be used in lieu of lettering.","signsprohibitingsmokingshallhaveblackletteringnotlessthan50mmhighwitha12mmstrokeonayellowbackground,exceptthatsymbolsofnotlessthan150mmby150mmarepermittedtobeusedinlieuoflettering.",43.0,2.0,4,2,2,1
11432,1417366,19990.0,F,nfc2015_divb,808.0,B,4.5.2.1.(4),Materials,"Metallic piping systems are permitted to be used for underground installations, provided they conform to ULC CAN/ULC-S667-11 Metallic Underground Piping for Flammable and Combustible Liquids","metallicpipingsystemsarepermittedtobeusedforundergroundinstallations,providedtheyconformtoulccan/ulc-s667-11metallicundergroundpipingforflammableandcombustibleliquids",25.0,4.0,5,2,1,4
11433,1417372,20266.0,F,nfc2015_divb,1084.0,B,4.9.2.1.(2),Location,"Except as provided in Sentence 4.9.2.1.(4), outdoor processing equipment having emergency relief venting and a working pressure of not more than 17 kPa (gauge) shall be separated from property lines and buildings on the same property by distances equal to those in Table 4.3.2.1. for stable liquids, and 2.5 times those in Table 4.3.2.1. for unstable liquids.","exceptasprovidedinsentence4.9.2.1.(4),outdoorprocessingequipmenthavingemergencyreliefventingandaworkingpressureofnotmorethan17kpa(gauge)shallbeseparatedfrompropertylinesandbuildingsonthesamepropertybydistancesequaltothoseintable4.3.2.1.forstableliquids,and2.5timesthoseintable4.3.2.1.forunstableliquids.",57.0,4.0,9,2,1,2
11434,1417375,20282.0,F,nfc2015_divb,1100.0,B,4.10.2.1.(1),Building Classification,"Except as provided in Sentence 4.10.2.1.(2), buildings or parts of buildings in which distilled beverage alcohol is distilled, processed or stored in bulk shall be classified as high-hazard industrial occupancies.","exceptasprovidedinsentence4.10.2.1.(2),buildingsorpartsofbuildingsinwhichdistilledbeveragealcoholisdistilled,processedorstoredinbulkshallbeclassifiedashigh-hazardindustrialoccupancies.",30.0,4.0,10,2,1,1
11435,1417380,20314.0,F,nfc2015_divb,1132.0,B,4.11.3.7.(3),Unloading,"A tank vehicle shall not be parked on a street, shoulder or sidewalk while unloading at a fuel-dispensing station.","atankvehicleshallnotbeparkedonastreet,shoulderorsidewalkwhileunloadingatafuel-dispensingstation.",19.0,4.0,11,3,7,3
11436,1417384,20372.0,F,nfc2015_divb,1190.0,B,5.3.1.10.(2),Ignition Sources,"Portable electrical equipment used in atmospheres containing combustible dusts shall conform to CSA C22.1-12 Canadian Electrical Code, Part I","portableelectricalequipmentusedinatmospherescontainingcombustibledustsshallconformtocsac22.1-12canadianelectricalcode,parti",19.0,5.0,3,1,10,2
11437,1417430,19437.0,F,nfc2015_divb,255.0,B,3.2.2.3.(1),Clearances,Wall clearances of not less than 600 mm shall be maintained where stored products may swell or expand with the absorption of water.,wallclearancesofnotlessthan600mmshallbemaintainedwherestoredproductsmayswellorexpandwiththeabsorptionofwater.,23.0,3.0,2,2,3,1
11438,1417472,19495.0,F,nfc2015_divb,313.0,B,3.2.7.3.(1),Ambient Conditions,"Rooms or parts of buildings used for the storage of dangerous goods shall be dry and cool, and where the products being stored are capable of releasing flammable or toxic gases or vapours under normal ambient conditions, shall be provided with a ventilation system to exhaust such gases or vapours outdoors to an area where they will not return to the building (see Note A-3.2.7.3.(1)(b)).","roomsorpartsofbuildingsusedforthestorageofdangerousgoodsshallbedryandcool,andwheretheproductsbeingstoredarecapableofreleasingflammableortoxicgasesorvapoursundernormalambientconditions,shallbeprovidedwithaventilationsystemtoexhaustsuchgasesorvapoursoutdoorstoanareawheretheywillnotreturntothebuilding(seenotea-3.2.7.3.(1)(b)).",65.0,3.0,2,7,3,1
11440,1417503,19248.0,F,nfc2015_divb,66.0,B,2.4.1.1.(3),Accumulation of Combustible Materials,"Horizontal concealed spaces, such as crawl spaces and ceiling spaces, shall not be used for the storage of combustible materials.","horizontalconcealedspaces,suchascrawlspacesandceilingspaces,shallnotbeusedforthestorageofcombustiblematerials.",20.0,2.0,4,1,1,3
11441,1417513,19660.0,F,nfc2015_divb,478.0,B,4.1.7.8.(1),Maintenance,All components of the ventilation system shall be kept free of obstructions that may interfere with its operation.,allcomponentsoftheventilationsystemshallbekeptfreeofobstructionsthatmayinterferewithitsoperation.,18.0,4.0,1,7,8,1
11442,1417517,19770.0,F,nfc2015_divb,588.0,B,4.3.1.3.(1),Low Pressure Storage Tanks and Pressure Vessels,"Low pressure storage tanks shall be constructed in conformance with API 620-2013 Design and Construction of Large, Welded, Low-Pressure Storage Tanks or ASME BPVC-2017 Boiler and Pressure Vessel Code","lowpressurestoragetanksshallbeconstructedinconformancewithapi620-2013designandconstructionoflarge,welded,low-pressurestoragetanksorasmebpvc-2017boilerandpressurevesselcode",29.0,4.0,3,1,3,1
11443,1417518,19777.0,F,nfc2015_divb,595.0,B,4.3.1.8.(1),Overfill Protection,"Except as required in Sentence 4.3.1.8.(2), a storage tank shall be prevented from being overfilled by providing continuous supervision of the filling operations by personnel qualified to supervise such operations, or an overfill protection device conforming to ULC CAN/ULC-S661-10 Overfill Protection Devices for Flammable and Combustible Liquid Storage Tanks (see Note A-4.3.1.8.(1)(b)).","exceptasrequiredinsentence4.3.1.8.(2),astoragetankshallbepreventedfrombeingoverfilledbyprovidingcontinuoussupervisionofthefillingoperationsbypersonnelqualifiedtosupervisesuchoperations,oranoverfillprotectiondeviceconformingtoulccan/ulc-s661-10overfillprotectiondevicesforflammableandcombustibleliquidstoragetanks(seenotea-4.3.1.8.(1)(b)).",52.0,4.0,3,1,8,1
11450,1418080,20534.0,F,nfc2015_divb,1352.0,B,6.5.1.1.(2),"Inspection, Testing and Maintenance","An emergency electrical power supply system for emergency equipment for health care facilities shall be inspected, tested and maintained in conformance with CSA Z32-09 Electrical Safety and Essential Electrical Systems in Health Care Facilities (See Note A-6.5.1.1.(2).) (See Note A-6.5.1.1.(2).)","anemergencyelectricalpowersupplysystemforemergencyequipmentforhealthcarefacilitiesshallbeinspected,testedandmaintainedinconformancewithcsaz32-09electricalsafetyandessentialelectricalsystemsinhealthcarefacilities(seenotea-6.5.1.1.(2).)(seenotea-6.5.1.1.(2).)",40.0,6.0,5,1,1,2
