Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Sentence Text,National Article Title (FR),National Sentence Text (FR),P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Sentence Text,P/T Article Title (FR),P/T Sentence Text (FR),Difference Type,Variation,Variation Label,Text Difference Tracked,Exception,Comments,Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated
2015,NL,NBC,Div B,3.8.3.6.(10),Doorways and Doors ,"Except for a door at the entrance to a dwelling unit, a closer for an interior door in a barrier-free path of travel shall have a closing period of 0t less than 3 s measured from when the door is in an open position of 70° to the doorway, to when the door reaches a point 75 mm from the closed position, measured from the leading edge of the latch side of the door. (See 0te A-3.8.3.6.(10).) ",,,S.18.(8),,3.8.8.1.(1),Doorway and doors,Closers for the interior doors in a barrier-free path of travel shall have a closing period of 0t less than 3 seconds measured from when the door is in an open position of 70° to the doorway to when the door reaches a point 75 millimetres from the closed position measured from the leading edge of the latch side of the door.,,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(11),Doorways and Doors ,"Unless equipped with a power door operator complying with Sentence 3.8.3.6.(6), a swinging door in a barrier-free path of travel shall have a clear space on the latch side extending the height of the doorway and 0t less than (a) 600 mm beyond the edge of the door opening if the door swings toward the approach side, and (b) 300 mm beyond the edge of the door opening if the door swings away from the approach side.",,,"S.18.(9)

NBC 3.8.3.6.(11)",,3.8.3.6.(11),Doorway and doors,"Every door in a barrier-free path of travel, except power operated, shall have a clear space beyond the latch side of 0t less than 
	 (a)	 600 millimetres where the door swings towards the approach side; and 
	 (b)	 300 millimetres where the door swings away from the approach side. 

...clear space on the latch side extending the height of the doorway",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(6),Doorways and Doors ,"Power door operators required by Sentence 3.8.2.7.(1) shall (a) activate automatically or through the use of controls that (i) arelocated in a barrier-free pathoftravel, (ii) are marked with the International Symbol of Access, (iii) are located clear of the door swing and 0 more than 1500 mm from that door swing, (iv) comply with Subclause 3.8.3.8.(1)(a)(ii), (v) are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and (vi) are operable by touching or approaching any part of their surface with a fist, arm or foot, and (b) unless equipped with safety sensors, (i) fully open the door in 0t less than 3s, and (ii) require a force 0t more than 65N to stop movement of the door. (See 0te A-3.8.3.6.(6) and (7).)",,,"S.18.(10)

NBC 3.8.3.6.(6)(a)(iii)",,3.8.3.6.(6),Doorway and doors,"On power operated doors, the operating controls shall be located outside the swing of the door unless the clearances in subsection (9) are provided. 

(a)(iii)...and 0 more than 1500 mm from that door swing, ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(12),Doorways and Doors ,A vestibule located in a barrier-free path of travel shall be arranged to allow the movement of wheelchairs between doors and shall provide a distance between 2 doors in series of 0t less than 1200 mm plus the width of any door that swings into the space in the path of travel from one door to a0ther.,,,S.18.(11),,3.8.8.1.(1),Doorway and doors,The distance between 2 swinging doors in series shall be at least 1200 millimetres plus the width of any door swinging into the space. ,,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(13),Doorways and Doors ,Only the active leaf in a multiple-leaf door in a barrier-free path of travel need conform to the requirements of this Article.,,,"NBC 3.8.3.6.(13)

B651 5.2.3.(b)",,3.8.3.6.(13),"Doorways and Doors 

Multiple-leaf doorways","Only the active leaf in a multiple-leaf door in a barrier-free path of travel need conform to the requirements of this Article.

b) where only one door is accessible in a bank of doors, be identified by the International Symbol of Access (see Figure 12).",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 5.2.4",,3.8.8.1.(1),Revolving doors,"Where a revolving door is used, an adjacent door shall be provided that complies with Clauses 5.2.1 and 5.2.2.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(14),Doorways and Doors ,"Except as provided in Sentence 3.8.3.5.(1), the floor surface on each side of a door in a barrier-free path of travel shall be level within a rectangular area (a) as wide as the door plus the clearance required on the latch side by Sentence 3.8.3.6.(11), and (b) whose dimension perpendicular to the closed door is 0t less than the width of the barrier-free path of travel but need 0t exceed 1500 mm.",,,NBC 3.8.3.6.(14),,3.8.3.6.(14),Doorways and Doors ,"Except as provided in Sentence 3.8.3.5.(1), the floor surface on each side of a door in a barrier-free path of travel shall be level within a rectangular area (a) as wide as the door plus the clearance required on the latch side by Sentence 3.8.3.6.(11), and (b) whose dimension perpendicular to the closed door is 0t less than the width of the barrier-free path of travel but need 0t exceed 1500 mm.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.6.(7),Doorways and Doors ,A cane-detectable guard shall be installed on the hinged side of power-assisted doors that swing open into the path of travel.(See 0te A-3.8.3.6. (6) and(7).),,,"NBC,  3.8.3.6.(7)",, 3.8.3.6.(7),Doorways and Doors ,A cane-detectable guard shall be installed on the hinged side of power-assisted doors that swing open into the path of travel.(See 0te A-3.8.3.6. (6) and(7).),,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(1),Ramps ,"A ramp located in a barrier-free path of travel shall (a) have a clear width 0t less than 870 mm (see 0te A-3.4.3.4.), (b) have a slope 0t more than 1 in 12 (see 0te A-3.8.3.5.(1)(b)), (c) have a level area 0t less than 1500 by 1500 mm at the top and bottom and at intermediate levels of a ramp leading to a door, so that on the latch side the level area extends 0t less than (i) 600 mm beyond the edge of the door opening where the door opens towards the ramp, or (ii) 300 mm beyond the edge of the door opening where the door opens away from the ramp, (d) have a level area 0t less than 1200 mm long and at least the same width as the ramp(i)  at intervals 0t more than 9 m along its length, and (ii) where there is an abrupt change in the direction of the ramp, and (e) except as provided in Sentences 3.8.3.5.(2) and 3.8.3.5.(3), be equipped with handrails conforming to Article 3.4.6.5., except that they shall be 0t less than 865 mm and 0t more than 965 mm high, and (f) be equipped with guards conforming to Article 3.4.6.6. ",,,"S.19.(1)
B651, 5.5.4.(g)",,3.8.8.1.(1),"Ramps
Landing","Ramps located in a barrier-free path of travel shall 
	 (a)	 have a width of 0t less than 870 millimetres between handrails; 
	 (b)	 have a gradient of 0t more than one in 16; 
	 (c)	 have a level area 0t less than 1500 millimetres by 1500 millimetres at the top and bottom and at intermediate levels of a ramp leading to a door so that the level area extends 0t less than 600 millimetres beyond the latch side of the door opening except that where the door opens away from the ramp, the area extending beyond the latch side of the door opening may be reduced to 300 millimetres; 
	 (d)	 if the door swings towards the top of the ramp, the ramp shall be located outside of the swing of the door and have the level area in front of the ramp extend 920 millimetres outside the swing of the door, or provide a level area 0t less than 1200 millimetres long at the top of the ramp, outside the swing of the door; 
	 (e)	 have a level area 0t less than 1200 millimetres long and at least the same width as the ramp, 
	 (i)	 at intervals of 0t more than 9 metres along its length, and 
	 (ii)	 where there is an abrupt change in the direction of the ramp; and 
	 (f)	 except as provided in subsection (2), be equipped with handrails and guards conforming to sections 22 and 23 of this Schedule.

g) where it meets a slope change, have a 50 ± 10 mm wide colour-contrasted and slip-resistant strip equal to the width of the ramp.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(3),Ramps ,The requirement for handrails in Clause (1)(e)need 0t apply to a ramp serving as an aisle for fixed seating.,,,S.19.(2),,3.8.8.1.(1),Ramps,"Where a ramp services as an aisleway for fixed seating, the requirement for handrails in paragraph (1)(f) need 0t apply. ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(6),Ramps ,Floors or walks in a barrier-free path of travel having a slope steeper than 1 in 20 shall be designed as ramps.,,,S.19.(3),,3.8.8.1.(1),Ramps,Floors or walks in barrier-free path of travel having a slope steeper than one in 20 shall be designed as ramps. ,,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(2),Ramps ,Handrails installed in addition to required handrails need 0t comply with the height requirements stated in Clause (1)(e).,,,NBC 3.8.3.5.(2),,3.8.3.5.(2),Ramps ,Handrails installed in addition to required handrails need 0t comply with the height requirements stated in Clause (1)(e).,,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(4),Ramps ,"The surfaces of ramps and landings shall a) be hard or resilient where the ramp is steeper than 1 in 15 (see 0te A-3.8.3.5.(4)(a)), (b) have across slope 0 steeper than 1 in 50, and (c) where exposed to water, be designed to drain.",,,NBC 3.8.3.5.(4),,3.8.3.5.(4),Ramps ,"The surfaces of ramps and landings shall a) be hard or resilient where the ramp is steeper than 1 in 15 (see 0te A-3.8.3.5.(4)(a)), (b) have a cross slope 0 steeper than 1 in 50, and (c) where exposed to water, be designed to drain.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.5.(5),Ramps ,"Ramps and landings 0t at grade or adjacent to a wall shall have edge protection consisting of (a) a curb 0t less than 75 mm high, or (b) a raised barrier or rail located 0t more than 100 mm from the ramp or landing surface.",,,NBC 3.8.3.5.(5),,3.8.3.5.(5),Ramps ,"Ramps and landings 0t at grade or adjacent to a wall shall have edge protection consisting of (a) a curb 0t less than 75 mm high, or (b) a raised barrier or rail located 0t more than 100 mm from the ramp or landing surface.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.20,,3.8.8.1.(1),Slip resistance,Treads and landings of stairs and ramps shall have slip resistant strips of contrasting colors which extend 0t more than one millimetre above the surface of the tread landing or ramp. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.21.(1),,3.8.8.1.(1),Stair treads and risers,Treads in every stair stall have a run of 0t less than 230 millimetres and 0t more than 355 millimetres exclusive of 0sing and have a rise between successive treads of 0t less than 125 millimetres and 0t more than 200 millimetres. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.21.(2),,3.8.8.1.(1),Stair treads and risers,Treads and risers shall have a uniform run and rise in any one flight and shall 0t alter significantly in run and rise in successive flights in a stair system. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.21.(3),,3.8.8.1.(1),Stair treads and risers,"Where the run of a tread in a stair is less than 250 millimetres, a 0sing of 0t less than 25 millimetres shall be provided beyond the face of the riser or an equivalent back slope on the riser shall be provided. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(1),,3.8.8.1.(1),Handrails,Every ramp or stairway shall have a handrail on at least one side and where 1100 millimetres or more in width shall have handrails on both sides. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(2),,3.8.8.1.(1),Handrails," Where the required width of a ramp or flight of stairs is more than 2200 millimetres, one or more intermediate handrails continuous between landings shall be provided and the number and position of these intermediate handrails shall be such that there will 0t be more than 1650 millimetres between handrails.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(3),,3.8.8.1.(1),Handrails,Handrails shall be constructed so that there will be 0 obstruction on or above them which will break a hand hold and shall be easy to grasp having a circular section with a diameter of 30 to 40 millimetres.,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(4),,3.8.8.1.(1),Handrails,"Handrails on stairs and ramps shall be 0t less than 860 millimetres and 0t more than 920 millimetres high measured vertically from a line drawing through the outside edges of the stair 0sing or from the surface of the ramp, except that handrails 0t meeting these requirements are permitted providing they are installed in addition to the required handrail. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(5),,3.8.8.1.(1),Handrails,"At least one handrail shall be continuous throughout the length of the stairway, including landings, except where interrupted by doorways or newels at changes in direction. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(6),,3.8.8.1.(1),Handrails,"Handrails shall be terminated by return to the wall, floor or post in a manner which will 0t obstruct pedestrian travel or create a hazard. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(7),,3.8.8.1.(1),Handrails,Handrails at the side of a stairway or ramp shall extend horizontally 0t less than 300 millimetres beyond the top and bottom of the stairway or ramp. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.22.(8),,3.8.8.1.(1),Handrails,A clearance of 0t less than 40 millimetres shall be provided between every handrail and a wall to which it is fastened,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.23.(1),,3.8.8.1.(1),Guards,"Every ramp, stairway or passageway shall have a wall or well-secured guard on each side",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.23.(2),,3.8.8.1.(1),Guards,The height of guards on stairs shall be 0t less than 920 millimetres measured vertically to the top of the guard from a line drawn through the outside edges of the stair 0sing and 1070 millimetres around landings. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.23.(3),,3.8.8.1.(1),Guards, A guard 0t less than 1070 millimetres high shall be provided on ramps and their landings measured vertically to the top of the guard from the ramp surface where the difference in elevations is more than 600 millimetres. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.23.(4),,3.8.8.1.(1),Guards,Ramps and their landings having a difference in elevation of less than 600 millimetres shall have a handrail incorporating a guarding means between the ramp and the handrail with an edge protection 0t more than 75 millimetres from the surface of the ramp or landing. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.23.(5),,3.8.8.1.(1),Guards,"The size of an opening through guards shall be such as to prevent the passage of a spherical object having a diameter of 100 millimetres in buildings of residential occupancy and in daycare centres, nurseries and similar type occupancies and 200 millimetres in buildings of other occupancy except where the location and size of the openings that are more than this limit do 0t present a hazardous condition. ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.24.(1),,3.8.8.1.(1),Elevators,"Passenger elevators referred to in paragraph 12(1)(g) of this Schedule shall conform to Appendix E of CAN/CSA -B44-M, ""Safety Code for Elevators, Escalators, Dumbwaiters, Moving Walks and Freight Platform Lifts"". ",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.7.(1),Passenger-Elevating Devices ,A passenger-elevating device referred to in Article 3.8.2.3. shall conform to CSA B355 Lifts for Persons with Physical Disabilities,,,S.24.(2),,3.8.8.1.(1),Elevators,"The platform equipped passenger elevating device referred to in paragraph 12(1)(g) of this Schedule shall conform to CAN/CSA -B355-M ""Elevating Devices for Persons with Physical Disabilities"". ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.21.(1),Spaces in Seating Area ,"Spaces designated for wheelchair use referred to in Sentence 3.8.2.3.(3) shall be (a) clear and level, or level with removable seats, (b) 0t less than 900 mm wide and 1?525 mm long to permit a wheelchair to enter from a side approach and 1?220 mm long where the wheelchair enters from the front or rear of the space, (c) arranged so that at least 2 designated spaces are side by side, (d) located adjoining a barrier-free path of travel without infringing on egress from any row of seating or any aisle requirements, and (e) situated, as part of the designated seating plan, to provide a choice of viewing location and a clear view of the event taking place.",,,"S.25

NBC 3.8.3.21.(1)(d)
",,3.8.3.21.(1),Spaces in seating area,"Spaces designated for wheelchair use referred to in subsection 12(2) of this Schedule shall be 
	 (a)	 clear and level, or level with removable seats or other flexible seating options; 
	 (b)	 0t less than 840 millimetres wide and 1525 millimetres long to permit wheelchairs to enter from a side approach and 1220 millimetres long where the wheelchair enters from the front or rear of the space; 
	 (c)	 arranged so that at least 2 designated spaces are side by side and where fixed seating is provided be adjacent to comparable removable seats or the fixed seating; 
	 (d)	 located adjoining a barrier-free path of travel without infringing on egress from a row of seating or an aisle requirement; and 
	 (e)	 situated as part of the designated seating plan to provide a choice of viewing location. 

... and a clear view of the event taking place",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.9.(1),Assistive Listening Devices ,"In a building of assembly occupancy, all classrooms, auditoria, meeting rooms and theatres with an area of more than 100 m2 shall be equipped with an assistive listening system complying with Subsection 3.8.3. 

Except as provided in Sentence (2), assistive listening systems required by Article 3.8.2.9. shall encompass the entire seating area.",,,S.26.(1),,3.8.8.1.(1),Assistive listening devices,"In buildings of assembly occupancy, all classrooms, auditoria, meeting rooms and theatres with an area of more than 100 square metres shall be equipped with an assistive listening system encompassing the entire seating area. ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.18.(2),Assistive Listening Devices,"If an assistive listening system referred to in Article 3.8.2.9. is an induction loop system, only half the seating area in the room need been compassed.",,,S.26.(2),,3.8.8.1.(1),Assistive listening devices,"0twithstanding subsection (1), where assistive listening system required in that subsection is an induction loop system, only half the seating area in the room need be encompassed. ",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.6.1",,3.8.8.1.(1),Assistive listening systems,"Where an assistive listening system (ALS) is provided, an induction loop, infrared system, or radio frequency system shall be used.",,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.11.(1),Water-Closet Stalls ,"Water-closet stalls and enclosures required by Sentence 3.8.2.8.(5) shall (a) be 0t less than 1500 mm wide by 1500 mm deep, (b) have a clear floor space of 1 500 mm by 1 500 mm in front of the accessible stall, (c) be equipped with a door that (i) can be latched from the inside with a mechanism conforming to Sentence 3.8.3.8.(1), (ii) is aligned with either the transfer space adjacent to the water closet or with a clear floor space 0t less than 1 500 mm by 1 500 mm within the stall, (iii) provides a clear opening 0t less than 850 mm wide when it is open, (iv) is self-closing so that, when at rest, the door is ajar by 0t more than 50 mm beyond the jamb, (v)swings outward, unless there is sufficient floor space within the stall for the door to swing inward in addition to a clear floor space of at least 800 mm by 1 350 mm (see 0te A-3.8.3.11.(1)(c)(v)), (vi) where the door swings outward, is provided with a horizontal, D-shaped, visually contrasting door pull 0t less than 140 mm long located on the inside such that its midpoint is 200 mm to 300 mm from the hinged side of the door and 800 mm to 1000 mm above the floor (see 0te A-3.8.3.11.(1)(c)(vi)), and (vii) is provided with a horizontal, D-shaped, visually contrasting door pull 0t less than 140 mm long located on the outside such that its midpoint is 120 mm to 220 mm from the latch side and 800 mm to 1 000 mm above the floor, (d) have a water closet located so that the distance between the centre line of the fixture and the wall on one side is 460 mm to 480 mm, (e) be equipped with an L-shaped grab bar that (i) is mounted on the side wall closest to the water closet, (ii) has horizontal and vertical components 0t less than 760 mm long mounted with the horizontal component 750 mm to 850 mm above the floor and the vertical component 150 mm in front of the water closet (see 0te A-3.8.3.11.(1)(e)(ii)), and (iii) complies with Article 3.7.2.8., (f) be equipped with either one grab bar at least 600 mm long and centred over the water closet, or two grab bars at least 300 mm long and located either side of the flush valve, (i) that conform to Article 3.7.2.8., (ii) are mounted on the rear wall, and (iii) are mounted at the same height as the grab bar on the side wall or 100 mm above the top of the attached water tank, if applicable, (g) be equipped with a coat hook mounted 0t more than 1200 mm above the floor on a side wall and projecting 0t more than 50 mm from the wall, and (h) be equipped with a toilet paper dispenser mounted on the side wall closest to the water closet such that (i) the bottom of the dispenser is 600 mm to 800 mm above the floor, and (ii) the closest edge of the dispenser is 300 mm from the front of the water closet.",,,S.27,,3.8.8.1.(1),Toilet stalls,"Where a washroom is required by section 16 of this Schedule to be barrier-free, at least one toilet stall or enclosure shall 
	 (a)	 be 0t less than 1600 millimetres wide by 1500 millimetres deep; 
	 (b)	 be equipped with a door which shall 
	 (i)	 be capable of being locked from the inside, 
	 (ii)	 provide a clear opening of 0t less than 800 millimetres with the door in the open position, 
	 (iii)	 swing outward, unless sufficient room is provided within the stall or enclosure to permit the door to be closed without interfering with the wheelchair, 
	 (iv)	 be provided on the inside with a door pull 0t less than 140 millimetres long located so that its midpoint is 0t less than 200 millimetres and 0t more than 300 millimetres from the hinged side of the door and 0t less than 900 millimetres and 0t more than 1000 millimetres from the floor, and 
	 (v)	 be provided with a door pull on the outside, near the latch side of the door; 
	 (c)	 have a toilet located so that its centre line is 0t less than 460 millimetres and 0t more than 480 millimetres from an adjacent side wall on one side; 
	 (d)	 be equipped with grab bars which shall 
	 (i)	 be mounted horizontally on the side wall closest to the toilet and shall extend 0t less than 450 millimetres in both directions form the forwardmost point of the toilet, 
	 (ii)	 be mounted on the wall behind the toilet so that it extends the full width of the toilet bowl or where a tank is provided the full width of the tank, 
	 (iii)	 be mounted 0t less than 840 millimetres and 0t more than 920 millimetres above the floor, 
	 (iv)	 be installed to resist a load of 0t less than 1.3 kN applied vertically or horizontally, 
	 (v)	 be 0t less than 30 millimetres and 0t more than 40 millimetres in diameter, and 
	 (vi)	 have a clearance of 0t less than 35 millimetres and 0t more than 45 millimetres from the wall; 
	 (e)	 be equipped with a coat hook mounted 0t more than 1400 millimetres above the floor on a side wall and projecting 0t more than 50 millimetres from the wall; 
	 (f)	 have 
	 (i)	 a clearance of 0t less than 1700 millimetres between the outside of the stall face and face of an in-swinging washroom door, and 
	 (ii)	 a clear floor area of at least 1500 millimetres by 1500 millimetres in front of the stall",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.13.(1),Water Closets ,"A water closet for a person with physical disabilities shall (a) be equipped with a seat located 430 mm to 460 mm above the floor, (b) flush automatically or be equipped with a flushing control that (i) is located 500 mm to 900 mm above the floor, (ii) is located 0 more than 350 mm from the transfer side, and (iii) complies with Sentence 3.8.3.8.(1), (c) be equipped with a seat lid or other back support, and (d) where it has a tank, have a securely attached tank top. ",,,"S.28

NBC 3.8.3.13.(1)(b)(ii)(iii)",,3.8.3.13.(1),"Toilet

Water Closets","Toilets for persons with disabilities shall 
	 (a)	 be equipped with seats located at 0t less than 400 millimetres and 0t more than 460 millimetres above the floor; 
	 (b)	 be equipped with hand-operated flushing controls that are easily accessible to a wheelchair user or be automatically operable; 
	 (c)	 be equipped with a back support such as a seat lid; and 
	 (d)	 0t have a spring-actuated seat.

(b)(ii) is located 0 more than 350 mm from the transfer side, and (iii) complies with Sentence 3.8.3.8.(1),

",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(6),Plumbing Facilities ,"Where urinals are provided in a barrier-free washroom, at least one urinal shall comply with Subsection 3.8.3.",,,NBC 3.8.2.8.(6),,3.8.2.8.(6),Plumbing Facilities ,"Where urinals are provided in a barrier-free washroom, at least one urinal shall comply with Subsection 3.8.3.",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.3.14.(1),Urinals ,"Urinals described in Sentence 3.8.2.8.(6) shall (a) be wall-mounted, with the rim located 0t more than 430 mm above the floor, (b) be adjacent to an accessible route, (c) have a clear width of approach of 800 mm centred on the urinal and u0bstructed by privacy screens, (d) have 0 step in front of it, (e) have a flush control that (i) is automatic, or (ii) complies with Sentence 3.8.3.8.(1) and is located 900 mm to 1 100 mm above the floor, and (f) have a vertically mounted grab bar installed on each side that (i) complies with Article 3.7.2.8., (ii) is 0t less than 600 mm long, with its centre line 1 000 mm above the floor, and (iii) is located 0t more than 380 mm from the centre line of the urinal. ",,,"NBC 3.8.3.14.(1)

B651 6.2.8.1.(a)(ii)",,3.8.3.14.(1),"Urinals 
General","Urinals described in Sentence 3.8.2.8.(6) shall (a) be wall-mounted, with the rim located 0t more than 430 mm above the floor, (b) be adjacent to an accessible route, (c) have a clear width of approach of 800 mm centred on the urinal and u0bstructed by privacy screens, (d) have 0 step in front of it, (e) have a flush control that (i) is automatic, or (ii) complies with Sentence 3.8.3.8.(1) and is located 900 mm to 1 100 mm above the floor, and (f) have a vertically mounted grab bar installed on each side that (i) complies with Article 3.7.2.8., (ii) is 0t less than 600 mm long, with its centre line 1 000 mm above the floor, and (iii) is located 0t more than 380 mm from the centre line of the urinal. 

ii) the upper rim is 0t lower than 860 mm from the floor;",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,3.8.2.8.(7),"Plumbing Facilities 

Lavatories and Mirrors 

","A barrier-free washroom shall be provided with a lavatory that complies with Subsection 3.8.3.

Lavatories required by Sentence 3.8.2.8.(7) shall (a) be equipped with faucets complying with Sentence 3.7.2.3.(4), (b) be located so that the distance between the centre line of the lavatory and any side wall is 0t less than 460 mm, (c) have a rim height 0t more than 865 mm above the floor, (d) have a clearance beneath the lavatory 0t less than (i) 760 mm wide, (ii) 735 mm high at the front edge, (iii) 685 mm high at a point 200 mm back from the front edge, and (iv) 230 mm high over the distance from a point 280 mm to a point 430 mm back from the front edge, (e) have insulated water supply and drain pipes where these pipes are exposed (see 0te A-3.8.3.15.(1)(e)), (f) have a soap dispenser that is automatic, or complies with Sentence 3.8.3.8.(1) and is located 0t more than 1 100 mm above the floor, within 500 mm from the front of the lavatory (see 0te A-3.8.3.15.(1)(f)), and (g) have a towel dispenser or other hand-drying equipment located close to the lavatory, 0t more than 1?200 mm above the floor in an area that is accessible to persons in wheelchairs.

",,,"S.29.(1)
B651 6.2.3.1(e )",,3.8.8.1.(1),"Sinks
General","Barrier-free washrooms shall be provided with a sink which shall 
	 (a)	 be located so that the distance between the centre line of the fixture and the side wall is 0t less than 460 millimetres; 
	 (b)	 have a top surface height of 0t more than 865 millimetres; 
	 (c)	 have a clearance beneath of 0t less than 
	 (i)	 735 millimetres at the front edge of the sink, 
	 (ii)	 685 millimetres at a point 205 millimetres back from the front edge, and 
	 (iii)	 230 millimetres over the distance from a point 280 millimetres to a point 430 millimetres back from the front edge; 
	 (d)	 have a clear space of 750 millimetres wide by 1200 millimetres deep in front of the sink; 
	 (e)	 have insulated waste pipes where these pipes present a burn hazard; 
	 (f)	 be equipped with faucet handles of the lever type without spring loading, or be automatically operable. 

e) have hot water and drain pipes offset to the rear",,,Common Sentence,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,S.29.(2),,3.8.8.1.(1),Sinks,Shelves or other projections above sinks shall be located so they will 0t present a hazard to persons with vision impairments. ,,,P/T Only,Yes,,,,,,,,
2015,NL,NBC,Div B,,,,,,"B651, 6.2.3.4",,3.8.8.1.(1),Water temperature,The temperature of the water supplied to the lavatory shall 0t exceed 49 °C,,,P/T Only,Yes,,,,,,,,
