Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,ON,NBC,Div B,3.8.2.10.(2),Signs and Indicators ,,,"Signs complying with Subsection 3.8.3. shall be installed to indicate the location of  barrier-free entrances,  barrier-free washrooms,  barrier-free showers,  barrier-free elevators,  barrier-free parking spaces, and  facilities for persons with hearing disabilities. Signs required by Article 3.8.2.10. shall incorporate the International Symbol of Access or the International Symbol of Access for Hearing Loss and appropriate graphical or textualinformation that clearly indicates the type of facilities available. (See Note A-3.8.3.9.(1).)",obc2019_divb,Div B,3.8.3.1.(2),3.8.3.1. Accessibility Signs (See Appendix A.) ,,,"Where a washroom, elevator, telephone or parking area is required to accommodate persons with disabilities, it shall be identified by a sign consisting of the International Symbol of Access and such other graphic, tactile or written directions as are needed to indicate clearly the type of facility available.",,Common Sentence,Yes,Accessibility: Other,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.8.3.6.(3),Doorways and Doors ,,,Doorways in a path of travel to atleast one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).),obc2019_divb,Div B,3.8.3.3.(2),3.8.3.3. Doorways and Doors ,,,"Except as provided in Sentence 3.3.4.11. and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than,  760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and  810 mm where the door is served by a corridor or space less than 1 060 mm wide.",,Common Sentence,Yes,Accessibility: Barrier-Free Path of Travel,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.8.3.6.(6),Doorways and Doors ,,,"Power door operators required by Sentence 3.8.2.7. shall  activate automatically or through the use of controls that  arelocated in a barrier-free pathoftravel,  are marked with the International Symbol of Access,  are located clear of the door swing and no more than 1500 mm from that door swing,  comply with Subclause 3.8.3.8.(1)(a)(ii),  are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and  are operable by touching or approaching any part of their surface with a fist, arm or foot, and  unless equipped with safety sensors,  fully open the door in not less than 3s, and  require a force not more than 65N to stop movement of the door. (See Note A-3.8.3.6. and .)",obc2019_divb,Div B,3.8.3.3.(17),3.8.3.3. Doorways and Doors ,,,"Except where a proximity scanning device is installed in conformance with Sentence , the control for a power door operator required by Sentence ,  or  shall,  have a face dimension of not less than,  150 mm in diameter where the control is circular, or  50 mm by 100 mm where the control is rectangular,  be operable using a closed fist,  be located so that,  its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or  it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground,  be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control,  be located to allow persons to activate the opening of the door from either direction of travel,  be located so that the path of travel is not obstructed,  be located in a clearly visible position, and  contain a sign incorporating the International Symbol of Access.",,Common Sentence,Yes,Accessibility: Barrier-Free Path of Travel,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.8.1.1.(2),Scope,,,Buildings and facilities required to be barrier-free in accordance with Subsection 3.8.2. shall be designed in accordance with Subsection 3.8.3.,obc2019_divb,Div B,,,,,,,National Only,Yes,Accessibility: Other,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.8.3.6.(7),Doorways and Doors ,,,A cane-detectable guard shall be installed on the hinged side of power-assisted doors that swing open into the path of travel.(See Note A-3.8.3.6.  and(7).),obc2019_divb,Div B,,,,,,,National Only,Yes,Accessibility: Barrier-Free Path of Travel,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.9.1.2.(1),Application ,,,"This Section applies to self-service storage buildings that  are not more than one storey in building height,  do not contain a basement or mezzanine,  consist of individual self-service storage units with external accessonly,  are used for no purpose other than storage, and  except as provided in Sentences 3.9.3.1. and , contain no other major occupancy. Where there is a conflict between the requirements ofthis Section and other requirements in Part 3, this Section shall govern.",obc2019_divb,Div B,3.10.1.1.(1),3.10.1.1. Application ,,,"Except as provided in this Section, the requirements in this Division apply to self-service storage buildings.",,Common Sentence,Yes,Self-service Storage Buildings,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.9.2.1.(1),Building Area ,,,"For the purpose of applying the requirements of Subsections 3.2.1 and 3.2.2 to self-service storage buildings, building area shall mean  the building area of each building, or  the total of the building areas of all buildings as a group.",obc2019_divb,Div B,3.10.4.2.(1),3.10.4.2. Building Area ,,,"For the purposes of Subsection 3.2.2., building area means,  the building area of each building,  the total of the building areas of all buildings as a group, or  the total of the building areas of any number or group of buildings.",,Common Sentence,Yes,Self-service Storage Buildings,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.6.5.(1),Flame Resistance,,,"Every tent and air-supported structure and all tarpaulins and decorative materials used in connection with these structures shall conform to CAN/ULC-S109, Flame Tests of Flame-Resistant Fabrics and Films.",obc2019_divb,Div B,3.14.1.6.(1),3.14.1.6. Flame Resistance,,,"Every tent, and tarpaulins, decorative materials, fabrics and films used in connection with tents, shall be certified to CAN/ULC-S109, Flame Tests of Flame-Resistant Fabrics and Films , or NFPA 701, Fire Tests for Flame Propagation of Textiles and Films .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.6.5.(1),Flame Resistance,,,"Every tent and air-supported structure and all tarpaulins and decorative materials used in connection with these structures shall conform to CAN/ULC-S109, Flame Tests of Flame-Resistant Fabrics and Films.",obc2019_divb,Div B,3.14.2.5.(1),3.14.2.5. Flame Resistance ,,,"Air-supported structures shall be constructed of material conforming to CAN/ULC-S109, ""Flame Tests of Flame-Resistant Fabrics and Films"", or NFPA 701, ""Fire Tests for Flame Propagation of Textiles and Films"".",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Design Requirements ,,,"Buildings and their structural members shall be designed for serviceability, in accordance with Articles 4.1.3.4. , 4.1.3.5. and 4.1.3.6. (See Note A-4.1.1.3.(2).)",obc2019_divb,Div B,,4.1.1.3. Design Requirements ,,,"Buildings and their structural members shall be designed for serviceability, in accordance with Articles 4.1.3.4. to 4.1.3.6. (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Design Requirements,,,"Falsework, scaffolding, and formwork shall be designed in conformance with CSA S269.1, Falsework for Construction Purposes,  CSAS269.2, Access Scaffolding for Construction Purposes, or  CAN/CSA-S269.3-M, Concrete Formwork.",obc2019_divb,Div B,,,,,,,National Only,Yes,Temporary Works,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Loads and Effects ,,,"Minimum specified values of the loads described in Sentence , as set forth in Subsections 4.1.4.to 4.1.8.,shall be increased to account for dynamic effects where applicable.",obc2019_divb,Div B,,4.1.2.1. Loads and Effects,,,"Minimum specified values of the loads described in Sentence , as set forth in Subsections 4.1.4. to 4.1.8., shall be increased to account for dynamic effects where applicable.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Loads and Effects ,,,"For the purpose of determining specified loads S, W or E in Subsections 4.1.6., 4.1.7.and 4.1.8., buildings shall beassigned an Importance Category based on intended use and occupancy,in accordance with Table 4.1.2.1.(See Note A-4.1.2.1.(3).)",obc2019_divb,Div B,,4.1.2.1. Loads and Effects,,,"For the purpose of determining specified loads S, W or E in Subsections 4.1.6. to 4.1.8., buildings shall be assigned an Importance Category based on intended use and occupancy, in accordance with Table 4.1.2.1.B. (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Strength and Stability ,,,"The principal-load factor 1.5 for live loads, L in Table 4.1.3.2.-A. and LXC in Table 4.1.3.2.-B. may be reduced to 1.25 for liquids in tanks.",obc2019_divb,Div B,,4.1.3.2. Strength and Stability ,,,"The principal-load factor 1.5 for live loads, L in Table 4.1.3.2.A. and LXC in Table 4.1.3.2.B. may be reduced to 1.25 for liquids in tanks.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Serviceability ,,,A building and its structural components shall be checked for serviceability limit states as defined in Sentence 4.1.3.1. under the effect of service loads for serviceability criteria specified or recommended in Articles 4.1.3.5. and 4.1.3.6. and in the standards listed in part 4. (See Note A-4.1.3.4.(1).),obc2019_divb,Div B,,4.1.3.4. Serviceability ,,,A building and its structural components shall be checked for serviceability limit states as defined in Clause 4.1.3.1.(1) under the effect of service loads for serviceability criteria specified or recommended in Articles 4.1.3.5. and 4.1.3.6. and in the standards listed in Section 4.3. (See Appendix A.),,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Variation with Tributary Area ,,,"Where a structural member supports a tributary area of a floor or a roof or a combination of them, that is greater than 20 m² and used for any use or occupancy other than assembly occupancies and those indicated in Sentences  and , the specified live load due to use and occupancy, is the load specified in Article 4.1.5.3. multiplied by 0.3+ (9.8/B)0.5 where, B is the tributary area in square metres for this type of use and occupancy.",obc2019_divb,Div B,,4.1.5.8.  Variation with Tributary Area,,,"Where a structural member supports a tributary area of a floor or a roof or a combination of them, that is greater than 20 m² and used for any use or occupancy other than assembly occupancies and those indicated in Sentences  and , the specified live load due to use and occupancy, is the load specified in Article 4.1.5.3. multiplied by, 0.3+ (9.8/B)0.5 where, B is the tributary area in square metres for this type of use and occupancy.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Helicopter Landing Areas ,,,"Helicopter landing areas on roofs shall be constructed in conformance with the requirements for heliports contained in TC SOR/96-433 ""Canadian Aviation Regulations - Part III""",obc2019_divb,Div B,,4.1.5.13. Helicopter Landing Areas ,,,Helicopter landing areas on roofs shall be constructed in conformance with the requirements for heliports contained in Part III of the Canadian Aviation Regulations made under the Aeronautics Act (Canada).,,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Loads on Vehicle Guardrails ,,,"The loads required in Sentence  need not be considered to act simultaneously with the loads provided for in Sentences ,  and .",obc2019_divb,Div B,,4.1.5.14. Loads on Guards and Handrails ,,,"The loads required in Sentence  need not be considered to act simultaneously with the loads provided for in Sentences ,  and .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Snow Load ,,,"The specified load, S, due to snow and associated rain accumulation on a roof or any other building surface subject to snow accumulation shall be calculated from the formula, S = Is [Ss  + Sr] where, Is = importance factor for snow load as provided in Table 4.1.6.2.-A., Ss = 1-in-50-year ground snow load, in kPa, determined in accordance with Subsection 1.1.3., Cb = basic roof snow load factor in Sentence , Cw = wind exposure factor in Sentences  and , Cs = slope factor in Sentences ,  and , Ca = accumulation factor in Sentence , and Sr = 1-in-50-year associated rain load, in kPa, determined in accordance with Subsection 1.1.3., but not greater than Ss(CbCwCsCa).",obc2019_divb,Div B,,4.1.6.2. Specified Snow Load ,,,"The specified load, S, due to snow and associated rain accumulation on a roof or any other building surface subject to snow accumulation shall be calculated from the formula, S = Is [Ss  + Sr] where, Is = importance factor for snow load as provided in Table 4.1.6.2.A, Ss = 1-in-50-year ground snow load, in kPa, determined in accordance with Subsection 1.1.2., Cb = basic roof snow load factor in Sentence , Cw = wind exposure factor in Sentences  and , Cs = slope factor in Sentences ,  and , Ca = accumulation factor in Sentence , and Sr = 1-in-50-year associated rain load, in kPa, determined in accordance with Subsection 1.1.2., but not greater than Ss(CbCwCsCa).",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Snow Load ,,,"The basic roof snow load factor, Cb, shall be determined as follows:  Cb = 0.8 for for lc<= (70/C2w), and  1/Cw [1 - (1 - 0.8Cw) exp (- (lcC2w-70)/100)] for for lc> (70/C2w) where, lc = characteristic length of the upper or lower roof, defined as 2w-w²/l, in m, w = smaller plan dimension of the roof, in m, and l =larger plan dimension of the roof, in m, or conform to Table 4.1.6.2.-B., using linear interpolation for intermediate values of lcC2w",obc2019_divb,Div B,,4.1.6.2. Specified Snow Load ,,,"The basic roof snow load factor, Cb, shall be,  for lc<= (70/C2w), 0.8, and  for lc> (70/C2w),  calculated using the following formula: 1/Cw [1 - (1 - 0.8Cw) exp (- (lcC2w-70)/100)] where, lc = characteristic length of the upper or lower roof, defined as 2w-w²/l, in metres, w = smaller plan dimension of the roof, in metres, and l =larger plan dimension of the roof, in metres, or  determined in accordance with Table 4.1.6.2.B., using linear interpolation for intermediate values of lcC2w",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Snow Load ,,,"Except as provided for in Sentences  and , the slope factor, Cs, shall be, 1.0 where the roof slope, a, is equal to or less than 30°, (70° - a)/40° where a is greater than 30° but not greater than 70°, and 0 where a exceeds 70°.",obc2019_divb,Div B,,4.1.6.2. Specified Snow Load ,,,"Except as provided for in Sentences  and , the slope factor, Cs, shall be,  1.0 where the roof slope, a, is equal to or less than 30°,  (70° - a)/40° where a is greater than 30° but not greater than 70°, and  0 where a exceeds 70°.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Snow Load ,,,"The slope factor, Cs, for unobstructed slippery roofs where snow and ice can slide completely off the roof shall be 1.0 when the roof slope, a, is equal to or less than 15°, (60° - /45° when a is greater than 15°, but not greater than 60°, and 0 when a exceeds 60°.",obc2019_divb,Div B,,4.1.6.2. Specified Snow Load ,,,"The slope factor, Cs, for unobstructed slippery roofs where snow and ice can slide completely off the roof shall be,  1.0 when the roof slope, a, is equal to or less than 15°,  (60° - /45° when a is greater than 15°, but not greater than 60°, and  0 when a exceeds 60°.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Multi-level Roofs ,,,"The drifting load of snow on a roof adjacent to a higher roof shall be taken as trapezoidal, as shown in Figure 4.1.6.5.-A., and the accumulation factor, Ca, shall be determined as follows: Ca = Ca0 ¬ (Ca0 ¬ 1)(x/xd), for 0< x <= xd or Ca = 1.0, for x > xd where, Ca0 = peak value of Ca at x = 0 as specified in Sentences  and  and as shown in Figure 4.1.6.5.-B., x = distance from roof step as shown in Figure 4.1.6.5.-A., and xd = length of drift as specified in Sentence  and as shown in Figure 4.1.6.5.-A.",obc2019_divb,Div B,,4.1.6.5. Multi-Level Roofs ,,,"The drifting load of snow on a roof adjacent to a higher roof shall be taken as trapezoidal, as shown in Figure 4.1.6.5.A., where the accumulation factor, Ca, is, Ca = Ca0 ¬ (Ca0 ¬ 1)(x/xd), for 0< x <= xd or Ca = 1.0, for x > xd where, Ca0 = peak value of Ca at x = 0 as specified in Sentences  and  and as shown in Figure 4.1.6.5.A., x = distance from roof step as shown in Figure 4.1.6.5.A., and xd = length of drift as specified in Sentence  and as shown in Figure 4.1.6.5.A.",,Common Sentence,Yes,Loads,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Multi-level Roofs ,,,"The length of the drift, xd, shall be calculated as follows: xd = 5 (CbSs / (Ca0 - where, g = specific weight of snow as specified in Article 4.1.6.13.",obc2019_divb,Div B,,4.1.6.5. Multi-Level Roofs ,,,"The length of the drift, xd, shall be calculated as follows: xd = 5 (CbSs / (Ca0 - where, g = specific weight of snow as specified in Article 4.1.6.13.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Multi-level Roofs ,,,"The value of Ca0 for each of Cases I, II and III shall be the lesser of, Ca0 = bgh/ and Ca0 = F/Cb, where,   = 1.0 for Case I and 0.67 for Cases II and III, h = difference in elevation between the lower roof surface and the top of the parapet on the upper roof as shown in Figure 4.1.6.5.A., and F = 0.35b(g(lcs - 5h'p)/Ss)0.5 + Cb, but F <= 5 for Cws = 1.0 where, Cws = value for Cw applicable to the source of drifting, lcs = the characteristic length of the source area for drifting, defined as lcs=2ws - w2s/ls, where ws and ls are respectively the shorter and longer dimensions of the relevant source areas for snow drifting shown in Figure 4.1.6.5.B. for Cases I, II and III, and where, h'p = hp - (0.8Ss/g), but 0<=h'p <=(lcs/5) where hp = height of the roof perimeter parapet of the source area, to be taken as zero unless all the roof edges of the source area have parapets.",obc2019_divb,Div B,,4.1.6.5. Multi-Level Roofs ,,,"The value of Ca0 for each of Cases I, II and III shall be the lesser of, Ca0 = bgh/ and Ca0 = F/Cb, where,   = 1.0 for Case I and 0.67 for Cases II and III, h = difference in elevation between the lower roof surface and the top of the parapet on the upper roof as shown in Figure 4.1.6.5.A., and F = 0.35b(g(lcs - 5h'p)/Ss)0.5 + Cb, but F <= 5 for Cws = 1.0 where, Cws = value for Cw applicable to the source of drifting, lcs = the characteristic length of the source area for drifting, defined as lcs=2ws - w2s/ls, where ws and ls are respectively the shorter and longer dimensions of the relevant source areas for snow drifting shown in Figure 4.1.6.5.B. for Cases I, II and III, and where, h'p = hp - (0.8Ss/g), but 0<=h'p <=(lcs/5) where hp = height of the roof perimeter parapet of the source area, to be taken as zero unless all the roof edges of the source area have parapets.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Areas Adjacent to Roof Projections ,,,"Except as provided in Sentences  and , the accumulation factor, Ca, for areas adjacent to roof-mounted vertical projections shall be calculated in accordance with Sentence 4.1.6.5. using the following values for the peak accumulation factor, Ca0, and the drift length, xd: Ca0 shall be taken as the lesser of 0.67gh/ and gl0/(7.5CbSs) +1, xd shall be taken as the lesser of,  3.35h, and  (2/3)l0, where, h = height of the projection, and l0 = longest horizontal dimension of the projection. (See Note A-4.1.6.7.(1).)",obc2019_divb,Div B,,4.1.6.7. Areas Adjacent to Roof Projections ,,,"Except as provided in Sentences  and , the accumulation factor, Ca, for areas adjacent to roof-mounted vertical projections shall be calculated in accordance with Sentence 4.1.6.5. using the following values for the peak accumulation factor, Ca0, and the drift length, xd:  Ca0 shall be taken as the lesser of 0.67gh/ and gl0/(7.5CbSs) +1,  xd shall be taken as the lesser of,  3.35h, and  (2/3)l0, where, h = height of the projection, and l0 = longest horizontal dimension of the projection. (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,"Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs, curved roofs and domes with a rise-to-span ratio h/b > 0.05 (see Figure 4.1.6.10.-A), the load cases provided in Sentences  to  shall also be considered.",obc2019_divb,Div B,,"4.1.6.10. Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs, curved roofs and domes with rise-to-span ratio h/b > 0.05 as shown in Figure 4.1.6.10.A., the load cases provided in Sentences  to  shall also be considered.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,"Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs with a slope at the edge ae < =30° (see Figure 4.1.6.10.-A and Table 4.1.6.10.)., Ca shall be,  taken as 0 on the upwind side of the peak, and  on the downwind side of the peak, taken as, Ca = xh/(0.03Cbb2) for 0.05 < h/b <= 0.12 and Ca = 4x/ for h/b > 0.12 where, x = horizontal distance from the roof peak, h = height of arch, and b = width of arch.",obc2019_divb,Div B,,"4.1.6.10. Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs with a slope at the edge ae < =30° as shown in Figure 4.1.6.10.A. and as described in Table 4.1.6.10., Ca shall be,  taken as 0 on the upwind side of the peak, and  on the downwind side of the peak, taken as, Ca = xh/(0.03Cbb2) for 0.05 < h/b <= 0.12 and Ca = 4x/ for h/b > 0.12 where, x = horizontal distance from the roof peak, h = height of arch, and b = width of arch.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,"Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs with a slope at the edge ae > 30° (see Figure 4.1.6.10.-A and Table 4.1.6.10.), Ca shall be,  taken as 0 on the upwind side of the peak, and  on the downwind side of the peak,  for the part of the roof between the peak and point where the slope   = 30°, taken as Ca = xh/(0.06Cbx30b) for 0.05 < h/b <= 0.12, and Ca = 2x/ for h/b < 0.12 where, x, h, b = as specified in Sentence , and x30 = value of x where the slope   = 30°, and  for the part of the roof where the slope   > 30°, taken as Ca = h/(0.06Cbb) for 0.05 < h/b <= 0.12, and Ca = 2/Cb for h/b > 0.12",obc2019_divb,Div B,,"4.1.6.10. Arch Roofs, Curved Roofs and Domes ",,,"For arch roofs with a slope at the edge ae > 30° as shown in Figure 4.1.6.10.A. and as described in Table 4.1.6.10., Ca shall be,  taken as 0 on the upwind side of the peak, and  on the downwind side of the peak,  for the part of the roof between the peak and point where the slope   = 30°, taken as, Ca = xh/(0.06Cbx30b) for 0.05 < h/b <= 0.12, and Ca = 2x/ for h/b < 0.12 where, x, h, b = as specified in Sentence , and x30 = value of x where the slope   = 30°, and  for the part of the roof where the slope   > 30°, taken as, Ca = h/(0.06Cbb) for 0.05 < h/b <= 0.12, and Ca = 2/Cb for h/b > 0.12",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,"Arch Roofs, Curved Roofs and Domes ",,,"Except as provided in Sentence , Ca for curved roofs shall be determined in accordance with the requirements for arch roofs stated in Sentences  and .",obc2019_divb,Div B,,"4.1.6.10. Arch Roofs, Curved Roofs and Domes ",,,"Except as provided in Sentence , Ca for curved roofs shall be determined in accordance with the requirements for arch roofs stated in Sentences  and .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,"Arch Roofs, Curved Roofs and Domes ",,,"For domes of circular plan form (see Figure 4.1.6.10.-B), Ca shall,  along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and  off this axis, vary according to Ca(x,y) = Ca(x,0)(1-y/r) where Ca(x,y) = value of Ca at location (x,y), Ca(x,0) = value of Ca on the central axis parallel to the wind, x = distance along the central axis parallel to the wind, y = horizontal coordinate normal to the x direction, and r = radius of dome.",obc2019_divb,Div B,,"4.1.6.10. Arch Roofs, Curved Roofs and Domes ",,,"For domes of circular plan form as shown in Figure 4.1.6.10.B., Ca shall,  along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and  off this axis, vary according to, Ca(x,y) = Ca(x,0)(1-y/r) where, Ca(x,y) = value of Ca at location (x,y), Ca(x,0) = value of Ca on the central axis parallel to the wind, x = distance along the central axis parallel to the wind, y = horizontal coordinate normal to the x direction, and r = radius of dome.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Valleys in Curved or Sloped Roofs ,,,"For Case II (see Figure 4.1.6.12.), the accumulation factor, Ca, shall be calculated as follows: Ca = 1/Cb for 0 < x <= b/4, and Ca = 0.5/Cb for b/4 < x <= b/2 where x = horizontal distance from the bottom of the valley, and b = twice the horizontal distance between the bottom of the valley and the peak of the roof surface in question.",obc2019_divb,Div B,,4.1.6.12. Valleys in Curved or Sloped Roofs ,,,"For Case II as shown in Figure 4.1.6.12., the accumulation factor, Ca, shall be calculated as follows: Ca = 1/Cb for 0 < x <= b/4, and Ca = 0.5/Cb for b/4 < x <= b/2 where, x = horizontal distance from the bottom of the valley, and b = twice the horizontal distance between the bottom of the valley and the peak of the roof surface under consideration.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Valleys in Curved or Sloped Roofs ,,,"For Case III (see Figure 4.1.6.12.), Ca shall be calculated as follows: Ca = 1.5/Cb for 0 < x <= b/8, and Ca = 0.5/Cb for b/8 < x <= b/2 where x, b = as specified in Sentence .",obc2019_divb,Div B,,4.1.6.12. Valleys in Curved or Sloped Roofs ,,,"For Case III as shown in Figure 4.1.6.12., Ca shall be calculated as follows: Ca = 1.5/Cb for 0 < x <= b/8, and Ca = 0.5/Cb for b/8 < x <= b/2 where, x, b = as specified in Sentence .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specific Weight of Snow ,,,"For the purposes of calculating snow loads in drifts, the specific weight of snow, g, shall be taken as 4.0 kN/m3 and 0.43Ss + 2.2 kN/m3, whichever is lesser.",obc2019_divb,Div B,,4.1.6.13. Specific Weight of Snow ,,,"For the purposes of calculating snow loads in drifts, the specific weight of snow, g, shall be taken as the lesser of 4.0 kN/m3 and 0.43Ss + 2.2 kN/m3.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Wind Load ,,,"The specified wind loads for a building and its components shall be determined using the Static, Dynamic or Wind Tunnel Procedure as provided in Sentences  to .",obc2019_divb,Div B,,4.1.7.1. Specified Wind Load ,,,"The specified wind loads for a building and its components shall be determined using the Static, Dynamic or Wind Tunnel Procedure as provided in Sentences  to .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Specified Wind Load ,,,Computational fluid dynamics shall not be used to determine the specified wind loads for a building and its components. (See Note A-4.1.7.1.(6).),obc2019_divb,Div B,,4.1.7.1. Specified Wind Load ,,,Computational fluid dynamics shall not be used to determine the specified wind loads for a building and its components. (See Appendix A.),,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,,Static Procedure ,,,"The specified external pressure or suction due to wind on part or all of a surface of a building shall be calculated as follows: EQUATION where p = specified external pressure acting statically and in a direction normal to the surface, considered positive when the pressure acts towards the surface and negative when it acts away from the surface, Iw = importance factor for wind load, as provided in Table 4.1.7.3., q= reference velocity pressure, as provided in Sentence , Ce = exposure factor, as provided in Sentences  and , Ct = topographic factor, as provided in Article 4.1.7.4., Cg = gust effect factor, as provided in Sentence , and Cp = external pressure coefficient, as provided in Articles 4.1.7.5. and 4.1.7.6.",obc2019_divb,Div B,,4.1.7.3. Static Procedure ,,,"The specified external pressure or suction due to wind on part or all of a surface of a building shall be calculated using the following formula: EQUATION where, p = specified external pressure acting statically and in a direction normal to the surface, considered positive when the pressure acts towards the surface and negative when it acts away from the surface, Iw = importance factor for wind load, as provided in Table 4.1.7.3., q = reference velocity pressure, as provided in Sentence , Ce = exposure factor, as provided in Sentences  and , Ct = topographic factor, as provided in Article 4.1.7.4., Cg = gust effect factor, as provided in Sentence , and Cp = external pressure coefficient, as provided in Articles 4.1.7.5. and 4.1.7.6.",,Common Sentence,No,,,,,,,,,,,,,,,Building
