DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.6.(1),Dissimilar Materials,"Adaptors, connectors or mechanical joints used to join dissimilar materials shall be designed to accommodate the required transition.",2.0,3,3,6,1,12852
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.7.(1),Connection of Roof Drain to Leader,Roof drains shall be securely connected to a leader and provision shall be made for expansion.,2.0,3,3,7,1,12858
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(1),Connection of Floor Outlet Fixtures,"Pedestal urinals, floor-mounted water closets and S-trap standards shall be connected to a fixture drain by a floor flange or other means of connection, except that a cast-iron trap standard may be caulked to a cast-iron pipe.",2.0,3,3,8,1,12743
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(2),Connection of Floor Outlet Fixtures,"Except as provided in Sentence 2.3.3.8.(3), floor flanges shall be brass.",2.0,3,3,8,2,12880
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(3),Connection of Floor Outlet Fixtures,"Where cast-iron or plastic pipe is used, a floor flange of the same material is permitted to be used.",2.0,3,3,8,3,12819
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(4),Connection of Floor Outlet Fixtures,Floor flanges and fixtures shall be securely set on a firm base and fastened to the floor or trap flange of the fixture.,2.0,3,3,8,4,13047
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(5),Connection of Floor Outlet Fixtures,Joints in a floor flange or between a fixture and the drainage system shall be sealed with a resilient watertight and gas-tight seal.,2.0,3,3,8,5,12970
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.8.(6),Connection of Floor Outlet Fixtures,"Where a lead water-closet stub is used, the length of the stub below the floor flange shall be not less than 75 mm.",2.0,3,3,8,6,12854
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.9.(1),Expansion and Contraction,"The design and installation of every piping system shall include means to accommodate its expansion and contraction caused by temperature changes, movement of the soil, building shrinkage or structural settlement. (See Note A-2.3.3.9.(1).)",2.0,3,3,9,1,12790
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.10.(1),Copper Tube,Types M and DWV copper tube shall not be bent.,2.0,3,3,10,1,12917
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.11.(1),Indirect Connections,"Where a fixture or device is indirectly connected, the connections shall be made by terminating the fixture drain above the flood level rim of a directly connected fixture to form an air break.",2.0,3,3,11,1,12847
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.11.(2),Indirect Connections,"The size of the air break shall at least equal the size of the fixture drain, branch or pipe that terminates above the directly connected fixture, and it shall be not less than 25 mm. (See Note A-2.3.3.11.(2).)",2.0,3,3,11,2,12953
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.12.(1),Copper Joints Used Underground,"Except as provided in Sentence 2.3.3.12.(2), joints in copper tubes installed underground shall be made with either flared or compression fittings, or be brazed using a brazing alloy within the American Welding Society's AWS-BCuP range.",2.0,3,3,12,1,12951
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.3.12.(2),Copper Joints Used Underground,Compression fittings shall not be used underground under a building.,2.0,3,3,12,2,12987
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.1.(1),Capability of Support,Piping shall be provided with support that is capable of keeping the pipe in alignment and bearing the weight of the pipe and its contents.,2.0,3,4,1,1,13048
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.1.(2),Capability of Support,Floor-mounted and wall-mounted water-closet bowls shall be securely attached to the floor or wall by means of a flange and shall be stable.,2.0,3,4,1,2,12959
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.1.(3),Capability of Support,Wall-mounted fixtures shall be supported so that no strain is transmitted to the piping.,2.0,3,4,1,3,13189
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.2.(1),Independence of Support,"Piping, fixtures, tanks or devices shall be supported independently of each other.",2.0,3,4,2,1,13010
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.3.(1),Insulation of Support,"Where a hanger or support for copper tube or brass or copper pipe is of a material other than brass or copper, it shall be suitably separated and electrically insulated from the pipe or tube.",2.0,3,4,3,1,12740
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.3.(2),Insulation of Support,"Where a hanger or support for stainless steel pipe or tube is of a material other than stainless steel, it shall be suitably separated and electrically insulated from the pipe or tube.",2.0,3,4,3,2,12936
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.4.(1),Support for Vertical Piping,"Except as provided in Sentence 2.3.4.4.(2), vertical piping shall be supported at its base and at the floor level of alternate storeys by rests, each of which can bear the weight of pipe that is between it and the rest above it.",2.0,3,4,4,1,12893
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.4.(2),Support for Vertical Piping,The maximum spacing of supports shall be 7.5 m.,2.0,3,4,4,2,12803
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(1),Support for Horizontal Piping,Nominally horizontal piping that is inside a building shall be braced to prevent swaying and buckling and to control the effects of thrust.,2.0,3,4,5,1,12767
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(2),Support for Horizontal Piping,Nominally horizontal piping shall be supported as stated in Table 2.3.4.5.,2.0,3,4,5,2,13184
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(3),Support for Horizontal Piping,"Where PVC, CPVC or ABS plastic pipe is installed the pipe shall be aligned without added strain on the piping, the pipe shall not be bent or pulled into position after being welded, and hangers shall not compress, cut or abrade the pipe.",2.0,3,4,5,3,12813
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(4),Support for Horizontal Piping,"Where PEX, PP-R, PE/AL/PE or PEX/AL/PEX plastic pipe is installed, hangers shall not compress, cut or abrade the pipe.",2.0,3,4,5,4,13017
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(5),Support for Horizontal Piping,"Where hangers are used to support nominally horizontal piping, the hangers shall be supported by metal rods of not less than 6 mm diam to support piping 2 inches or less in size, 8 mm diam to support piping 4 inches or less in size, and 13 mm diam to support piping over 4 inches in size, or solid or perforated metal straps of not less than 0.6 mm nominal thickness and 12 mm wide to support piping 2 inches or less in size, and 0.8 mm nominal thickness and 18 mm wide to support piping 4 inches or less in size.",2.0,3,4,5,5,12878
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.5.(6),Support for Horizontal Piping,"Where a hanger is attached to concrete or masonry, it shall be fastened by metal or expansion-type plugs that are inserted or built into the concrete or masonry.",2.0,3,4,5,6,13143
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.6.(1),Support for Underground Horizontal Piping,"Except as provided in Sentence 2.3.4.6.(2), nominally horizontal piping that is underground shall be supported on a base that is firm and continuous under the whole of the pipe. (See Note A-2.3.4.6.(1).)",2.0,3,4,6,1,13241
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.6.(2),Support for Underground Horizontal Piping,"Nominally horizontal piping installed underground that is not supported as described in Sentence 2.3.4.6.(1) may be installed using hangers fixed to a foundation or structural slab provided that the hangers are capable of keeping the pipe in alignment, and supporting the weight of the pipe, its contents, and the fill over the pipe.",2.0,3,4,6,2,13251
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.4.7.(1),Support for Vent Pipe above a Roof,"Where a vent pipe that may be subject to misalignment terminates above the surface of a roof, it shall be supported or braced. (See Article 2.5.6.5. for location of vent pipe terminals.)",2.0,3,4,7,1,13085
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.1.(1),Backfilling of Pipe Trench,"Where piping is installed underground, the backfill shall be carefully placed and tamped to a height of 300 mm over the top of the pipe, and free of stones, boulders, cinders and frozen earth. (See Note A-2.3.5.1.(1).)",2.0,3,5,1,1,13182
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.2.(1),Protection of Non-Metallic Piping,"Where vitrified clay is located less than 600 mm below a basement floor and the floor is constructed of other than 75 mm or more of concrete, the pipe shall be protected by a 75-mm layer of concrete installed above the pipe. (See Note A-2.3.5.2.(1).)",2.0,3,5,2,1,12930
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.3.(1),Isolation from Loads,"Where piping passes through or under a wall, it shall be installed so that the wall does not bear on the pipe.",2.0,3,5,3,1,12824
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.4.(1),Protection Against Freezing,"Where piping may be exposed to freezing conditions, it shall be protected from the effects of freezing.",2.0,3,5,4,1,12863
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.5.(1),Protection from Mechanical Damage,"Plumbing, piping and equipment exposed to mechanical damage shall be protected.",2.0,3,5,5,1,13074
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.5.6.(1),Protection from Condensation,"Piping used as an internal leader, which may be subject to condensation, shall be installed in a manner that limits the risk of damage to the building due to condensation.",2.0,3,5,6,1,12804
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.1.(1),Tests and Inspection of Drainage or Venting Systems,"Except in the case of an external leader, after a section of a drainage system or a venting system has been roughed in, and before any fixture is installed or piping is covered, a water pressure test or an air pressure test shall be conducted.",2.0,3,6,1,1,13163
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.1.(2),Tests and Inspection of Drainage or Venting Systems,"After every fixture is installed and before any part of the drainage system or venting system is placed in operation, a final test shall be carried out when requested.",2.0,3,6,1,2,13214
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.1.(3),Tests and Inspection of Drainage or Venting Systems,"Where a prefabricated system is assembled off the building site in such a manner that it cannot be inspected and tested on site, off-site inspections and tests shall be conducted.",2.0,3,6,1,3,12742
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.1.(4),Tests and Inspection of Drainage or Venting Systems,"Where a prefabricated system is installed as part of a drainage system or venting system, all other plumbing work shall be tested and inspected and a final test shall be carried out on the complete system when requested.",2.0,3,6,1,4,13067
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.1.(5),Tests and Inspection of Drainage or Venting Systems,"When requested, a ball test shall be made to any pipe in a drainage system.",2.0,3,6,1,5,12777
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.2.(1),Tests of Pipes in Drainage Systems,"Pipes in a drainage system, except an external leader or fixture outlet pipe, shall be capable of withstanding without leakage a water pressure test, air pressure test and final test.",2.0,3,6,2,1,12928
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.2.(2),Tests of Pipes in Drainage Systems,Pipes in a drainage system shall be capable of meeting a ball test.,2.0,3,6,2,2,12991
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.3.(1),Tests of Venting Systems,"Venting systems shall be capable of withstanding without leakage a water pressure test, air pressure test and final test.",2.0,3,6,3,1,12957
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.4.(1),Water Pressure Tests,A water pressure test shall consist in applying a water column of at least 3 m to all joints.,2.0,3,6,4,1,12912
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.4.(2),Water Pressure Tests,"In making a water pressure test, every opening except the highest shall be tightly closed with a testing plug or a screw cap, and the system or the section shall be kept filled with water for 15 min.",2.0,3,6,4,2,13221
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.5.(1),Air Pressure Tests,"Air pressure tests shall be conducted in accordance with the manufacturer's instructions for each piping material, and air shall be forced into the system until a pressure of 35 kPa is created, and this pressure shall be maintained for at least 15 min without a drop in pressure.",2.0,3,6,5,1,12958
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.6.(1),Final Tests,"Where a final test is made, every trap shall be filled with water, the bottom of the system being tested shall terminate at a building trap, test plug or cap, except as provided in Sentence 2.3.6.6.(2), smoke from smoke-generating machines shall be forced into the system, when the smoke appears from all roof terminals they shall be closed, and a pressure equivalent to a 25 mm water column shall be maintained for 15 min without the addition of more smoke.",2.0,3,6,6,1,12867
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.6.(2),Final Tests,"The smoke referred to in Clauses 2.3.6.6.(1)and 2.3.6.6.(1) is permitted to be omitted, provided the roof terminals are closed and the system is subjected to an air pressure equivalent to a 25 mm water column maintained for 15 min without the addition of more air.",2.0,3,6,6,2,13133
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.7.(1),Ball Tests,"Where a ball test is made, a hard ball dense enough not to float shall be rolled through the pipe.",2.0,3,6,7,1,12977
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.6.7.(2),Ball Tests,"The diameter of the ball shall be not less than 50 mm where the size of the pipe is 3 inches or more, or 25 mm where the size of the pipe is less than 3 inches.",2.0,3,6,7,2,13166
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.1.(1),Application of Tests,"After a section of a potablewater system has been completed, and before it is placed in operation, a water pressure test shall be conducted, except that an air pressure test may be used in freezing conditions.",2.0,3,7,1,1,13240
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.1.(2),Application of Tests,A pressure test may be applied to each section of the system or to the system as a whole.,2.0,3,7,1,2,13043
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.1.(3),Application of Tests,"Where a prefabricated system is assembled off the building site in such a manner that it cannot be inspected and tested on site, off-site inspections and pressure tests shall be conducted.",2.0,3,7,1,3,13118
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.1.(4),Application of Tests,"Where a prefabricated system is installed as part of a water system, all other plumbing work shall be tested and inspected, and the complete system shall be pressure tested when requested.",2.0,3,7,1,4,13187
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.2.(1),Pressure Tests of Potable Water Systems,"Except as required in Sentence 2.3.7.2.(2), potablewater systems shall be able to withstand without leaking, a water pressure that is at least equal to the maximum in-service pressure, or an air pressure of not less than 700 kPa for at least 2 h without a drop in pressure.",2.0,3,7,2,1,13144
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.2.(2),Pressure Tests of Potable Water Systems,"If a manufacturer states that an air pressure test is not recommended, a water pressure test shall be performed. (See Note A-2.3.7.2.(2).)",2.0,3,7,2,2,13171
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.3.(1),Water Pressure Tests,"Where a water pressure test is made, all air shall be expelled from the system before fixture control valves or faucets are closed.",2.0,3,7,3,1,12892
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.3.7.3.(2),Water Pressure Tests,Potable water shall be used to test a potablewater system.,2.0,3,7,3,2,12841
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.1.1.(1),General,"This Section applies to sanitary drainage systems, storm drainage systems, combined building drains or combined building sewers.",2.0,4,1,1,1,12897
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.1.(1),Connections to Sanitary Drainage Systems,"Fixtures shall be directly connected to a sanitary drainage system, except that drinking fountains are permitted to be indirectly connected to a sanitary drainage system, or connected to a storm drainage system provided that where the system is subject to backflow, a backwater valve is installed in the fountain waste pipe (see Note A-2.4.2.1.(1)(a)(ii)), drainage pans on heating/cooling units are permitted to be connected to a storm drainage system, provided that where the system is subject to backflow, a backwater valve is installed, a floor drain is permitted to be connected to a storm drainage system, provided it is located where it can receive only clear-water waste or storm water, fixtures or appliances that discharge only clear-water waste are permitted to be connected to a storm drainage system or be drained onto a roof, and the following devices shall be indirectly connected to a drainage system: a device for the display, storage, preparation or processing of food or drink, a sterilizer, a device that uses water as a cooling or heating medium, a water operated device, a water treatment device, or a drain or overflow from a water system or a heating system (see Note A-2.4.2.1.(1)(a)(ii)).",2.0,4,2,1,1,13113
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.1.(2),Connections to Sanitary Drainage Systems,"The connection of a soil-or-waste pipe to a nominally horizontalsoil-or-waste pipe or to a nominally horizontal offset in a soil-or-waste stack shall be not less than 1.5 m measured horizontally from the bottom of a soil-or-waste stack or from the bottom of the upper vertical section of the soil-or-waste stack that receives a discharge of 30 or more fixture units, or receives a discharge from fixtures located on 2 or more storeys.",2.0,4,2,1,2,13194
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.1.(3),Connections to Sanitary Drainage Systems,No other fixture shall be connected to a lead bend or stub that serves a water closet.,2.0,4,2,1,3,12922
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.1.(4),Connections to Sanitary Drainage Systems,"Where a change in direction of more than 45° occurs in a soil-or-waste pipe that serves more than one clothes washer, and in which pressure zones are created by detergent suds, no other soil-or-waste pipe shall be connected to it within a length less than 40 times the size of the soil-or-waste pipe or 2.44 m maximum vertical, whichever is less, before changing direction, and 10 times the size of the nominally horizontalsoil-or-waste pipe after changing direction.",2.0,4,2,1,4,12868
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.1.(5),Connections to Sanitary Drainage Systems,"Where a vent pipe is connected into the suds pressure zone referred to in Sentence 2.4.2.1.(4), no other vent pipe shall be connected to that vent pipe within the height of the suds pressure zone. (See Note A-2.4.2.1.(4).)",2.0,4,2,1,5,12898
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.2.(1),Connection of Overflows from Rainwater Tanks,An overflow from a rainwater tank shall not be directly connected to a drainage system.,2.0,4,2,2,1,12961
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.3.(1),Direct Connections,"Two or more fixture outlet pipes that serve outlets from a single fixture that is listed in Sentence 2.4.2.1.(1) are permitted to be directly connected to a branch that has a size of not less than 1.25 inches, and is terminated above the flood level rim of a directly connected fixture to form an air break.",2.0,4,2,3,1,13196
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.3.(2),Direct Connections,"Fixture drains from fixtures that are listed in Subclauses 2.4.2.1.(1) and (ii) are permitted to be directly connected to a pipe that is terminated to form an air break above the flood level rim of a fixture that is directly connected to a sanitary drainage system, and is extended through the roof when fixtures on 3 or more storeys are connected to it (see Note A-2.4.2.1.(1)(a)(ii)).",2.0,4,2,3,2,13073
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.2.3.(3),Direct Connections,"Fixture drains from fixtures that are listed in Subclauses 2.4.2.1.(1) to (vi) are permitted to be directly connected to a pipe that is terminated to form an air break above the flood level rim of a fixture that is directly connected to a storm drainage system, and is extended through the roof when fixtures on 3 or more storeys are connected to it.",2.0,4,2,3,3,12889
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.1.(1),Urinals,Urinals shall not be installed adjacent to wall and floor surfaces that are pervious to water. (See Article 3.7.2.6. of Division B of Book I (General) of this Code.),2.0,4,3,1,1,13125
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.2.(1),Restricted Locations of Indirect Connections and Traps,Indirect connections or any trap that may overflow shall not be located in a crawl space or any other unfrequented area.,2.0,4,3,2,1,13148
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.3.(1),Equipment Restrictions Upstream of Grease Interceptors,"Except as provided in Sentence 2.4.3.3.(2), equipment discharging waste with organic solids shall not be located upstream of a grease interceptor. (See Note A-2.4.3.3.(1).)",2.0,4,3,3,1,13014
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.3.(2),Equipment Restrictions Upstream of Grease Interceptors,An organic solids interceptor is permitted to be installed upstream of a grease interceptor.,2.0,4,3,3,2,12981
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.4.(1),Fixtures Located in Chemical Storage Locations,"A floor drain or other fixture located in an oil transformer vault, a high voltage room or any room where flammable, dangerous or toxic chemicals are stored or handled shall not be connected to a drainage system.",2.0,4,3,4,1,12993
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.5.(1),Macerating Toilet Systems,A macerating toilet system shall only be installed where no connection to a gravity sanitary drainage system is available.,2.0,4,3,5,1,12831
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.3.6.(1),Drains Serving Elevator Pits,"Where a drain is provided in an elevator pit, it shall be connected directly to a sump located outside the elevator pit, and the drain pipe that connects the sump to the drainage system shall have a backwater valve.",2.0,4,3,6,1,13023
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.1.(1),Sewage Treatment,"Where a fixture or equipment discharges sewage or waste that may damage or impair the sanitary drainage system or the functioning of a public or private sewage disposal system, provision shall be made for treatment of the sewage or waste before it is discharged to the sanitary drainage system.",2.0,4,4,1,1,12784
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.2.(1),Cooling of Hot Water or Sewage,"Where a fixture discharges sewage or clear-water waste that is at a temperature above 75°C, provision shall be made for cooling of the waste to 75°C or less before it is discharged to the drainage system.",2.0,4,4,2,1,13060
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.3.(1),Interceptors,"Where a fixture discharges sewage that includes fats, oils or grease and is located in a public kitchen, in a restaurant or in a care or detention occupancy, it shall discharge through a grease interceptor. (See Note A-2.4.4.3.(1).)",2.0,4,4,3,1,12844
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.3.(2),Interceptors,"Where the discharge from a fixture may contain oil or gasoline, an oil interceptor shall be installed. (See Article 2.5.5.2. for venting requirements for oil interceptors.)",2.0,4,4,3,2,13145
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.3.(3),Interceptors,"Where a fixture discharges sand, grit or similar materials, an interceptor designed for the purpose of trapping such discharges shall be installed.",2.0,4,4,3,3,13101
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.3.(4),Interceptors,Interceptors shall have sufficient capacity to perform the service for which it is provided.,2.0,4,4,3,4,12816
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.4.(1),Neutralizing and Dilution Tanks,"Where a fixture or equipment discharges corrosive or acid waste, it shall discharge into a neutralizing or dilution tank that is connected to the sanitary drainage system through a trap, or an indirect connection.",2.0,4,4,4,1,12752
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.4.4.(2),Neutralizing and Dilution Tanks,Neutralizing and dilution tanks shall have a method for neutralizing the liquid.,2.0,4,4,4,2,13037
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(1),Traps for Sanitary Drainage Systems,"Except as provided in Sentences 2.4.5.1.(2)to 2.4.5.1.(5) and in Article 2.4.5.2., fixtures shall be protected by a separate trap.",2.0,4,5,1,1,13119
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(2),Traps for Sanitary Drainage Systems,"One trap is permitted to protect all the trays or compartments of a 2- or 3-compartment sink, a 2-compartment laundry tray, or 2 similar single compartment fixtures located in the same room.",2.0,4,5,1,2,13246
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(3),Traps for Sanitary Drainage Systems,"One trap is permitted to serve a group of floor drains or shower drains, a group of washing machines or a group of laboratory sinks if the fixtures are in the same room, and are not located where they can receive food or other organic matter.",2.0,4,5,1,3,12834
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(4),Traps for Sanitary Drainage Systems,An indirectly connected fixture that can discharge only clear-water waste other than a drinking fountain need not be protected by a trap. (See Sentence 2.4.2.1.(1) for indirect connections.),2.0,4,5,1,4,13183
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(5),Traps for Sanitary Drainage Systems,An interceptor with an effective water seal of not less than 38 mm is permitted to serve as a trap. (See Note A-2.4.5.1.(5).),2.0,4,5,1,5,13030
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.1.(6),Traps for Sanitary Drainage Systems,"Where a domestic dishwashing machine equipped with a drainage pump discharges through a direct connection into the fixtureoutlet pipe of an adjacent kitchen sink or disposal unit, the pump discharge line shall rise as high as possible to just under the counter and connect on the inlet side of the sink trap by means of a Y fitting, or to the disposal unit.",2.0,4,5,1,6,13140
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.2.(1),Traps for Storm Drainage Systems,"Where a storm drainage system is connected to a combined building sewer or a public combined sewer, a trap shall be installed between any opening in the system and the drain or sewer, except that no trap is required if the opening is the upper end of a leader that terminates at a roof that is used only for weather protection, not less than 1 m above or not less than 3.5 m in any other direction from any air inlet, openable window or door, and not less than 1.8 m from a property line.",2.0,4,5,2,1,12753
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.2.(2),Traps for Storm Drainage Systems,"A floor drain that drains to a storm drainage system shall be protected by a trap that is located between the floor drain and a leader, storm building drain or storm building sewer, may serve all floor drains located in the same room, and need not be protected by a vent pipe.",2.0,4,5,2,2,12756
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.2.(3),Traps for Storm Drainage Systems,"Where freezing conditions could cause storm drainage systems to freeze due to air circulation within the piping, a trap with a cleanout shall be installed in a heated location.",2.0,4,5,2,3,13129
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.3.(1),Connection of Subsoil Drainage Pipe to a Sanitary Drainage,"Where a subsoil drainage pipe is connected to a sanitary drainage system, the connection shall be made on the upstream side of a trap with a cleanout or a trapped sump. (See Note A-2.4.5.3.(1).)",2.0,4,5,3,1,12789
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.4.(1),Location and Cleanout for Building Traps,"Where a building trap is installed, it shall be provided with a cleanout fitting on the upstream side of and directly over the trap, be located upstream of the buildingcleanout, and be located inside the building as close as practical to the place where the building drain leaves the building, or outside the building in a manhole.",2.0,4,5,4,1,13027
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.5.5.(1),Trap Seals,"Provision shall be made for maintaining the trap seal of a floor drain by the use of a trap seal primer, using the drain as a receptacle for an indirectly connected drinking fountain, or other equally effective means.",2.0,4,5,5,1,12744
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.6.1.(1),Separate Systems,No vertical soil-or-waste pipe shall conduct both sewage and storm water.,2.0,4,6,1,1,12938
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.6.1.(2),Separate Systems,A combined building drain shall not be installed. (See Note A-2.1.2.1.(2).),2.0,4,6,1,2,12755
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.6.1.(3),Separate Systems,There shall be no unused open ends in a drainage system and dead ends shall be so graded that water will not collect in them.,2.0,4,6,1,3,12856
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.6.2.(1),Location of Soil-or-Waste Pipes,"A soil-or-waste pipe shall not be located directly above non-pressure potable water storage tanks, manholes in pressure potable water storage tanks, or food-handling or food-processing equipment.",2.0,4,6,2,1,13211
P,BC,2015,NBC,Div B,EN,bcpc2015_divb,B,2.4.6.3.(1),Sumps or Tanks,Piping that is too low to drain into a building sewer by gravity shall be drained to a sump or receiving tank.,2.0,4,6,3,1,12896
