National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
,,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,0.0
"The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",0.9826073688810348
"The fire-resistance rating of the fire separation required by Sentence 3.3.4.2.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",,"The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",0.9649012813540151
"Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.",0.637535577754862
,,"The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).","The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).",0.0
The length of travel to an exit door by any aisle shall be not more than 45 m.,The length of travel to an exit door by any aisle shall be not more than 45m.,"The distance of travel to an exit door by an aisle shall not be greater than 30 m, except in a sprinklered floor area where the distance of travel shall not be greater than 45 m.","The distance of travel to an exit door by an aisle shall not be greater than 30 m, except in a sprinklered floor area where the distance of travel shall not be greater than 45 m.",0.7080104323938431
,,"Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.","Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.",0.0
The length of travel to an exit door by any aisle shall be not more than 45 m.,The length of travel to an exit door by any aisle shall be not more than 45m.,"The distance of travel to an exit door by an aisle shall not be greater than 30 m, except in a sprinklered floor area where the distance of travel shall not be greater than 45 m.","The distance of travel to an exit door by an aisle shall not be greater than 30 m, except in a sprinklered floor area where the distance of travel shall not be greater than 45 m.",0.7080104323938431
,,"Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.","Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.",0.0
Fire separations for rooms where flammable liquids and combustible liquids are stored are required to be constructed with a fire-resistance rating in conformance with Subsection 4.2.9. of Division B of the NFC.,Fire separations for rooms where flammable liquids and combustible liquids are stored are required to be constructed with a fire-resistance rating in conformance with Subsection 4.2.9. of Division B of the NFC.,,,0.0
,,"A room intended for the storage of flammable liquids and combustible liquids shall be separated from the remainder of the building by a fire separation having a fire-resistance rating in conformance with the Fire Code made under the Fire Protection and Prevention Act, 1997.","A room intended for the storage of flammable liquids and combustible liquids shall be separated from the remainder of the building by a fire separation having a fire-resistance rating in conformance with the Fire Code made under the Fire Protection and Prevention Act, 1997.",0.0
A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h. (See Note A-3.3.6.5.(1).),A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h. (See Note A-3.3.6.5.(1).),A storage garage shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1.5 h.,,0.7572401854185359
A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation conforming to Article 3.3.6.5. of Division B of the NBC. (See Note A-3.2.4.2.(1).),A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation conforming to Article 3.3.6.5. of Division B of the NBC. (See Note A-3.2.4.2.(1).),A tire storage area intended for the storage of more than 375 m3 of tires shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h. (See Appendix A.),A tire storage area intended for the storage of more than 375 m3 of tires shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h. (See Appendix A.),0.7171087882915775
"Totally enclosed non-metallic raceways used in a plenum in a building required to be of noncombustible construction shall exhibit a horizontal flame distance of not more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with ULC CAN/ULC-S102.4-10 Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways (FT6 rating).","Totally enclosed non-metallic raceways used in a plenum in a building required more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with CAN/ULC S102.4, Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways, (FT6 rating).","The requirement in Clause (1)(a) is considered to be met where the wires and cables exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT6 Rating).","The requirement in Clause (1)(a) is considered to be met where the wires and cables exhibit a flame-spread of not more than 1.5 m, a smoke density of not more than 0.5 at peak optical density and a smoke density not more than 0.15 at average optical density when tested in conformance with the Flame and Smoke Test in the Appendix to CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT6 Rating).",0.6225317562548819
Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,,0.9999999999999994
Hose connections shall be provided with sufficient clearance to permit the use of a standard fire department hose key.,Hose connections shall be provided with sufficient clearance to permit the use of a standard fire department hose key.,"A hose cabinet referred to in Sentence (3) shall be of sufficient size to, contain the equipment referred to in Sentence (3), contain a listed fire extinguisher, and provide sufficient clearance to permit the use of a standard fire department hose key.","A hose cabinet referred to in Sentence (3) shall be of sufficient size to, contain the equipment referred to in Sentence (3), contain a listed fire extinguisher, and provide sufficient clearance to permit the use of a standard fire department hose key.",0.6776718456854931
"Every exit sign shall be visible on approach to the exit, consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols – Safety colours and safety signs – Part 1: Design principles for safety signs and safety markings and conform to ISO 7010:2011 Graphical symbols – Safety colours and safety signs – Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Every exit sign shall (a) be visible on approach to the exit, (b) consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols Safety colours and safety signs Part 1: Design principles for safety signs and safety markings and (c) conform to ISO 7010:2011 Graphical symbols Safety colours and safety signs Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.","Except as required in Sentence (6), every exit sign shall,(a) be visible on approach to the exit, (b) consist of a green pictogram and a white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols – Safety Colours and Safety Signs – Registered Safety Signs"", for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",,0.9132593022748189
,,"Except as provided by Sentence (7), every exit sign shall, be visible on approach to the exit, consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Except as provided by Sentence (7), every exit sign shall, (a) be visible on approach to the exit, (b) consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols "" Safety Colours and Safety Signs â¬"" Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",0.0
"Except for doors serving a single dwelling unit and except as permitted by Sentence 3.4.6.12.(2) and Article 3.4.6.14., every exit door shall open in the direction of exit travel, and swing on its vertical axis.","Except for doors serving a single dwelling unit and except as permitted by Sentence 3.4.6.12.(2) and Article 3.4.6.14., every exit door shall (a) open in the direction of exit travel, and (b) swing on its vertical axis.","Each exit door, except those serving a single dwelling unit, shall open in the direction of exit travel and swing on its vertical axis.",,0.7198740330653559
,,"Except as permitted by Sentences (2) to (4) and Article 3.4.6.14., every exit door shall, open in the direction of exit travel, and swing on its vertical axis.","Except as permitted by Sentences (2) to (4) and Article 3.4.6.14., every exit door shall, (a) open in the direction of exit travel, and (b) swing on its vertical axis.",0.0
"Electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on doors, other than those leading directly from a high-hazard industrial occupancy, provided the building is equipped with a fire alarm system, the locking device releases upon actuation of the alarm signal from the building’s fire alarm system, the locking device releases immediately upon loss of power controlling the electromagnetic locking mechanism and its associated auxiliary controls, except for locking devices installed in conformance with Sentence 3.4.6.16.(5), the locking device releases immediately upon actuation of a manually operated switch readily accessible only to authorized personnel, except as provided in Clause 3.4.6.16.(4)(k), a force of not more than 90 N applied to the door opening hardware initiates an irreversible process that will release the locking device within 15 s and not re-lock until the door has been opened, upon release, the locking device must be reset manually by the actuation of the switch referred to in Clause 3.4.6.16.(4)(d), a legible sign is permanently mounted on the door to indicate that the locking device will release within 15 s of applying pressure to the door-opening hardware, the total time delay for all electromagnetic locks in any path of egress to release is not more than 15 s, where a bypass switch is installed to allow testing of the fire alarm system, actuation of the switch can prevent the release of the locking device by the fire alarm system, as stated in Clause 3.4.6.16.(4)(b), during the test, and causes an audible and visual signal to be indicated at the fire alarm annunciator panel required by Article 3.2.4.9. and at the monitoring station specified in Sentence 3.2.4.8.(4), emergency lighting is provided at each door, and where they are installed on doors providing emergency crossover access to floor areas from exit stairs in accordance with Article 3.4.6.18., the locking device releases immediately upon the operation of a manual station for the fire alarm system located on the wall on the exit stair side not more than 600 mm from the door, and a legible sign with the words ""re-entry door unlocked by fire alarm"" written in letters at least 25 mm high with a stroke of at least 5 mm is permanently mounted on the door on the exit stair side. (See Note A-3.4.6.16.(4).)","Electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on doors, other than those leading directly from a high-hazard industrial occupancy, provided (a) the building is equipped with a fire alarm system, (b) the locking device releases upon actuation of the alarm signal from the buildings fire alarm system, (c) the locking device releases immediately upon loss of power controlling the electromagnetic locking mechanism and its associated auxiliary controls, (d) except for locking devices installed in conformance with Sentence 3.4.6.16.(5), the locking device releases immediately upon actuation of a manually operated switch readily accessible only to authorized personnel, (e) except as provided in Sentence 3.4.6.16.(4), a force of not more than 90 N applied to the door opening hardware initiates an irreversible process that will release the locking device within 15 s and not re-lock until the door has been opened, (f) upon release, the locking device must be reset manually by the actuation of the switch referred to in Sentence 3.4.6.16.(4), (g) a legible sign is permanently mounted on the door to indicate that the locking device will release within 15 s of applying pressure to the door-opening hardware, (h) the total time delay for all electromagnetic locks in any path of egress to release is not more than 15 s, (i) where a bypass switch is installed to allow testing of the fire alarm system, actuation of the switch (i) can prevent the release of the locking device by the fire alarm system, as stated in Sentence 3.4.6.16.(4), during the test, and (ii) causes an audible and visual signal to be indicated at the fire alarm annunciator panel required by Article 3.2.4.9. and at the monitoring station specified in Sentence 3.2.4.8.(4), (j) emergency lighting is provided at each door, and (k) where they are installed on doors providing emergency crossover access to floor areas from exit stairs in accordance with Article 3.4.6.18., (i) the locking device releases immediately upon the operation of a manual station for the fire alarm system located on the wall on the exit stair side not more than 600 mm from the door, and (ii) a legible sign with the words ""re-entry door unlocked by fire alarm"" written in letters at least 25 mm high with a stroke of at least 5 mm is permanently mounted on the door on the exit stair side.",,,0.0
"Electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on doors in Group B, Division 2 and Division 3 occupancies, provided the building is equipped with a fire alarm system, and sprinklered, the electromagnetic lock releases upon actuation of the alarm signal from the building’s fire alarm system, loss of its power supply and of power to its auxiliary controls, actuation of a manually operated switch that is readily accessible at a constantly attended location within the locked space, and actuation of the manual station installed within 0.5 m of each door and equipped with an auxiliary contact, which directly releases the electromagnetic lock, upon release, the electromagnetic lock requires manual resetting by actuation of the switch referred to in subclause 3.4.6.16.(5)(b)(iii), a legible sign with the words ""EMERGENCY EXIT UNLOCKED BY FIRE ALARM"" written in letters at least 25 mm high with a stroke at least 5 mm wide is permanently mounted on the door, the operation of any by-pass switch, where provided for testing of the fire alarm system, sets off an audible signal and a visual signal at the fire alarm annunciator panel and at the monitoring station referred to in Sentence 3.2.4.7.(4), and emergency lighting is provided at the doors. (See Note A-3.4.6.16.(5).)","Electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on doors in Group B, Division 2 and Division 3 occupancies, provided (a) the building is (i) equipped with a fire alarm system, and (ii) sprinklered, (b) the electromagnetic lock releases upon (i) actuation of the alarm signal from the building s fire alarm system, (ii) loss of its power supply and of power to its auxiliary controls, (iii) actuation of a manually operated switch that is readily accessible at a constantly attended location within the locked space, and (iv) actuation of the manual station installed within 0.5 m of each door and equipped with an auxiliary contact, which directly releases the electromagnetic lock, (c) upon release, the electromagnetic lock requires manual resetting by actuation of the switch referred to in Subclause 3.4.6.16.(5)(b)(iii), (d) a legible sign with the words EMERGENCY EXIT UNLOCKED BY FIREALARM written in letters at least 25 mmhigh with a stroke at least 5 mmwide is permane ntly mounted on the door, (e) the operation of any by-pass switch, where provided for testing of the fire alarm system, sets off an audible signal and a visual signal at the fire alarm annunciator panel and at the monitoring station referred to in Sentence 3.2.4.7.(4), and (f) emergency lighting is provided at the doors. (See Note A- 3.4.6.16.(5).)","Except as permitted by Sentence 3.3.1.12.(6), electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on exit doors other than doors described in Sentence (5) provided, the building is equipped with a fire alarm system conforming to Subsection 3.2.4., the locking device, and all similar devices in the access to exit leading to the exit door, are installed as ancillary devices to the fire alarm system and release immediately upon activation of, the alarm signal where a single stage fire alarm system is installed, except as provided in Subclause (iii), the alert signal where a two stage fire alarm system is installed, or the alarm signal of a two stage fire alarm system installed in a care, care and treatment or detention occupancy or in a retirement home, the locking device releases immediately upon loss of power to the fire alarm control panel or loss of power controlling the electromagnetic locking mechanism and its associated auxiliary controls, the locking device releases immediately upon actuation of a manually operated switch readily accessible only to authorized personnel and located near the main entrance of the building or in the central alarm and control facility of Sentence 3.2.6.7.(1), the locking device releases immediately upon a fault being detected in the electrical circuit between the fire alarm control panel and the controller of the locking device, the locking device releases immediately upon the operation of a manual pull station for the fire alarm system located on the wall not more than 600 mm from the door, a legible sign having the words EMERGENCY EXIT UNLOCKED BY FIRE ALARM is permanently mounted on the door, the lettering on the sign required in Clause (g) is at least 25 mm high with a 5 mm stroke, upon release, the locking device must be reset manually by the actuation of the switch referred to in Clause (d), the operation of any by-pass switch, where provided for testing of the fire alarm system, causes an audible signal and a visual signal to be indicated at the fire alarm annunciator panel and at the monitoring station referred to in Clause 3.2.4.8.(4) (a), and emergency lighting is provided at the doors.","Except as permitted by Sentence 3.3.1.12.(6), electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on exit doors other than doors described in Sentence (5) provided, (a) the building is equipped with a fire alarm system conforming to Subsection 3.2.4., (b) the locking device, and all similar devices in the access to exit leading to the exit door, are installed as ancillary devices to the fire alarm system and release immediately upon activation of, (i) the alarm signal where a single stage fire alarm system is installed, (ii) except as provided in Subclause (iii), the alert signal where a two stage fire alarm system is installed, or (iii) the alarm signal of a two stage fire alarm system installed in a care, care and treatment or detention occupancy or in a retirement home, (c) the locking device releases immediately upon loss of power to the fire alarm control panel or loss of power controlling the electromagnetic locking mechanism and its associated auxiliary controls, (d) the locking device releases immediately upon actuation of a manually operated switch readily accessible only to authorized personnel and located near the main entrance of the building or in the central alarm and control facility of Sentence 3.2.6.7.(1), (e) the locking device releases immediately upon a fault being detected in the electrical circuit between the fire alarm control panel and the controller of the locking device, (f) the locking device releases immediately upon the operation of a manual pull station for the fire alarm system located on the wall not more than 600 mm from the door, (g) a legible sign having the words EMERGENCY EXIT UNLOCKED BY FIRE ALARM is permanently mounted on the door, (h) the lettering on the sign required in Clause (g) is at least 25 mm high with a 5 mm stroke, (i) upon release, the locking device must be reset manually by the actuation of the switch referred to in Clause (d), (j) the operation of any by-pass switch, where provided for testing of the fire alarm system, causes an audible signal and a visual signal to be indicated at the fire alarm annunciator panel and at the monitoring station referred to in Clause 3.2.4.8.(4) (a), and (k) emergency lighting is provided at the doors.",0.674699084939987
Electrical equipment vaults shall be secured against unauthorized entry.,Electrical equipment vaults shall be secured against unauthoroized entry.,,,0.0
,,Each door to an electrical equipment vault shall be provided with a substantial lock or padlock.,Each door to an electrical equipment vault shall be provided with a substantial lock or padlock.,0.0
"A fuel-fired appliance installed on the roof of a building or in another location outside the building shall be installed not less than 1.2 m from a property line, measured horizontally, and 3 m from an adjacent wall of the same building if that wall contains any opening within 3 storeys above and 5 m horizontally from the appliance, unless every opening within these limits is protected by a closure having a fire-protection rating not less than 45 min determined in accordance with Article 3.1.8.4., or a wired glass assembly permitted for use in a vertical fire separation and described in Note D-2.2.3.15. in Appendix D.","A fuel-fired appliance installedon the roof of a building or in another location outside the building shall be installed not less than (a) 1.2 m from a propertyline, measured horizontally, and (b) 3 m from an adjacent wall of the same building if that wall contains any opening within 3 storeys above and 5 m horizontally from the appliance, unless every opening within these limits is protected by (i) a closure having a fire-protection rating not less than 45 min determined in accordance with Article 3.1.8.4., or (ii) a wired glass assembly permitted for use in a vertical fire separation anddescribedin D-2.3.15. in Appendix D.","Fuel-fired appliances installed outside a building shall be,(a) designed and constructed for outdoor use, (b) installed not less than 1 200 mm from the property line, measured horizontally, and (c) installed not less than 3 m from an adjacent wall of the same building when such wall contains an opening or openings within 3 storeys above and 5 m horizontally from the appliance, unless such openings are protected by a closure assembly having a 45 min fire-protection rating determined in conformance with Article 3.1.8.4., or by wired glass conforming to Article 3.1.8.14.",,0.697792362652052
"If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence 3.7.2.2.(6), 3.7.2.2.(7), 3.7.2.2.(8), 3.7.2.2.(12), 3.7.2.2.(13)or 3.7.2.2.(14).","If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence (6), (7), (8), (12), (13) or (14).",,,0.0
,,"The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.","The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.",0.0
,,"Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.","Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.",0.0
"Except as permitted by Sentences 3.7.2.2.(4)and 3.7.2.2.(7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.","Except as permitted by Sentences (4) and (7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.",,,0.0
"Except as permitted by Sentences 3.7.2.2.(4)and 3.7.2.2.(16), the number of water closets required for a mercantile occupancy shall be at least one for each 300 males and one for each 150 females.","Except as permitted by Sentences (4) and (16), the number of water closets required for a mercantile occupancy shall be atleast one for each 300 males and one for each 150 females.",The number of water closets required for non-residential college buildings shall be at least one fixture for each 100 males and one fixture for each 75 females.,The number of water closets required for non-residential college buildings shall be at least one fixture for each 100 males and one fixture for each 75 females.,0.6846531968814579
,,"Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.","Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, (a) water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and (b) where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.",0.0
The width of a barrier-free path of travel that is more than 30 m long shall be increased to not less than 1 500 mm for a length of 1 500 mm at intervals not exceeding 30 m.,The width of a barrier-free path of travel that is more than 30 m long shall be increased to not less than 1500 mm for a length of 1500 mm at intervals not exceeding 30 m.,,,0.0
,,Every barrier-free path of travel less than 1 600 mm in width shall be provided with an unobstructed space not less than 1 800 mm in width and 1 800 mm in length located not more than 30 m apart. (See Appendix A.),Every barrier-free path of travel less than 1 600 mm in width shall be provided with an unobstructed space not less than 1 800 mm in width and 1 800 mm in length located not more than 30 m apart. (See Appendix A.),0.0
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.",0.6126374746329799
,,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,0.0
,,"Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and 810 mm where the door is served by a corridor or space less than 1 060 mm wide.","Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.",0.0
Doorways in a path of travel to at least one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).) (See Note A-3.8.3.6.(3).),Doorways in a path of travel to atleast one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).),,,0.0
"Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with subclause 3.8.3.8.(1)(a)(ii), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Power door operators required by Sentence 3.8.2.7.(1) shall (a) activate automatically or through the use of controls that (i) arelocated in a barrier-free pathoftravel, (ii) are marked with the International Symbol of Access, (iii) are located clear of the door swing and no more than 1500 mm from that door swing, (iv) comply with Subclause 3.8.3.8.(1)(a)(ii), (v) are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and (vi) are operable by touching or approaching any part of their surface with a fist, arm or foot, and (b) unless equipped with safety sensors, (i) fully open the door in not less than 3s, and (ii) require a force not more than 65N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)",,,0.0
